chrom	length	bases	mean	min	max
chr1	248956422	930951097	3.74	0	1563
chr1_region	4728181	462148096	97.74	0	1563
chr2	242193529	632827944	2.61	0	1537
chr2_region	3365782	285313002	84.77	0	1537
chr3	198295559	519749689	2.62	0	1746
chr3_region	2638027	240500609	91.17	0	1746
chr4	190214555	380913501	2.00	0	1123
chr4_region	1796579	166621803	92.74	0	1123
chr5	181538259	421300550	2.32	0	1014
chr5_region	2085904	187910890	90.09	0	1014
chr6	170805979	500904394	2.93	0	1632
chr6_region	2346319	245864872	104.79	0	1583
chr7	159345973	450062345	2.82	0	1779
chr7_region	2210246	205668209	93.05	0	1779
chr8	145138636	328649843	2.26	0	947
chr8_region	1566502	138373491	88.33	0	947
chr9	138394717	398430220	2.88	0	1262
chr9_region	1873735	184045985	98.22	0	1262
chr10	133797422	435461995	3.25	0	848
chr10_region	1828952	200710962	109.74	0	848
chr11	135086622	482837949	3.57	0	1131
chr11_region	2653682	246990068	93.07	0	1131
chr12	133275309	493285697	3.70	0	1629
chr12_region	2445531	249859418	102.17	0	1629
chr13	114364328	209788470	1.83	0	1036
chr13_region	828312	90713895	109.52	0	1036
chr14	107043718	280249564	2.62	0	1686
chr14_region	1508410	136594979	90.56	0	1686
chr15	101991189	305098066	2.99	0	696
chr15_region	1620590	136970406	84.52	0	696
chr16	90338345	301012586	3.33	0	1809
chr16_region	1975485	143138481	72.46	0	1336
chr17	83257441	442759286	5.32	0	1595
chr17_region	2581394	220059027	85.25	0	1595
chr18	80373285	160153652	1.99	0	749
chr18_region	691497	67370438	97.43	0	749
chr19	58617616	361723334	6.17	0	1562
chr19_region	2891894	202287835	69.95	0	1562
chr20	64444167	224411722	3.48	0	777
chr20_region	1136294	105394720	92.75	0	777
chr21	46709983	101648072	2.18	0	928
chr21_region	462839	41985296	90.71	0	928
chr22	50818468	161197799	3.17	0	1084
chr22_region	989969	72996488	73.74	0	1084
chrX	156040895	423674389	2.72	0	3318
chrX_region	0	0	0.00	0	0
chrY	57227415	1672107	0.03	0	484
chrY_region	0	0	0.00	0	0
chrM	16569	2068924	124.87	0	198
chrM_region	0	0	0.00	0	0
chr1_KI270706v1_random	175055	608801	3.48	0	256
chr1_KI270706v1_random_region	0	0	0.00	0	0
chr1_KI270707v1_random	32032	12044	0.38	0	4
chr1_KI270707v1_random_region	0	0	0.00	0	0
chr1_KI270708v1_random	127682	84190	0.66	0	33
chr1_KI270708v1_random_region	0	0	0.00	0	0
chr1_KI270709v1_random	66860	214366	3.21	0	76
chr1_KI270709v1_random_region	0	0	0.00	0	0
chr1_KI270710v1_random	40176	22607	0.56	0	6
chr1_KI270710v1_random_region	0	0	0.00	0	0
chr1_KI270711v1_random	42210	1780839	42.19	0	1082
chr1_KI270711v1_random_region	0	0	0.00	0	0
chr1_KI270712v1_random	176043	244609	1.39	0	140
chr1_KI270712v1_random_region	0	0	0.00	0	0
chr1_KI270713v1_random	40745	437601	10.74	0	219
chr1_KI270713v1_random_region	0	0	0.00	0	0
chr1_KI270714v1_random	41717	392059	9.40	0	238
chr1_KI270714v1_random_region	0	0	0.00	0	0
chr2_KI270715v1_random	161471	19454	0.12	0	3
chr2_KI270715v1_random_region	0	0	0.00	0	0
chr2_KI270716v1_random	153799	16630	0.11	0	3
chr2_KI270716v1_random_region	0	0	0.00	0	0
chr3_GL000221v1_random	155397	603975	3.89	0	508
chr3_GL000221v1_random_region	0	0	0.00	0	0
chr4_GL000008v2_random	209709	614503	2.93	0	335
chr4_GL000008v2_random_region	0	0	0.00	0	0
chr5_GL000208v1_random	92689	20379	0.22	0	4
chr5_GL000208v1_random_region	0	0	0.00	0	0
chr9_KI270717v1_random	40062	21938	0.55	0	38
chr9_KI270717v1_random_region	0	0	0.00	0	0
chr9_KI270718v1_random	38054	182633	4.80	0	238
chr9_KI270718v1_random_region	0	0	0.00	0	0
chr9_KI270719v1_random	176845	167595	0.95	0	111
chr9_KI270719v1_random_region	0	0	0.00	0	0
chr9_KI270720v1_random	39050	236176	6.05	0	320
chr9_KI270720v1_random_region	0	0	0.00	0	0
chr11_KI270721v1_random	100316	91545	0.91	0	61
chr11_KI270721v1_random_region	0	0	0.00	0	0
chr14_GL000009v2_random	201709	666955	3.31	0	354
chr14_GL000009v2_random_region	0	0	0.00	0	0
chr14_GL000225v1_random	211173	688510	3.26	0	206
chr14_GL000225v1_random_region	0	0	0.00	0	0
chr14_KI270722v1_random	194050	148346	0.76	0	25
chr14_KI270722v1_random_region	0	0	0.00	0	0
chr14_GL000194v1_random	191469	618353	3.23	0	283
chr14_GL000194v1_random_region	0	0	0.00	0	0
chr14_KI270723v1_random	38115	106113	2.78	0	57
chr14_KI270723v1_random_region	0	0	0.00	0	0
chr14_KI270724v1_random	39555	136227	3.44	0	129
chr14_KI270724v1_random_region	0	0	0.00	0	0
chr14_KI270725v1_random	172810	98016	0.57	0	116
chr14_KI270725v1_random_region	0	0	0.00	0	0
chr14_KI270726v1_random	43739	8580	0.20	0	4
chr14_KI270726v1_random_region	0	0	0.00	0	0
chr15_KI270727v1_random	448248	2086593	4.65	0	792
chr15_KI270727v1_random_region	0	0	0.00	0	0
chr16_KI270728v1_random	1872759	2720527	1.45	0	332
chr16_KI270728v1_random_region	0	0	0.00	0	0
chr17_GL000205v2_random	185591	1075907	5.80	0	1819
chr17_GL000205v2_random_region	0	0	0.00	0	0
chr17_KI270729v1_random	280839	277342	0.99	0	354
chr17_KI270729v1_random_region	0	0	0.00	0	0
chr17_KI270730v1_random	112551	69131	0.61	0	21
chr17_KI270730v1_random_region	0	0	0.00	0	0
chr22_KI270731v1_random	150754	418234	2.77	0	329
chr22_KI270731v1_random_region	0	0	0.00	0	0
chr22_KI270732v1_random	41543	48320	1.16	0	74
chr22_KI270732v1_random_region	0	0	0.00	0	0
chr22_KI270733v1_random	179772	481654	2.68	0	135
chr22_KI270733v1_random_region	0	0	0.00	0	0
chr22_KI270734v1_random	165050	624164	3.78	0	236
chr22_KI270734v1_random_region	0	0	0.00	0	0
chr22_KI270735v1_random	42811	58038	1.36	0	56
chr22_KI270735v1_random_region	0	0	0.00	0	0
chr22_KI270736v1_random	181920	145017	0.80	0	65
chr22_KI270736v1_random_region	0	0	0.00	0	0
chr22_KI270737v1_random	103838	41929	0.40	0	85
chr22_KI270737v1_random_region	0	0	0.00	0	0
chr22_KI270738v1_random	99375	27636	0.28	0	5
chr22_KI270738v1_random_region	0	0	0.00	0	0
chr22_KI270739v1_random	73985	5427	0.07	0	3
chr22_KI270739v1_random_region	0	0	0.00	0	0
chrUn_KI270302v1	2274	180	0.08	0	2
chrUn_KI270302v1_region	0	0	0.00	0	0
chrUn_KI270304v1	2165	533	0.25	0	3
chrUn_KI270304v1_region	0	0	0.00	0	0
chrUn_KI270303v1	1942	666	0.34	0	2
chrUn_KI270303v1_region	0	0	0.00	0	0
chrUn_KI270322v1	21476	1389	0.06	0	5
chrUn_KI270322v1_region	0	0	0.00	0	0
chrUn_KI270320v1	4416	2711	0.61	0	4
chrUn_KI270320v1_region	0	0	0.00	0	0
chrUn_KI270310v1	1201	1569	1.31	0	11
chrUn_KI270310v1_region	0	0	0.00	0	0
chrUn_KI270316v1	1444	720	0.50	0	4
chrUn_KI270316v1_region	0	0	0.00	0	0
chrUn_KI270315v1	2276	180	0.08	0	2
chrUn_KI270315v1_region	0	0	0.00	0	0
chrUn_KI270312v1	998	180	0.18	0	1
chrUn_KI270312v1_region	0	0	0.00	0	0
chrUn_KI270311v1	12399	781	0.06	0	2
chrUn_KI270311v1_region	0	0	0.00	0	0
chrUn_KI270317v1	37690	841	0.02	0	3
chrUn_KI270317v1_region	0	0	0.00	0	0
chrUn_KI270412v1	1179	328	0.28	0	2
chrUn_KI270412v1_region	0	0	0.00	0	0
chrUn_KI270411v1	2646	862	0.33	0	3
chrUn_KI270411v1_region	0	0	0.00	0	0
chrUn_KI270414v1	2489	266	0.11	0	1
chrUn_KI270414v1_region	0	0	0.00	0	0
chrUn_KI270419v1	1029	450	0.44	0	2
chrUn_KI270419v1_region	0	0	0.00	0	0
chrUn_KI270418v1	2145	417	0.19	0	2
chrUn_KI270418v1_region	0	0	0.00	0	0
chrUn_KI270420v1	2321	630	0.27	0	2
chrUn_KI270420v1_region	0	0	0.00	0	0
chrUn_KI270417v1	2043	588	0.29	0	1
chrUn_KI270417v1_region	0	0	0.00	0	0
chrUn_KI270423v1	981	51	0.05	0	1
chrUn_KI270423v1_region	0	0	0.00	0	0
chrUn_KI270425v1	1884	180	0.10	0	2
chrUn_KI270425v1_region	0	0	0.00	0	0
chrUn_KI270429v1	1361	655	0.48	0	2
chrUn_KI270429v1_region	0	0	0.00	0	0
chrUn_KI270442v1	392061	513617	1.31	0	193
chrUn_KI270442v1_region	0	0	0.00	0	0
chrUn_KI270466v1	1233	21261	17.24	0	57
chrUn_KI270466v1_region	0	0	0.00	0	0
chrUn_KI270465v1	1774	342	0.19	0	2
chrUn_KI270465v1_region	0	0	0.00	0	0
chrUn_KI270467v1	3920	65975	16.83	0	82
chrUn_KI270467v1_region	0	0	0.00	0	0
chrUn_KI270435v1	92983	29675	0.32	0	22
chrUn_KI270435v1_region	0	0	0.00	0	0
chrUn_KI270438v1	112505	810848	7.21	0	360
chrUn_KI270438v1_region	0	0	0.00	0	0
chrUn_KI270468v1	4055	686	0.17	0	2
chrUn_KI270468v1_region	0	0	0.00	0	0
chrUn_KI270510v1	2415	690	0.29	0	2
chrUn_KI270510v1_region	0	0	0.00	0	0
chrUn_KI270509v1	2318	1548	0.67	0	2
chrUn_KI270509v1_region	0	0	0.00	0	0
chrUn_KI270518v1	2186	966	0.44	0	2
chrUn_KI270518v1_region	0	0	0.00	0	0
chrUn_KI270508v1	1951	892	0.46	0	3
chrUn_KI270508v1_region	0	0	0.00	0	0
chrUn_KI270516v1	1300	537	0.41	0	2
chrUn_KI270516v1_region	0	0	0.00	0	0
chrUn_KI270512v1	22689	8921	0.39	0	9
chrUn_KI270512v1_region	0	0	0.00	0	0
chrUn_KI270519v1	138126	45850	0.33	0	25
chrUn_KI270519v1_region	0	0	0.00	0	0
chrUn_KI270522v1	5674	1144	0.20	0	2
chrUn_KI270522v1_region	0	0	0.00	0	0
chrUn_KI270511v1	8127	2999	0.37	0	4
chrUn_KI270511v1_region	0	0	0.00	0	0
chrUn_KI270515v1	6361	4441	0.70	0	4
chrUn_KI270515v1_region	0	0	0.00	0	0
chrUn_KI270507v1	5353	2558	0.48	0	3
chrUn_KI270507v1_region	0	0	0.00	0	0
chrUn_KI270517v1	3253	2261	0.70	0	2
chrUn_KI270517v1_region	0	0	0.00	0	0
chrUn_KI270528v1	2983	0	0.00	0	0
chrUn_KI270528v1_region	0	0	0.00	0	0
chrUn_KI270530v1	2168	180	0.08	0	1
chrUn_KI270530v1_region	0	0	0.00	0	0
chrUn_KI270539v1	993	63	0.06	0	1
chrUn_KI270539v1_region	0	0	0.00	0	0
chrUn_KI270538v1	91309	28711	0.31	0	11
chrUn_KI270538v1_region	0	0	0.00	0	0
chrUn_KI270544v1	1202	360	0.30	0	2
chrUn_KI270544v1_region	0	0	0.00	0	0
chrUn_KI270583v1	1400	615	0.44	0	3
chrUn_KI270583v1_region	0	0	0.00	0	0
chrUn_KI270587v1	2969	925	0.31	0	2
chrUn_KI270587v1_region	0	0	0.00	0	0
chrUn_KI270580v1	1553	330	0.21	0	1
chrUn_KI270580v1_region	0	0	0.00	0	0
chrUn_KI270581v1	7046	2743	0.39	0	4
chrUn_KI270581v1_region	0	0	0.00	0	0
chrUn_KI270579v1	31033	6283	0.20	0	3
chrUn_KI270579v1_region	0	0	0.00	0	0
chrUn_KI270589v1	44474	14651	0.33	0	9
chrUn_KI270589v1_region	0	0	0.00	0	0
chrUn_KI270590v1	4685	3428	0.73	0	5
chrUn_KI270590v1_region	0	0	0.00	0	0
chrUn_KI270584v1	4513	1534	0.34	0	2
chrUn_KI270584v1_region	0	0	0.00	0	0
chrUn_KI270582v1	6504	2258	0.35	0	6
chrUn_KI270582v1_region	0	0	0.00	0	0
chrUn_KI270588v1	6158	3149	0.51	0	3
chrUn_KI270588v1_region	0	0	0.00	0	0
chrUn_KI270593v1	3041	1858	0.61	0	3
chrUn_KI270593v1_region	0	0	0.00	0	0
chrUn_KI270591v1	5796	4763	0.82	0	10
chrUn_KI270591v1_region	0	0	0.00	0	0
chrUn_KI270330v1	1652	8869	5.37	0	22
chrUn_KI270330v1_region	0	0	0.00	0	0
chrUn_KI270329v1	1040	180	0.17	0	1
chrUn_KI270329v1_region	0	0	0.00	0	0
chrUn_KI270334v1	1368	590	0.43	0	2
chrUn_KI270334v1_region	0	0	0.00	0	0
chrUn_KI270333v1	2699	19418	7.19	0	39
chrUn_KI270333v1_region	0	0	0.00	0	0
chrUn_KI270335v1	1048	147	0.14	0	1
chrUn_KI270335v1_region	0	0	0.00	0	0
chrUn_KI270338v1	1428	351	0.25	0	2
chrUn_KI270338v1_region	0	0	0.00	0	0
chrUn_KI270340v1	1428	1532	1.07	0	4
chrUn_KI270340v1_region	0	0	0.00	0	0
chrUn_KI270336v1	1026	5369	5.23	0	14
chrUn_KI270336v1_region	0	0	0.00	0	0
chrUn_KI270337v1	1121	17229	15.37	0	67
chrUn_KI270337v1_region	0	0	0.00	0	0
chrUn_KI270363v1	1803	160	0.09	0	1
chrUn_KI270363v1_region	0	0	0.00	0	0
chrUn_KI270364v1	2855	309	0.11	0	2
chrUn_KI270364v1_region	0	0	0.00	0	0
chrUn_KI270362v1	3530	360	0.10	0	1
chrUn_KI270362v1_region	0	0	0.00	0	0
chrUn_KI270366v1	8320	1435	0.17	0	2
chrUn_KI270366v1_region	0	0	0.00	0	0
chrUn_KI270378v1	1048	0	0.00	0	0
chrUn_KI270378v1_region	0	0	0.00	0	0
chrUn_KI270389v1	1298	62	0.05	0	1
chrUn_KI270389v1_region	0	0	0.00	0	0
chrUn_KI270390v1	2387	270	0.11	0	1
chrUn_KI270390v1_region	0	0	0.00	0	0
chrUn_KI270387v1	1537	158	0.10	0	1
chrUn_KI270387v1_region	0	0	0.00	0	0
chrUn_KI270396v1	1880	418	0.22	0	2
chrUn_KI270396v1_region	0	0	0.00	0	0
chrUn_KI270388v1	1216	139	0.11	0	2
chrUn_KI270388v1_region	0	0	0.00	0	0
chrUn_KI270394v1	970	345	0.36	0	2
chrUn_KI270394v1_region	0	0	0.00	0	0
chrUn_KI270386v1	1788	139	0.08	0	1
chrUn_KI270386v1_region	0	0	0.00	0	0
chrUn_KI270391v1	1484	525	0.35	0	2
chrUn_KI270391v1_region	0	0	0.00	0	0
chrUn_KI270383v1	1750	0	0.00	0	0
chrUn_KI270383v1_region	0	0	0.00	0	0
chrUn_KI270384v1	1658	320	0.19	0	2
chrUn_KI270384v1_region	0	0	0.00	0	0
chrUn_KI270392v1	971	180	0.19	0	1
chrUn_KI270392v1_region	0	0	0.00	0	0
chrUn_KI270381v1	1930	270	0.14	0	1
chrUn_KI270381v1_region	0	0	0.00	0	0
chrUn_KI270385v1	990	90	0.09	0	1
chrUn_KI270385v1_region	0	0	0.00	0	0
chrUn_KI270382v1	4215	767	0.18	0	2
chrUn_KI270382v1_region	0	0	0.00	0	0
chrUn_KI270376v1	1136	90	0.08	0	1
chrUn_KI270376v1_region	0	0	0.00	0	0
chrUn_KI270374v1	2656	90	0.03	0	1
chrUn_KI270374v1_region	0	0	0.00	0	0
chrUn_KI270373v1	1451	163	0.11	0	1
chrUn_KI270373v1_region	0	0	0.00	0	0
chrUn_KI270375v1	2378	149	0.06	0	1
chrUn_KI270375v1_region	0	0	0.00	0	0
chrUn_KI270371v1	2805	166	0.06	0	1
chrUn_KI270371v1_region	0	0	0.00	0	0
chrUn_KI270448v1	7992	3530	0.44	0	3
chrUn_KI270448v1_region	0	0	0.00	0	0
chrUn_KI270521v1	7642	3632	0.48	0	3
chrUn_KI270521v1_region	0	0	0.00	0	0
chrUn_GL000195v1	182896	200829	1.10	0	54
chrUn_GL000195v1_region	0	0	0.00	0	0
chrUn_GL000219v1	179198	651577	3.64	0	417
chrUn_GL000219v1_region	0	0	0.00	0	0
chrUn_GL000220v1	161802	401566	2.48	0	99
chrUn_GL000220v1_region	0	0	0.00	0	0
chrUn_GL000224v1	179693	361236	2.01	0	60
chrUn_GL000224v1_region	0	0	0.00	0	0
chrUn_KI270741v1	157432	85913	0.55	0	11
chrUn_KI270741v1_region	0	0	0.00	0	0
chrUn_GL000226v1	15008	24251	1.62	0	7
chrUn_GL000226v1_region	0	0	0.00	0	0
chrUn_GL000213v1	164239	450814	2.74	0	183
chrUn_GL000213v1_region	0	0	0.00	0	0
chrUn_KI270743v1	210658	166469	0.79	0	73
chrUn_KI270743v1_region	0	0	0.00	0	0
chrUn_KI270744v1	168472	1058129	6.28	0	649
chrUn_KI270744v1_region	0	0	0.00	0	0
chrUn_KI270745v1	41891	54950	1.31	0	67
chrUn_KI270745v1_region	0	0	0.00	0	0
chrUn_KI270746v1	66486	527310	7.93	0	311
chrUn_KI270746v1_region	0	0	0.00	0	0
chrUn_KI270747v1	198735	31388	0.16	0	8
chrUn_KI270747v1_region	0	0	0.00	0	0
chrUn_KI270748v1	93321	42468	0.46	0	19
chrUn_KI270748v1_region	0	0	0.00	0	0
chrUn_KI270749v1	158759	156634	0.99	0	224
chrUn_KI270749v1_region	0	0	0.00	0	0
chrUn_KI270750v1	148850	399714	2.69	0	351
chrUn_KI270750v1_region	0	0	0.00	0	0
chrUn_KI270751v1	150742	500350	3.32	0	266
chrUn_KI270751v1_region	0	0	0.00	0	0
chrUn_KI270752v1	27745	34	0.00	0	1
chrUn_KI270752v1_region	0	0	0.00	0	0
chrUn_KI270753v1	62944	56104	0.89	0	9
chrUn_KI270753v1_region	0	0	0.00	0	0
chrUn_KI270754v1	40191	52189	1.30	0	9
chrUn_KI270754v1_region	0	0	0.00	0	0
chrUn_KI270755v1	36723	15037	0.41	0	5
chrUn_KI270755v1_region	0	0	0.00	0	0
chrUn_KI270756v1	79590	20239	0.25	0	8
