chrom	length	bases	mean	min	max
chr1	248956422	1158285780	4.65	0	2121
chr1_region	4728181	556780039	117.76	0	2121
chr2	242193529	849343973	3.51	0	2751
chr2_region	3365782	418256825	124.27	0	1366
chr3	198295559	633583662	3.20	0	8022
chr3_region	2638027	301896017	114.44	0	8022
chr4	190214555	511163369	2.69	0	4070
chr4_region	1796579	233024726	129.70	0	4070
chr5	181538259	538081273	2.96	0	1015
chr5_region	2085904	252712318	121.15	0	873
chr6	170805979	583063937	3.41	0	3463
chr6_region	2346319	289292004	123.30	0	3463
chr7	159345973	544253553	3.42	0	6267
chr7_region	2210246	253602144	114.74	0	5595
chr8	145138636	391110162	2.69	0	1027
chr8_region	1566502	169751205	108.36	0	1012
chr9	138394717	445908418	3.22	0	1531
chr9_region	1873735	199695188	106.58	0	1250
chr10	133797422	472904353	3.53	0	916
chr10_region	1828952	217440428	118.89	0	916
chr11	135086622	548811381	4.06	0	4598
chr11_region	2653682	286796803	108.08	0	4598
chr12	133275309	546619665	4.10	0	3317
chr12_region	2445531	278562546	113.91	0	930
chr13	114364328	238576860	2.09	0	922
chr13_region	828312	97933426	118.23	0	860
chr14	107043718	343602081	3.21	0	1319
chr14_region	1508410	172733672	114.51	0	1319
chr15	101991189	399399613	3.92	0	1828
chr15_region	1620590	187458389	115.67	0	1828
chr16	90338345	376409335	4.17	0	1239
chr16_region	1975485	184383263	93.34	0	1239
chr17	83257441	517131649	6.21	0	1734
chr17_region	2581394	258743659	100.23	0	1277
chr18	80373285	192800754	2.40	0	643
chr18_region	691497	82257413	118.96	0	619
chr19	58617616	438204833	7.48	0	2013
chr19_region	2891894	261829200	90.54	0	2013
chr20	64444167	225560253	3.50	0	952
chr20_region	1136294	104527587	91.99	0	952
chr21	46709983	120435162	2.58	0	1113
chr21_region	462839	46903990	101.34	0	690
chr22	50818468	173331451	3.41	0	1361
chr22_region	989969	79604132	80.41	0	644
chrX	156040895	279695039	1.79	0	1716
chrX_region	0	0	0.00	0	0
chrY	57227415	46207711	0.81	0	962
chrY_region	0	0	0.00	0	0
chrM	16569	5518739	333.08	0	763
chrM_region	0	0	0.00	0	0
chr1_KI270706v1_random	175055	844801	4.83	0	564
chr1_KI270706v1_random_region	0	0	0.00	0	0
chr1_KI270707v1_random	32032	26562	0.83	0	5
chr1_KI270707v1_random_region	0	0	0.00	0	0
chr1_KI270708v1_random	127682	64330	0.50	0	21
chr1_KI270708v1_random_region	0	0	0.00	0	0
chr1_KI270709v1_random	66860	283324	4.24	0	53
chr1_KI270709v1_random_region	0	0	0.00	0	0
chr1_KI270710v1_random	40176	25073	0.62	0	9
chr1_KI270710v1_random_region	0	0	0.00	0	0
chr1_KI270711v1_random	42210	5953209	141.04	0	2205
chr1_KI270711v1_random_region	0	0	0.00	0	0
chr1_KI270712v1_random	176043	553310	3.14	0	529
chr1_KI270712v1_random_region	0	0	0.00	0	0
chr1_KI270713v1_random	40745	447420	10.98	0	366
chr1_KI270713v1_random_region	0	0	0.00	0	0
chr1_KI270714v1_random	41717	284488	6.82	0	185
chr1_KI270714v1_random_region	0	0	0.00	0	0
chr2_KI270715v1_random	161471	48984	0.30	0	6
chr2_KI270715v1_random_region	0	0	0.00	0	0
chr2_KI270716v1_random	153799	60509	0.39	0	5
chr2_KI270716v1_random_region	0	0	0.00	0	0
chr3_GL000221v1_random	155397	939845	6.05	0	662
chr3_GL000221v1_random_region	0	0	0.00	0	0
chr4_GL000008v2_random	209709	938174	4.47	0	594
chr4_GL000008v2_random_region	0	0	0.00	0	0
chr5_GL000208v1_random	92689	61004	0.66	0	7
chr5_GL000208v1_random_region	0	0	0.00	0	0
chr9_KI270717v1_random	40062	224967	5.62	0	409
chr9_KI270717v1_random_region	0	0	0.00	0	0
chr9_KI270718v1_random	38054	201511	5.30	0	283
chr9_KI270718v1_random_region	0	0	0.00	0	0
chr9_KI270719v1_random	176845	578084	3.27	0	386
chr9_KI270719v1_random_region	0	0	0.00	0	0
chr9_KI270720v1_random	39050	334919	8.58	0	347
chr9_KI270720v1_random_region	0	0	0.00	0	0
chr11_KI270721v1_random	100316	109074	1.09	0	36
chr11_KI270721v1_random_region	0	0	0.00	0	0
chr14_GL000009v2_random	201709	591942	2.93	0	368
chr14_GL000009v2_random_region	0	0	0.00	0	0
chr14_GL000225v1_random	211173	4385560	20.77	0	1692
chr14_GL000225v1_random_region	0	0	0.00	0	0
chr14_KI270722v1_random	194050	63986	0.33	0	11
chr14_KI270722v1_random_region	0	0	0.00	0	0
chr14_GL000194v1_random	191469	424371	2.22	0	176
