chrom	length	bases	mean	min	max
chr1	248956422	564302671	2.27	0	1802
chr1_region	4728181	401516182	84.92	0	1802
chr2	242193529	373927437	1.54	0	1979
chr2_region	3365782	282733139	84.00	0	1979
chr3	198295559	285086023	1.44	0	3929
chr3_region	2638027	215223451	81.59	0	3929
chr4	190214555	202572544	1.06	0	1027
chr4_region	1796579	150429935	83.73	0	883
chr5	181538259	231787202	1.28	0	1268
chr5_region	2085904	174328306	83.57	0	1268
chr6	170805979	267715012	1.57	0	2963
chr6_region	2346319	204191275	87.03	0	2963
chr7	159345973	238731028	1.50	0	1182
chr7_region	2210246	174634181	79.01	0	1171
chr8	145138636	162728972	1.12	0	1568
chr8_region	1566502	119443043	76.25	0	1568
chr9	138394717	207853165	1.50	0	1245
chr9_region	1873735	145104644	77.44	0	1245
chr10	133797422	213866093	1.60	0	964
chr10_region	1828952	154795626	84.64	0	964
chr11	135086622	270943869	2.01	0	2900
chr11_region	2653682	208876073	78.71	0	2900
chr12	133275309	264028751	1.98	0	993
chr12_region	2445531	200424712	81.96	0	993
chr13	114364328	92847149	0.81	0	905
chr13_region	828312	66794237	80.64	0	880
chr14	107043718	162715513	1.52	0	1364
chr14_region	1508410	122364927	81.12	0	1364
chr15	101991189	185752132	1.82	0	1129
chr15_region	1620590	130107302	80.28	0	1129
chr16	90338345	198086567	2.19	0	834
chr16_region	1975485	145999532	73.91	0	834
chr17	83257441	283527919	3.41	0	1401
chr17_region	2581394	200452432	77.65	0	1401
chr18	80373285	75000757	0.93	0	857
chr18_region	691497	55405195	80.12	0	826
chr19	58617616	248846784	4.25	0	1304
chr19_region	2891894	195762558	67.69	0	1304
chr20	64444167	109318004	1.70	0	1296
chr20_region	1136294	82611526	72.70	0	1296
chr21	46709983	51478268	1.10	0	794
chr21_region	462839	34656826	74.88	0	549
chr22	50818468	92174679	1.81	0	1086
chr22_region	989969	65857948	66.53	0	1086
chrX	156040895	129337114	0.83	0	1884
chrX_region	0	0	0.00	0	0
chrY	57227415	15487266	0.27	0	593
chrY_region	0	0	0.00	0	0
chrM	16569	92016	5.55	0	19
chrM_region	0	0	0.00	0	0
chr1_KI270706v1_random	175055	260632	1.49	0	376
chr1_KI270706v1_random_region	0	0	0.00	0	0
chr1_KI270707v1_random	32032	1000	0.03	0	3
chr1_KI270707v1_random_region	0	0	0.00	0	0
chr1_KI270708v1_random	127682	4799	0.04	0	10
chr1_KI270708v1_random_region	0	0	0.00	0	0
chr1_KI270709v1_random	66860	14051	0.21	0	24
chr1_KI270709v1_random_region	0	0	0.00	0	0
chr1_KI270710v1_random	40176	707	0.02	0	4
chr1_KI270710v1_random_region	0	0	0.00	0	0
chr1_KI270711v1_random	42210	3265917	77.37	0	1979
chr1_KI270711v1_random_region	0	0	0.00	0	0
chr1_KI270712v1_random	176043	154130	0.88	0	194
chr1_KI270712v1_random_region	0	0	0.00	0	0
chr1_KI270713v1_random	40745	262847	6.45	0	217
chr1_KI270713v1_random_region	0	0	0.00	0	0
chr1_KI270714v1_random	41717	114454	2.74	0	100
chr1_KI270714v1_random_region	0	0	0.00	0	0
chr2_KI270715v1_random	161471	1911	0.01	0	2
chr2_KI270715v1_random_region	0	0	0.00	0	0
chr2_KI270716v1_random	153799	1733	0.01	0	2
chr2_KI270716v1_random_region	0	0	0.00	0	0
chr3_GL000221v1_random	155397	233937	1.51	0	268
chr3_GL000221v1_random_region	0	0	0.00	0	0
chr4_GL000008v2_random	209709	232159	1.11	0	388
chr4_GL000008v2_random_region	0	0	0.00	0	0
chr5_GL000208v1_random	92689	1496	0.02	0	2
chr5_GL000208v1_random_region	0	0	0.00	0	0
chr9_KI270717v1_random	40062	77529	1.94	0	176
chr9_KI270717v1_random_region	0	0	0.00	0	0
chr9_KI270718v1_random	38054	52069	1.37	0	112
chr9_KI270718v1_random_region	0	0	0.00	0	0
chr9_KI270719v1_random	176845	188100	1.06	0	262
chr9_KI270719v1_random_region	0	0	0.00	0	0
chr9_KI270720v1_random	39050	85402	2.19	0	155
chr9_KI270720v1_random_region	0	0	0.00	0	0
chr11_KI270721v1_random	100316	41911	0.42	0	35
chr11_KI270721v1_random_region	0	0	0.00	0	0
chr14_GL000009v2_random	201709	225462	1.12	0	330
chr14_GL000009v2_random_region	0	0	0.00	0	0
chr14_GL000225v1_random	211173	1087685	5.15	0	782
chr14_GL000225v1_random_region	0	0	0.00	0	0
chr14_KI270722v1_random	194050	6177	0.03	0	4
chr14_KI270722v1_random_region	0	0	0.00	0	0
chr14_GL000194v1_random	191469	104506	0.55	0	71
chr14_GL000194v1_random_region	0	0	0.00	0	0
chr14_KI270723v1_random	38115	120592	3.16	0	221
chr14_KI270723v1_random_region	0	0	0.00	0	0
chr14_KI270724v1_random	39555	85944	2.17	0	202
chr14_KI270724v1_random_region	0	0	0.00	0	0
chr14_KI270725v1_random	172810	144934	0.84	0	253
chr14_KI270725v1_random_region	0	0	0.00	0	0
chr14_KI270726v1_random	43739	47563	1.09	0	110
chr14_KI270726v1_random_region	0	0	0.00	0	0
chr15_KI270727v1_random	448248	991700	2.21	0	407
chr15_KI270727v1_random_region	0	0	0.00	0	0
chr16_KI270728v1_random	1872759	2315787	1.24	0	451
chr16_KI270728v1_random_region	0	0	0.00	0	0
chr17_GL000205v2_random	185591	287315	1.55	0	467
chr17_GL000205v2_random_region	0	0	0.00	0	0
chr17_KI270729v1_random	280839	18856	0.07	0	28
chr17_KI270729v1_random_region	0	0	0.00	0	0
chr17_KI270730v1_random	112551	5403	0.05	0	3
chr17_KI270730v1_random_region	0	0	0.00	0	0
chr22_KI270731v1_random	150754	231603	1.54	0	182
chr22_KI270731v1_random_region	0	0	0.00	0	0
chr22_KI270732v1_random	41543	82700	1.99	0	476
chr22_KI270732v1_random_region	0	0	0.00	0	0
chr22_KI270733v1_random	179772	845098	4.70	0	803
chr22_KI270733v1_random_region	0	0	0.00	0	0
chr22_KI270734v1_random	165050	270452	1.64	0	166
chr22_KI270734v1_random_region	0	0	0.00	0	0
chr22_KI270735v1_random	42811	8469	0.20	0	36
chr22_KI270735v1_random_region	0	0	0.00	0	0
chr22_KI270736v1_random	181920	9094	0.05	0	5
chr22_KI270736v1_random_region	0	0	0.00	0	0
chr22_KI270737v1_random	103838	2315	0.02	0	10
chr22_KI270737v1_random_region	0	0	0.00	0	0
chr22_KI270738v1_random	99375	6437	0.06	0	21
chr22_KI270738v1_random_region	0	0	0.00	0	0
chr22_KI270739v1_random	73985	720	0.01	0	1
chr22_KI270739v1_random_region	0	0	0.00	0	0
chrUn_KI270302v1	2274	302	0.13	0	1
chrUn_KI270302v1_region	0	0	0.00	0	0
chrUn_KI270304v1	2165	230	0.11	0	2
chrUn_KI270304v1_region	0	0	0.00	0	0
chrUn_KI270303v1	1942	220	0.11	0	1
chrUn_KI270303v1_region	0	0	0.00	0	0
chrUn_KI270320v1	4416	207	0.05	0	1
chrUn_KI270320v1_region	0	0	0.00	0	0
chrUn_KI270310v1	1201	186	0.15	0	2
chrUn_KI270310v1_region	0	0	0.00	0	0
chrUn_KI270315v1	2276	226	0.10	0	2
chrUn_KI270315v1_region	0	0	0.00	0	0
chrUn_KI270311v1	12399	152	0.01	0	1
chrUn_KI270311v1_region	0	0	0.00	0	0
chrUn_KI270418v1	2145	113	0.05	0	1
chrUn_KI270418v1_region	0	0	0.00	0	0
chrUn_KI270424v1	2140	128	0.06	0	1
chrUn_KI270424v1_region	0	0	0.00	0	0
chrUn_KI270422v1	1445	175	0.12	0	1
chrUn_KI270422v1_region	0	0	0.00	0	0
chrUn_KI270442v1	392061	271987	0.69	0	324
chrUn_KI270442v1_region	0	0	0.00	0	0
chrUn_KI270466v1	1233	1070	0.87	0	7
chrUn_KI270466v1_region	0	0	0.00	0	0
chrUn_KI270465v1	1774	228	0.13	0	2
chrUn_KI270465v1_region	0	0	0.00	0	0
chrUn_KI270467v1	3920	6632	1.69	0	9
chrUn_KI270467v1_region	0	0	0.00	0	0
chrUn_KI270435v1	92983	3137	0.03	0	3
chrUn_KI270435v1_region	0	0	0.00	0	0
chrUn_KI270438v1	112505	38364	0.34	0	26
chrUn_KI270438v1_region	0	0	0.00	0	0
chrUn_KI270468v1	4055	129	0.03	0	1
chrUn_KI270468v1_region	0	0	0.00	0	0
chrUn_KI270510v1	2415	330	0.14	0	1
chrUn_KI270510v1_region	0	0	0.00	0	0
chrUn_KI270518v1	2186	76	0.03	0	1
chrUn_KI270518v1_region	0	0	0.00	0	0
chrUn_KI270508v1	1951	131	0.07	0	1
chrUn_KI270508v1_region	0	0	0.00	0	0
chrUn_KI270516v1	1300	138	0.11	0	1
chrUn_KI270516v1_region	0	0	0.00	0	0
chrUn_KI270512v1	22689	342	0.02	0	1
chrUn_KI270512v1_region	0	0	0.00	0	0
chrUn_KI270519v1	138126	2586	0.02	0	1
chrUn_KI270519v1_region	0	0	0.00	0	0
chrUn_KI270522v1	5674	189	0.03	0	2
