chrom	length	bases	mean	min	max
chr1	248956422	549803613	2.21	0	1567
chr1_region	4728181	337485474	71.38	0	1567
chr2	242193529	420235415	1.74	0	1816
chr2_region	3365782	251646206	74.77	0	1582
chr3	198295559	286023264	1.44	0	1055
chr3_region	2638027	181895469	68.95	0	1055
chr4	190214555	196151802	1.03	0	786
chr4_region	1796579	121563595	67.66	0	786
chr5	181538259	234792406	1.29	0	1270
chr5_region	2085904	144879465	69.46	0	1270
chr6	170805979	225573433	1.32	0	1130
chr6_region	2346319	140451022	59.86	0	864
chr7	159345973	250954883	1.57	0	1926
chr7_region	2210246	150761262	68.21	0	1926
chr8	145138636	147342694	1.02	0	1574
chr8_region	1566502	88527211	56.51	0	1574
chr9	138394717	204654226	1.48	0	1534
chr9_region	1873735	112653490	60.12	0	1417
chr10	133797422	206414447	1.54	0	2208
chr10_region	1828952	115237515	63.01	0	2208
chr11	135086622	258228039	1.91	0	1374
chr11_region	2653682	166665369	62.81	0	1374
chr12	133275309	230663313	1.73	0	1179
chr12_region	2445531	146726971	60.00	0	1179
chr13	114364328	87647550	0.77	0	656
chr13_region	828312	48363060	58.39	0	565
chr14	107043718	145809909	1.36	0	1541
chr14_region	1508410	92108925	61.06	0	1541
chr15	101991189	173704304	1.70	0	1595
chr15_region	1620590	102463972	63.23	0	1595
chr16	90338345	202401711	2.24	0	1770
chr16_region	1975485	123544145	62.54	0	1770
chr17	83257441	268423728	3.22	0	1729
chr17_region	2581394	160136418	62.03	0	1728
chr18	80373285	70902462	0.88	0	587
chr18_region	691497	41333646	59.77	0	587
chr19	58617616	224917656	3.84	0	1573
chr19_region	2891894	153095381	52.94	0	1573
chr20	64444167	105961553	1.64	0	480
chr20_region	1136294	64029520	56.35	0	480
chr21	46709983	50699828	1.09	0	637
chr21_region	462839	26270051	56.76	0	637
chr22	50818468	107179516	2.11	0	1343
chr22_region	989969	57736366	58.32	0	1137
chrX	156040895	169446257	1.09	0	1306
chrX_region	0	0	0.00	0	0
chrY	57227415	14585926	0.25	0	452
chrY_region	0	0	0.00	0	0
chrM	16569	895830	54.07	0	1374
chrM_region	0	0	0.00	0	0
chr1_KI270706v1_random	175055	83255	0.48	0	152
chr1_KI270706v1_random_region	0	0	0.00	0	0
chr1_KI270707v1_random	32032	3523	0.11	0	2
