chrom	length	bases	mean	min	max
chr1	248956422	682328434	2.74	0	1978
chr1_region	4728181	403226934	85.28	0	1978
chr2	242193529	515813785	2.13	0	2622
chr2_region	3365782	296276275	88.03	0	1894
chr3	198295559	363658166	1.83	0	1404
chr3_region	2638027	219492045	83.20	0	1404
chr4	190214555	247893621	1.30	0	1028
chr4_region	1796579	144043365	80.18	0	1028
chr5	181538259	298436144	1.64	0	1785
chr5_region	2085904	173691096	83.27	0	1785
chr6	170805979	288196239	1.69	0	1447
chr6_region	2346319	169852202	72.39	0	1200
chr7	159345973	311678763	1.96	0	2194
chr7_region	2210246	178358406	80.70	0	2194
chr8	145138636	186998150	1.29	0	1992
chr8_region	1566502	103788610	66.26	0	1992
chr9	138394717	250968824	1.81	0	2097
chr9_region	1873735	131991521	70.44	0	2019
chr10	133797422	261565609	1.95	0	2694
chr10_region	1828952	139130415	76.07	0	2666
chr11	135086622	315301045	2.33	0	1964
chr11_region	2653682	194572525	73.32	0	1964
chr12	133275309	290952401	2.18	0	1613
chr12_region	2445531	177959137	72.77	0	1422
chr13	114364328	113864232	1.00	0	873
chr13_region	828312	58524329	70.65	0	820
chr14	107043718	184873178	1.73	0	2535
chr14_region	1508410	111511326	73.93	0	2535
chr15	101991189	212850023	2.09	0	1972
chr15_region	1620590	122630277	75.67	0	1972
chr16	90338345	242969225	2.69	0	1970
chr16_region	1975485	141717015	71.74	0	1970
chr17	83257441	328623074	3.95	0	1675
chr17_region	2581394	190257218	73.70	0	1550
chr18	80373285	92527221	1.15	0	729
chr18_region	691497	49508876	71.60	0	677
chr19	58617616	258570749	4.41	0	1728
chr19_region	2891894	170190227	58.85	0	1728
chr20	64444167	132696837	2.06	0	715
chr20_region	1136294	75045433	66.04	0	591
chr21	46709983	62703606	1.34	0	806
chr21_region	462839	30274245	65.41	0	735
chr22	50818468	131054999	2.58	0	2270
chr22_region	989969	66163792	66.83	0	1623
chrX	156040895	210097182	1.35	0	1646
chrX_region	0	0	0.00	0	0
chrY	57227415	19395037	0.34	0	530
chrY_region	0	0	0.00	0	0
chrM	16569	1035540	62.50	0	1269
chrM_region	0	0	0.00	0	0
chr1_KI270706v1_random	175055	95740	0.55	0	146
chr1_KI270706v1_random_region	0	0	0.00	0	0
chr1_KI270707v1_random	32032	6343	0.20	0	3
chr1_KI270707v1_random_region	0	0	0.00	0	0
chr1_KI270708v1_random	127682	102194	0.80	0	76
chr1_KI270708v1_random_region	0	0	0.00	0	0
chr1_KI270709v1_random	66860	146424	2.19	0	54
chr1_KI270709v1_random_region	0	0	0.00	0	0
chr1_KI270710v1_random	40176	6657	0.17	0	2
chr1_KI270710v1_random_region	0	0	0.00	0	0
chr1_KI270711v1_random	42210	1200359	28.44	0	1613
chr1_KI270711v1_random_region	0	0	0.00	0	0
chr1_KI270712v1_random	176043	200195	1.14	0	138
chr1_KI270712v1_random_region	0	0	0.00	0	0
chr1_KI270713v1_random	40745	769939	18.90	0	863
chr1_KI270713v1_random_region	0	0	0.00	0	0
chr1_KI270714v1_random	41717	274956	6.59	0	227
chr1_KI270714v1_random_region	0	0	0.00	0	0
chr2_KI270715v1_random	161471	8820	0.05	0	2
chr2_KI270715v1_random_region	0	0	0.00	0	0
chr2_KI270716v1_random	153799	9066	0.06	0	3
chr2_KI270716v1_random_region	0	0	0.00	0	0
chr3_GL000221v1_random	155397	71762	0.46	0	39
chr3_GL000221v1_random_region	0	0	0.00	0	0
chr4_GL000008v2_random	209709	129294	0.62	0	119
chr4_GL000008v2_random_region	0	0	0.00	0	0
chr5_GL000208v1_random	92689	12158	0.13	0	3
chr5_GL000208v1_random_region	0	0	0.00	0	0
chr9_KI270717v1_random	40062	40236	1.00	0	84
chr9_KI270717v1_random_region	0	0	0.00	0	0
chr9_KI270718v1_random	38054	134052	3.52	0	357
chr9_KI270718v1_random_region	0	0	0.00	0	0
chr9_KI270719v1_random	176845	193660	1.10	0	352
chr9_KI270719v1_random_region	0	0	0.00	0	0
chr9_KI270720v1_random	39050	177865	4.55	0	387
chr9_KI270720v1_random_region	0	0	0.00	0	0
chr11_KI270721v1_random	100316	79367	0.79	0	48
chr11_KI270721v1_random_region	0	0	0.00	0	0
chr14_GL000009v2_random	201709	129110	0.64	0	186
chr14_GL000009v2_random_region	0	0	0.00	0	0
chr14_GL000225v1_random	211173	434886	2.06	0	109
chr14_GL000225v1_random_region	0	0	0.00	0	0
chr14_KI270722v1_random	194050	40473	0.21	0	24
chr14_KI270722v1_random_region	0	0	0.00	0	0
chr14_GL000194v1_random	191469	194392	1.02	0	260
chr14_GL000194v1_random_region	0	0	0.00	0	0
chr14_KI270723v1_random	38115	42587	1.12	0	35
chr14_KI270723v1_random_region	0	0	0.00	0	0
chr14_KI270724v1_random	39555	56696	1.43	0	60
chr14_KI270724v1_random_region	0	0	0.00	0	0
chr14_KI270725v1_random	172810	109649	0.63	0	210
chr14_KI270725v1_random_region	0	0	0.00	0	0
chr14_KI270726v1_random	43739	123717	2.83	0	144
chr14_KI270726v1_random_region	0	0	0.00	0	0
chr15_KI270727v1_random	448248	1362627	3.04	0	634
chr15_KI270727v1_random_region	0	0	0.00	0	0
chr16_KI270728v1_random	1872759	3183548	1.70	0	547
chr16_KI270728v1_random_region	0	0	0.00	0	0
chr17_GL000205v2_random	185591	227448	1.23	0	272
chr17_GL000205v2_random_region	0	0	0.00	0	0
chr17_KI270729v1_random	280839	285395	1.02	0	336
chr17_KI270729v1_random_region	0	0	0.00	0	0
chr17_KI270730v1_random	112551	51169	0.45	0	18
chr17_KI270730v1_random_region	0	0	0.00	0	0
chr22_KI270731v1_random	150754	1153211	7.65	0	861
chr22_KI270731v1_random_region	0	0	0.00	0	0
chr22_KI270732v1_random	41543	17183	0.41	0	4
chr22_KI270732v1_random_region	0	0	0.00	0	0
chr22_KI270733v1_random	179772	283568	1.58	0	107
chr22_KI270733v1_random_region	0	0	0.00	0	0
chr22_KI270734v1_random	165050	1288975	7.81	0	845
chr22_KI270734v1_random_region	0	0	0.00	0	0
chr22_KI270735v1_random	42811	33259	0.78	0	60
chr22_KI270735v1_random_region	0	0	0.00	0	0
chr22_KI270736v1_random	181920	105116	0.58	0	67
chr22_KI270736v1_random_region	0	0	0.00	0	0
chr22_KI270737v1_random	103838	33657	0.32	0	92
chr22_KI270737v1_random_region	0	0	0.00	0	0
