chrom	length	bases	mean	min	max
chr1	248956422	494277357	1.99	0	1624
chr1_region	4728181	306057752	64.73	0	1624
chr2	242193529	377390642	1.56	0	1627
chr2_region	3365782	229374231	68.15	0	1627
chr3	198295559	257563318	1.30	0	1052
chr3_region	2638027	165825391	62.86	0	1052
chr4	190214555	179107639	0.94	0	815
chr4_region	1796579	112732639	62.75	0	815
chr5	181538259	214463060	1.18	0	1410
chr5_region	2085904	134333215	64.40	0	1410
chr6	170805979	202549675	1.19	0	1115
chr6_region	2346319	127804898	54.47	0	1115
chr7	159345973	222799943	1.40	0	1816
chr7_region	2210246	135502860	61.31	0	1816
chr8	145138636	131815549	0.91	0	1497
chr8_region	1566502	80812161	51.59	0	1497
chr9	138394717	182257372	1.32	0	1505
chr9_region	1873735	101358898	54.09	0	1427
chr10	133797422	185913550	1.39	0	2128
chr10_region	1828952	105837285	57.87	0	2128
chr11	135086622	227632780	1.69	0	1057
chr11_region	2653682	148187793	55.84	0	1049
chr12	133275309	205749048	1.54	0	1034
chr12_region	2445531	132481690	54.17	0	1034
chr13	114364328	79360026	0.69	0	684
chr13_region	828312	44771592	54.05	0	516
chr14	107043718	130011053	1.21	0	1266
chr14_region	1508410	83540873	55.38	0	1266
chr15	101991189	152230151	1.49	0	1545
chr15_region	1620590	92114328	56.84	0	1545
chr16	90338345	176098605	1.95	0	1372
chr16_region	1975485	109010027	55.18	0	1372
chr17	83257441	239556441	2.88	0	1365
chr17_region	2581394	143689327	55.66	0	1323
chr18	80373285	63610015	0.79	0	636
chr18_region	691497	37764195	54.61	0	636
chr19	58617616	195323856	3.33	0	1659
chr19_region	2891894	134089803	46.37	0	1659
chr20	64444167	93238781	1.45	0	580
chr20_region	1136294	57278977	50.41	0	437
chr21	46709983	45176383	0.97	0	616
chr21_region	462839	23682860	51.17	0	549
chr22	50818468	95819916	1.89	0	1320
chr22_region	989969	51481987	52.00	0	1018
chrX	156040895	289290758	1.85	0	2193
chrX_region	0	0	0.00	0	0
chrY	57227415	697844	0.01	0	183
chrY_region	0	0	0.00	0	0
chrM	16569	611843	36.93	0	1141
chrM_region	0	0	0.00	0	0
chr1_KI270706v1_random	175055	75681	0.43	0	159
chr1_KI270706v1_random_region	0	0	0.00	0	0
chr1_KI270707v1_random	32032	2170	0.07	0	2
chr1_KI270707v1_random_region	0	0	0.00	0	0
chr1_KI270708v1_random	127682	69620	0.55	0	54
chr1_KI270708v1_random_region	0	0	0.00	0	0
chr1_KI270709v1_random	66860	62860	0.94	0	59
chr1_KI270709v1_random_region	0	0	0.00	0	0
chr1_KI270710v1_random	40176	2609	0.06	0	2
chr1_KI270710v1_random_region	0	0	0.00	0	0
chr1_KI270711v1_random	42210	1080980	25.61	0	1700
chr1_KI270711v1_random_region	0	0	0.00	0	0
chr1_KI270712v1_random	176043	162917	0.93	0	125
chr1_KI270712v1_random_region	0	0	0.00	0	0
chr1_KI270713v1_random	40745	513031	12.59	0	548
chr1_KI270713v1_random_region	0	0	0.00	0	0
chr1_KI270714v1_random	41717	203648	4.88	0	161
chr1_KI270714v1_random_region	0	0	0.00	0	0
chr2_KI270715v1_random	161471	3269	0.02	0	1
chr2_KI270715v1_random_region	0	0	0.00	0	0
chr2_KI270716v1_random	153799	3750	0.02	0	2
chr2_KI270716v1_random_region	0	0	0.00	0	0
chr3_GL000221v1_random	155397	55277	0.36	0	52
chr3_GL000221v1_random_region	0	0	0.00	0	0
chr4_GL000008v2_random	209709	71406	0.34	0	83
chr4_GL000008v2_random_region	0	0	0.00	0	0
chr5_GL000208v1_random	92689	2628	0.03	0	1
chr5_GL000208v1_random_region	0	0	0.00	0	0
chr9_KI270717v1_random	40062	27063	0.68	0	52
chr9_KI270717v1_random_region	0	0	0.00	0	0
chr9_KI270718v1_random	38054	138199	3.63	0	402
chr9_KI270718v1_random_region	0	0	0.00	0	0
chr9_KI270719v1_random	176845	127976	0.72	0	244
chr9_KI270719v1_random_region	0	0	0.00	0	0
chr9_KI270720v1_random	39050	149135	3.82	0	340
chr9_KI270720v1_random_region	0	0	0.00	0	0
chr11_KI270721v1_random	100316	61381	0.61	0	57
chr11_KI270721v1_random_region	0	0	0.00	0	0
chr14_GL000009v2_random	201709	97999	0.49	0	156
chr14_GL000009v2_random_region	0	0	0.00	0	0
chr14_GL000225v1_random	211173	183383	0.87	0	47
