chrom	length	bases	mean	min	max
chr1	248956422	1027775594	4.13	0	2419
chr1_region	4728181	491966495	104.05	0	2082
chr2	242193529	750207406	3.10	0	1536
chr2_region	3365782	376057674	111.73	0	1380
chr3	198295559	549102049	2.77	0	9044
chr3_region	2638027	266780529	101.13	0	9044
chr4	190214555	441126308	2.32	0	1878
chr4_region	1796579	204717096	113.95	0	1878
chr5	181538259	466504456	2.57	0	1037
chr5_region	2085904	224050503	107.41	0	838
chr6	170805979	507710234	2.97	0	2752
chr6_region	2346319	255567596	108.92	0	2752
chr7	159345973	472272006	2.96	0	6911
chr7_region	2210246	223469658	101.11	0	5958
chr8	145138636	335963083	2.31	0	1210
chr8_region	1566502	149879524	95.68	0	1210
chr9	138394717	385711968	2.79	0	1007
chr9_region	1873735	174908208	93.35	0	1005
chr10	133797422	414472659	3.10	0	898
chr10_region	1828952	193246285	105.66	0	862
chr11	135086622	472047276	3.49	0	3188
chr11_region	2653682	248282775	93.56	0	3188
chr12	133275309	478923241	3.59	0	7288
chr12_region	2445531	245297460	100.30	0	859
chr13	114364328	206365648	1.80	0	591
chr13_region	828312	87744564	105.93	0	591
chr14	107043718	308466220	2.88	0	1415
chr14_region	1508410	155653430	103.19	0	1388
chr15	101991189	349027488	3.42	0	1194
chr15_region	1620590	164766744	101.67	0	1194
chr16	90338345	324858757	3.60	0	1411
chr16_region	1975485	159910852	80.95	0	1411
chr17	83257441	446447478	5.36	0	1184
chr17_region	2581394	225717582	87.44	0	1184
chr18	80373285	167357028	2.08	0	872
chr18_region	691497	73602101	106.44	0	872
chr19	58617616	391494558	6.68	0	1656
chr19_region	2891894	232631933	80.44	0	1656
chr20	64444167	192061980	2.98	0	1016
chr20_region	1136294	89491991	78.76	0	855
chr21	46709983	108575706	2.32	0	1517
chr21_region	462839	41565666	89.81	0	572
chr22	50818468	150352084	2.96	0	1574
chr22_region	989969	67711908	68.40	0	739
chrX	156040895	239896913	1.54	0	2411
chrX_region	0	0	0.00	0	0
chrY	57227415	42617738	0.74	0	929
chrY_region	0	0	0.00	0	0
chrM	16569	4328791	261.26	0	659
chrM_region	0	0	0.00	0	0
chr1_KI270706v1_random	175055	1310814	7.49	0	915
chr1_KI270706v1_random_region	0	0	0.00	0	0
chr1_KI270707v1_random	32032	32031	1.00	0	5
chr1_KI270707v1_random_region	0	0	0.00	0	0
chr1_KI270708v1_random	127682	101428	0.79	0	29
chr1_KI270708v1_random_region	0	0	0.00	0	0
chr1_KI270709v1_random	66860	469290	7.02	0	143
chr1_KI270709v1_random_region	0	0	0.00	0	0
chr1_KI270710v1_random	40176	30817	0.77	0	5
chr1_KI270710v1_random_region	0	0	0.00	0	0
chr1_KI270711v1_random	42210	8967397	212.45	0	3499
chr1_KI270711v1_random_region	0	0	0.00	0	0
chr1_KI270712v1_random	176043	469011	2.66	0	397
chr1_KI270712v1_random_region	0	0	0.00	0	0
chr1_KI270713v1_random	40745	297471	7.30	0	188
chr1_KI270713v1_random_region	0	0	0.00	0	0
chr1_KI270714v1_random	41717	331739	7.95	0	208
chr1_KI270714v1_random_region	0	0	0.00	0	0
chr2_KI270715v1_random	161471	35977	0.22	0	3
chr2_KI270715v1_random_region	0	0	0.00	0	0
chr2_KI270716v1_random	153799	36037	0.23	0	5
chr2_KI270716v1_random_region	0	0	0.00	0	0
chr3_GL000221v1_random	155397	1505790	9.69	0	1105
chr3_GL000221v1_random_region	0	0	0.00	0	0
chr4_GL000008v2_random	209709	1041420	4.97	0	522
chr4_GL000008v2_random_region	0	0	0.00	0	0
chr5_GL000208v1_random	92689	34500	0.37	0	10
chr5_GL000208v1_random_region	0	0	0.00	0	0
chr9_KI270717v1_random	40062	189741	4.74	0	311
chr9_KI270717v1_random_region	0	0	0.00	0	0
chr9_KI270718v1_random	38054	172778	4.54	0	231
chr9_KI270718v1_random_region	0	0	0.00	0	0
chr9_KI270719v1_random	176845	467477	2.64	0	363
chr9_KI270719v1_random_region	0	0	0.00	0	0
chr9_KI270720v1_random	39050	340991	8.73	0	381
chr9_KI270720v1_random_region	0	0	0.00	0	0
chr11_KI270721v1_random	100316	113562	1.13	0	56
chr11_KI270721v1_random_region	0	0	0.00	0	0
chr14_GL000009v2_random	201709	1210197	6.00	0	596
