chrom	length	bases	mean	min	max
chr1	248956422	1356208416	5.45	0	4683
chr1_region	4728181	932358923	197.19	0	4683
chr2	242193529	856837444	3.54	0	3803
chr2_region	3365782	645843759	191.89	0	2778
chr3	198295559	651544452	3.29	0	9480
chr3_region	2638027	491077188	186.15	0	9480
chr4	190214555	449571207	2.36	0	2174
chr4_region	1796579	332965675	185.33	0	2012
chr5	181538259	527607206	2.91	0	2537
chr5_region	2085904	396508402	190.09	0	2537
chr6	170805979	612658256	3.59	0	6999
chr6_region	2346319	466809747	198.95	0	6999
chr7	159345973	555002846	3.48	0	3293
chr7_region	2210246	404146668	182.85	0	2879
chr8	145138636	367936660	2.54	0	3822
chr8_region	1566502	270708772	172.81	0	3822
chr9	138394717	489460389	3.54	0	2591
chr9_region	1873735	337796859	180.28	0	2591
chr10	133797422	492843886	3.68	0	2220
chr10_region	1828952	355520146	194.38	0	2220
chr11	135086622	630005477	4.66	0	4522
chr11_region	2653682	485324636	182.89	0	4522
chr12	133275309	608799801	4.57	0	2879
chr12_region	2445531	460893913	188.46	0	2879
chr13	114364328	205783520	1.80	0	2307
chr13_region	828312	147452478	178.02	0	2307
chr14	107043718	365163910	3.41	0	2749
chr14_region	1508410	276469656	183.29	0	2749
chr15	101991189	441526446	4.33	0	2411
chr15_region	1620590	308287484	190.23	0	2411
chr16	90338345	480214810	5.32	0	1689
chr16_region	1975485	353214716	178.80	0	1689
chr17	83257441	682769140	8.20	0	2871
chr17_region	2581394	476553954	184.61	0	2647
chr18	80373285	170330613	2.12	0	2414
chr18_region	691497	126416171	182.82	0	2414
chr19	58617616	598408707	10.21	0	2837
chr19_region	2891894	470762342	162.79	0	2837
chr20	64444167	258819881	4.02	0	2679
chr20_region	1136294	195456579	172.01	0	2679
chr21	46709983	118766071	2.54	0	1915
chr21_region	462839	79612281	172.01	0	1179
chr22	50818468	220119211	4.33	0	2350
chr22_region	989969	159042735	160.65	0	2350
chrX	156040895	315690571	2.02	0	5772
chrX_region	0	0	0.00	0	0
chrY	57227415	31735764	0.55	0	1305
chrY_region	0	0	0.00	0	0
chrM	16569	164059	9.90	0	37
chrM_region	0	0	0.00	0	0
chr1_KI270706v1_random	175055	618736	3.53	0	913
chr1_KI270706v1_random_region	0	0	0.00	0	0
chr1_KI270707v1_random	32032	1735	0.05	0	3
chr1_KI270707v1_random_region	0	0	0.00	0	0
chr1_KI270708v1_random	127682	14503	0.11	0	23
chr1_KI270708v1_random_region	0	0	0.00	0	0
chr1_KI270709v1_random	66860	50526	0.76	0	27
chr1_KI270709v1_random_region	0	0	0.00	0	0
chr1_KI270710v1_random	40176	4062	0.10	0	19
chr1_KI270710v1_random_region	0	0	0.00	0	0
chr1_KI270711v1_random	42210	12023184	284.84	0	5616
chr1_KI270711v1_random_region	0	0	0.00	0	0
chr1_KI270712v1_random	176043	485593	2.76	0	706
chr1_KI270712v1_random_region	0	0	0.00	0	0
chr1_KI270713v1_random	40745	854222	20.97	0	1017
chr1_KI270713v1_random_region	0	0	0.00	0	0
chr1_KI270714v1_random	41717	478008	11.46	0	425
chr1_KI270714v1_random_region	0	0	0.00	0	0
chr2_KI270715v1_random	161471	4894	0.03	0	1
