chrom	length	bases	mean	min	max
chr1	248956422	1136404284	4.56	0	1762
chr1_region	4728181	555001161	117.38	0	1762
chr2	242193529	781345654	3.23	0	1654
chr2_region	3365782	354677501	105.38	0	1654
chr3	198295559	638419224	3.22	0	1997
chr3_region	2638027	294908027	111.79	0	1997
chr4	190214555	474287299	2.49	0	1142
chr4_region	1796579	211983865	117.99	0	1142
chr5	181538259	524912723	2.89	0	1476
chr5_region	2085904	237270186	113.75	0	1476
chr6	170805979	618038280	3.62	0	1748
chr6_region	2346319	301282509	128.41	0	1685
chr7	159345973	550327614	3.45	0	2214
chr7_region	2210246	250377493	113.28	0	2214
chr8	145138636	400678933	2.76	0	1205
chr8_region	1566502	171111651	109.23	0	1205
chr9	138394717	488727803	3.53	0	1456
chr9_region	1873735	223112120	119.07	0	1319
chr10	133797422	538713829	4.03	0	998
chr10_region	1828952	245825522	134.41	0	998
chr11	135086622	582874875	4.31	0	1230
chr11_region	2653682	294341750	110.92	0	1230
chr12	133275309	608197630	4.56	0	1756
chr12_region	2445531	302440113	123.67	0	1756
chr13	114364328	261402550	2.29	0	1322
chr13_region	828312	114657681	138.42	0	1322
chr14	107043718	342959204	3.20	0	1785
chr14_region	1508410	166503231	110.38	0	1785
chr15	101991189	369175911	3.62	0	909
chr15_region	1620590	164782861	101.68	0	909
chr16	90338345	348181516	3.85	0	1686
chr16_region	1975485	164030411	83.03	0	1523
chr17	83257441	523363965	6.29	0	1692
chr17_region	2581394	255731351	99.07	0	1692
chr18	80373285	195134775	2.43	0	889
chr18_region	691497	83912575	121.35	0	889
chr19	58617616	415997742	7.10	0	929
chr19_region	2891894	227592397	78.70	0	929
chr20	64444167	266525214	4.14	0	978
chr20_region	1136294	123245935	108.46	0	978
chr21	46709983	121927612	2.61	0	1173
chr21_region	462839	50513315	109.14	0	1062
chr22	50818468	186173953	3.66	0	1079
chr22_region	989969	82729295	83.57	0	1079
chrX	156040895	272749930	1.75	0	1753
chrX_region	0	0	0.00	0	0
chrY	57227415	39955810	0.70	0	1632
chrY_region	0	0	0.00	0	0
chrM	16569	950426	57.36	0	105
chrM_region	0	0	0.00	0	0
chr1_KI270706v1_random	175055	811121	4.63	0	398
chr1_KI270706v1_random_region	0	0	0.00	0	0
chr1_KI270707v1_random	32032	12591	0.39	0	5
chr1_KI270707v1_random_region	0	0	0.00	0	0
chr1_KI270708v1_random	127682	76082	0.60	0	38
chr1_KI270708v1_random_region	0	0	0.00	0	0
chr1_KI270709v1_random	66860	70478	1.05	0	17
chr1_KI270709v1_random_region	0	0	0.00	0	0
chr1_KI270710v1_random	40176	13930	0.35	0	5
chr1_KI270710v1_random_region	0	0	0.00	0	0
chr1_KI270711v1_random	42210	1823880	43.21	0	935
chr1_KI270711v1_random_region	0	0	0.00	0	0
chr1_KI270712v1_random	176043	260501	1.48	0	145
chr1_KI270712v1_random_region	0	0	0.00	0	0
chr1_KI270713v1_random	40745	308958	7.58	0	163
chr1_KI270713v1_random_region	0	0	0.00	0	0
chr1_KI270714v1_random	41717	178229	4.27	0	88
chr1_KI270714v1_random_region	0	0	0.00	0	0
chr2_KI270715v1_random	161471	13642	0.08	0	3
chr2_KI270715v1_random_region	0	0	0.00	0	0
chr2_KI270716v1_random	153799	15309	0.10	0	4
chr2_KI270716v1_random_region	0	0	0.00	0	0
chr3_GL000221v1_random	155397	1054390	6.79	0	967
chr3_GL000221v1_random_region	0	0	0.00	0	0
chr4_GL000008v2_random	209709	801073	3.82	0	394
chr4_GL000008v2_random_region	0	0	0.00	0	0
chr5_GL000208v1_random	92689	12954	0.14	0	3
chr5_GL000208v1_random_region	0	0	0.00	0	0
chr9_KI270717v1_random	40062	18730	0.47	0	32
chr9_KI270717v1_random_region	0	0	0.00	0	0
chr9_KI270718v1_random	38054	232544	6.11	0	293
chr9_KI270718v1_random_region	0	0	0.00	0	0
chr9_KI270719v1_random	176845	177626	1.00	0	102
chr9_KI270719v1_random_region	0	0	0.00	0	0
chr9_KI270720v1_random	39050	329902	8.45	0	441
chr9_KI270720v1_random_region	0	0	0.00	0	0
chr11_KI270721v1_random	100316	81241	0.81	0	53
chr11_KI270721v1_random_region	0	0	0.00	0	0
chr14_GL000009v2_random	201709	868399	4.31	0	422
chr14_GL000009v2_random_region	0	0	0.00	0	0
chr14_GL000225v1_random	211173	475606	2.25	0	290
chr14_GL000225v1_random_region	0	0	0.00	0	0
chr14_KI270722v1_random	194050	147028	0.76	0	45
chr14_KI270722v1_random_region	0	0	0.00	0	0
chr14_GL000194v1_random	191469	399795	2.09	0	289
chr14_GL000194v1_random_region	0	0	0.00	0	0
chr14_KI270723v1_random	38115	93898	2.46	0	56
chr14_KI270723v1_random_region	0	0	0.00	0	0
chr14_KI270724v1_random	39555	147908	3.74	0	176
chr14_KI270724v1_random_region	0	0	0.00	0	0
chr14_KI270725v1_random	172810	85065	0.49	0	115
chr14_KI270725v1_random_region	0	0	0.00	0	0
chr14_KI270726v1_random	43739	26177	0.60	0	4
chr14_KI270726v1_random_region	0	0	0.00	0	0
chr15_KI270727v1_random	448248	2207145	4.92	0	716
chr15_KI270727v1_random_region	0	0	0.00	0	0
chr16_KI270728v1_random	1872759	4774092	2.55	0	576
chr16_KI270728v1_random_region	0	0	0.00	0	0
chr17_GL000205v2_random	185591	1209036	6.51	0	2079
chr17_GL000205v2_random_region	0	0	0.00	0	0
chr17_KI270729v1_random	280839	121186	0.43	0	109
chr17_KI270729v1_random_region	0	0	0.00	0	0
chr17_KI270730v1_random	112551	40877	0.36	0	15
chr17_KI270730v1_random_region	0	0	0.00	0	0
chr22_KI270731v1_random	150754	885199	5.87	0	526
chr22_KI270731v1_random_region	0	0	0.00	0	0
chr22_KI270732v1_random	41543	28560	0.69	0	48
chr22_KI270732v1_random_region	0	0	0.00	0	0
chr22_KI270733v1_random	179772	579104	3.22	0	273
chr22_KI270733v1_random_region	0	0	0.00	0	0
chr22_KI270734v1_random	165050	828730	5.02	0	456
chr22_KI270734v1_random_region	0	0	0.00	0	0
chr22_KI270735v1_random	42811	34442	0.80	0	24
chr22_KI270735v1_random_region	0	0	0.00	0	0
chr22_KI270736v1_random	181920	94717	0.52	0	26
chr22_KI270736v1_random_region	0	0	0.00	0	0
chr22_KI270737v1_random	103838	16078	0.15	0	29
chr22_KI270737v1_random_region	0	0	0.00	0	0
chr22_KI270738v1_random	99375	15141	0.15	0	4
chr22_KI270738v1_random_region	0	0	0.00	0	0
chr22_KI270739v1_random	73985	3477	0.05	0	2
chr22_KI270739v1_random_region	0	0	0.00	0	0
