chrom	length	bases	mean	min	max
chr1	248956422	913211607	3.67	0	5246
chr1_region	4728181	291373932	61.62	0	1337
chr2	242193529	730804641	3.02	0	1373
chr2_region	3365782	202210984	60.08	0	1373
chr3	198295559	583199467	2.94	0	12924
chr3_region	2638027	155554497	58.97	0	6237
chr4	190214555	492012543	2.59	0	2901
chr4_region	1796579	104632811	58.24	0	683
chr5	181538259	504468763	2.78	0	5306
chr5_region	2085904	124653160	59.76	0	591
chr6	170805979	510300462	2.99	0	1364
chr6_region	2346319	142974636	60.94	0	1364
chr7	159345973	485246275	3.05	0	2441
chr7_region	2210246	129010804	58.37	0	1930
chr8	145138636	392519412	2.70	0	1679
chr8_region	1566502	86495475	55.22	0	1679
chr9	138394717	387896396	2.80	0	703
chr9_region	1873735	106118403	56.63	0	703
chr10	133797422	424911702	3.18	0	2313
chr10_region	1828952	109557253	59.90	0	558
chr11	135086622	465896761	3.45	0	2311
chr11_region	2653682	155919402	58.76	0	2311
chr12	133275309	447014036	3.35	0	547
chr12_region	2445531	144288962	59.00	0	547
chr13	114364328	253597151	2.22	0	2070
chr13_region	828312	44658504	53.92	0	397
chr14	107043718	291513437	2.72	0	885
chr14_region	1508410	90952024	60.30	0	885
chr15	101991189	308105480	3.02	0	805
chr15_region	1620590	96456323	59.52	0	805
chr16	90338345	336347604	3.72	0	2741
chr16_region	1975485	111300396	56.34	0	529
chr17	83257441	400934850	4.82	0	1413
chr17_region	2581394	151165328	58.56	0	682
chr18	80373285	202097795	2.51	0	1401
chr18_region	691497	39059149	56.48	0	704
chr19	58617616	321881116	5.49	0	594
chr19_region	2891894	156691257	54.18	0	594
chr20	64444167	220142022	3.42	0	969
chr20_region	1136294	61392651	54.03	0	643
chr21	46709983	124210531	2.66	0	1832
chr21_region	462839	25445916	54.98	0	406
chr22	50818468	157011660	3.09	0	1515
chr22_region	989969	51728779	52.25	0	552
chrX	156040895	244105451	1.56	0	1502
chrX_region	0	0	0.00	0	0
chrY	57227415	56654691	0.99	0	2318
chrY_region	0	0	0.00	0	0
chrM	16569	13162464	794.40	0	1096
chrM_region	0	0	0.00	0	0
chr1_KI270706v1_random	175055	757908	4.33	0	187
chr1_KI270706v1_random_region	0	0	0.00	0	0
chr1_KI270707v1_random	32032	75759	2.37	0	12
chr1_KI270707v1_random_region	0	0	0.00	0	0
chr1_KI270708v1_random	127682	282771	2.21	0	17
chr1_KI270708v1_random_region	0	0	0.00	0	0
chr1_KI270709v1_random	66860	3191017	47.73	0	1134
chr1_KI270709v1_random_region	0	0	0.00	0	0
chr1_KI270710v1_random	40176	101906	2.54	0	13
chr1_KI270710v1_random_region	0	0	0.00	0	0
chr1_KI270711v1_random	42210	3076803	72.89	0	1647
chr1_KI270711v1_random_region	0	0	0.00	0	0
chr1_KI270712v1_random	176043	608238	3.46	0	238
chr1_KI270712v1_random_region	0	0	0.00	0	0
chr1_KI270713v1_random	40745	447923	10.99	0	217
chr1_KI270713v1_random_region	0	0	0.00	0	0
chr1_KI270714v1_random	41717	229943	5.51	0	86
chr1_KI270714v1_random_region	0	0	0.00	0	0
chr2_KI270715v1_random	161471	345660	2.14	0	12
chr2_KI270715v1_random_region	0	0	0.00	0	0
chr2_KI270716v1_random	153799	315370	2.05	0	14
chr2_KI270716v1_random_region	0	0	0.00	0	0
chr3_GL000221v1_random	155397	853545	5.49	0	306
chr3_GL000221v1_random_region	0	0	0.00	0	0
chr4_GL000008v2_random	209709	1032679	4.92	0	242
chr4_GL000008v2_random_region	0	0	0.00	0	0
chr5_GL000208v1_random	92689	240412	2.59	0	19
chr5_GL000208v1_random_region	0	0	0.00	0	0
chr9_KI270717v1_random	40062	110886	2.77	0	149
chr9_KI270717v1_random_region	0	0	0.00	0	0
chr9_KI270718v1_random	38054	148519	3.90	0	148
chr9_KI270718v1_random_region	0	0	0.00	0	0
chr9_KI270719v1_random	176845	564274	3.19	0	198
chr9_KI270719v1_random_region	0	0	0.00	0	0
chr9_KI270720v1_random	39050	210977	5.40	0	186
chr9_KI270720v1_random_region	0	0	0.00	0	0
chr11_KI270721v1_random	100316	179310	1.79	0	59
chr11_KI270721v1_random_region	0	0	0.00	0	0
chr14_GL000009v2_random	201709	850221	4.22	0	169
chr14_GL000009v2_random_region	0	0	0.00	0	0
chr14_GL000225v1_random	211173	7836613	37.11	0	1416
chr14_GL000225v1_random_region	0	0	0.00	0	0
chr14_KI270722v1_random	194050	396675	2.04	0	16
chr14_KI270722v1_random_region	0	0	0.00	0	0
chr14_GL000194v1_random	191469	1034604	5.40	0	133
chr14_GL000194v1_random_region	0	0	0.00	0	0
chr14_KI270723v1_random	38115	393649	10.33	0	446
chr14_KI270723v1_random_region	0	0	0.00	0	0
chr14_KI270724v1_random	39555	401677	10.15	0	449
chr14_KI270724v1_random_region	0	0	0.00	0	0
chr14_KI270725v1_random	172810	472338	2.73	0	244
chr14_KI270725v1_random_region	0	0	0.00	0	0
chr14_KI270726v1_random	43739	59820	1.37	0	116
chr14_KI270726v1_random_region	0	0	0.00	0	0
chr15_KI270727v1_random	448248	929607	2.07	0	258
