chrom	length	bases	mean	min	max
chr1	248956422	1388954847	5.58	0	3150
chr1_region	4728181	730517050	154.50	0	2186
chr2	242193529	1001000914	4.13	0	3051
chr2_region	3365782	505590129	150.21	0	3051
chr3	198295559	789735603	3.98	0	7168
chr3_region	2638027	392203740	148.67	0	7168
chr4	190214555	606479665	3.19	0	1613
chr4_region	1796579	266969998	148.60	0	1536
chr5	181538259	660230110	3.64	0	3163
chr5_region	2085904	315085084	151.05	0	1712
chr6	170805979	713738906	4.18	0	5122
chr6_region	2346319	368316259	156.98	0	5122
chr7	159345973	653976483	4.10	0	2106
chr7_region	2210246	316917152	143.39	0	1677
chr8	145138636	483559034	3.33	0	1760
chr8_region	1566502	213881675	136.53	0	1760
chr9	138394717	558693829	4.04	0	1788
chr9_region	1873735	268897543	143.51	0	1788
chr10	133797422	577327992	4.31	0	1461
chr10_region	1828952	278674179	152.37	0	1461
chr11	135086622	694296487	5.14	0	4130
chr11_region	2653682	385219469	145.16	0	4130
chr12	133275309	666182970	5.00	0	1435
chr12_region	2445531	364100262	148.88	0	1435
chr13	114364328	299232815	2.62	0	1376
chr13_region	828312	117962569	142.41	0	992
chr14	107043718	422165154	3.94	0	2051
chr14_region	1508410	223399556	148.10	0	2051
chr15	101991189	478665967	4.69	0	2110
chr15_region	1620590	242574244	149.68	0	1408
chr16	90338345	502759757	5.57	0	1340
chr16_region	1975485	274583240	139.00	0	1340
chr17	83257441	659646195	7.92	0	1973
chr17_region	2581394	371119220	143.77	0	1973
chr18	80373285	241644241	3.01	0	1403
chr18_region	691497	100422947	145.23	0	1403
chr19	58617616	571202200	9.74	0	1746
chr19_region	2891894	375686550	129.91	0	1746
chr20	64444167	303767392	4.71	0	1818
chr20_region	1136294	155242309	136.62	0	1818
chr21	46709983	154645955	3.31	0	1143
chr21_region	462839	64183074	138.67	0	766
chr22	50818468	238678176	4.70	0	1537
chr22_region	989969	125843672	127.12	0	1537
chrX	156040895	352072874	2.26	0	3437
chrX_region	0	0	0.00	0	0
chrY	57227415	58433594	1.02	0	1045
chrY_region	0	0	0.00	0	0
chrM	16569	7908037	477.28	0	659
chrM_region	0	0	0.00	0	0
chr1_KI270706v1_random	175055	831099	4.75	0	523
chr1_KI270706v1_random_region	0	0	0.00	0	0
chr1_KI270707v1_random	32032	60880	1.90	0	11
chr1_KI270707v1_random_region	0	0	0.00	0	0
chr1_KI270708v1_random	127682	189530	1.48	0	25
chr1_KI270708v1_random_region	0	0	0.00	0	0
chr1_KI270709v1_random	66860	835623	12.50	0	158
chr1_KI270709v1_random_region	0	0	0.00	0	0
chr1_KI270710v1_random	40176	63975	1.59	0	8
chr1_KI270710v1_random_region	0	0	0.00	0	0
chr1_KI270711v1_random	42210	4719460	111.81	0	1684
chr1_KI270711v1_random_region	0	0	0.00	0	0
chr1_KI270712v1_random	176043	605287	3.44	0	384
chr1_KI270712v1_random_region	0	0	0.00	0	0
chr1_KI270713v1_random	40745	664268	16.30	0	479
chr1_KI270713v1_random_region	0	0	0.00	0	0
chr1_KI270714v1_random	41717	448838	10.76	0	230
chr1_KI270714v1_random_region	0	0	0.00	0	0
chr2_KI270715v1_random	161471	206754	1.28	0	9
chr2_KI270715v1_random_region	0	0	0.00	0	0
chr2_KI270716v1_random	153799	179741	1.17	0	11
chr2_KI270716v1_random_region	0	0	0.00	0	0
chr3_GL000221v1_random	155397	875547	5.63	0	413
chr3_GL000221v1_random_region	0	0	0.00	0	0
chr4_GL000008v2_random	209709	1024255	4.88	0	645
chr4_GL000008v2_random_region	0	0	0.00	0	0
chr5_GL000208v1_random	92689	158484	1.71	0	14
chr5_GL000208v1_random_region	0	0	0.00	0	0
chr9_KI270717v1_random	40062	182050	4.54	0	299
chr9_KI270717v1_random_region	0	0	0.00	0	0
chr9_KI270718v1_random	38054	199588	5.24	0	211
chr9_KI270718v1_random_region	0	0	0.00	0	0
chr9_KI270719v1_random	176845	726146	4.11	0	409
chr9_KI270719v1_random_region	0	0	0.00	0	0
chr9_KI270720v1_random	39050	251479	6.44	0	297
chr9_KI270720v1_random_region	0	0	0.00	0	0
chr11_KI270721v1_random	100316	192771	1.92	0	106
chr11_KI270721v1_random_region	0	0	0.00	0	0
chr14_GL000009v2_random	201709	935539	4.64	0	462
chr14_GL000009v2_random_region	0	0	0.00	0	0
chr14_GL000225v1_random	211173	4869657	23.06	0	1252
chr14_GL000225v1_random_region	0	0	0.00	0	0
chr14_KI270722v1_random	194050	250791	1.29	0	19
chr14_KI270722v1_random_region	0	0	0.00	0	0
chr14_GL000194v1_random	191469	828753	4.33	0	197
chr14_GL000194v1_random_region	0	0	0.00	0	0
chr14_KI270723v1_random	38115	402926	10.57	0	524
chr14_KI270723v1_random_region	0	0	0.00	0	0
chr14_KI270724v1_random	39555	378897	9.58	0	510
chr14_KI270724v1_random_region	0	0	0.00	0	0
chr14_KI270725v1_random	172810	521360	3.02	0	409
chr14_KI270725v1_random_region	0	0	0.00	0	0
chr14_KI270726v1_random	43739	297236	6.80	0	343
chr14_KI270726v1_random_region	0	0	0.00	0	0
chr15_KI270727v1_random	448248	3781223	8.44	0	970
chr15_KI270727v1_random_region	0	0	0.00	0	0
chr16_KI270728v1_random	1872759	3075982	1.64	0	395
chr16_KI270728v1_random_region	0	0	0.00	0	0
chr17_GL000205v2_random	185591	1091086	5.88	0	671
chr17_GL000205v2_random_region	0	0	0.00	0	0
chr17_KI270729v1_random	280839	1758551	6.26	0	1997
chr17_KI270729v1_random_region	0	0	0.00	0	0
chr17_KI270730v1_random	112551	397501	3.53	0	100
chr17_KI270730v1_random_region	0	0	0.00	0	0
chr22_KI270731v1_random	150754	889848	5.90	0	368
chr22_KI270731v1_random_region	0	0	0.00	0	0
chr22_KI270732v1_random	41543	244848	5.89	0	652
chr22_KI270732v1_random_region	0	0	0.00	0	0
chr22_KI270733v1_random	179772	3853013	21.43	0	1824
chr22_KI270733v1_random_region	0	0	0.00	0	0
chr22_KI270734v1_random	165050	921077	5.58	0	325
chr22_KI270734v1_random_region	0	0	0.00	0	0
chr22_KI270735v1_random	42811	224638	5.25	0	201
chr22_KI270735v1_random_region	0	0	0.00	0	0
chr22_KI270736v1_random	181920	823846	4.53	0	304
chr22_KI270736v1_random_region	0	0	0.00	0	0
chr22_KI270737v1_random	103838	222447	2.14	0	511
chr22_KI270737v1_random_region	0	0	0.00	0	0
chr22_KI270738v1_random	99375	153495	1.54	0	56
chr22_KI270738v1_random_region	0	0	0.00	0	0
chr22_KI270739v1_random	73985	56970	0.77	0	17
chr22_KI270739v1_random_region	0	0	0.00	0	0
chrY_KI270740v1_random	37240	23051	0.62	0	4
chrY_KI270740v1_random_region	0	0	0.00	0	0
chrUn_KI270302v1	2274	3404	1.50	0	8
chrUn_KI270302v1_region	0	0	0.00	0	0
chrUn_KI270304v1	2165	5320	2.46	0	16
chrUn_KI270304v1_region	0	0	0.00	0	0
chrUn_KI270303v1	1942	6567	3.38	0	22
chrUn_KI270303v1_region	0	0	0.00	0	0
chrUn_KI270305v1	1472	3007	2.04	0	12
chrUn_KI270305v1_region	0	0	0.00	0	0
chrUn_KI270322v1	21476	18401	0.86	0	21
chrUn_KI270322v1_region	0	0	0.00	0	0
chrUn_KI270320v1	4416	25333	5.74	0	23
chrUn_KI270320v1_region	0	0	0.00	0	0
chrUn_KI270310v1	1201	12843	10.69	0	68
chrUn_KI270310v1_region	0	0	0.00	0	0
chrUn_KI270316v1	1444	3920	2.71	0	14
chrUn_KI270316v1_region	0	0	0.00	0	0
chrUn_KI270315v1	2276	6902	3.03	0	18
chrUn_KI270315v1_region	0	0	0.00	0	0
chrUn_KI270312v1	998	1367	1.37	0	4
chrUn_KI270312v1_region	0	0	0.00	0	0
chrUn_KI270311v1	12399	11939	0.96	0	30
chrUn_KI270311v1_region	0	0	0.00	0	0
chrUn_KI270317v1	37690	5088	0.13	0	11
chrUn_KI270317v1_region	0	0	0.00	0	0
chrUn_KI270412v1	1179	2181	1.85	0	6
chrUn_KI270412v1_region	0	0	0.00	0	0
chrUn_KI270411v1	2646	7760	2.93	0	9
chrUn_KI270411v1_region	0	0	0.00	0	0
chrUn_KI270414v1	2489	6629	2.66	0	9
chrUn_KI270414v1_region	0	0	0.00	0	0
chrUn_KI270419v1	1029	291	0.28	0	2
chrUn_KI270419v1_region	0	0	0.00	0	0
chrUn_KI270418v1	2145	559	0.26	0	3
chrUn_KI270418v1_region	0	0	0.00	0	0
chrUn_KI270420v1	2321	5597	2.41	0	10
chrUn_KI270420v1_region	0	0	0.00	0	0
chrUn_KI270424v1	2140	80	0.04	0	1
chrUn_KI270424v1_region	0	0	0.00	0	0
chrUn_KI270417v1	2043	2809	1.37	0	5
chrUn_KI270417v1_region	0	0	0.00	0	0
chrUn_KI270422v1	1445	985	0.68	0	5
chrUn_KI270422v1_region	0	0	0.00	0	0
chrUn_KI270423v1	981	361	0.37	0	2
chrUn_KI270423v1_region	0	0	0.00	0	0
chrUn_KI270425v1	1884	335	0.18	0	1
chrUn_KI270425v1_region	0	0	0.00	0	0
chrUn_KI270429v1	1361	806	0.59	0	3
chrUn_KI270429v1_region	0	0	0.00	0	0
chrUn_KI270442v1	392061	2159167	5.51	0	983
chrUn_KI270442v1_region	0	0	0.00	0	0
chrUn_KI270466v1	1233	121271	98.35	0	288
chrUn_KI270466v1_region	0	0	0.00	0	0
chrUn_KI270465v1	1774	11835	6.67	0	57
chrUn_KI270465v1_region	0	0	0.00	0	0
chrUn_KI270467v1	3920	396351	101.11	0	391
chrUn_KI270467v1_region	0	0	0.00	0	0
chrUn_KI270435v1	92983	226841	2.44	0	120
chrUn_KI270435v1_region	0	0	0.00	0	0
chrUn_KI270438v1	112505	4075775	36.23	0	1693
chrUn_KI270438v1_region	0	0	0.00	0	0
chrUn_KI270468v1	4055	8011	1.98	0	7
chrUn_KI270468v1_region	0	0	0.00	0	0
chrUn_KI270510v1	2415	7776	3.22	0	13
chrUn_KI270510v1_region	0	0	0.00	0	0
chrUn_KI270509v1	2318	9851	4.25	0	11
chrUn_KI270509v1_region	0	0	0.00	0	0
chrUn_KI270518v1	2186	10060	4.60	0	13
chrUn_KI270518v1_region	0	0	0.00	0	0
chrUn_KI270508v1	1951	11851	6.07	0	15
chrUn_KI270508v1_region	0	0	0.00	0	0
chrUn_KI270516v1	1300	6671	5.13	0	9
chrUn_KI270516v1_region	0	0	0.00	0	0
chrUn_KI270512v1	22689	52345	2.31	0	64
chrUn_KI270512v1_region	0	0	0.00	0	0
chrUn_KI270519v1	138126	357759	2.59	0	124
chrUn_KI270519v1_region	0	0	0.00	0	0
chrUn_KI270522v1	5674	6196	1.09	0	7
