chrom	length	bases	mean	min	max
chr1	248956422	1148398626	4.61	0	1971
chr1_region	4728181	609968526	129.01	0	1971
chr2	242193529	761969997	3.15	0	1857
chr2_region	3365782	380755179	113.13	0	1857
chr3	198295559	632625711	3.19	0	2053
chr3_region	2638027	322146754	122.12	0	2053
chr4	190214555	455713001	2.40	0	1400
chr4_region	1796579	222664885	123.94	0	1400
chr5	181538259	507231816	2.79	0	1185
chr5_region	2085904	252263534	120.94	0	1185
chr6	170805979	618116286	3.62	0	2110
chr6_region	2346319	330521554	140.87	0	1973
chr7	159345973	548563057	3.44	0	2534
chr7_region	2210246	274011268	123.97	0	2534
chr8	145138636	389128866	2.68	0	1191
chr8_region	1566502	184653312	117.88	0	1191
chr9	138394717	488341121	3.53	0	1423
chr9_region	1873735	244477265	130.48	0	1419
chr10	133797422	526627988	3.94	0	1041
chr10_region	1828952	264784219	144.77	0	1041
chr11	135086622	597672834	4.42	0	1280
chr11_region	2653682	329711788	124.25	0	1280
chr12	133275309	611752357	4.59	0	1992
chr12_region	2445531	332089306	135.79	0	1992
chr13	114364328	251767478	2.20	0	1276
chr13_region	828312	121105534	146.21	0	1276
chr14	107043718	343492020	3.21	0	2064
chr14_region	1508410	182298410	120.85	0	2064
chr15	101991189	372837061	3.66	0	869
chr15_region	1620590	180590587	111.44	0	869
chr16	90338345	364245327	4.03	0	2029
chr16_region	1975485	189316569	95.83	0	1651
chr17	83257441	555763182	6.68	0	1941
chr17_region	2581394	292763683	113.41	0	1941
chr18	80373285	186185258	2.32	0	1021
chr18_region	691497	89163760	128.94	0	1021
chr19	58617616	463021838	7.90	0	1164
chr19_region	2891894	270311672	93.47	0	1164
chr20	64444167	271018583	4.21	0	1043
chr20_region	1136294	139281986	122.58	0	1043
chr21	46709983	123107595	2.64	0	1210
chr21_region	462839	55826235	120.62	0	1210
chr22	50818468	198417240	3.90	0	1276
chr22_region	989969	97320780	98.31	0	1276
chrX	156040895	275131414	1.76	0	2176
chrX_region	0	0	0.00	0	0
chrY	57227415	36711088	0.64	0	1861
chrY_region	0	0	0.00	0	0
chrM	16569	4182372	252.42	0	341
chrM_region	0	0	0.00	0	0
chr1_KI270706v1_random	175055	834522	4.77	0	399
chr1_KI270706v1_random_region	0	0	0.00	0	0
chr1_KI270707v1_random	32032	15121	0.47	0	6
chr1_KI270707v1_random_region	0	0	0.00	0	0
chr1_KI270708v1_random	127682	80882	0.63	0	43
chr1_KI270708v1_random_region	0	0	0.00	0	0
chr1_KI270709v1_random	66860	119807	1.79	0	29
chr1_KI270709v1_random_region	0	0	0.00	0	0
chr1_KI270710v1_random	40176	16614	0.41	0	5
chr1_KI270710v1_random_region	0	0	0.00	0	0
chr1_KI270711v1_random	42210	2286329	54.17	0	1181
chr1_KI270711v1_random_region	0	0	0.00	0	0
chr1_KI270712v1_random	176043	302578	1.72	0	189
chr1_KI270712v1_random_region	0	0	0.00	0	0
chr1_KI270713v1_random	40745	373314	9.16	0	200
chr1_KI270713v1_random_region	0	0	0.00	0	0
chr1_KI270714v1_random	41717	265697	6.37	0	160
chr1_KI270714v1_random_region	0	0	0.00	0	0
chr2_KI270715v1_random	161471	21880	0.14	0	3
chr2_KI270715v1_random_region	0	0	0.00	0	0
chr2_KI270716v1_random	153799	18073	0.12	0	2
chr2_KI270716v1_random_region	0	0	0.00	0	0
chr3_GL000221v1_random	155397	1016660	6.54	0	989
chr3_GL000221v1_random_region	0	0	0.00	0	0
