chrom	length	bases	mean	min	max
chr1	248956422	1247115499	5.01	0	7875
chr1_region	4728181	465013847	98.35	0	2021
chr2	242193529	989754975	4.09	0	1761
chr2_region	3365782	330066781	98.07	0	1761
chr3	198295559	784366088	3.96	0	12187
chr3_region	2638027	252292855	95.64	0	7179
chr4	190214555	664343301	3.49	0	2967
chr4_region	1796579	178989647	99.63	0	976
chr5	181538259	683654692	3.77	0	6510
chr5_region	2085904	207502703	99.48	0	1265
chr6	170805979	693419626	4.06	0	3777
chr6_region	2346319	237788834	101.35	0	3777
chr7	159345973	642889814	4.03	0	2050
chr7_region	2210246	206392360	93.38	0	2050
chr8	145138636	523438129	3.61	0	1279
chr8_region	1566502	141188816	90.13	0	1030
chr9	138394717	530138762	3.83	0	1297
chr9_region	1873735	170895963	91.21	0	1297
chr10	133797422	573486354	4.29	0	2706
chr10_region	1828952	180486742	98.68	0	1195
chr11	135086622	635143657	4.70	0	3166
chr11_region	2653682	247337934	93.21	0	3166
chr12	133275309	607978754	4.56	0	1264
chr12_region	2445531	228661253	93.50	0	1264
chr13	114364328	336053164	2.94	0	1716
chr13_region	828312	77841269	93.98	0	733
chr14	107043718	391016130	3.65	0	1314
chr14_region	1508410	142109413	94.21	0	1314
chr15	101991189	426099690	4.18	0	1254
chr15_region	1620590	152680226	94.21	0	1254
chr16	90338345	438321798	4.85	0	2381
chr16_region	1975485	164718392	83.38	0	951
chr17	83257441	521342274	6.26	0	2047
chr17_region	2581394	219397030	84.99	0	1150
chr18	80373285	276200648	3.44	0	2065
chr18_region	691497	67645110	97.82	0	1703
chr19	58617616	415049793	7.08	0	2219
chr19_region	2891894	220410225	76.22	0	2219
chr20	64444167	293125167	4.55	0	1239
chr20_region	1136294	97009613	85.37	0	1233
chr21	46709983	161561960	3.46	0	1641
chr21_region	462839	40671901	87.87	0	585
chr22	50818468	207255161	4.08	0	1876
chr22_region	989969	75429433	76.19	0	1219
chrX	156040895	339846033	2.18	0	2322
chrX_region	0	0	0.00	0	0
chrY	57227415	71018044	1.24	0	1953
chrY_region	0	0	0.00	0	0
chrM	16569	1071866	64.69	0	110
chrM_region	0	0	0.00	0	0
chr1_KI270706v1_random	175055	1026338	5.86	0	394
chr1_KI270706v1_random_region	0	0	0.00	0	0
chr1_KI270707v1_random	32032	94457	2.95	0	13
chr1_KI270707v1_random_region	0	0	0.00	0	0
chr1_KI270708v1_random	127682	112237	0.88	0	16
chr1_KI270708v1_random_region	0	0	0.00	0	0
