chrom	length	bases	mean	min	max
chr1	248956422	1037960064	4.17	0	1870
chr1_region	4728181	500255696	105.80	0	1870
chr2	242193529	678455900	2.80	0	1546
chr2_region	3365782	306161008	90.96	0	1546
chr3	198295559	564141133	2.84	0	1742
chr3_region	2638027	260071543	98.59	0	1691
chr4	190214555	402847682	2.12	0	1335
chr4_region	1796579	178187605	99.18	0	1335
chr5	181538259	450965074	2.48	0	993
chr5_region	2085904	202923070	97.28	0	993
chr6	170805979	549499073	3.22	0	1641
chr6_region	2346319	266687585	113.66	0	1608
chr7	159345973	492062851	3.09	0	1968
chr7_region	2210246	222268089	100.56	0	1968
chr8	145138636	341856190	2.36	0	919
chr8_region	1566502	146713300	93.66	0	919
chr9	138394717	435967728	3.15	0	1192
chr9_region	1873735	197812984	105.57	0	1192
chr10	133797422	473758891	3.54	0	842
chr10_region	1828952	214252411	117.14	0	842
chr11	135086622	532276364	3.94	0	1066
chr11_region	2653682	268131051	101.04	0	1066
chr12	133275309	548286820	4.11	0	1583
chr12_region	2445531	269010277	110.00	0	1583
chr13	114364328	222148300	1.94	0	1000
chr13_region	828312	96896913	116.98	0	1000
chr14	107043718	302876296	2.83	0	1527
chr14_region	1508410	146534821	97.15	0	1527
chr15	101991189	340650988	3.34	0	968
chr15_region	1620590	148132037	91.41	0	892
chr16	90338345	325559032	3.60	0	1765
chr16_region	1975485	153700011	77.80	0	1226
chr17	83257441	504147101	6.06	0	1557
chr17_region	2581394	240842057	93.30	0	1557
chr18	80373285	164298364	2.04	0	748
chr18_region	691497	71126724	102.86	0	748
chr19	58617616	416974309	7.11	0	1423
chr19_region	2891894	224543445	77.65	0	1423
chr20	64444167	243987323	3.79	0	794
chr20_region	1136294	113489983	99.88	0	794
chr21	46709983	110019145	2.36	0	1020
chr21_region	462839	45324602	97.93	0	935
chr22	50818468	177172590	3.49	0	1000
chr22_region	989969	79867088	80.68	0	1000
chrX	156040895	457145948	2.93	0	2529
chrX_region	0	0	0.00	0	0
chrY	57227415	1166585	0.02	0	469
chrY_region	0	0	0.00	0	0
chrM	16569	1079960	65.18	0	104
chrM_region	0	0	0.00	0	0
chr1_KI270706v1_random	175055	756961	4.32	0	334
chr1_KI270706v1_random_region	0	0	0.00	0	0
chr1_KI270707v1_random	32032	9756	0.30	0	5
chr1_KI270707v1_random_region	0	0	0.00	0	0
chr1_KI270708v1_random	127682	41691	0.33	0	21
chr1_KI270708v1_random_region	0	0	0.00	0	0
chr1_KI270709v1_random	66860	131828	1.97	0	38
chr1_KI270709v1_random_region	0	0	0.00	0	0
chr1_KI270710v1_random	40176	9189	0.23	0	3
chr1_KI270710v1_random_region	0	0	0.00	0	0
chr1_KI270711v1_random	42210	2590379	61.37	0	917
chr1_KI270711v1_random_region	0	0	0.00	0	0
chr1_KI270712v1_random	176043	238325	1.35	0	123
chr1_KI270712v1_random_region	0	0	0.00	0	0
chr1_KI270713v1_random	40745	411666	10.10	0	200
chr1_KI270713v1_random_region	0	0	0.00	0	0
chr1_KI270714v1_random	41717	251900	6.04	0	132
chr1_KI270714v1_random_region	0	0	0.00	0	0
chr2_KI270715v1_random	161471	9331	0.06	0	2
chr2_KI270715v1_random_region	0	0	0.00	0	0
chr2_KI270716v1_random	153799	13674	0.09	0	3
chr2_KI270716v1_random_region	0	0	0.00	0	0
chr3_GL000221v1_random	155397	1117034	7.19	0	1009
chr3_GL000221v1_random_region	0	0	0.00	0	0
chr4_GL000008v2_random	209709	721598	3.44	0	354
chr4_GL000008v2_random_region	0	0	0.00	0	0
chr5_GL000208v1_random	92689	11608	0.13	0	2
chr5_GL000208v1_random_region	0	0	0.00	0	0
chr9_KI270717v1_random	40062	17433	0.44	0	30
chr9_KI270717v1_random_region	0	0	0.00	0	0
chr9_KI270718v1_random	38054	210384	5.53	0	261
chr9_KI270718v1_random_region	0	0	0.00	0	0
chr9_KI270719v1_random	176845	182675	1.03	0	118
chr9_KI270719v1_random_region	0	0	0.00	0	0
chr9_KI270720v1_random	39050	258882	6.63	0	288
chr9_KI270720v1_random_region	0	0	0.00	0	0
chr11_KI270721v1_random	100316	71023	0.71	0	56
chr11_KI270721v1_random_region	0	0	0.00	0	0
chr14_GL000009v2_random	201709	843561	4.18	0	361
