chrom	length	bases	mean	min	max
chr1	248956422	492822336	1.98	0	1637
chr1_region	4728181	306858426	64.90	0	1637
chr2	242193529	368406647	1.52	0	1573
chr2_region	3365782	225072014	66.87	0	1571
chr3	198295559	252799081	1.27	0	973
chr3_region	2638027	163883241	62.12	0	973
chr4	190214555	174060711	0.92	0	764
chr4_region	1796579	110198140	61.34	0	764
chr5	181538259	208657441	1.15	0	1116
chr5_region	2085904	131733384	63.15	0	1116
chr6	170805979	200790080	1.18	0	1089
chr6_region	2346319	127793236	54.47	0	1089
chr7	159345973	221423709	1.39	0	1581
chr7_region	2210246	135577419	61.34	0	1581
chr8	145138636	132508172	0.91	0	2066
chr8_region	1566502	82046193	52.38	0	2066
chr9	138394717	182288686	1.32	0	1432
chr9_region	1873735	103527896	55.25	0	1311
chr10	133797422	179627752	1.34	0	2021
chr10_region	1828952	103223082	56.44	0	1983
chr11	135086622	228761663	1.69	0	1048
chr11_region	2653682	150293025	56.64	0	1030
chr12	133275309	206433432	1.55	0	1010
chr12_region	2445531	133849296	54.73	0	1010
chr13	114364328	77001943	0.67	0	485
chr13_region	828312	43594682	52.63	0	485
chr14	107043718	129671216	1.21	0	1270
chr14_region	1508410	84088402	55.75	0	1270
chr15	101991189	152831573	1.50	0	2674
chr15_region	1620590	92555055	57.11	0	2674
chr16	90338345	181991379	2.01	0	1356
chr16_region	1975485	113809287	57.61	0	1356
chr17	83257441	245853001	2.95	0	1606
chr17_region	2581394	150200496	58.19	0	1606
chr18	80373285	61015231	0.76	0	612
chr18_region	691497	36468630	52.74	0	612
chr19	58617616	216293567	3.69	0	2827
chr19_region	2891894	150092621	51.90	0	2827
chr20	64444167	91645432	1.42	0	533
chr20_region	1136294	56938497	50.11	0	420
chr21	46709983	45139946	0.97	0	624
chr21_region	462839	24130795	52.14	0	539
chr22	50818468	95230591	1.87	0	1174
chr22_region	989969	52314643	52.84	0	1054
chrX	156040895	153291155	0.98	0	1031
chrX_region	0	0	0.00	0	0
chrY	57227415	12728902	0.22	0	374
chrY_region	0	0	0.00	0	0
chrM	16569	622366	37.56	0	1090
chrM_region	0	0	0.00	0	0
chr1_KI270706v1_random	175055	62356	0.36	0	139
chr1_KI270706v1_random_region	0	0	0.00	0	0
chr1_KI270707v1_random	32032	1858	0.06	0	2
chr1_KI270707v1_random_region	0	0	0.00	0	0
chr1_KI270708v1_random	127682	68937	0.54	0	51
chr1_KI270708v1_random_region	0	0	0.00	0	0
chr1_KI270709v1_random	66860	43298	0.65	0	32
chr1_KI270709v1_random_region	0	0	0.00	0	0
chr1_KI270710v1_random	40176	2619	0.07	0	2
chr1_KI270710v1_random_region	0	0	0.00	0	0
chr1_KI270711v1_random	42210	877400	20.79	0	1334
chr1_KI270711v1_random_region	0	0	0.00	0	0
chr1_KI270712v1_random	176043	138426	0.79	0	101
chr1_KI270712v1_random_region	0	0	0.00	0	0
chr1_KI270713v1_random	40745	307742	7.55	0	338
chr1_KI270713v1_random_region	0	0	0.00	0	0
chr1_KI270714v1_random	41717	58749	1.41	0	62
chr1_KI270714v1_random_region	0	0	0.00	0	0
chr2_KI270715v1_random	161471	2542	0.02	0	1
chr2_KI270715v1_random_region	0	0	0.00	0	0
chr2_KI270716v1_random	153799	1856	0.01	0	1
chr2_KI270716v1_random_region	0	0	0.00	0	0
chr3_GL000221v1_random	155397	46819	0.30	0	42
chr3_GL000221v1_random_region	0	0	0.00	0	0
chr4_GL000008v2_random	209709	62382	0.30	0	93
chr4_GL000008v2_random_region	0	0	0.00	0	0
chr5_GL000208v1_random	92689	2044	0.02	0	1
chr5_GL000208v1_random_region	0	0	0.00	0	0
chr9_KI270717v1_random	40062	25082	0.63	0	60
chr9_KI270717v1_random_region	0	0	0.00	0	0
chr9_KI270718v1_random	38054	120221	3.16	0	354
chr9_KI270718v1_random_region	0	0	0.00	0	0
chr9_KI270719v1_random	176845	122749	0.69	0	218
chr9_KI270719v1_random_region	0	0	0.00	0	0
chr9_KI270720v1_random	39050	144375	3.70	0	317
chr9_KI270720v1_random_region	0	0	0.00	0	0
chr11_KI270721v1_random	100316	57764	0.58	0	59
chr11_KI270721v1_random_region	0	0	0.00	0	0
chr14_GL000009v2_random	201709	112530	0.56	0	173
chr14_GL000009v2_random_region	0	0	0.00	0	0
chr14_GL000225v1_random	211173	149935	0.71	0	25
chr14_GL000225v1_random_region	0	0	0.00	0	0
chr14_KI270722v1_random	194050	72629	0.37	0	56
chr14_KI270722v1_random_region	0	0	0.00	0	0
chr14_GL000194v1_random	191469	210519	1.10	0	364
chr14_GL000194v1_random_region	0	0	0.00	0	0
chr14_KI270723v1_random	38115	25479	0.67	0	25
chr14_KI270723v1_random_region	0	0	0.00	0	0
chr14_KI270724v1_random	39555	49616	1.25	0	63
chr14_KI270724v1_random_region	0	0	0.00	0	0
chr14_KI270725v1_random	172810	86384	0.50	0	139
chr14_KI270725v1_random_region	0	0	0.00	0	0
chr14_KI270726v1_random	43739	8491	0.19	0	18
chr14_KI270726v1_random_region	0	0	0.00	0	0
chr15_KI270727v1_random	448248	1342076	2.99	0	578
chr15_KI270727v1_random_region	0	0	0.00	0	0
chr16_KI270728v1_random	1872759	2320574	1.24	0	347
chr16_KI270728v1_random_region	0	0	0.00	0	0
chr17_GL000205v2_random	185591	131967	0.71	0	220
chr17_GL000205v2_random_region	0	0	0.00	0	0
chr17_KI270729v1_random	280839	119288	0.42	0	140
chr17_KI270729v1_random_region	0	0	0.00	0	0
chr17_KI270730v1_random	112551	19418	0.17	0	9
chr17_KI270730v1_random_region	0	0	0.00	0	0
chr22_KI270731v1_random	150754	780244	5.18	0	635
chr22_KI270731v1_random_region	0	0	0.00	0	0
chr22_KI270732v1_random	41543	5891	0.14	0	3
chr22_KI270732v1_random_region	0	0	0.00	0	0
chr22_KI270733v1_random	179772	116939	0.65	0	70
chr22_KI270733v1_random_region	0	0	0.00	0	0
chr22_KI270734v1_random	165050	889754	5.39	0	642
chr22_KI270734v1_random_region	0	0	0.00	0	0
chr22_KI270735v1_random	42811	10984	0.26	0	21
chr22_KI270735v1_random_region	0	0	0.00	0	0
chr22_KI270736v1_random	181920	27503	0.15	0	24
chr22_KI270736v1_random_region	0	0	0.00	0	0
chr22_KI270737v1_random	103838	14415	0.14	0	37
chr22_KI270737v1_random_region	0	0	0.00	0	0
chr22_KI270738v1_random	99375	13910	0.14	0	33
chr22_KI270738v1_random_region	0	0	0.00	0	0
chr22_KI270739v1_random	73985	182	0.00	0	1
chr22_KI270739v1_random_region	0	0	0.00	0	0
chrY_KI270740v1_random	37240	360	0.01	0	1
chrY_KI270740v1_random_region	0	0	0.00	0	0
chrUn_KI270322v1	21476	0	0.00	0	0
chrUn_KI270322v1_region	0	0	0.00	0	0
chrUn_KI270320v1	4416	493	0.11	0	1
chrUn_KI270320v1_region	0	0	0.00	0	0
chrUn_KI270310v1	1201	108	0.09	0	1
chrUn_KI270310v1_region	0	0	0.00	0	0
chrUn_KI270315v1	2276	274	0.12	0	1
chrUn_KI270315v1_region	0	0	0.00	0	0
