chrom	length	bases	mean	min	max
chr1	248956422	428507370	1.72	0	1396
chr1_region	4728181	264320998	55.90	0	1396
chr2	242193529	326847722	1.35	0	1410
chr2_region	3365782	197668702	58.73	0	1371
chr3	198295559	224066024	1.13	0	1005
chr3_region	2638027	142977797	54.20	0	1005
chr4	190214555	153076272	0.80	0	695
chr4_region	1796579	95498143	53.16	0	695
chr5	181538259	184771872	1.02	0	1035
chr5_region	2085904	115119612	55.19	0	1035
chr6	170805979	176701472	1.03	0	994
chr6_region	2346319	110984724	47.30	0	994
chr7	159345973	193055321	1.21	0	1408
chr7_region	2210246	116810859	52.85	0	1408
chr8	145138636	113444390	0.78	0	934
chr8_region	1566502	69408788	44.31	0	934
chr9	138394717	156271476	1.13	0	1067
chr9_region	1873735	88234905	47.09	0	1016
chr10	133797422	160423111	1.20	0	1735
chr10_region	1828952	90819157	49.66	0	1718
chr11	135086622	199300460	1.48	0	968
chr11_region	2653682	129695217	48.87	0	968
chr12	133275309	178652658	1.34	0	893
chr12_region	2445531	114430956	46.79	0	893
chr13	114364328	68528234	0.60	0	508
chr13_region	828312	38499919	46.48	0	508
chr14	107043718	112045375	1.05	0	1510
chr14_region	1508410	71608375	47.47	0	1510
chr15	101991189	133832817	1.31	0	1475
chr15_region	1620590	80212218	49.50	0	1475
chr16	90338345	156629101	1.73	0	1277
chr16_region	1975485	96831069	49.02	0	1277
chr17	83257441	208600068	2.51	0	1199
chr17_region	2581394	125717664	48.70	0	1107
chr18	80373285	54634686	0.68	0	507
chr18_region	691497	32168101	46.52	0	507
chr19	58617616	175126302	2.99	0	2159
chr19_region	2891894	120556219	41.69	0	2159
chr20	64444167	81765731	1.27	0	430
chr20_region	1136294	50323441	44.29	0	370
chr21	46709983	39584341	0.85	0	476
chr21_region	462839	20855045	45.06	0	476
chr22	50818468	83447533	1.64	0	1492
chr22_region	989969	45377737	45.84	0	853
chrX	156040895	134555401	0.86	0	886
chrX_region	0	0	0.00	0	0
chrY	57227415	9951652	0.17	0	301
chrY_region	0	0	0.00	0	0
chrM	16569	465201	28.08	0	777
chrM_region	0	0	0.00	0	0
chr1_KI270706v1_random	175055	59034	0.34	0	142
chr1_KI270706v1_random_region	0	0	0.00	0	0
chr1_KI270707v1_random	32032	1386	0.04	0	2
chr1_KI270707v1_random_region	0	0	0.00	0	0
chr1_KI270708v1_random	127682	58552	0.46	0	45
chr1_KI270708v1_random_region	0	0	0.00	0	0
chr1_KI270709v1_random	66860	88501	1.32	0	38
chr1_KI270709v1_random_region	0	0	0.00	0	0
chr1_KI270710v1_random	40176	2161	0.05	0	1
chr1_KI270710v1_random_region	0	0	0.00	0	0
chr1_KI270711v1_random	42210	561348	13.30	0	864
chr1_KI270711v1_random_region	0	0	0.00	0	0
chr1_KI270712v1_random	176043	122420	0.70	0	105
chr1_KI270712v1_random_region	0	0	0.00	0	0
chr1_KI270713v1_random	40745	234081	5.75	0	242
chr1_KI270713v1_random_region	0	0	0.00	0	0
chr1_KI270714v1_random	41717	59135	1.42	0	61
chr1_KI270714v1_random_region	0	0	0.00	0	0
chr2_KI270715v1_random	161471	3370	0.02	0	2
chr2_KI270715v1_random_region	0	0	0.00	0	0
chr2_KI270716v1_random	153799	4660	0.03	0	1
chr2_KI270716v1_random_region	0	0	0.00	0	0
chr3_GL000221v1_random	155397	44830	0.29	0	35
chr3_GL000221v1_random_region	0	0	0.00	0	0
chr4_GL000008v2_random	209709	57685	0.28	0	70
chr4_GL000008v2_random_region	0	0	0.00	0	0
chr5_GL000208v1_random	92689	3386	0.04	0	2
chr5_GL000208v1_random_region	0	0	0.00	0	0
chr9_KI270717v1_random	40062	11055	0.28	0	23
chr9_KI270717v1_random_region	0	0	0.00	0	0
chr9_KI270718v1_random	38054	104770	2.75	0	343
chr9_KI270718v1_random_region	0	0	0.00	0	0
chr9_KI270719v1_random	176845	122254	0.69	0	236
chr9_KI270719v1_random_region	0	0	0.00	0	0
chr9_KI270720v1_random	39050	137774	3.53	0	312
chr9_KI270720v1_random_region	0	0	0.00	0	0
