chrom	length	bases	mean	min	max
chr1	248956422	890049987	3.58	0	1600
chr1_region	4728181	428355154	90.60	0	1600
chr2	242193529	585662500	2.42	0	1279
chr2_region	3365782	266496039	79.18	0	1279
chr3	198295559	482745758	2.43	0	1511
chr3_region	2638027	223253525	84.63	0	1511
chr4	190214555	357741923	1.88	0	1055
chr4_region	1796579	160358120	89.26	0	1055
chr5	181538259	389393094	2.14	0	911
chr5_region	2085904	177286375	84.99	0	911
chr6	170805979	473892371	2.77	0	1434
chr6_region	2346319	230326577	98.17	0	1327
chr7	159345973	418897648	2.63	0	1143
chr7_region	2210246	189896722	85.92	0	1143
chr8	145138636	297486984	2.05	0	777
chr8_region	1566502	129604043	82.73	0	777
chr9	138394717	375227542	2.71	0	1183
chr9_region	1873735	169565061	90.50	0	995
chr10	133797422	407417375	3.05	0	762
chr10_region	1828952	184738625	101.01	0	762
chr11	135086622	454021845	3.36	0	845
chr11_region	2653682	228557310	86.13	0	845
chr12	133275309	469496431	3.52	0	1242
chr12_region	2445531	229021633	93.65	0	1242
chr13	114364328	196497824	1.72	0	941
chr13_region	828312	86443132	104.36	0	941
chr14	107043718	262488991	2.45	0	1381
chr14_region	1508410	126393635	83.79	0	1381
chr15	101991189	278882084	2.73	0	649
chr15_region	1620590	123145916	75.99	0	649
chr16	90338345	267750457	2.96	0	1476
chr16_region	1975485	127000410	64.29	0	1142
chr17	83257441	418745731	5.03	0	1302
chr17_region	2581394	199053303	77.11	0	1302
chr18	80373285	142945590	1.78	0	608
chr18_region	691497	62923321	91.00	0	608
chr19	58617616	348059673	5.94	0	746
chr19_region	2891894	186466185	64.48	0	746
chr20	64444167	203994371	3.17	0	702
chr20_region	1136294	95254979	83.83	0	702
chr21	46709983	93743848	2.01	0	912
chr21_region	462839	38671450	83.55	0	867
chr22	50818468	148472968	2.92	0	832
chr22_region	989969	65423628	66.09	0	832
chrX	156040895	212030307	1.36	0	1026
chrX_region	0	0	0.00	0	0
chrY	57227415	33661294	0.59	0	950
chrY_region	0	0	0.00	0	0
chrM	16569	177354	10.70	0	29
chrM_region	0	0	0.00	0	0
chr1_KI270706v1_random	175055	746794	4.27	0	312
chr1_KI270706v1_random_region	0	0	0.00	0	0
chr1_KI270707v1_random	32032	5517	0.17	0	2
chr1_KI270707v1_random_region	0	0	0.00	0	0
chr1_KI270708v1_random	127682	32225	0.25	0	21
chr1_KI270708v1_random_region	0	0	0.00	0	0
chr1_KI270709v1_random	66860	103698	1.55	0	29
chr1_KI270709v1_random_region	0	0	0.00	0	0
chr1_KI270710v1_random	40176	6342	0.16	0	8
chr1_KI270710v1_random_region	0	0	0.00	0	0
chr1_KI270711v1_random	42210	1645614	38.99	0	887
chr1_KI270711v1_random_region	0	0	0.00	0	0
chr1_KI270712v1_random	176043	205093	1.17	0	121
chr1_KI270712v1_random_region	0	0	0.00	0	0
chr1_KI270713v1_random	40745	413311	10.14	0	230
chr1_KI270713v1_random_region	0	0	0.00	0	0
chr1_KI270714v1_random	41717	392526	9.41	0	202
chr1_KI270714v1_random_region	0	0	0.00	0	0
chr2_KI270715v1_random	161471	6673	0.04	0	1
chr2_KI270715v1_random_region	0	0	0.00	0	0
chr2_KI270716v1_random	153799	9547	0.06	0	2
chr2_KI270716v1_random_region	0	0	0.00	0	0
chr3_GL000221v1_random	155397	1104275	7.11	0	926
chr3_GL000221v1_random_region	0	0	0.00	0	0
chr4_GL000008v2_random	209709	642018	3.06	0	352
chr4_GL000008v2_random_region	0	0	0.00	0	0
chr5_GL000208v1_random	92689	10371	0.11	0	3
chr5_GL000208v1_random_region	0	0	0.00	0	0
chr9_KI270717v1_random	40062	9766	0.24	0	16
chr9_KI270717v1_random_region	0	0	0.00	0	0
chr9_KI270718v1_random	38054	193925	5.10	0	296
chr9_KI270718v1_random_region	0	0	0.00	0	0
chr9_KI270719v1_random	176845	138575	0.78	0	126
chr9_KI270719v1_random_region	0	0	0.00	0	0
chr9_KI270720v1_random	39050	271209	6.95	0	278
chr9_KI270720v1_random_region	0	0	0.00	0	0
chr11_KI270721v1_random	100316	78552	0.78	0	66
chr11_KI270721v1_random_region	0	0	0.00	0	0
chr14_GL000009v2_random	201709	717813	3.56	0	360
chr14_GL000009v2_random_region	0	0	0.00	0	0
chr14_GL000225v1_random	211173	215574	1.02	0	152
chr14_GL000225v1_random_region	0	0	0.00	0	0
chr14_KI270722v1_random	194050	48240	0.25	0	18
chr14_KI270722v1_random_region	0	0	0.00	0	0
chr14_GL000194v1_random	191469	426257	2.23	0	167
chr14_GL000194v1_random_region	0	0	0.00	0	0
chr14_KI270723v1_random	38115	69634	1.83	0	64
chr14_KI270723v1_random_region	0	0	0.00	0	0
chr14_KI270724v1_random	39555	68896	1.74	0	87
chr14_KI270724v1_random_region	0	0	0.00	0	0
chr14_KI270725v1_random	172810	58002	0.34	0	102
chr14_KI270725v1_random_region	0	0	0.00	0	0
chr14_KI270726v1_random	43739	1065	0.02	0	1
chr14_KI270726v1_random_region	0	0	0.00	0	0
chr15_KI270727v1_random	448248	1410060	3.15	0	507
chr15_KI270727v1_random_region	0	0	0.00	0	0
chr16_KI270728v1_random	1872759	1621305	0.87	0	219
chr16_KI270728v1_random_region	0	0	0.00	0	0
chr17_GL000205v2_random	185591	1021997	5.51	0	1628
chr17_GL000205v2_random_region	0	0	0.00	0	0
chr17_KI270729v1_random	280839	97643	0.35	0	101
chr17_KI270729v1_random_region	0	0	0.00	0	0
chr17_KI270730v1_random	112551	24604	0.22	0	8
chr17_KI270730v1_random_region	0	0	0.00	0	0
chr22_KI270731v1_random	150754	303939	2.02	0	199
chr22_KI270731v1_random_region	0	0	0.00	0	0
chr22_KI270732v1_random	41543	29519	0.71	0	72
chr22_KI270732v1_random_region	0	0	0.00	0	0
chr22_KI270733v1_random	179772	569722	3.17	0	256
chr22_KI270733v1_random_region	0	0	0.00	0	0
chr22_KI270734v1_random	165050	505584	3.06	0	149
chr22_KI270734v1_random_region	0	0	0.00	0	0
chr22_KI270735v1_random	42811	19639	0.46	0	17
