chrom	length	bases	mean	min	max
chr1	248956422	908063929	3.65	0	1482
chr1_region	4728181	415005200	87.77	0	1482
chr2	242193529	638784333	2.64	0	2419
chr2_region	3365782	311599000	92.58	0	1078
chr3	198295559	469109121	2.37	0	8002
chr3_region	2638027	223342518	84.66	0	8002
chr4	190214555	366550675	1.93	0	2146
chr4_region	1796579	170162541	94.71	0	2146
chr5	181538259	392856168	2.16	0	746
chr5_region	2085904	186909466	89.61	0	746
chr6	170805979	435635918	2.55	0	2745
chr6_region	2346319	214716331	91.51	0	2745
chr7	159345973	408831068	2.57	0	6406
chr7_region	2210246	189623792	85.79	0	6225
chr8	145138636	277528594	1.91	0	1650
chr8_region	1566502	124060960	79.20	0	1650
chr9	138394717	338446201	2.45	0	861
chr9_region	1873735	148403193	79.20	0	748
chr10	133797422	358829962	2.68	0	1048
chr10_region	1828952	161568434	88.34	0	1021
chr11	135086622	417351863	3.09	0	3700
chr11_region	2653682	215130095	81.07	0	3700
chr12	133275309	417977709	3.14	0	961
chr12_region	2445531	205302344	83.95	0	665
chr13	114364328	166997557	1.46	0	529
chr13_region	828312	71823414	86.71	0	529
chr14	107043718	264807692	2.47	0	986
chr14_region	1508410	130889580	86.77	0	986
chr15	101991189	312920840	3.07	0	957
chr15_region	1620590	139406084	86.02	0	957
chr16	90338345	294772679	3.26	0	1114
chr16_region	1975485	139516901	70.62	0	1114
chr17	83257441	413571412	4.97	0	1325
chr17_region	2581394	195156509	75.60	0	994
chr18	80373285	135234409	1.68	0	482
chr18_region	691497	59681696	86.31	0	482
chr19	58617616	363471369	6.20	0	1281
chr19_region	2891894	207886233	71.89	0	1281
chr20	64444167	168111505	2.61	0	715
chr20_region	1136294	77530835	68.23	0	537
chr21	46709983	89493423	1.92	0	1086
chr21_region	462839	34842619	75.28	0	443
chr22	50818468	135522178	2.67	0	1074
chr22_region	989969	59434242	60.04	0	607
chrX	156040895	210150075	1.35	0	2341
chrX_region	0	0	0.00	0	0
chrY	57227415	32569102	0.57	0	931
chrY_region	0	0	0.00	0	0
chrM	16569	2713103	163.75	0	357
chrM_region	0	0	0.00	0	0
chr1_KI270706v1_random	175055	746048	4.26	0	506
chr1_KI270706v1_random_region	0	0	0.00	0	0
chr1_KI270707v1_random	32032	11414	0.36	0	4
chr1_KI270707v1_random_region	0	0	0.00	0	0
chr1_KI270708v1_random	127682	37513	0.29	0	25
chr1_KI270708v1_random_region	0	0	0.00	0	0
chr1_KI270709v1_random	66860	131771	1.97	0	30
chr1_KI270709v1_random_region	0	0	0.00	0	0
chr1_KI270710v1_random	40176	7816	0.19	0	3
chr1_KI270710v1_random_region	0	0	0.00	0	0
chr1_KI270711v1_random	42210	5839016	138.33	0	1609
chr1_KI270711v1_random_region	0	0	0.00	0	0
chr1_KI270712v1_random	176043	375576	2.13	0	380
chr1_KI270712v1_random_region	0	0	0.00	0	0
chr1_KI270713v1_random	40745	205312	5.04	0	195
chr1_KI270713v1_random_region	0	0	0.00	0	0
chr1_KI270714v1_random	41717	155627	3.73	0	137
chr1_KI270714v1_random_region	0	0	0.00	0	0
chr2_KI270715v1_random	161471	20427	0.13	0	3
chr2_KI270715v1_random_region	0	0	0.00	0	0
chr2_KI270716v1_random	153799	16432	0.11	0	4
chr2_KI270716v1_random_region	0	0	0.00	0	0
chr3_GL000221v1_random	155397	1134674	7.30	0	685
chr3_GL000221v1_random_region	0	0	0.00	0	0
chr4_GL000008v2_random	209709	730142	3.48	0	399
chr4_GL000008v2_random_region	0	0	0.00	0	0
chr5_GL000208v1_random	92689	18083	0.20	0	4
chr5_GL000208v1_random_region	0	0	0.00	0	0
chr9_KI270717v1_random	40062	194095	4.84	0	359
chr9_KI270717v1_random_region	0	0	0.00	0	0
chr9_KI270718v1_random	38054	172213	4.53	0	198
chr9_KI270718v1_random_region	0	0	0.00	0	0
chr9_KI270719v1_random	176845	373799	2.11	0	303
chr9_KI270719v1_random_region	0	0	0.00	0	0
chr9_KI270720v1_random	39050	282872	7.24	0	240
chr9_KI270720v1_random_region	0	0	0.00	0	0
chr11_KI270721v1_random	100316	93966	0.94	0	46
chr11_KI270721v1_random_region	0	0	0.00	0	0
chr14_GL000009v2_random	201709	977789	4.85	0	518
chr14_GL000009v2_random_region	0	0	0.00	0	0
chr14_GL000225v1_random	211173	4549737	21.55	0	1616
chr14_GL000225v1_random_region	0	0	0.00	0	0
chr14_KI270722v1_random	194050	126015	0.65	0	45
chr14_KI270722v1_random_region	0	0	0.00	0	0
chr14_GL000194v1_random	191469	346183	1.81	0	90
chr14_GL000194v1_random_region	0	0	0.00	0	0
chr14_KI270723v1_random	38115	458251	12.02	0	685
chr14_KI270723v1_random_region	0	0	0.00	0	0
chr14_KI270724v1_random	39555	380711	9.62	0	438
chr14_KI270724v1_random_region	0	0	0.00	0	0
chr14_KI270725v1_random	172810	397834	2.30	0	469
chr14_KI270725v1_random_region	0	0	0.00	0	0
chr14_KI270726v1_random	43739	33323	0.76	0	57
chr14_KI270726v1_random_region	0	0	0.00	0	0
chr15_KI270727v1_random	448248	2260309	5.04	0	561
chr15_KI270727v1_random_region	0	0	0.00	0	0
chr16_KI270728v1_random	1872759	4714343	2.52	0	382
chr16_KI270728v1_random_region	0	0	0.00	0	0
chr17_GL000205v2_random	185591	596857	3.22	0	537
chr17_GL000205v2_random_region	0	0	0.00	0	0
chr17_KI270729v1_random	280839	237148	0.84	0	284
chr17_KI270729v1_random_region	0	0	0.00	0	0
chr17_KI270730v1_random	112551	66059	0.59	0	15
