chrom	length	bases	mean	min	max
chr1	248956422	607378029	2.44	0	2522
chr1_region	4728181	378543227	80.06	0	2522
chr2	242193529	440496215	1.82	0	2273
chr2_region	3365782	266043461	79.04	0	1673
chr3	198295559	311123479	1.57	0	1371
chr3_region	2638027	200362141	75.95	0	1371
chr4	190214555	202618449	1.07	0	866
chr4_region	1796579	125817182	70.03	0	866
chr5	181538259	252156263	1.39	0	1661
chr5_region	2085904	157576308	75.54	0	1661
chr6	170805979	241641121	1.41	0	1262
chr6_region	2346319	152632673	65.05	0	1262
chr7	159345973	267306023	1.68	0	1728
chr7_region	2210246	162094849	73.34	0	1717
chr8	145138636	155719516	1.07	0	1237
chr8_region	1566502	94544460	60.35	0	1237
chr9	138394717	223320673	1.61	0	1646
chr9_region	1873735	125291262	66.87	0	1490
chr10	133797422	220997668	1.65	0	2419
chr10_region	1828952	125191289	68.45	0	2419
chr11	135086622	286068206	2.12	0	2017
chr11_region	2653682	188116021	70.89	0	2017
chr12	133275309	251700681	1.89	0	1431
chr12_region	2445531	162703251	66.53	0	1431
chr13	114364328	91318039	0.80	0	690
chr13_region	828312	50543380	61.02	0	594
chr14	107043718	159808658	1.49	0	1984
chr14_region	1508410	102263711	67.80	0	1984
chr15	101991189	188633598	1.85	0	3650
chr15_region	1620590	113647444	70.13	0	3650
chr16	90338345	230190149	2.55	0	1959
chr16_region	1975485	144019875	72.90	0	1959
chr17	83257441	306821690	3.69	0	1971
chr17_region	2581394	186759583	72.35	0	1971
chr18	80373285	74689247	0.93	0	693
chr18_region	691497	43729684	63.24	0	619
chr19	58617616	264081290	4.51	0	3811
chr19_region	2891894	183109654	63.32	0	3811
chr20	64444167	118970186	1.85	0	655
chr20_region	1136294	73328029	64.53	0	655
chr21	46709983	55029787	1.18	0	678
chr21_region	462839	28945049	62.54	0	678
chr22	50818468	125597839	2.47	0	1724
chr22_region	989969	68568694	69.26	0	1251
chrX	156040895	339366210	2.17	0	2775
chrX_region	0	0	0.00	0	0
chrY	57227415	822703	0.01	0	217
chrY_region	0	0	0.00	0	0
chrM	16569	1049141	63.32	0	1831
chrM_region	0	0	0.00	0	0
chr1_KI270706v1_random	175055	87728	0.50	0	204
chr1_KI270706v1_random_region	0	0	0.00	0	0
chr1_KI270707v1_random	32032	4031	0.13	0	3
chr1_KI270707v1_random_region	0	0	0.00	0	0
chr1_KI270708v1_random	127682	13693	0.11	0	24
chr1_KI270708v1_random_region	0	0	0.00	0	0
chr1_KI270709v1_random	66860	81388	1.22	0	57
chr1_KI270709v1_random_region	0	0	0.00	0	0
chr1_KI270710v1_random	40176	1663	0.04	0	1
chr1_KI270710v1_random_region	0	0	0.00	0	0
chr1_KI270711v1_random	42210	1220665	28.92	0	2118
chr1_KI270711v1_random_region	0	0	0.00	0	0
chr1_KI270712v1_random	176043	212267	1.21	0	164
chr1_KI270712v1_random_region	0	0	0.00	0	0
chr1_KI270713v1_random	40745	464554	11.40	0	598
chr1_KI270713v1_random_region	0	0	0.00	0	0
chr1_KI270714v1_random	41717	266122	6.38	0	191
chr1_KI270714v1_random_region	0	0	0.00	0	0
chr2_KI270715v1_random	161471	4564	0.03	0	1
chr2_KI270715v1_random_region	0	0	0.00	0	0
chr2_KI270716v1_random	153799	3802	0.02	0	2
chr2_KI270716v1_random_region	0	0	0.00	0	0
chr3_GL000221v1_random	155397	64837	0.42	0	59
chr3_GL000221v1_random_region	0	0	0.00	0	0
chr4_GL000008v2_random	209709	86578	0.41	0	127
chr4_GL000008v2_random_region	0	0	0.00	0	0
chr5_GL000208v1_random	92689	4829	0.05	0	2
chr5_GL000208v1_random_region	0	0	0.00	0	0
chr9_KI270717v1_random	40062	31971	0.80	0	54
chr9_KI270717v1_random_region	0	0	0.00	0	0
chr9_KI270718v1_random	38054	139394	3.66	0	407
chr9_KI270718v1_random_region	0	0	0.00	0	0
chr9_KI270719v1_random	176845	169608	0.96	0	314
chr9_KI270719v1_random_region	0	0	0.00	0	0
chr9_KI270720v1_random	39050	157566	4.03	0	335
chr9_KI270720v1_random_region	0	0	0.00	0	0
chr11_KI270721v1_random	100316	99559	0.99	0	58
chr11_KI270721v1_random_region	0	0	0.00	0	0
chr14_GL000009v2_random	201709	122896	0.61	0	206
chr14_GL000009v2_random_region	0	0	0.00	0	0
chr14_GL000225v1_random	211173	238663	1.13	0	23
chr14_GL000225v1_random_region	0	0	0.00	0	0
chr14_KI270722v1_random	194050	79535	0.41	0	50
chr14_KI270722v1_random_region	0	0	0.00	0	0
chr14_GL000194v1_random	191469	277217	1.45	0	399
chr14_GL000194v1_random_region	0	0	0.00	0	0
chr14_KI270723v1_random	38115	34556	0.91	0	29
chr14_KI270723v1_random_region	0	0	0.00	0	0
chr14_KI270724v1_random	39555	35345	0.89	0	41
chr14_KI270724v1_random_region	0	0	0.00	0	0
chr14_KI270725v1_random	172810	114619	0.66	0	201
chr14_KI270725v1_random_region	0	0	0.00	0	0
chr14_KI270726v1_random	43739	8233	0.19	0	22
chr14_KI270726v1_random_region	0	0	0.00	0	0
chr15_KI270727v1_random	448248	1273023	2.84	0	527
