chrom	length	bases	mean	min	max
chr1	248956422	1012796525	4.07	0	2525
chr1_region	4728181	656104850	138.76	0	2525
chr2	242193529	689113276	2.85	0	2071
chr2_region	3365782	474693460	141.04	0	2071
chr3	198295559	512708326	2.59	0	4519
chr3_region	2638027	349867540	132.62	0	4519
chr4	190214555	374824033	1.97	0	1605
chr4_region	1796579	247613403	137.82	0	1605
chr5	181538259	420933255	2.32	0	1804
chr5_region	2085904	283727962	136.02	0	1804
chr6	170805979	480180369	2.81	0	5561
chr6_region	2346319	334283593	142.47	0	5561
chr7	159345973	431407524	2.71	0	1742
chr7_region	2210246	283765388	128.39	0	1742
chr8	145138636	295416534	2.04	0	2128
chr8_region	1566502	192685254	123.00	0	2128
chr9	138394717	374169032	2.70	0	1846
chr9_region	1873735	235576620	125.73	0	1846
chr10	133797422	382144774	2.86	0	1440
chr10_region	1828952	250185399	136.79	0	1440
chr11	135086622	468210916	3.47	0	3786
chr11_region	2653682	332145273	125.16	0	3786
chr12	133275309	466602504	3.50	0	1552
chr12_region	2445531	324530029	132.70	0	1552
chr13	114364328	175304546	1.53	0	1728
chr13_region	828312	110749189	133.70	0	1728
chr14	107043718	288545471	2.70	0	1960
chr14_region	1508410	198491998	131.59	0	1960
chr15	101991189	330693091	3.24	0	1595
chr15_region	1620590	213831669	131.95	0	1595
chr16	90338345	341393481	3.78	0	1386
chr16_region	1975485	231412201	117.14	0	1386
chr17	83257441	496297003	5.96	0	4214
chr17_region	2581394	315577566	122.25	0	2051
chr18	80373285	141608645	1.76	0	1216
chr18_region	691497	91826715	132.79	0	1216
chr19	58617616	406299579	6.93	0	2281
chr19_region	2891894	302885810	104.74	0	2281
chr20	64444167	192096031	2.98	0	1839
chr20_region	1136294	130385295	114.75	0	1839
chr21	46709983	93562913	2.00	0	1068
chr21_region	462839	55320938	119.53	0	745
chr22	50818468	157698880	3.10	0	1483
chr22_region	989969	102233637	103.27	0	1483
chrX	156040895	432144677	2.77	0	4366
chrX_region	0	0	0.00	0	0
chrY	57227415	1714426	0.03	0	310
chrY_region	0	0	0.00	0	0
chrM	16569	1642461	99.13	0	215
chrM_region	0	0	0.00	0	0
chr1_KI270706v1_random	175055	612176	3.50	0	933
chr1_KI270706v1_random_region	0	0	0.00	0	0
chr1_KI270707v1_random	32032	11132	0.35	0	6
chr1_KI270707v1_random_region	0	0	0.00	0	0
chr1_KI270708v1_random	127682	20429	0.16	0	10
chr1_KI270708v1_random_region	0	0	0.00	0	0
chr1_KI270709v1_random	66860	274715	4.11	0	91
chr1_KI270709v1_random_region	0	0	0.00	0	0
chr1_KI270710v1_random	40176	7399	0.18	0	3
chr1_KI270710v1_random_region	0	0	0.00	0	0
chr1_KI270711v1_random	42210	4562451	108.09	0	1611
chr1_KI270711v1_random_region	0	0	0.00	0	0
chr1_KI270712v1_random	176043	301752	1.71	0	351
chr1_KI270712v1_random_region	0	0	0.00	0	0
chr1_KI270713v1_random	40745	368170	9.04	0	288
chr1_KI270713v1_random_region	0	0	0.00	0	0
chr1_KI270714v1_random	41717	252727	6.06	0	312
chr1_KI270714v1_random_region	0	0	0.00	0	0
chr2_KI270715v1_random	161471	21522	0.13	0	3
chr2_KI270715v1_random_region	0	0	0.00	0	0
chr2_KI270716v1_random	153799	29098	0.19	0	4
chr2_KI270716v1_random_region	0	0	0.00	0	0
chr3_GL000221v1_random	155397	627506	4.04	0	651
chr3_GL000221v1_random_region	0	0	0.00	0	0
chr4_GL000008v2_random	209709	598238	2.85	0	984
chr4_GL000008v2_random_region	0	0	0.00	0	0
chr5_GL000208v1_random	92689	20708	0.22	0	7
chr5_GL000208v1_random_region	0	0	0.00	0	0
chr9_KI270717v1_random	40062	115788	2.89	0	257
chr9_KI270717v1_random_region	0	0	0.00	0	0
chr9_KI270718v1_random	38054	94153	2.47	0	220
chr9_KI270718v1_random_region	0	0	0.00	0	0
chr9_KI270719v1_random	176845	322434	1.82	0	288
chr9_KI270719v1_random_region	0	0	0.00	0	0
chr9_KI270720v1_random	39050	133392	3.42	0	211
chr9_KI270720v1_random_region	0	0	0.00	0	0
chr11_KI270721v1_random	100316	89226	0.89	0	99
chr11_KI270721v1_random_region	0	0	0.00	0	0
chr14_GL000009v2_random	201709	569221	2.82	0	817
chr14_GL000009v2_random_region	0	0	0.00	0	0
chr14_GL000225v1_random	211173	1716954	8.13	0	755
chr14_GL000225v1_random_region	0	0	0.00	0	0
chr14_KI270722v1_random	194050	48649	0.25	0	12
chr14_KI270722v1_random_region	0	0	0.00	0	0
chr14_GL000194v1_random	191469	229415	1.20	0	106
chr14_GL000194v1_random_region	0	0	0.00	0	0
chr14_KI270723v1_random	38115	177213	4.65	0	307
chr14_KI270723v1_random_region	0	0	0.00	0	0
chr14_KI270724v1_random	39555	147167	3.72	0	237
chr14_KI270724v1_random_region	0	0	0.00	0	0
chr14_KI270725v1_random	172810	276249	1.60	0	390
chr14_KI270725v1_random_region	0	0	0.00	0	0
chr14_KI270726v1_random	43739	37049	0.85	0	123
chr14_KI270726v1_random_region	0	0	0.00	0	0
chr15_KI270727v1_random	448248	1911579	4.26	0	524
chr15_KI270727v1_random_region	0	0	0.00	0	0
chr16_KI270728v1_random	1872759	2905529	1.55	0	435
chr16_KI270728v1_random_region	0	0	0.00	0	0
chr17_GL000205v2_random	185591	508681	2.74	0	641
chr17_GL000205v2_random_region	0	0	0.00	0	0
chr17_KI270729v1_random	280839	269220	0.96	0	346
chr17_KI270729v1_random_region	0	0	0.00	0	0
chr17_KI270730v1_random	112551	66869	0.59	0	27
chr17_KI270730v1_random_region	0	0	0.00	0	0
chr22_KI270731v1_random	150754	633508	4.20	0	475
chr22_KI270731v1_random_region	0	0	0.00	0	0
chr22_KI270732v1_random	41543	108502	2.61	0	453
chr22_KI270732v1_random_region	0	0	0.00	0	0
chr22_KI270733v1_random	179772	1884762	10.48	0	1877
chr22_KI270733v1_random_region	0	0	0.00	0	0
chr22_KI270734v1_random	165050	666793	4.04	0	487
chr22_KI270734v1_random_region	0	0	0.00	0	0
chr22_KI270735v1_random	42811	41235	0.96	0	44
chr22_KI270735v1_random_region	0	0	0.00	0	0
chr22_KI270736v1_random	181920	112350	0.62	0	38
chr22_KI270736v1_random_region	0	0	0.00	0	0
chr22_KI270737v1_random	103838	32272	0.31	0	98
chr22_KI270737v1_random_region	0	0	0.00	0	0
chr22_KI270738v1_random	99375	27288	0.27	0	21
chr22_KI270738v1_random_region	0	0	0.00	0	0
chr22_KI270739v1_random	73985	6931	0.09	0	2
chr22_KI270739v1_random_region	0	0	0.00	0	0
chrUn_KI270302v1	2274	609	0.27	0	2
chrUn_KI270302v1_region	0	0	0.00	0	0
chrUn_KI270304v1	2165	262	0.12	0	1
chrUn_KI270304v1_region	0	0	0.00	0	0
chrUn_KI270303v1	1942	1049	0.54	0	3
chrUn_KI270303v1_region	0	0	0.00	0	0
chrUn_KI270305v1	1472	273	0.19	0	1
chrUn_KI270305v1_region	0	0	0.00	0	0
chrUn_KI270322v1	21476	2037	0.09	0	4
chrUn_KI270322v1_region	0	0	0.00	0	0
chrUn_KI270320v1	4416	2240	0.51	0	5
chrUn_KI270320v1_region	0	0	0.00	0	0
chrUn_KI270310v1	1201	2319	1.93	0	12
chrUn_KI270310v1_region	0	0	0.00	0	0
chrUn_KI270316v1	1444	429	0.30	0	3
chrUn_KI270316v1_region	0	0	0.00	0	0
chrUn_KI270315v1	2276	565	0.25	0	2
chrUn_KI270315v1_region	0	0	0.00	0	0
chrUn_KI270312v1	998	469	0.47	0	3
chrUn_KI270312v1_region	0	0	0.00	0	0
chrUn_KI270311v1	12399	1872	0.15	0	9
chrUn_KI270311v1_region	0	0	0.00	0	0
chrUn_KI270317v1	37690	1091	0.03	0	2
chrUn_KI270317v1_region	0	0	0.00	0	0
chrUn_KI270412v1	1179	221	0.19	0	1
chrUn_KI270412v1_region	0	0	0.00	0	0
chrUn_KI270411v1	2646	1318	0.50	0	5
chrUn_KI270411v1_region	0	0	0.00	0	0
chrUn_KI270414v1	2489	615	0.25	0	3
chrUn_KI270414v1_region	0	0	0.00	0	0
chrUn_KI270419v1	1029	150	0.15	0	1
chrUn_KI270419v1_region	0	0	0.00	0	0
chrUn_KI270418v1	2145	130	0.06	0	1
chrUn_KI270418v1_region	0	0	0.00	0	0
chrUn_KI270420v1	2321	813	0.35	0	3
chrUn_KI270420v1_region	0	0	0.00	0	0
chrUn_KI270417v1	2043	95	0.05	0	1
chrUn_KI270417v1_region	0	0	0.00	0	0
chrUn_KI270422v1	1445	525	0.36	0	3
chrUn_KI270422v1_region	0	0	0.00	0	0
chrUn_KI270425v1	1884	152	0.08	0	1
chrUn_KI270425v1_region	0	0	0.00	0	0
chrUn_KI270429v1	1361	662	0.49	0	2
chrUn_KI270429v1_region	0	0	0.00	0	0
chrUn_KI270442v1	392061	653497	1.67	0	516
chrUn_KI270442v1_region	0	0	0.00	0	0
chrUn_KI270466v1	1233	23660	19.19	0	61
chrUn_KI270466v1_region	0	0	0.00	0	0
chrUn_KI270465v1	1774	1409	0.79	0	7
chrUn_KI270465v1_region	0	0	0.00	0	0
chrUn_KI270467v1	3920	94499	24.11	0	113
chrUn_KI270467v1_region	0	0	0.00	0	0
chrUn_KI270435v1	92983	35844	0.39	0	32
chrUn_KI270435v1_region	0	0	0.00	0	0
chrUn_KI270438v1	112505	1595500	14.18	0	789
chrUn_KI270438v1_region	0	0	0.00	0	0
chrUn_KI270468v1	4055	611	0.15	0	2
chrUn_KI270468v1_region	0	0	0.00	0	0
chrUn_KI270510v1	2415	1157	0.48	0	2
chrUn_KI270510v1_region	0	0	0.00	0	0
chrUn_KI270509v1	2318	1577	0.68	0	3
chrUn_KI270509v1_region	0	0	0.00	0	0
chrUn_KI270518v1	2186	912	0.42	0	2
chrUn_KI270518v1_region	0	0	0.00	0	0
chrUn_KI270508v1	1951	1659	0.85	0	4
chrUn_KI270508v1_region	0	0	0.00	0	0
chrUn_KI270516v1	1300	560	0.43	0	2
chrUn_KI270516v1_region	0	0	0.00	0	0
chrUn_KI270512v1	22689	6514	0.29	0	9
chrUn_KI270512v1_region	0	0	0.00	0	0
chrUn_KI270519v1	138126	39530	0.29	0	24
chrUn_KI270519v1_region	0	0	0.00	0	0
chrUn_KI270522v1	5674	860	0.15	0	1
chrUn_KI270522v1_region	0	0	0.00	0	0
chrUn_KI270511v1	8127	1921	0.24	0	2
