chrom	length	bases	mean	min	max
chr1	248956422	713304203	2.87	0	2370
chr1_region	4728181	442395073	93.57	0	2370
chr2	242193529	529693758	2.19	0	2646
chr2_region	3365782	318640744	94.67	0	2048
chr3	198295559	375292943	1.89	0	1642
chr3_region	2638027	240266570	91.08	0	1642
chr4	190214555	246967293	1.30	0	1073
chr4_region	1796579	153211409	85.28	0	1073
chr5	181538259	306150247	1.69	0	1948
chr5_region	2085904	189864052	91.02	0	1948
chr6	170805979	292892562	1.71	0	1452
chr6_region	2346319	184037006	78.44	0	1452
chr7	159345973	320335857	2.01	0	2313
chr7_region	2210246	193805572	87.69	0	2313
chr8	145138636	185552559	1.28	0	2122
chr8_region	1566502	111681189	71.29	0	2122
chr9	138394717	260635751	1.88	0	1917
chr9_region	1873735	145372170	77.58	0	1801
chr10	133797422	266162620	1.99	0	3054
chr10_region	1828952	150192742	82.12	0	2974
chr11	135086622	441587176	3.27	0	2432
chr11_region	2653682	287156931	108.21	0	2432
chr12	133275309	302985299	2.27	0	1858
chr12_region	2445531	194978731	79.73	0	1858
chr13	114364328	148062411	1.29	0	1423
chr13_region	828312	82086430	99.10	0	1223
chr14	107043718	191327430	1.79	0	2914
chr14_region	1508410	121830123	80.77	0	2914
chr15	101991189	228783684	2.24	0	2519
chr15_region	1620590	136176363	84.03	0	2519
chr16	90338345	256532161	2.84	0	2340
chr16_region	1975485	158851486	80.41	0	2340
chr17	83257441	358633576	4.31	0	2452
chr17_region	2581394	213929487	82.87	0	2452
chr18	80373285	90177512	1.12	0	872
chr18_region	691497	52553430	76.00	0	706
chr19	58617616	284169610	4.85	0	3053
chr19_region	2891894	194213695	67.16	0	3053
chr20	64444167	137161831	2.13	0	706
chr20_region	1136294	83492084	73.48	0	706
chr21	46709983	64397583	1.38	0	1047
chr21_region	462839	33178837	71.69	0	852
chr22	50818468	147235575	2.90	0	2823
chr22_region	989969	77499242	78.28	0	1903
chrX	156040895	224917082	1.44	0	1936
chrX_region	0	0	0.00	0	0
chrY	57227415	16346403	0.29	0	532
chrY_region	0	0	0.00	0	0
chrM	16569	1103630	66.61	0	2034
chrM_region	0	0	0.00	0	0
chr1_KI270706v1_random	175055	90300	0.52	0	191
chr1_KI270706v1_random_region	0	0	0.00	0	0
chr1_KI270707v1_random	32032	2760	0.09	0	2
chr1_KI270707v1_random_region	0	0	0.00	0	0
chr1_KI270708v1_random	127682	89494	0.70	0	67
chr1_KI270708v1_random_region	0	0	0.00	0	0
chr1_KI270709v1_random	66860	94615	1.42	0	57
chr1_KI270709v1_random_region	0	0	0.00	0	0
chr1_KI270710v1_random	40176	3397	0.08	0	2
chr1_KI270710v1_random_region	0	0	0.00	0	0
chr1_KI270711v1_random	42210	602021	14.26	0	646
chr1_KI270711v1_random_region	0	0	0.00	0	0
chr1_KI270712v1_random	176043	209460	1.19	0	175
chr1_KI270712v1_random_region	0	0	0.00	0	0
chr1_KI270713v1_random	40745	596834	14.65	0	712
chr1_KI270713v1_random_region	0	0	0.00	0	0
chr1_KI270714v1_random	41717	161821	3.88	0	189
chr1_KI270714v1_random_region	0	0	0.00	0	0
chr2_KI270715v1_random	161471	2239	0.01	0	2
chr2_KI270715v1_random_region	0	0	0.00	0	0
chr2_KI270716v1_random	153799	4502	0.03	0	2
chr2_KI270716v1_random_region	0	0	0.00	0	0
chr3_GL000221v1_random	155397	64388	0.41	0	64
chr3_GL000221v1_random_region	0	0	0.00	0	0
chr4_GL000008v2_random	209709	92234	0.44	0	123
chr4_GL000008v2_random_region	0	0	0.00	0	0
chr5_GL000208v1_random	92689	3101	0.03	0	1
chr5_GL000208v1_random_region	0	0	0.00	0	0
chr9_KI270717v1_random	40062	41368	1.03	0	72
chr9_KI270717v1_random_region	0	0	0.00	0	0
chr9_KI270718v1_random	38054	183149	4.81	0	555
chr9_KI270718v1_random_region	0	0	0.00	0	0
chr9_KI270719v1_random	176845	209717	1.19	0	440
chr9_KI270719v1_random_region	0	0	0.00	0	0
chr9_KI270720v1_random	39050	212141	5.43	0	467
chr9_KI270720v1_random_region	0	0	0.00	0	0
chr11_KI270721v1_random	100316	112127	1.12	0	69
chr11_KI270721v1_random_region	0	0	0.00	0	0
chr14_GL000009v2_random	201709	120229	0.60	0	232
chr14_GL000009v2_random_region	0	0	0.00	0	0
chr14_GL000225v1_random	211173	254018	1.20	0	79
chr14_GL000225v1_random_region	0	0	0.00	0	0
chr14_KI270722v1_random	194050	62260	0.32	0	59
chr14_KI270722v1_random_region	0	0	0.00	0	0
chr14_GL000194v1_random	191469	336486	1.76	0	558
chr14_GL000194v1_random_region	0	0	0.00	0	0
chr14_KI270723v1_random	38115	47473	1.25	0	41
chr14_KI270723v1_random_region	0	0	0.00	0	0
chr14_KI270724v1_random	39555	76434	1.93	0	105
chr14_KI270724v1_random_region	0	0	0.00	0	0
chr14_KI270725v1_random	172810	123084	0.71	0	237
chr14_KI270725v1_random_region	0	0	0.00	0	0
chr14_KI270726v1_random	43739	19596	0.45	0	36
chr14_KI270726v1_random_region	0	0	0.00	0	0
chr15_KI270727v1_random	448248	2087035	4.66	0	1201
chr15_KI270727v1_random_region	0	0	0.00	0	0
chr16_KI270728v1_random	1872759	1603370	0.86	0	416
chr16_KI270728v1_random_region	0	0	0.00	0	0
chr17_GL000205v2_random	185591	213875	1.15	0	317
chr17_GL000205v2_random_region	0	0	0.00	0	0
chr17_KI270729v1_random	280839	163003	0.58	0	205
chr17_KI270729v1_random_region	0	0	0.00	0	0
chr17_KI270730v1_random	112551	26394	0.23	0	10
chr17_KI270730v1_random_region	0	0	0.00	0	0
