chrom	length	bases	mean	min	max
chr1	248956422	970799550	3.90	0	1861
chr1_region	4728181	479791571	101.47	0	1861
chr2	242193529	590829889	2.44	0	1765
chr2_region	3365782	264583551	78.61	0	1765
chr3	198295559	509053145	2.57	0	1848
chr3_region	2638027	237436867	90.01	0	1848
chr4	190214555	332700363	1.75	0	1518
chr4_region	1796579	145147086	80.79	0	1518
chr5	181538259	398742303	2.20	0	1189
chr5_region	2085904	179504543	86.06	0	1189
chr6	170805979	490595798	2.87	0	1785
chr6_region	2346319	243195228	103.65	0	1669
chr7	159345973	452271462	2.84	0	1857
chr7_region	2210246	206839838	93.58	0	1857
chr8	145138636	310046640	2.14	0	970
chr8_region	1566502	129667201	82.77	0	970
chr9	138394717	404893548	2.93	0	1274
chr9_region	1873735	190101652	101.46	0	1274
chr10	133797422	431848161	3.23	0	984
chr10_region	1828952	196860982	107.64	0	984
chr11	135086622	521515998	3.86	0	1234
chr11_region	2653682	269576010	101.59	0	1234
chr12	133275309	494780383	3.71	0	1777
chr12_region	2445531	248906919	101.78	0	1777
chr13	114364328	185285862	1.62	0	1033
chr13_region	828312	78884383	95.24	0	1033
chr14	107043718	272273036	2.54	0	1930
chr14_region	1508410	133743008	88.66	0	1930
chr15	101991189	315465624	3.09	0	1094
chr15_region	1620590	138335430	85.36	0	942
chr16	90338345	340873889	3.77	0	2013
chr16_region	1975485	163419290	82.72	0	1449
chr17	83257441	496469815	5.96	0	1750
chr17_region	2581394	246362036	95.44	0	1750
chr18	80373285	149273007	1.86	0	732
chr18_region	691497	62371941	90.20	0	732
chr19	58617616	444450907	7.58	0	938
chr19_region	2891894	244225847	84.45	0	938
chr20	64444167	251042559	3.90	0	886
chr20_region	1136294	118256428	104.07	0	886
chr21	46709983	103606775	2.22	0	999
chr21_region	462839	42863867	92.61	0	999
chr22	50818468	191939581	3.78	0	1202
chr22_region	989969	88238008	89.13	0	1202
chrX	156040895	438815077	2.81	0	2660
chrX_region	0	0	0.00	0	0
chrY	57227415	1639079	0.03	0	550
chrY_region	0	0	0.00	0	0
chrM	16569	749318	45.22	0	76
chrM_region	0	0	0.00	0	0
chr1_KI270706v1_random	175055	406306	2.32	0	310
chr1_KI270706v1_random_region	0	0	0.00	0	0
chr1_KI270707v1_random	32032	16635	0.52	0	7
chr1_KI270707v1_random_region	0	0	0.00	0	0
chr1_KI270708v1_random	127682	49301	0.39	0	18
chr1_KI270708v1_random_region	0	0	0.00	0	0
chr1_KI270709v1_random	66860	123251	1.84	0	32
chr1_KI270709v1_random_region	0	0	0.00	0	0
chr1_KI270710v1_random	40176	10867	0.27	0	7
chr1_KI270710v1_random_region	0	0	0.00	0	0
chr1_KI270711v1_random	42210	1892320	44.83	0	1029
chr1_KI270711v1_random_region	0	0	0.00	0	0
chr1_KI270712v1_random	176043	275566	1.57	0	102
chr1_KI270712v1_random_region	0	0	0.00	0	0
chr1_KI270713v1_random	40745	474365	11.64	0	263
chr1_KI270713v1_random_region	0	0	0.00	0	0
chr1_KI270714v1_random	41717	436133	10.45	0	211
chr1_KI270714v1_random_region	0	0	0.00	0	0
chr2_KI270715v1_random	161471	35835	0.22	0	4
chr2_KI270715v1_random_region	0	0	0.00	0	0
chr2_KI270716v1_random	153799	43858	0.29	0	6
chr2_KI270716v1_random_region	0	0	0.00	0	0
chr3_GL000221v1_random	155397	350732	2.26	0	349
chr3_GL000221v1_random_region	0	0	0.00	0	0
chr4_GL000008v2_random	209709	381041	1.82	0	289
chr4_GL000008v2_random_region	0	0	0.00	0	0
chr5_GL000208v1_random	92689	27773	0.30	0	7
chr5_GL000208v1_random_region	0	0	0.00	0	0
chr9_KI270717v1_random	40062	14164	0.35	0	24
chr9_KI270717v1_random_region	0	0	0.00	0	0
chr9_KI270718v1_random	38054	59823	1.57	0	59
chr9_KI270718v1_random_region	0	0	0.00	0	0
chr9_KI270719v1_random	176845	190502	1.08	0	150
chr9_KI270719v1_random_region	0	0	0.00	0	0
chr9_KI270720v1_random	39050	68693	1.76	0	77
chr9_KI270720v1_random_region	0	0	0.00	0	0
chr11_KI270721v1_random	100316	115062	1.15	0	87
chr11_KI270721v1_random_region	0	0	0.00	0	0
chr14_GL000009v2_random	201709	407814	2.02	0	200
chr14_GL000009v2_random_region	0	0	0.00	0	0
chr14_GL000225v1_random	211173	997013	4.72	0	287
chr14_GL000225v1_random_region	0	0	0.00	0	0
chr14_KI270722v1_random	194050	119663	0.62	0	23
chr14_KI270722v1_random_region	0	0	0.00	0	0
chr14_GL000194v1_random	191469	491550	2.57	0	177
chr14_GL000194v1_random_region	0	0	0.00	0	0
chr14_KI270723v1_random	38115	88298	2.32	0	28
chr14_KI270723v1_random_region	0	0	0.00	0	0
chr14_KI270724v1_random	39555	89013	2.25	0	58
chr14_KI270724v1_random_region	0	0	0.00	0	0
chr14_KI270725v1_random	172810	62618	0.36	0	52
chr14_KI270725v1_random_region	0	0	0.00	0	0
chr14_KI270726v1_random	43739	4055	0.09	0	4
chr14_KI270726v1_random_region	0	0	0.00	0	0
chr15_KI270727v1_random	448248	3389435	7.56	0	1807
chr15_KI270727v1_random_region	0	0	0.00	0	0
chr16_KI270728v1_random	1872759	3071453	1.64	0	291
chr16_KI270728v1_random_region	0	0	0.00	0	0
chr17_GL000205v2_random	185591	1252086	6.75	0	1902
chr17_GL000205v2_random_region	0	0	0.00	0	0
chr17_KI270729v1_random	280839	366388	1.30	0	573
chr17_KI270729v1_random_region	0	0	0.00	0	0
chr17_KI270730v1_random	112551	91003	0.81	0	24
chr17_KI270730v1_random_region	0	0	0.00	0	0
chr22_KI270731v1_random	150754	158424	1.05	0	99
chr22_KI270731v1_random_region	0	0	0.00	0	0
chr22_KI270732v1_random	41543	32240	0.78	0	57
chr22_KI270732v1_random_region	0	0	0.00	0	0
chr22_KI270733v1_random	179772	1037313	5.77	0	281
chr22_KI270733v1_random_region	0	0	0.00	0	0
chr22_KI270734v1_random	165050	454220	2.75	0	133
chr22_KI270734v1_random_region	0	0	0.00	0	0
chr22_KI270735v1_random	42811	54703	1.28	0	69
chr22_KI270735v1_random_region	0	0	0.00	0	0
chr22_KI270736v1_random	181920	207143	1.14	0	73
chr22_KI270736v1_random_region	0	0	0.00	0	0
chr22_KI270737v1_random	103838	48844	0.47	0	118
chr22_KI270737v1_random_region	0	0	0.00	0	0
chr22_KI270738v1_random	99375	22542	0.23	0	4
chr22_KI270738v1_random_region	0	0	0.00	0	0
chr22_KI270739v1_random	73985	7901	0.11	0	3
chr22_KI270739v1_random_region	0	0	0.00	0	0
chrUn_KI270302v1	2274	1456	0.64	0	4
chrUn_KI270302v1_region	0	0	0.00	0	0
chrUn_KI270304v1	2165	1337	0.62	0	5
chrUn_KI270304v1_region	0	0	0.00	0	0
chrUn_KI270303v1	1942	946	0.49	0	6
chrUn_KI270303v1_region	0	0	0.00	0	0
chrUn_KI270305v1	1472	1073	0.73	0	3
chrUn_KI270305v1_region	0	0	0.00	0	0
chrUn_KI270322v1	21476	5708	0.27	0	7
chrUn_KI270322v1_region	0	0	0.00	0	0
chrUn_KI270320v1	4416	10652	2.41	0	10
chrUn_KI270320v1_region	0	0	0.00	0	0
chrUn_KI270310v1	1201	7088	5.90	0	32
chrUn_KI270310v1_region	0	0	0.00	0	0
chrUn_KI270316v1	1444	0	0.00	0	0
chrUn_KI270316v1_region	0	0	0.00	0	0
chrUn_KI270315v1	2276	622	0.27	0	3
chrUn_KI270315v1_region	0	0	0.00	0	0
chrUn_KI270311v1	12399	3206	0.26	0	12
chrUn_KI270311v1_region	0	0	0.00	0	0
chrUn_KI270317v1	37690	270	0.01	0	1
chrUn_KI270317v1_region	0	0	0.00	0	0
chrUn_KI270412v1	1179	270	0.23	0	1
chrUn_KI270412v1_region	0	0	0.00	0	0
chrUn_KI270411v1	2646	3081	1.16	0	5
chrUn_KI270411v1_region	0	0	0.00	0	0
chrUn_KI270414v1	2489	900	0.36	0	5
chrUn_KI270414v1_region	0	0	0.00	0	0
