chrom	length	bases	mean	min	max
chr1	248956422	838404000	3.37	0	2173
chr1_region	4728181	422350703	89.33	0	2173
chr2	242193529	558137773	2.30	0	1441
chr2_region	3365782	256840848	76.31	0	1322
chr3	198295559	462567906	2.33	0	1739
chr3_region	2638027	217986639	82.63	0	1504
chr4	190214555	333551325	1.75	0	1214
chr4_region	1796579	148665523	82.75	0	1214
chr5	181538259	374620078	2.06	0	946
chr5_region	2085904	171359362	82.15	0	946
chr6	170805979	447026767	2.62	0	1463
chr6_region	2346319	222679130	94.91	0	1338
chr7	159345973	402673311	2.53	0	1216
chr7_region	2210246	186738450	84.49	0	1216
chr8	145138636	288595037	1.99	0	776
chr8_region	1566502	124628081	79.56	0	776
chr9	138394717	354249561	2.56	0	1118
chr9_region	1873735	166798859	89.02	0	1118
chr10	133797422	386292289	2.89	0	767
chr10_region	1828952	180358318	98.61	0	734
chr11	135086622	437444059	3.24	0	1002
chr11_region	2653682	227264478	85.64	0	1002
chr12	133275309	440579244	3.31	0	1421
chr12_region	2445531	224978547	92.00	0	1421
chr13	114364328	184564658	1.61	0	875
chr13_region	828312	80749623	97.49	0	875
chr14	107043718	248426693	2.32	0	1510
chr14_region	1508410	122862436	81.45	0	1510
chr15	101991189	276383330	2.71	0	874
chr15_region	1620590	124750644	76.98	0	603
chr16	90338345	271301551	3.00	0	1588
chr16_region	1975485	131768485	66.70	0	1170
chr17	83257441	404322124	4.86	0	1298
chr17_region	2581394	202737468	78.54	0	1298
chr18	80373285	140018489	1.74	0	638
chr18_region	691497	60438518	87.40	0	638
chr19	58617616	340474139	5.81	0	748
chr19_region	2891894	191472960	66.21	0	748
chr20	64444167	203780077	3.16	0	692
chr20_region	1136294	97673319	85.96	0	692
chr21	46709983	91496439	1.96	0	867
chr21_region	462839	38302361	82.76	0	867
chr22	50818468	148871025	2.93	0	877
chr22_region	989969	69226310	69.93	0	877
chrX	156040895	356935670	2.29	0	1980
chrX_region	0	0	0.00	0	0
chrY	57227415	1189156	0.02	0	501
chrY_region	0	0	0.00	0	0
chrM	16569	1175001	70.92	0	108
chrM_region	0	0	0.00	0	0
chr1_KI270706v1_random	175055	537679	3.07	0	268
chr1_KI270706v1_random_region	0	0	0.00	0	0
chr1_KI270707v1_random	32032	13163	0.41	0	4
chr1_KI270707v1_random_region	0	0	0.00	0	0
chr1_KI270708v1_random	127682	36481	0.29	0	16
chr1_KI270708v1_random_region	0	0	0.00	0	0
chr1_KI270709v1_random	66860	179956	2.69	0	50
chr1_KI270709v1_random_region	0	0	0.00	0	0
chr1_KI270710v1_random	40176	9899	0.25	0	6
chr1_KI270710v1_random_region	0	0	0.00	0	0
chr1_KI270711v1_random	42210	1261354	29.88	0	737
chr1_KI270711v1_random_region	0	0	0.00	0	0
chr1_KI270712v1_random	176043	180335	1.02	0	86
chr1_KI270712v1_random_region	0	0	0.00	0	0
chr1_KI270713v1_random	40745	288092	7.07	0	158
chr1_KI270713v1_random_region	0	0	0.00	0	0
chr1_KI270714v1_random	41717	255953	6.14	0	129
chr1_KI270714v1_random_region	0	0	0.00	0	0
chr2_KI270715v1_random	161471	19025	0.12	0	3
chr2_KI270715v1_random_region	0	0	0.00	0	0
chr2_KI270716v1_random	153799	15013	0.10	0	3
chr2_KI270716v1_random_region	0	0	0.00	0	0
chr3_GL000221v1_random	155397	713674	4.59	0	617
chr3_GL000221v1_random_region	0	0	0.00	0	0
chr4_GL000008v2_random	209709	516100	2.46	0	253
chr4_GL000008v2_random_region	0	0	0.00	0	0
chr5_GL000208v1_random	92689	22608	0.24	0	5
chr5_GL000208v1_random_region	0	0	0.00	0	0
chr9_KI270717v1_random	40062	13280	0.33	0	24
chr9_KI270717v1_random_region	0	0	0.00	0	0
chr9_KI270718v1_random	38054	129839	3.41	0	166
chr9_KI270718v1_random_region	0	0	0.00	0	0
chr9_KI270719v1_random	176845	152095	0.86	0	114
chr9_KI270719v1_random_region	0	0	0.00	0	0
chr9_KI270720v1_random	39050	215328	5.51	0	317
chr9_KI270720v1_random_region	0	0	0.00	0	0
chr11_KI270721v1_random	100316	106279	1.06	0	71
chr11_KI270721v1_random_region	0	0	0.00	0	0
chr14_GL000009v2_random	201709	577241	2.86	0	276
chr14_GL000009v2_random_region	0	0	0.00	0	0
chr14_GL000225v1_random	211173	455600	2.16	0	149
chr14_GL000225v1_random_region	0	0	0.00	0	0
chr14_KI270722v1_random	194050	62995	0.32	0	14
chr14_KI270722v1_random_region	0	0	0.00	0	0
chr14_GL000194v1_random	191469	266818	1.39	0	123
chr14_GL000194v1_random_region	0	0	0.00	0	0
chr14_KI270723v1_random	38115	74193	1.95	0	53
chr14_KI270723v1_random_region	0	0	0.00	0	0
chr14_KI270724v1_random	39555	56658	1.43	0	44
chr14_KI270724v1_random_region	0	0	0.00	0	0
chr14_KI270725v1_random	172810	70462	0.41	0	97
chr14_KI270725v1_random_region	0	0	0.00	0	0
chr14_KI270726v1_random	43739	4790	0.11	0	3
chr14_KI270726v1_random_region	0	0	0.00	0	0
chr15_KI270727v1_random	448248	2496641	5.57	0	904
chr15_KI270727v1_random_region	0	0	0.00	0	0
chr16_KI270728v1_random	1872759	3424939	1.83	0	314
chr16_KI270728v1_random_region	0	0	0.00	0	0
chr17_GL000205v2_random	185591	984523	5.30	0	1656
chr17_GL000205v2_random_region	0	0	0.00	0	0
chr17_KI270729v1_random	280839	218439	0.78	0	257
chr17_KI270729v1_random_region	0	0	0.00	0	0
chr17_KI270730v1_random	112551	55416	0.49	0	14
chr17_KI270730v1_random_region	0	0	0.00	0	0
chr22_KI270731v1_random	150754	396688	2.63	0	215
chr22_KI270731v1_random_region	0	0	0.00	0	0
chr22_KI270732v1_random	41543	49166	1.18	0	65
chr22_KI270732v1_random_region	0	0	0.00	0	0
chr22_KI270733v1_random	179772	628730	3.50	0	223
chr22_KI270733v1_random_region	0	0	0.00	0	0
chr22_KI270734v1_random	165050	563029	3.41	0	247
chr22_KI270734v1_random_region	0	0	0.00	0	0
chr22_KI270735v1_random	42811	47046	1.10	0	44
chr22_KI270735v1_random_region	0	0	0.00	0	0
chr22_KI270736v1_random	181920	142756	0.78	0	43
chr22_KI270736v1_random_region	0	0	0.00	0	0
chr22_KI270737v1_random	103838	26142	0.25	0	59
chr22_KI270737v1_random_region	0	0	0.00	0	0
chr22_KI270738v1_random	99375	22038	0.22	0	3
chr22_KI270738v1_random_region	0	0	0.00	0	0
chr22_KI270739v1_random	73985	7329	0.10	0	2
chr22_KI270739v1_random_region	0	0	0.00	0	0
chrUn_KI270304v1	2165	473	0.22	0	2
chrUn_KI270304v1_region	0	0	0.00	0	0
chrUn_KI270303v1	1942	1258	0.65	0	5
chrUn_KI270303v1_region	0	0	0.00	0	0
chrUn_KI270305v1	1472	180	0.12	0	1
chrUn_KI270305v1_region	0	0	0.00	0	0
chrUn_KI270322v1	21476	1893	0.09	0	2
chrUn_KI270322v1_region	0	0	0.00	0	0
chrUn_KI270320v1	4416	2600	0.59	0	3
chrUn_KI270320v1_region	0	0	0.00	0	0
chrUn_KI270310v1	1201	1857	1.55	0	7
chrUn_KI270310v1_region	0	0	0.00	0	0
chrUn_KI270316v1	1444	270	0.19	0	1
chrUn_KI270316v1_region	0	0	0.00	0	0
chrUn_KI270315v1	2276	900	0.40	0	3
chrUn_KI270315v1_region	0	0	0.00	0	0
chrUn_KI270312v1	998	154	0.15	0	1
chrUn_KI270312v1_region	0	0	0.00	0	0
chrUn_KI270311v1	12399	1451	0.12	0	4
chrUn_KI270311v1_region	0	0	0.00	0	0
chrUn_KI270317v1	37690	702	0.02	0	3
chrUn_KI270317v1_region	0	0	0.00	0	0
chrUn_KI270412v1	1179	620	0.53	0	2
chrUn_KI270412v1_region	0	0	0.00	0	0
chrUn_KI270411v1	2646	1900	0.72	0	4
chrUn_KI270411v1_region	0	0	0.00	0	0
chrUn_KI270414v1	2489	715	0.29	0	3
chrUn_KI270414v1_region	0	0	0.00	0	0
chrUn_KI270419v1	1029	297	0.29	0	1
chrUn_KI270419v1_region	0	0	0.00	0	0
chrUn_KI270418v1	2145	270	0.13	0	1
chrUn_KI270418v1_region	0	0	0.00	0	0
chrUn_KI270420v1	2321	360	0.16	0	2
chrUn_KI270420v1_region	0	0	0.00	0	0
chrUn_KI270424v1	2140	270	0.13	0	1
chrUn_KI270424v1_region	0	0	0.00	0	0
chrUn_KI270417v1	2043	520	0.25	0	1
chrUn_KI270417v1_region	0	0	0.00	0	0
chrUn_KI270423v1	981	139	0.14	0	1
chrUn_KI270423v1_region	0	0	0.00	0	0
chrUn_KI270429v1	1361	616	0.45	0	2
chrUn_KI270429v1_region	0	0	0.00	0	0
chrUn_KI270442v1	392061	540163	1.38	0	236
chrUn_KI270442v1_region	0	0	0.00	0	0
chrUn_KI270466v1	1233	35032	28.41	0	64
chrUn_KI270466v1_region	0	0	0.00	0	0
chrUn_KI270465v1	1774	2403	1.35	0	8
chrUn_KI270465v1_region	0	0	0.00	0	0
chrUn_KI270467v1	3920	136829	34.91	0	119
chrUn_KI270467v1_region	0	0	0.00	0	0
chrUn_KI270435v1	92983	30589	0.33	0	32
chrUn_KI270435v1_region	0	0	0.00	0	0
chrUn_KI270438v1	112505	541956	4.82	0	207
chrUn_KI270438v1_region	0	0	0.00	0	0
chrUn_KI270468v1	4055	876	0.22	0	2
chrUn_KI270468v1_region	0	0	0.00	0	0
chrUn_KI270510v1	2415	1431	0.59	0	4
chrUn_KI270510v1_region	0	0	0.00	0	0
chrUn_KI270509v1	2318	1405	0.61	0	3
chrUn_KI270509v1_region	0	0	0.00	0	0
chrUn_KI270518v1	2186	1129	0.52	0	2
chrUn_KI270518v1_region	0	0	0.00	0	0
chrUn_KI270508v1	1951	2044	1.05	0	4
chrUn_KI270508v1_region	0	0	0.00	0	0
chrUn_KI270516v1	1300	870	0.67	0	2
chrUn_KI270516v1_region	0	0	0.00	0	0
chrUn_KI270512v1	22689	10437	0.46	0	10
chrUn_KI270512v1_region	0	0	0.00	0	0
chrUn_KI270519v1	138126	59633	0.43	0	18
chrUn_KI270519v1_region	0	0	0.00	0	0
chrUn_KI270522v1	5674	655	0.12	0	1
chrUn_KI270522v1_region	0	0	0.00	0	0
chrUn_KI270511v1	8127	1909	0.23	0	3
chrUn_KI270511v1_region	0	0	0.00	0	0
chrUn_KI270515v1	6361	5347	0.84	0	4
chrUn_KI270515v1_region	0	0	0.00	0	0
chrUn_KI270507v1	5353	2499	0.47	0	4
chrUn_KI270507v1_region	0	0	0.00	0	0
chrUn_KI270517v1	3253	2069	0.64	0	4
chrUn_KI270517v1_region	0	0	0.00	0	0
chrUn_KI270529v1	1899	330	0.17	0	1
chrUn_KI270529v1_region	0	0	0.00	0	0
