chrom	length	bases	mean	min	max
chr1	248956422	655960614	2.63	0	2063
chr1_region	4728181	380611874	80.50	0	1846
chr2	242193529	504251596	2.08	0	1588
chr2_region	3365782	285874410	84.94	0	1563
chr3	198295559	344636053	1.74	0	1313
chr3_region	2638027	207004797	78.47	0	1313
chr4	190214555	241799430	1.27	0	948
chr4_region	1796579	141544807	78.79	0	948
chr5	181538259	288607284	1.59	0	1352
chr5_region	2085904	167373735	80.24	0	1352
chr6	170805979	273767129	1.60	0	1272
chr6_region	2346319	161158556	68.69	0	1215
chr7	159345973	299255789	1.88	0	2102
chr7_region	2210246	169492163	76.68	0	2102
chr8	145138636	179800152	1.24	0	1632
chr8_region	1566502	100526373	64.17	0	1632
chr9	138394717	244491376	1.77	0	2106
chr9_region	1873735	126771377	67.66	0	2106
chr10	133797422	249744210	1.87	0	2323
chr10_region	1828952	131562110	71.93	0	2323
chr11	135086622	301373344	2.23	0	1328
chr11_region	2653682	183670332	69.21	0	1328
chr12	133275309	277130851	2.08	0	1176
chr12_region	2445531	165902432	67.84	0	1176
chr13	114364328	108425986	0.95	0	928
chr13_region	828312	56383510	68.07	0	619
chr14	107043718	180315399	1.68	0	2667
chr14_region	1508410	107544579	71.30	0	2667
chr15	101991189	201306580	1.97	0	1892
chr15_region	1620590	114551650	70.69	0	1892
chr16	90338345	233024957	2.58	0	1574
chr16_region	1975485	133624966	67.64	0	1574
chr17	83257441	314859361	3.78	0	1465
chr17_region	2581394	178212420	69.04	0	1465
chr18	80373285	87755565	1.09	0	643
chr18_region	691497	47531353	68.74	0	628
chr19	58617616	248918204	4.25	0	2386
chr19_region	2891894	162066584	56.04	0	2386
chr20	64444167	125448232	1.95	0	627
chr20_region	1136294	70212554	61.79	0	558
chr21	46709983	60329940	1.29	0	820
chr21_region	462839	29060271	62.79	0	628
chr22	50818468	124831141	2.46	0	2733
chr22_region	989969	61288472	61.91	0	1165
chrX	156040895	364998750	2.34	0	2269
chrX_region	0	0	0.00	0	0
chrY	57227415	764861	0.01	0	205
chrY_region	0	0	0.00	0	0
chrM	16569	801079	48.35	0	1145
chrM_region	0	0	0.00	0	0
chr1_KI270706v1_random	175055	75648	0.43	0	136
chr1_KI270706v1_random_region	0	0	0.00	0	0
chr1_KI270707v1_random	32032	4440	0.14	0	3
chr1_KI270707v1_random_region	0	0	0.00	0	0
chr1_KI270708v1_random	127682	88479	0.69	0	66
chr1_KI270708v1_random_region	0	0	0.00	0	0
chr1_KI270709v1_random	66860	86512	1.29	0	31
chr1_KI270709v1_random_region	0	0	0.00	0	0
chr1_KI270710v1_random	40176	3223	0.08	0	2
chr1_KI270710v1_random_region	0	0	0.00	0	0
chr1_KI270711v1_random	42210	1130561	26.78	0	1443
chr1_KI270711v1_random_region	0	0	0.00	0	0
chr1_KI270712v1_random	176043	203691	1.16	0	138
chr1_KI270712v1_random_region	0	0	0.00	0	0
chr1_KI270713v1_random	40745	681675	16.73	0	645
chr1_KI270713v1_random_region	0	0	0.00	0	0
chr1_KI270714v1_random	41717	209000	5.01	0	143
chr1_KI270714v1_random_region	0	0	0.00	0	0
chr2_KI270715v1_random	161471	4397	0.03	0	1
chr2_KI270715v1_random_region	0	0	0.00	0	0
chr2_KI270716v1_random	153799	5535	0.04	0	2
chr2_KI270716v1_random_region	0	0	0.00	0	0
chr3_GL000221v1_random	155397	66325	0.43	0	38
chr3_GL000221v1_random_region	0	0	0.00	0	0
chr4_GL000008v2_random	209709	91564	0.44	0	91
chr4_GL000008v2_random_region	0	0	0.00	0	0
chr5_GL000208v1_random	92689	3947	0.04	0	2
chr5_GL000208v1_random_region	0	0	0.00	0	0
chr9_KI270717v1_random	40062	24862	0.62	0	47
chr9_KI270717v1_random_region	0	0	0.00	0	0
chr9_KI270718v1_random	38054	155367	4.08	0	403
chr9_KI270718v1_random_region	0	0	0.00	0	0
chr9_KI270719v1_random	176845	183107	1.04	0	345
chr9_KI270719v1_random_region	0	0	0.00	0	0
chr9_KI270720v1_random	39050	207735	5.32	0	487
chr9_KI270720v1_random_region	0	0	0.00	0	0
chr11_KI270721v1_random	100316	91303	0.91	0	35
chr11_KI270721v1_random_region	0	0	0.00	0	0
chr14_GL000009v2_random	201709	83908	0.42	0	113
chr14_GL000009v2_random_region	0	0	0.00	0	0
chr14_GL000225v1_random	211173	208618	0.99	0	48
chr14_GL000225v1_random_region	0	0	0.00	0	0
chr14_KI270722v1_random	194050	16371	0.08	0	14
chr14_KI270722v1_random_region	0	0	0.00	0	0
chr14_GL000194v1_random	191469	164515	0.86	0	191
chr14_GL000194v1_random_region	0	0	0.00	0	0
chr14_KI270723v1_random	38115	32074	0.84	0	30
chr14_KI270723v1_random_region	0	0	0.00	0	0
chr14_KI270724v1_random	39555	41228	1.04	0	45
chr14_KI270724v1_random_region	0	0	0.00	0	0
chr14_KI270725v1_random	172810	111584	0.65	0	200
chr14_KI270725v1_random_region	0	0	0.00	0	0
chr14_KI270726v1_random	43739	79391	1.82	0	89
chr14_KI270726v1_random_region	0	0	0.00	0	0
chr15_KI270727v1_random	448248	771473	1.72	0	348
chr15_KI270727v1_random_region	0	0	0.00	0	0
chr16_KI270728v1_random	1872759	2248696	1.20	0	306
chr16_KI270728v1_random_region	0	0	0.00	0	0
chr17_GL000205v2_random	185591	178983	0.96	0	255
chr17_GL000205v2_random_region	0	0	0.00	0	0
chr17_KI270729v1_random	280839	156450	0.56	0	177
chr17_KI270729v1_random_region	0	0	0.00	0	0
chr17_KI270730v1_random	112551	24794	0.22	0	8
chr17_KI270730v1_random_region	0	0	0.00	0	0
chr22_KI270731v1_random	150754	1013302	6.72	0	634
chr22_KI270731v1_random_region	0	0	0.00	0	0
chr22_KI270732v1_random	41543	7734	0.19	0	4
chr22_KI270732v1_random_region	0	0	0.00	0	0
chr22_KI270733v1_random	179772	192270	1.07	0	78
chr22_KI270733v1_random_region	0	0	0.00	0	0
chr22_KI270734v1_random	165050	1095955	6.64	0	643
chr22_KI270734v1_random_region	0	0	0.00	0	0
chr22_KI270735v1_random	42811	19128	0.45	0	36
chr22_KI270735v1_random_region	0	0	0.00	0	0
chr22_KI270736v1_random	181920	67033	0.37	0	23
chr22_KI270736v1_random_region	0	0	0.00	0	0
chr22_KI270737v1_random	103838	14057	0.14	0	37
chr22_KI270737v1_random_region	0	0	0.00	0	0
