chrom	length	bases	mean	min	max
chr1	248956422	881738226	3.54	0	2429
chr1_region	4728181	590952065	124.99	0	2429
chr2	242193529	552923134	2.28	0	3066
chr2_region	3365782	394199914	117.12	0	3066
chr3	198295559	435978985	2.20	0	8411
chr3_region	2638027	310974189	117.88	0	8411
chr4	190214555	292000031	1.54	0	1248
chr4_region	1796579	204177552	113.65	0	1164
chr5	181538259	347390146	1.91	0	1409
chr5_region	2085904	248026537	118.91	0	1409
chr6	170805979	406536771	2.38	0	3843
chr6_region	2346319	294154745	125.37	0	3843
chr7	159345973	368951158	2.32	0	2182
chr7_region	2210246	253659146	114.77	0	1774
chr8	145138636	240635042	1.66	0	2715
chr8_region	1566502	167818699	107.13	0	2715
chr9	138394717	324994367	2.35	0	1568
chr9_region	1873735	214637676	114.55	0	1568
chr10	133797422	324153003	2.42	0	1247
chr10_region	1828952	220403798	120.51	0	1247
chr11	135086622	429543606	3.18	0	3373
chr11_region	2653682	314914034	118.67	0	3373
chr12	133275309	417636017	3.13	0	1883
chr12_region	2445531	299604639	122.51	0	1883
chr13	114364328	134104305	1.17	0	1179
chr13_region	828312	90185850	108.88	0	1030
chr14	107043718	247985448	2.32	0	1868
chr14_region	1508410	177048688	117.37	0	1868
chr15	101991189	292833068	2.87	0	1647
chr15_region	1620590	191981344	118.46	0	1647
chr16	90338345	324987631	3.60	0	1399
chr16_region	1975485	227938718	115.38	0	1399
chr17	83257441	462451859	5.55	0	1742
chr17_region	2581394	306964754	118.91	0	1685
chr18	80373285	111859417	1.39	0	1693
chr18_region	691497	77682854	112.34	0	1693
chr19	58617616	421267245	7.19	0	1593
chr19_region	2891894	315831103	109.21	0	1593
chr20	64444167	178245970	2.77	0	1708
chr20_region	1136294	127051433	111.81	0	1708
chr21	46709983	80913549	1.73	0	994
chr21_region	462839	51366922	110.98	0	664
chr22	50818468	155332393	3.06	0	1205
chr22_region	989969	105205342	106.27	0	1205
chrX	156040895	373691577	2.39	0	4766
chrX_region	0	0	0.00	0	0
chrY	57227415	1491992	0.03	0	758
chrY_region	0	0	0.00	0	0
chrM	16569	210421	12.70	0	50
chrM_region	0	0	0.00	0	0
chr1_KI270706v1_random	175055	372400	2.13	0	411
chr1_KI270706v1_random_region	0	0	0.00	0	0
chr1_KI270707v1_random	32032	1504	0.05	0	3
chr1_KI270707v1_random_region	0	0	0.00	0	0
chr1_KI270708v1_random	127682	10765	0.08	0	12
chr1_KI270708v1_random_region	0	0	0.00	0	0
chr1_KI270709v1_random	66860	28318	0.42	0	36
chr1_KI270709v1_random_region	0	0	0.00	0	0
chr1_KI270710v1_random	40176	1982	0.05	0	9
chr1_KI270710v1_random_region	0	0	0.00	0	0
chr1_KI270711v1_random	42210	4535335	107.45	0	1662
chr1_KI270711v1_random_region	0	0	0.00	0	0
chr1_KI270712v1_random	176043	284979	1.62	0	350
chr1_KI270712v1_random_region	0	0	0.00	0	0
chr1_KI270713v1_random	40745	343506	8.43	0	302
chr1_KI270713v1_random_region	0	0	0.00	0	0
chr1_KI270714v1_random	41717	197676	4.74	0	156
chr1_KI270714v1_random_region	0	0	0.00	0	0
chr2_KI270715v1_random	161471	3027	0.02	0	1
chr2_KI270715v1_random_region	0	0	0.00	0	0
chr2_KI270716v1_random	153799	2313	0.02	0	2
chr2_KI270716v1_random_region	0	0	0.00	0	0
chr3_GL000221v1_random	155397	363388	2.34	0	376
chr3_GL000221v1_random_region	0	0	0.00	0	0
chr4_GL000008v2_random	209709	320268	1.53	0	455
chr4_GL000008v2_random_region	0	0	0.00	0	0
chr5_GL000208v1_random	92689	3196	0.03	0	1
chr5_GL000208v1_random_region	0	0	0.00	0	0
chr9_KI270717v1_random	40062	106756	2.66	0	225
chr9_KI270717v1_random_region	0	0	0.00	0	0
chr9_KI270718v1_random	38054	78739	2.07	0	149
chr9_KI270718v1_random_region	0	0	0.00	0	0
chr9_KI270719v1_random	176845	263723	1.49	0	276
chr9_KI270719v1_random_region	0	0	0.00	0	0
chr9_KI270720v1_random	39050	119223	3.05	0	225
chr9_KI270720v1_random_region	0	0	0.00	0	0
chr11_KI270721v1_random	100316	87438	0.87	0	71
