chrom	length	bases	mean	min	max
chr1	248956422	537499819	2.16	0	1948
chr1_region	4728181	315948804	66.82	0	1948
chr2	242193529	413625112	1.71	0	1543
chr2_region	3365782	235684475	70.02	0	1489
chr3	198295559	286412385	1.44	0	1065
chr3_region	2638027	172104071	65.24	0	1065
chr4	190214555	198906224	1.05	0	777
chr4_region	1796579	115064335	64.05	0	777
chr5	181538259	239445594	1.32	0	1331
chr5_region	2085904	138426622	66.36	0	1331
chr6	170805979	227517255	1.33	0	971
chr6_region	2346319	133082920	56.72	0	971
chr7	159345973	247837958	1.56	0	1540
chr7_region	2210246	140345588	63.50	0	1540
chr8	145138636	150686145	1.04	0	1390
chr8_region	1566502	82666573	52.77	0	1390
chr9	138394717	201987393	1.46	0	2036
chr9_region	1873735	105006481	56.04	0	2036
chr10	133797422	207817002	1.55	0	1999
chr10_region	1828952	109597541	59.92	0	1994
chr11	135086622	248651620	1.84	0	1350
chr11_region	2653682	151711082	57.17	0	1350
chr12	133275309	230859821	1.73	0	961
chr12_region	2445531	139819263	57.17	0	961
chr13	114364328	91055777	0.80	0	752
chr13_region	828312	46277566	55.87	0	643
chr14	107043718	147194136	1.38	0	1569
chr14_region	1508410	87892138	58.27	0	1569
chr15	101991189	173643288	1.70	0	2031
chr15_region	1620590	97927364	60.43	0	2031
chr16	90338345	193788341	2.15	0	1512
chr16_region	1975485	112520162	56.96	0	1512
chr17	83257441	261396874	3.14	0	1302
chr17_region	2581394	150417712	58.27	0	1219
chr18	80373285	74302619	0.92	0	614
chr18_region	691497	39172195	56.65	0	549
chr19	58617616	210460164	3.59	0	2683
chr19_region	2891894	137985170	47.71	0	2683
chr20	64444167	105896795	1.64	0	490
chr20_region	1136294	58857127	51.80	0	449
chr21	46709983	50641086	1.08	0	691
chr21_region	462839	24062457	51.99	0	570
chr22	50818468	104055917	2.05	0	1420
chr22_region	989969	52244686	52.77	0	1043
chrX	156040895	307665845	1.97	0	2110
chrX_region	0	0	0.00	0	0
chrY	57227415	925126	0.02	0	194
chrY_region	0	0	0.00	0	0
chrM	16569	1550948	93.61	0	2043
chrM_region	0	0	0.00	0	0
chr1_KI270706v1_random	175055	77695	0.44	0	133
chr1_KI270706v1_random_region	0	0	0.00	0	0
chr1_KI270707v1_random	32032	4912	0.15	0	2
chr1_KI270707v1_random_region	0	0	0.00	0	0
chr1_KI270708v1_random	127682	78492	0.61	0	53
chr1_KI270708v1_random_region	0	0	0.00	0	0
chr1_KI270709v1_random	66860	95162	1.42	0	36
chr1_KI270709v1_random_region	0	0	0.00	0	0
chr1_KI270710v1_random	40176	3998	0.10	0	2
chr1_KI270710v1_random_region	0	0	0.00	0	0
chr1_KI270711v1_random	42210	1010339	23.94	0	1661
chr1_KI270711v1_random_region	0	0	0.00	0	0
chr1_KI270712v1_random	176043	142921	0.81	0	116
chr1_KI270712v1_random_region	0	0	0.00	0	0
chr1_KI270713v1_random	40745	353564	8.68	0	440
chr1_KI270713v1_random_region	0	0	0.00	0	0
chr1_KI270714v1_random	41717	219825	5.27	0	202
chr1_KI270714v1_random_region	0	0	0.00	0	0
chr2_KI270715v1_random	161471	5907	0.04	0	2
chr2_KI270715v1_random_region	0	0	0.00	0	0
chr2_KI270716v1_random	153799	6333	0.04	0	2
chr2_KI270716v1_random_region	0	0	0.00	0	0
chr3_GL000221v1_random	155397	64053	0.41	0	40
chr3_GL000221v1_random_region	0	0	0.00	0	0
chr4_GL000008v2_random	209709	78180	0.37	0	64
chr4_GL000008v2_random_region	0	0	0.00	0	0
chr5_GL000208v1_random	92689	6182	0.07	0	2
chr5_GL000208v1_random_region	0	0	0.00	0	0
chr9_KI270717v1_random	40062	30287	0.76	0	53
chr9_KI270717v1_random_region	0	0	0.00	0	0
chr9_KI270718v1_random	38054	128956	3.39	0	365
chr9_KI270718v1_random_region	0	0	0.00	0	0
chr9_KI270719v1_random	176845	183742	1.04	0	348
chr9_KI270719v1_random_region	0	0	0.00	0	0
chr9_KI270720v1_random	39050	178302	4.57	0	405
chr9_KI270720v1_random_region	0	0	0.00	0	0
chr11_KI270721v1_random	100316	68170	0.68	0	37
chr11_KI270721v1_random_region	0	0	0.00	0	0
chr14_GL000009v2_random	201709	97006	0.48	0	111
chr14_GL000009v2_random_region	0	0	0.00	0	0
chr14_GL000225v1_random	211173	305239	1.45	0	53
chr14_GL000225v1_random_region	0	0	0.00	0	0
chr14_KI270722v1_random	194050	88188	0.45	0	53
chr14_KI270722v1_random_region	0	0	0.00	0	0
chr14_GL000194v1_random	191469	225206	1.18	0	322
chr14_GL000194v1_random_region	0	0	0.00	0	0
chr14_KI270723v1_random	38115	31084	0.82	0	22
chr14_KI270723v1_random_region	0	0	0.00	0	0
chr14_KI270724v1_random	39555	49781	1.26	0	57
chr14_KI270724v1_random_region	0	0	0.00	0	0
chr14_KI270725v1_random	172810	100063	0.58	0	152
chr14_KI270725v1_random_region	0	0	0.00	0	0
chr14_KI270726v1_random	43739	6282	0.14	0	20
chr14_KI270726v1_random_region	0	0	0.00	0	0
chr15_KI270727v1_random	448248	1262551	2.82	0	574
chr15_KI270727v1_random_region	0	0	0.00	0	0
chr16_KI270728v1_random	1872759	1171497	0.63	0	271
chr16_KI270728v1_random_region	0	0	0.00	0	0
chr17_GL000205v2_random	185591	153775	0.83	0	201
chr17_GL000205v2_random_region	0	0	0.00	0	0
chr17_KI270729v1_random	280839	181867	0.65	0	260
chr17_KI270729v1_random_region	0	0	0.00	0	0
chr17_KI270730v1_random	112551	31705	0.28	0	11
chr17_KI270730v1_random_region	0	0	0.00	0	0
chr22_KI270731v1_random	150754	601718	3.99	0	491
chr22_KI270731v1_random_region	0	0	0.00	0	0
chr22_KI270732v1_random	41543	5245	0.13	0	2
chr22_KI270732v1_random_region	0	0	0.00	0	0
chr22_KI270733v1_random	179772	182866	1.02	0	68
chr22_KI270733v1_random_region	0	0	0.00	0	0
chr22_KI270734v1_random	165050	867453	5.26	0	549
chr22_KI270734v1_random_region	0	0	0.00	0	0
chr22_KI270735v1_random	42811	23489	0.55	0	36
chr22_KI270735v1_random_region	0	0	0.00	0	0
chr22_KI270736v1_random	181920	68647	0.38	0	39
chr22_KI270736v1_random_region	0	0	0.00	0	0
chr22_KI270737v1_random	103838	19180	0.18	0	53
chr22_KI270737v1_random_region	0	0	0.00	0	0
chr22_KI270738v1_random	99375	20160	0.20	0	27
chr22_KI270738v1_random_region	0	0	0.00	0	0
chr22_KI270739v1_random	73985	1258	0.02	0	2
chr22_KI270739v1_random_region	0	0	0.00	0	0
chrUn_KI270302v1	2274	310	0.14	0	1
chrUn_KI270302v1_region	0	0	0.00	0	0
chrUn_KI270304v1	2165	171	0.08	0	1
chrUn_KI270304v1_region	0	0	0.00	0	0
chrUn_KI270303v1	1942	138	0.07	0	1
chrUn_KI270303v1_region	0	0	0.00	0	0
chrUn_KI270322v1	21476	706	0.03	0	2
chrUn_KI270322v1_region	0	0	0.00	0	0
chrUn_KI270320v1	4416	1486	0.34	0	3
chrUn_KI270320v1_region	0	0	0.00	0	0
chrUn_KI270310v1	1201	854	0.71	0	5
chrUn_KI270310v1_region	0	0	0.00	0	0
chrUn_KI270315v1	2276	402	0.18	0	2
chrUn_KI270315v1_region	0	0	0.00	0	0
chrUn_KI270317v1	37690	162	0.00	0	1
chrUn_KI270317v1_region	0	0	0.00	0	0
chrUn_KI270414v1	2489	110	0.04	0	1
chrUn_KI270414v1_region	0	0	0.00	0	0
chrUn_KI270419v1	1029	373	0.36	0	2
chrUn_KI270419v1_region	0	0	0.00	0	0
chrUn_KI270418v1	2145	129	0.06	0	1
chrUn_KI270418v1_region	0	0	0.00	0	0
chrUn_KI270422v1	1445	136	0.09	0	1
chrUn_KI270422v1_region	0	0	0.00	0	0
chrUn_KI270423v1	981	147	0.15	0	1
chrUn_KI270423v1_region	0	0	0.00	0	0
chrUn_KI270429v1	1361	341	0.25	0	2
chrUn_KI270429v1_region	0	0	0.00	0	0
chrUn_KI270442v1	392061	335220	0.86	0	400
chrUn_KI270442v1_region	0	0	0.00	0	0
chrUn_KI270466v1	1233	5220	4.23	0	21
chrUn_KI270466v1_region	0	0	0.00	0	0
chrUn_KI270467v1	3920	27077	6.91	0	36
chrUn_KI270467v1_region	0	0	0.00	0	0
chrUn_KI270435v1	92983	10056	0.11	0	17
chrUn_KI270435v1_region	0	0	0.00	0	0
chrUn_KI270438v1	112505	260448	2.31	0	105
chrUn_KI270438v1_region	0	0	0.00	0	0
chrUn_KI270468v1	4055	107	0.03	0	1
chrUn_KI270468v1_region	0	0	0.00	0	0
chrUn_KI270510v1	2415	213	0.09	0	2
chrUn_KI270510v1_region	0	0	0.00	0	0
chrUn_KI270509v1	2318	356	0.15	0	2
chrUn_KI270509v1_region	0	0	0.00	0	0
chrUn_KI270518v1	2186	368	0.17	0	1
chrUn_KI270518v1_region	0	0	0.00	0	0
chrUn_KI270508v1	1951	556	0.28	0	1
chrUn_KI270508v1_region	0	0	0.00	0	0
chrUn_KI270516v1	1300	289	0.22	0	1
chrUn_KI270516v1_region	0	0	0.00	0	0
chrUn_KI270512v1	22689	2287	0.10	0	3
chrUn_KI270512v1_region	0	0	0.00	0	0
chrUn_KI270519v1	138126	15815	0.11	0	11
chrUn_KI270519v1_region	0	0	0.00	0	0
chrUn_KI270522v1	5674	478	0.08	0	1
chrUn_KI270522v1_region	0	0	0.00	0	0
chrUn_KI270511v1	8127	658	0.08	0	2
chrUn_KI270511v1_region	0	0	0.00	0	0
chrUn_KI270515v1	6361	906	0.14	0	1
chrUn_KI270515v1_region	0	0	0.00	0	0
chrUn_KI270507v1	5353	625	0.12	0	2
chrUn_KI270507v1_region	0	0	0.00	0	0
chrUn_KI270517v1	3253	238	0.07	0	1
chrUn_KI270517v1_region	0	0	0.00	0	0
chrUn_KI270528v1	2983	284	0.10	0	1
chrUn_KI270528v1_region	0	0	0.00	0	0
chrUn_KI270538v1	91309	7940	0.09	0	3
chrUn_KI270538v1_region	0	0	0.00	0	0
chrUn_KI270544v1	1202	202	0.17	0	1
chrUn_KI270544v1_region	0	0	0.00	0	0
chrUn_KI270583v1	1400	305	0.22	0	1
chrUn_KI270583v1_region	0	0	0.00	0	0
chrUn_KI270587v1	2969	291	0.10	0	2
chrUn_KI270587v1_region	0	0	0.00	0	0
chrUn_KI270580v1	1553	81	0.05	0	1
chrUn_KI270580v1_region	0	0	0.00	0	0
chrUn_KI270581v1	7046	599	0.09	0	2
chrUn_KI270581v1_region	0	0	0.00	0	0
chrUn_KI270579v1	31033	1548	0.05	0	1
chrUn_KI270579v1_region	0	0	0.00	0	0
chrUn_KI270589v1	44474	7722	0.17	0	7
chrUn_KI270589v1_region	0	0	0.00	0	0
chrUn_KI270590v1	4685	965	0.21	0	2
chrUn_KI270590v1_region	0	0	0.00	0	0
chrUn_KI270584v1	4513	1008	0.22	0	3
chrUn_KI270584v1_region	0	0	0.00	0	0
chrUn_KI270582v1	6504	442	0.07	0	1
chrUn_KI270582v1_region	0	0	0.00	0	0
chrUn_KI270588v1	6158	694	0.11	0	1
chrUn_KI270588v1_region	0	0	0.00	0	0
chrUn_KI270593v1	3041	572	0.19	0	2
chrUn_KI270593v1_region	0	0	0.00	0	0
chrUn_KI270591v1	5796	3250	0.56	0	6
chrUn_KI270591v1_region	0	0	0.00	0	0
chrUn_KI270330v1	1652	5015	3.04	0	13
chrUn_KI270330v1_region	0	0	0.00	0	0
chrUn_KI270334v1	1368	146	0.11	0	1
chrUn_KI270334v1_region	0	0	0.00	0	0
chrUn_KI270333v1	2699	2370	0.88	0	6
chrUn_KI270333v1_region	0	0	0.00	0	0
chrUn_KI270340v1	1428	278	0.19	0	2
chrUn_KI270340v1_region	0	0	0.00	0	0
chrUn_KI270336v1	1026	920	0.90	0	3
chrUn_KI270336v1_region	0	0	0.00	0	0
chrUn_KI270337v1	1121	3850	3.43	0	16
chrUn_KI270337v1_region	0	0	0.00	0	0
chrUn_KI270364v1	2855	91	0.03	0	1
chrUn_KI270364v1_region	0	0	0.00	0	0
chrUn_KI270362v1	3530	180	0.05	0	1
chrUn_KI270362v1_region	0	0	0.00	0	0
chrUn_KI270366v1	8320	129	0.02	0	1
chrUn_KI270366v1_region	0	0	0.00	0	0
chrUn_KI270390v1	2387	145	0.06	0	1
chrUn_KI270390v1_region	0	0	0.00	0	0
chrUn_KI270387v1	1537	183	0.12	0	1
chrUn_KI270387v1_region	0	0	0.00	0	0
chrUn_KI270395v1	1143	131	0.11	0	1
chrUn_KI270395v1_region	0	0	0.00	0	0
chrUn_KI270391v1	1484	128	0.09	0	1
chrUn_KI270391v1_region	0	0	0.00	0	0
chrUn_KI270374v1	2656	126	0.05	0	1
chrUn_KI270374v1_region	0	0	0.00	0	0
chrUn_KI270448v1	7992	1211	0.15	0	2
chrUn_KI270448v1_region	0	0	0.00	0	0
chrUn_KI270521v1	7642	834	0.11	0	2
chrUn_KI270521v1_region	0	0	0.00	0	0
chrUn_GL000195v1	182896	55974	0.31	0	41
chrUn_GL000195v1_region	0	0	0.00	0	0
chrUn_GL000219v1	179198	137938	0.77	0	110
chrUn_GL000219v1_region	0	0	0.00	0	0
chrUn_GL000220v1	161802	143462	0.89	0	32
chrUn_GL000220v1_region	0	0	0.00	0	0
chrUn_GL000224v1	179693	172106	0.96	0	47
chrUn_GL000224v1_region	0	0	0.00	0	0
chrUn_KI270741v1	157432	8892	0.06	0	3
chrUn_KI270741v1_region	0	0	0.00	0	0
chrUn_GL000226v1	15008	7879	0.52	0	6
chrUn_GL000226v1_region	0	0	0.00	0	0
chrUn_GL000213v1	164239	660812	4.02	0	410
chrUn_GL000213v1_region	0	0	0.00	0	0
