chrom	length	bases	mean	min	max
chr1	248956422	1037920262	4.17	0	1875
chr1_region	4728181	495548738	104.81	0	1875
chr2	242193529	755551620	3.12	0	2960
chr2_region	3365782	372069336	110.54	0	1319
chr3	198295559	563830284	2.84	0	8560
chr3_region	2638027	270191308	102.42	0	8560
chr4	190214555	444105600	2.33	0	2238
chr4_region	1796579	202668294	112.81	0	2238
chr5	181538259	476562096	2.63	0	836
chr5_region	2085904	225239786	107.98	0	750
chr6	170805979	517075177	3.03	0	3220
chr6_region	2346319	257922035	109.93	0	3220
chr7	159345973	481594914	3.02	0	6204
chr7_region	2210246	223915703	101.31	0	5905
chr8	145138636	343750198	2.37	0	1551
chr8_region	1566502	150717378	96.21	0	1551
chr9	138394717	400678647	2.90	0	970
chr9_region	1873735	179397664	95.74	0	944
chr10	133797422	423596683	3.17	0	1000
chr10_region	1828952	194233356	106.20	0	1000
chr11	135086622	490239934	3.63	0	4161
chr11_region	2653682	256526067	96.67	0	4161
chr12	133275309	497200788	3.73	0	3303
chr12_region	2445531	252306196	103.17	0	800
chr13	114364328	209206360	1.83	0	609
chr13_region	828312	87005146	105.04	0	609
chr14	107043718	312517010	2.92	0	1491
chr14_region	1508410	157123056	104.16	0	1458
chr15	101991189	352806830	3.46	0	1213
chr15_region	1620590	166351840	102.65	0	1213
chr16	90338345	339268605	3.76	0	1100
chr16_region	1975485	166843373	84.46	0	1100
chr17	83257441	467060784	5.61	0	1482
chr17_region	2581394	234608413	90.88	0	1187
chr18	80373285	168895034	2.10	0	971
chr18_region	691497	72751824	105.21	0	971
chr19	58617616	396098965	6.76	0	1507
chr19_region	2891894	234886100	81.22	0	1507
chr20	64444167	201998848	3.13	0	838
chr20_region	1136294	94150197	82.86	0	808
chr21	46709983	107055183	2.29	0	967
chr21_region	462839	42175733	91.12	0	582
chr22	50818468	156981012	3.09	0	1497
chr22_region	989969	71666344	72.39	0	567
chrX	156040895	244016430	1.56	0	2448
chrX_region	0	0	0.00	0	0
chrY	57227415	34743919	0.61	0	999
chrY_region	0	0	0.00	0	0
chrM	16569	5442583	328.48	0	793
chrM_region	0	0	0.00	0	0
chr1_KI270706v1_random	175055	815418	4.66	0	573
chr1_KI270706v1_random_region	0	0	0.00	0	0
chr1_KI270707v1_random	32032	25542	0.80	0	6
chr1_KI270707v1_random_region	0	0	0.00	0	0
chr1_KI270708v1_random	127682	58222	0.46	0	19
chr1_KI270708v1_random_region	0	0	0.00	0	0
chr1_KI270709v1_random	66860	359810	5.38	0	102
chr1_KI270709v1_random_region	0	0	0.00	0	0
chr1_KI270710v1_random	40176	18019	0.45	0	5
chr1_KI270710v1_random_region	0	0	0.00	0	0
chr1_KI270711v1_random	42210	7676794	181.87	0	2784
chr1_KI270711v1_random_region	0	0	0.00	0	0
chr1_KI270712v1_random	176043	516328	2.93	0	499
chr1_KI270712v1_random_region	0	0	0.00	0	0
chr1_KI270713v1_random	40745	484776	11.90	0	285
chr1_KI270713v1_random_region	0	0	0.00	0	0
chr1_KI270714v1_random	41717	451960	10.83	0	246
chr1_KI270714v1_random_region	0	0	0.00	0	0
chr2_KI270715v1_random	161471	44422	0.28	0	4
chr2_KI270715v1_random_region	0	0	0.00	0	0
chr2_KI270716v1_random	153799	35050	0.23	0	5
chr2_KI270716v1_random_region	0	0	0.00	0	0
chr3_GL000221v1_random	155397	1029889	6.63	0	620
chr3_GL000221v1_random_region	0	0	0.00	0	0
chr4_GL000008v2_random	209709	870319	4.15	0	511
chr4_GL000008v2_random_region	0	0	0.00	0	0
chr5_GL000208v1_random	92689	39561	0.43	0	6
chr5_GL000208v1_random_region	0	0	0.00	0	0
chr9_KI270717v1_random	40062	187685	4.68	0	352
chr9_KI270717v1_random_region	0	0	0.00	0	0
chr9_KI270718v1_random	38054	177839	4.67	0	235
chr9_KI270718v1_random_region	0	0	0.00	0	0
chr9_KI270719v1_random	176845	487645	2.76	0	331
chr9_KI270719v1_random_region	0	0	0.00	0	0
chr9_KI270720v1_random	39050	301142	7.71	0	328
chr9_KI270720v1_random_region	0	0	0.00	0	0
chr11_KI270721v1_random	100316	128008	1.28	0	61
chr11_KI270721v1_random_region	0	0	0.00	0	0
chr14_GL000009v2_random	201709	938652	4.65	0	495
chr14_GL000009v2_random_region	0	0	0.00	0	0
chr14_GL000225v1_random	211173	4137027	19.59	0	1836
chr14_GL000225v1_random_region	0	0	0.00	0	0
chr14_KI270722v1_random	194050	167558	0.86	0	28
chr14_KI270722v1_random_region	0	0	0.00	0	0
chr14_GL000194v1_random	191469	566524	2.96	0	146
chr14_GL000194v1_random_region	0	0	0.00	0	0
chr14_KI270723v1_random	38115	506626	13.29	0	713
chr14_KI270723v1_random_region	0	0	0.00	0	0
chr14_KI270724v1_random	39555	357461	9.04	0	455
chr14_KI270724v1_random_region	0	0	0.00	0	0
chr14_KI270725v1_random	172810	459830	2.66	0	475
chr14_KI270725v1_random_region	0	0	0.00	0	0
chr14_KI270726v1_random	43739	62198	1.42	0	138
chr14_KI270726v1_random_region	0	0	0.00	0	0
chr15_KI270727v1_random	448248	1399328	3.12	0	414
chr15_KI270727v1_random_region	0	0	0.00	0	0
