chrom	length	bases	mean	min	max
chr1	248956422	529597216	2.13	0	1662
chr1_region	4728181	370542875	78.37	0	1662
chr2	242193529	354569881	1.46	0	1438
chr2_region	3365782	264336099	78.54	0	1438
chr3	198295559	269026976	1.36	0	4151
chr3_region	2638027	200163921	75.88	0	4151
chr4	190214555	193460616	1.02	0	1068
chr4_region	1796579	141985909	79.03	0	1037
chr5	181538259	218104877	1.20	0	1193
chr5_region	2085904	162115113	77.72	0	1193
chr6	170805979	250327106	1.47	0	1739
chr6_region	2346319	188246099	80.23	0	1739
chr7	159345973	225157381	1.41	0	1441
chr7_region	2210246	161855512	73.23	0	1216
chr8	145138636	151045053	1.04	0	1183
chr8_region	1566502	109142695	69.67	0	1076
chr9	138394717	192577264	1.39	0	1300
chr9_region	1873735	133717077	71.36	0	1300
chr10	133797422	200646388	1.50	0	994
chr10_region	1828952	143453273	78.43	0	994
chr11	135086622	255177438	1.89	0	2434
chr11_region	2653682	194196920	73.18	0	2434
chr12	133275309	247133781	1.85	0	1029
chr12_region	2445531	184766710	75.55	0	1029
chr13	114364328	87307666	0.76	0	910
chr13_region	828312	62010677	74.86	0	575
chr14	107043718	153522106	1.43	0	1308
chr14_region	1508410	113453942	75.21	0	1308
chr15	101991189	177064265	1.74	0	1364
chr15_region	1620590	122023198	75.30	0	1364
chr16	90338345	184927465	2.05	0	997
chr16_region	1975485	134141102	67.90	0	997
chr17	83257441	262526176	3.15	0	1391
chr17_region	2581394	183142298	70.95	0	1391
chr18	80373285	70724491	0.88	0	796
chr18_region	691497	51864140	75.00	0	796
chr19	58617616	229727803	3.92	0	1361
chr19_region	2891894	178470973	61.71	0	1361
chr20	64444167	102819538	1.60	0	1292
chr20_region	1136294	76435875	67.27	0	1292
chr21	46709983	48052696	1.03	0	717
chr21_region	462839	32092241	69.34	0	504
chr22	50818468	86003316	1.69	0	1120
chr22_region	989969	60152955	60.76	0	1120
chrX	156040895	233024048	1.49	0	2765
chrX_region	0	0	0.00	0	0
chrY	57227415	722617	0.01	0	345
chrY_region	0	0	0.00	0	0
chrM	16569	52911	3.19	0	14
chrM_region	0	0	0.00	0	0
chr1_KI270706v1_random	175055	252032	1.44	0	321
chr1_KI270706v1_random_region	0	0	0.00	0	0
chr1_KI270707v1_random	32032	639	0.02	0	1
chr1_KI270707v1_random_region	0	0	0.00	0	0
chr1_KI270708v1_random	127682	8451	0.07	0	15
chr1_KI270708v1_random_region	0	0	0.00	0	0
chr1_KI270709v1_random	66860	11758	0.18	0	13
chr1_KI270709v1_random_region	0	0	0.00	0	0
chr1_KI270710v1_random	40176	746	0.02	0	4
chr1_KI270710v1_random_region	0	0	0.00	0	0
chr1_KI270711v1_random	42210	2711579	64.24	0	1646
chr1_KI270711v1_random_region	0	0	0.00	0	0
chr1_KI270712v1_random	176043	138672	0.79	0	184
chr1_KI270712v1_random_region	0	0	0.00	0	0
chr1_KI270713v1_random	40745	187819	4.61	0	160
chr1_KI270713v1_random_region	0	0	0.00	0	0
chr1_KI270714v1_random	41717	73572	1.76	0	57
chr1_KI270714v1_random_region	0	0	0.00	0	0
chr2_KI270715v1_random	161471	836	0.01	0	1
chr2_KI270715v1_random_region	0	0	0.00	0	0
chr2_KI270716v1_random	153799	824	0.01	0	1
chr2_KI270716v1_random_region	0	0	0.00	0	0
chr3_GL000221v1_random	155397	230586	1.48	0	259
chr3_GL000221v1_random_region	0	0	0.00	0	0
chr4_GL000008v2_random	209709	228487	1.09	0	383
chr4_GL000008v2_random_region	0	0	0.00	0	0
chr5_GL000208v1_random	92689	228	0.00	0	1
chr5_GL000208v1_random_region	0	0	0.00	0	0
chr9_KI270717v1_random	40062	46131	1.15	0	104
chr9_KI270717v1_random_region	0	0	0.00	0	0
chr9_KI270718v1_random	38054	42591	1.12	0	97
chr9_KI270718v1_random_region	0	0	0.00	0	0
chr9_KI270719v1_random	176845	156135	0.88	0	211
chr9_KI270719v1_random_region	0	0	0.00	0	0
chr9_KI270720v1_random	39050	81000	2.07	0	169
chr9_KI270720v1_random_region	0	0	0.00	0	0
chr11_KI270721v1_random	100316	42624	0.42	0	38
chr11_KI270721v1_random_region	0	0	0.00	0	0
chr14_GL000009v2_random	201709	225607	1.12	0	289
chr14_GL000009v2_random_region	0	0	0.00	0	0
chr14_GL000225v1_random	211173	1032376	4.89	0	778
chr14_GL000225v1_random_region	0	0	0.00	0	0
chr14_KI270722v1_random	194050	7792	0.04	0	9
chr14_KI270722v1_random_region	0	0	0.00	0	0
chr14_GL000194v1_random	191469	95777	0.50	0	66
chr14_GL000194v1_random_region	0	0	0.00	0	0
chr14_KI270723v1_random	38115	139679	3.66	0	263
chr14_KI270723v1_random_region	0	0	0.00	0	0
chr14_KI270724v1_random	39555	122388	3.09	0	215
chr14_KI270724v1_random_region	0	0	0.00	0	0
chr14_KI270725v1_random	172810	116318	0.67	0	209
chr14_KI270725v1_random_region	0	0	0.00	0	0
chr14_KI270726v1_random	43739	103630	2.37	0	119
chr14_KI270726v1_random_region	0	0	0.00	0	0
chr15_KI270727v1_random	448248	860771	1.92	0	244
chr15_KI270727v1_random_region	0	0	0.00	0	0
chr16_KI270728v1_random	1872759	2064168	1.10	0	355
chr16_KI270728v1_random_region	0	0	0.00	0	0
chr17_GL000205v2_random	185591	269930	1.45	0	392
chr17_GL000205v2_random_region	0	0	0.00	0	0
chr17_KI270729v1_random	280839	9257	0.03	0	7
chr17_KI270729v1_random_region	0	0	0.00	0	0
chr17_KI270730v1_random	112551	3202	0.03	0	2
chr17_KI270730v1_random_region	0	0	0.00	0	0
chr22_KI270731v1_random	150754	219838	1.46	0	193
chr22_KI270731v1_random_region	0	0	0.00	0	0
