chrom	length	bases	mean	min	max
chr1	248956422	1304177583	5.24	0	8554
chr1_region	4728181	462889762	97.90	0	2109
chr2	242193529	1016974842	4.20	0	1900
chr2_region	3365782	330679863	98.25	0	1900
chr3	198295559	804990217	4.06	0	12099
chr3_region	2638027	247846742	93.95	0	7271
chr4	190214555	688740660	3.62	0	3311
chr4_region	1796579	177508381	98.80	0	1235
chr5	181538259	697882808	3.84	0	6226
chr5_region	2085904	202738839	97.19	0	1434
chr6	170805979	722202573	4.23	0	4302
chr6_region	2346319	238536139	101.66	0	4302
chr7	159345973	658077060	4.13	0	2360
chr7_region	2210246	200936821	90.91	0	2023
chr8	145138636	527902010	3.64	0	1621
chr8_region	1566502	135332901	86.39	0	1621
chr9	138394717	542613771	3.92	0	1590
chr9_region	1873735	167248469	89.26	0	1590
chr10	133797422	582163560	4.35	0	2837
chr10_region	1828952	178897805	97.81	0	1157
chr11	135086622	637720590	4.72	0	4272
chr11_region	2653682	239274334	90.17	0	4272
chr12	133275309	625459724	4.69	0	1639
chr12_region	2445531	229701673	93.93	0	1639
chr13	114364328	347896355	3.04	0	1208
chr13_region	828312	77640465	93.73	0	767
chr14	107043718	404747332	3.78	0	1724
chr14_region	1508410	143132414	94.89	0	1724
chr15	101991189	426074655	4.18	0	1525
chr15_region	1620590	150434623	92.83	0	1525
chr16	90338345	453831650	5.02	0	3570
chr16_region	1975485	162314141	82.16	0	940
chr17	83257441	535465967	6.43	0	2160
chr17_region	2581394	224158398	86.84	0	1659
chr18	80373285	274705201	3.42	0	2454
chr18_region	691497	65444568	94.64	0	811
chr19	58617616	431250117	7.36	0	2121
chr19_region	2891894	224191842	77.52	0	2121
chr20	64444167	292231892	4.53	0	1377
chr20_region	1136294	92160033	81.11	0	1374
chr21	46709983	169240354	3.62	0	1973
chr21_region	462839	40012649	86.45	0	550
chr22	50818468	202730053	3.99	0	2102
chr22_region	989969	72061607	72.79	0	1493
chrX	156040895	651276375	4.17	0	4357
chrX_region	0	0	0.00	0	0
chrY	57227415	11717346	0.20	0	2104
chrY_region	0	0	0.00	0	0
chrM	16569	14345513	865.80	0	1114
chrM_region	0	0	0.00	0	0
chr1_KI270706v1_random	175055	1158851	6.62	0	487
chr1_KI270706v1_random_region	0	0	0.00	0	0
chr1_KI270707v1_random	32032	112637	3.52	0	15
chr1_KI270707v1_random_region	0	0	0.00	0	0
chr1_KI270708v1_random	127682	355825	2.79	0	21
chr1_KI270708v1_random_region	0	0	0.00	0	0
chr1_KI270709v1_random	66860	2868811	42.91	0	740
chr1_KI270709v1_random_region	0	0	0.00	0	0
chr1_KI270710v1_random	40176	142917	3.56	0	19
chr1_KI270710v1_random_region	0	0	0.00	0	0
chr1_KI270711v1_random	42210	5179758	122.71	0	2277
chr1_KI270711v1_random_region	0	0	0.00	0	0
chr1_KI270712v1_random	176043	715076	4.06	0	330
chr1_KI270712v1_random_region	0	0	0.00	0	0
chr1_KI270713v1_random	40745	438200	10.75	0	271
chr1_KI270713v1_random_region	0	0	0.00	0	0
chr1_KI270714v1_random	41717	286668	6.87	0	127
chr1_KI270714v1_random_region	0	0	0.00	0	0
chr2_KI270715v1_random	161471	409394	2.54	0	15
chr2_KI270715v1_random_region	0	0	0.00	0	0
chr2_KI270716v1_random	153799	383281	2.49	0	23
chr2_KI270716v1_random_region	0	0	0.00	0	0
chr3_GL000221v1_random	155397	1261721	8.12	0	492
chr3_GL000221v1_random_region	0	0	0.00	0	0
chr4_GL000008v2_random	209709	1454097	6.93	0	469
chr4_GL000008v2_random_region	0	0	0.00	0	0
chr5_GL000208v1_random	92689	307727	3.32	0	17
chr5_GL000208v1_random_region	0	0	0.00	0	0
chr9_KI270717v1_random	40062	205462	5.13	0	234
chr9_KI270717v1_random_region	0	0	0.00	0	0
chr9_KI270718v1_random	38054	252397	6.63	0	230
chr9_KI270718v1_random_region	0	0	0.00	0	0
chr9_KI270719v1_random	176845	901855	5.10	0	298
chr9_KI270719v1_random_region	0	0	0.00	0	0
chr9_KI270720v1_random	39050	309432	7.92	0	228
chr9_KI270720v1_random_region	0	0	0.00	0	0
chr11_KI270721v1_random	100316	169170	1.69	0	37
chr11_KI270721v1_random_region	0	0	0.00	0	0
chr14_GL000009v2_random	201709	1599473	7.93	0	475
chr14_GL000009v2_random_region	0	0	0.00	0	0
chr14_GL000225v1_random	211173	11596688	54.92	0	2552
chr14_GL000225v1_random_region	0	0	0.00	0	0
chr14_KI270722v1_random	194050	659500	3.40	0	26
chr14_KI270722v1_random_region	0	0	0.00	0	0
chr14_GL000194v1_random	191469	1078166	5.63	0	91
chr14_GL000194v1_random_region	0	0	0.00	0	0
