chrom	length	bases	mean	min	max
chr1	248956422	2243888604	9.01	0	5926
chr1_region	4728181	1133148843	239.66	0	5745
chr2	242193529	1634904311	6.75	0	6257
chr2_region	3365782	881571394	261.92	0	4159
chr3	198295559	1192554572	6.01	0	21933
chr3_region	2638027	629558233	238.65	0	21933
chr4	190214555	994944659	5.23	0	4960
chr4_region	1796579	513901241	286.04	0	4960
chr5	181538259	1019820544	5.62	0	2202
chr5_region	2085904	533184544	255.61	0	2034
chr6	170805979	1095912339	6.42	0	8827
chr6_region	2346319	598257863	254.98	0	8827
chr7	159345973	1020166241	6.40	0	12830
chr7_region	2210246	518031251	234.38	0	12026
chr8	145138636	752092667	5.18	0	4239
chr8_region	1566502	371590604	237.21	0	4239
chr9	138394717	878351211	6.35	0	3013
chr9_region	1873735	420702086	224.53	0	3013
chr10	133797422	916331059	6.85	0	3483
chr10_region	1828952	462492576	252.87	0	3483
chr11	135086622	1052824368	7.79	0	5256
chr11_region	2653682	591387835	222.86	0	5256
chr12	133275309	1027687958	7.71	0	2936
chr12_region	2445531	564248143	230.73	0	2936
chr13	114364328	446009287	3.90	0	1362
chr13_region	828312	210347205	253.95	0	1334
chr14	107043718	655440008	6.12	0	2783
chr14_region	1508410	353403168	234.29	0	2783
chr15	101991189	775838408	7.61	0	3837
chr15_region	1620590	384923965	237.52	0	3837
chr16	90338345	727883389	8.06	0	2276
chr16_region	1975485	382134849	193.44	0	2276
chr17	83257441	965552752	11.60	0	3870
chr17_region	2581394	492899619	190.94	0	2539
chr18	80373285	367694095	4.57	0	2006
chr18_region	691497	180637473	261.23	0	2006
chr19	58617616	794078527	13.55	0	3500
chr19_region	2891894	489953481	169.42	0	3500
chr20	64444167	427218121	6.63	0	2583
chr20_region	1136294	218575507	192.36	0	2583
chr21	46709983	246914061	5.29	0	6141
chr21_region	462839	98553560	212.93	0	1205
chr22	50818468	328028854	6.45	0	2650
chr22_region	989969	157858634	159.46	0	1497
chrX	156040895	1129780169	7.24	0	9275
chrX_region	0	0	0.00	0	0
chrY	57227415	7697860	0.13	0	2588
chrY_region	0	0	0.00	0	0
chrM	16569	313905	18.95	0	42
chrM_region	0	0	0.00	0	0
