chrom	length	bases	mean	min	max
chr1	248956422	1046372691	4.20	0	2383
chr1_region	4728181	523283287	110.67	0	2383
chr2	242193529	691681714	2.86	0	1673
chr2_region	3365782	320820023	95.32	0	1673
chr3	198295559	577521246	2.91	0	2687
chr3_region	2638027	272307621	103.22	0	1888
chr4	190214555	424955452	2.23	0	1476
chr4_region	1796579	190803006	106.20	0	1476
chr5	181538259	466250810	2.57	0	1187
chr5_region	2085904	214705904	102.93	0	1187
chr6	170805979	551728432	3.23	0	1676
chr6_region	2346319	275447690	117.40	0	1660
chr7	159345973	505906506	3.17	0	1523
chr7_region	2210246	235342328	106.48	0	1523
chr8	145138636	360093584	2.48	0	1033
chr8_region	1566502	157263619	100.39	0	1033
chr9	138394717	448710802	3.24	0	1172
chr9_region	1873735	210256964	112.21	0	1172
chr10	133797422	486881325	3.64	0	990
chr10_region	1828952	228186020	124.76	0	990
chr11	135086622	548494453	4.06	0	1217
chr11_region	2653682	284671403	107.27	0	1217
chr12	133275309	547462387	4.11	0	1552
chr12_region	2445531	277569624	113.50	0	1535
chr13	114364328	233027443	2.04	0	1051
chr13_region	828312	102722181	124.01	0	1051
chr14	107043718	305002903	2.85	0	1826
chr14_region	1508410	151501887	100.44	0	1826
chr15	101991189	339898600	3.33	0	852
chr15_region	1620590	152810701	94.29	0	764
chr16	90338345	334679282	3.70	0	1761
chr16_region	1975485	161846672	81.93	0	1457
chr17	83257441	482327549	5.79	0	1668
chr17_region	2581394	240687724	93.24	0	1668
chr18	80373285	177491900	2.21	0	995
chr18_region	691497	78216225	113.11	0	830
chr19	58617616	409558878	6.99	0	979
chr19_region	2891894	228514575	79.02	0	979
chr20	64444167	253050675	3.93	0	842
chr20_region	1136294	121725953	107.13	0	842
chr21	46709983	115179433	2.47	0	1199
chr21_region	462839	47610813	102.87	0	1104
chr22	50818468	179801744	3.54	0	988
chr22_region	989969	82805637	83.64	0	988
chrX	156040895	261079170	1.67	0	2108
chrX_region	0	0	0.00	0	0
chrY	57227415	39826554	0.70	0	1281
chrY_region	0	0	0.00	0	0
chrM	16569	105013	6.34	0	16
chrM_region	0	0	0.00	0	0
chr1_KI270706v1_random	175055	777429	4.44	0	381
chr1_KI270706v1_random_region	0	0	0.00	0	0
chr1_KI270707v1_random	32032	15456	0.48	0	4
chr1_KI270707v1_random_region	0	0	0.00	0	0
chr1_KI270708v1_random	127682	71601	0.56	0	31
chr1_KI270708v1_random_region	0	0	0.00	0	0
chr1_KI270709v1_random	66860	600769	8.99	0	187
chr1_KI270709v1_random_region	0	0	0.00	0	0
chr1_KI270710v1_random	40176	19826	0.49	0	5
chr1_KI270710v1_random_region	0	0	0.00	0	0
chr1_KI270711v1_random	42210	1936202	45.87	0	1048
chr1_KI270711v1_random_region	0	0	0.00	0	0
chr1_KI270712v1_random	176043	228134	1.30	0	140
chr1_KI270712v1_random_region	0	0	0.00	0	0
chr1_KI270713v1_random	40745	331871	8.15	0	219
chr1_KI270713v1_random_region	0	0	0.00	0	0
chr1_KI270714v1_random	41717	308174	7.39	0	151
chr1_KI270714v1_random_region	0	0	0.00	0	0
chr2_KI270715v1_random	161471	60666	0.38	0	8
chr2_KI270715v1_random_region	0	0	0.00	0	0
chr2_KI270716v1_random	153799	57233	0.37	0	6
chr2_KI270716v1_random_region	0	0	0.00	0	0
chr3_GL000221v1_random	155397	933845	6.01	0	808
chr3_GL000221v1_random_region	0	0	0.00	0	0
chr4_GL000008v2_random	209709	732287	3.49	0	364
chr4_GL000008v2_random_region	0	0	0.00	0	0
chr5_GL000208v1_random	92689	41678	0.45	0	6
chr5_GL000208v1_random_region	0	0	0.00	0	0
chr9_KI270717v1_random	40062	18261	0.46	0	26
chr9_KI270717v1_random_region	0	0	0.00	0	0
chr9_KI270718v1_random	38054	219782	5.78	0	270
chr9_KI270718v1_random_region	0	0	0.00	0	0
chr9_KI270719v1_random	176845	246330	1.39	0	180
chr9_KI270719v1_random_region	0	0	0.00	0	0
chr9_KI270720v1_random	39050	282314	7.23	0	402
chr9_KI270720v1_random_region	0	0	0.00	0	0
chr11_KI270721v1_random	100316	82297	0.82	0	68
chr11_KI270721v1_random_region	0	0	0.00	0	0
chr14_GL000009v2_random	201709	857266	4.25	0	392
chr14_GL000009v2_random_region	0	0	0.00	0	0
chr14_GL000225v1_random	211173	1145928	5.43	0	289
chr14_GL000225v1_random_region	0	0	0.00	0	0
chr14_KI270722v1_random	194050	174750	0.90	0	48
chr14_KI270722v1_random_region	0	0	0.00	0	0
chr14_GL000194v1_random	191469	574875	3.00	0	309
chr14_GL000194v1_random_region	0	0	0.00	0	0
chr14_KI270723v1_random	38115	126834	3.33	0	63
chr14_KI270723v1_random_region	0	0	0.00	0	0
chr14_KI270724v1_random	39555	127723	3.23	0	119
chr14_KI270724v1_random_region	0	0	0.00	0	0
chr14_KI270725v1_random	172810	117013	0.68	0	126
chr14_KI270725v1_random_region	0	0	0.00	0	0
chr14_KI270726v1_random	43739	4332	0.10	0	2
chr14_KI270726v1_random_region	0	0	0.00	0	0
chr15_KI270727v1_random	448248	2034523	4.54	0	747
chr15_KI270727v1_random_region	0	0	0.00	0	0
chr16_KI270728v1_random	1872759	2505209	1.34	0	339
chr16_KI270728v1_random_region	0	0	0.00	0	0
chr17_GL000205v2_random	185591	1314703	7.08	0	1996
chr17_GL000205v2_random_region	0	0	0.00	0	0
chr17_KI270729v1_random	280839	466744	1.66	0	591
chr17_KI270729v1_random_region	0	0	0.00	0	0
chr17_KI270730v1_random	112551	111468	0.99	0	28
chr17_KI270730v1_random_region	0	0	0.00	0	0
chr22_KI270731v1_random	150754	450971	2.99	0	293
chr22_KI270731v1_random_region	0	0	0.00	0	0
chr22_KI270732v1_random	41543	43310	1.04	0	72
chr22_KI270732v1_random_region	0	0	0.00	0	0
chr22_KI270733v1_random	179772	1176308	6.54	0	426
chr22_KI270733v1_random_region	0	0	0.00	0	0
chr22_KI270734v1_random	165050	642494	3.89	0	281
chr22_KI270734v1_random_region	0	0	0.00	0	0
chr22_KI270735v1_random	42811	71476	1.67	0	86
chr22_KI270735v1_random_region	0	0	0.00	0	0
chr22_KI270736v1_random	181920	157863	0.87	0	110
chr22_KI270736v1_random_region	0	0	0.00	0	0
chr22_KI270737v1_random	103838	62088	0.60	0	136
chr22_KI270737v1_random_region	0	0	0.00	0	0
chr22_KI270738v1_random	99375	37721	0.38	0	5
chr22_KI270738v1_random_region	0	0	0.00	0	0
chr22_KI270739v1_random	73985	14306	0.19	0	4
chr22_KI270739v1_random_region	0	0	0.00	0	0
chrY_KI270740v1_random	37240	4386	0.12	0	4
chrY_KI270740v1_random_region	0	0	0.00	0	0
chrUn_KI270302v1	2274	600	0.26	0	1
chrUn_KI270302v1_region	0	0	0.00	0	0
chrUn_KI270304v1	2165	300	0.14	0	1
chrUn_KI270304v1_region	0	0	0.00	0	0
chrUn_KI270303v1	1942	672	0.35	0	2
chrUn_KI270303v1_region	0	0	0.00	0	0
chrUn_KI270305v1	1472	180	0.12	0	1
chrUn_KI270305v1_region	0	0	0.00	0	0
chrUn_KI270322v1	21476	2864	0.13	0	4
chrUn_KI270322v1_region	0	0	0.00	0	0
chrUn_KI270320v1	4416	4286	0.97	0	4
chrUn_KI270320v1_region	0	0	0.00	0	0
chrUn_KI270310v1	1201	3097	2.58	0	14
chrUn_KI270310v1_region	0	0	0.00	0	0
chrUn_KI270316v1	1444	530	0.37	0	3
chrUn_KI270316v1_region	0	0	0.00	0	0
chrUn_KI270315v1	2276	1936	0.85	0	7
chrUn_KI270315v1_region	0	0	0.00	0	0
chrUn_KI270312v1	998	605	0.61	0	4
chrUn_KI270312v1_region	0	0	0.00	0	0
chrUn_KI270311v1	12399	2500	0.20	0	7
chrUn_KI270311v1_region	0	0	0.00	0	0
chrUn_KI270317v1	37690	1033	0.03	0	3
chrUn_KI270317v1_region	0	0	0.00	0	0
chrUn_KI270412v1	1179	759	0.64	0	2
chrUn_KI270412v1_region	0	0	0.00	0	0
chrUn_KI270411v1	2646	1770	0.67	0	4
chrUn_KI270411v1_region	0	0	0.00	0	0
chrUn_KI270414v1	2489	1227	0.49	0	3
chrUn_KI270414v1_region	0	0	0.00	0	0
chrUn_KI270419v1	1029	703	0.68	0	3
chrUn_KI270419v1_region	0	0	0.00	0	0
