chrom	length	bases	mean	min	max
chr1	248956422	968597275	3.89	0	1976
chr1_region	4728181	513664900	108.64	0	1976
chr2	242193529	634164144	2.62	0	1600
chr2_region	3365782	315448612	93.72	0	1600
chr3	198295559	525909278	2.65	0	1893
chr3_region	2638027	266750533	101.12	0	1893
chr4	190214555	378588792	1.99	0	1220
chr4_region	1796579	184562078	102.73	0	1220
chr5	181538259	423425771	2.33	0	1073
chr5_region	2085904	209589158	100.48	0	1073
chr6	170805979	509871925	2.99	0	1738
chr6_region	2346319	271585047	115.75	0	1631
chr7	159345973	456539113	2.87	0	1294
chr7_region	2210246	227539829	102.95	0	1294
chr8	145138636	325635936	2.24	0	992
chr8_region	1566502	153603094	98.05	0	992
chr9	138394717	401869440	2.90	0	1129
chr9_region	1873735	202308417	107.97	0	1129
chr10	133797422	442140248	3.30	0	984
chr10_region	1828952	221490934	121.10	0	984
chr11	135086622	494402096	3.66	0	1119
chr11_region	2653682	271863415	102.45	0	1119
chr12	133275309	507894377	3.81	0	1759
chr12_region	2445531	275087966	112.49	0	1759
chr13	114364328	210076908	1.84	0	1049
chr13_region	828312	100482524	121.31	0	1049
chr14	107043718	287312354	2.68	0	1876
chr14_region	1508410	151988103	100.76	0	1876
chr15	101991189	305784093	3.00	0	744
chr15_region	1620590	149189354	92.06	0	744
chr16	90338345	304542197	3.37	0	1842
chr16_region	1975485	156881382	79.41	0	1482
chr17	83257441	461400181	5.54	0	1724
chr17_region	2581394	241686436	93.63	0	1724
chr18	80373285	156202282	1.94	0	828
chr18_region	691497	74043029	107.08	0	828
chr19	58617616	382082464	6.52	0	1224
chr19_region	2891894	223318929	77.22	0	1224
chr20	64444167	229130028	3.56	0	839
chr20_region	1136294	117076685	103.03	0	839
chr21	46709983	102940339	2.20	0	1025
chr21_region	462839	46668158	100.83	0	1025
chr22	50818468	164985706	3.25	0	1091
chr22_region	989969	81006347	81.83	0	1091
chrX	156040895	231127491	1.48	0	1424
chrX_region	0	0	0.00	0	0
chrY	57227415	34867716	0.61	0	959
chrY_region	0	0	0.00	0	0
chrM	16569	1448841	87.44	0	151
chrM_region	0	0	0.00	0	0
chr1_KI270706v1_random	175055	703123	4.02	0	340
chr1_KI270706v1_random_region	0	0	0.00	0	0
chr1_KI270707v1_random	32032	11313	0.35	0	4
chr1_KI270707v1_random_region	0	0	0.00	0	0
chr1_KI270708v1_random	127682	9909	0.08	0	9
chr1_KI270708v1_random_region	0	0	0.00	0	0
chr1_KI270709v1_random	66860	118278	1.77	0	34
chr1_KI270709v1_random_region	0	0	0.00	0	0
chr1_KI270710v1_random	40176	7231	0.18	0	4
chr1_KI270710v1_random_region	0	0	0.00	0	0
chr1_KI270711v1_random	42210	1479670	35.05	0	988
chr1_KI270711v1_random_region	0	0	0.00	0	0
chr1_KI270712v1_random	176043	218792	1.24	0	126
chr1_KI270712v1_random_region	0	0	0.00	0	0
chr1_KI270713v1_random	40745	384540	9.44	0	232
chr1_KI270713v1_random_region	0	0	0.00	0	0
chr1_KI270714v1_random	41717	351664	8.43	0	199
chr1_KI270714v1_random_region	0	0	0.00	0	0
chr2_KI270715v1_random	161471	29040	0.18	0	4
chr2_KI270715v1_random_region	0	0	0.00	0	0
chr2_KI270716v1_random	153799	29219	0.19	0	4
chr2_KI270716v1_random_region	0	0	0.00	0	0
chr3_GL000221v1_random	155397	911035	5.86	0	1022
chr3_GL000221v1_random_region	0	0	0.00	0	0
chr4_GL000008v2_random	209709	663434	3.16	0	356
