chrom	length	bases	mean	min	max
chr1	248956422	797504478	3.20	0	2698
chr1_region	4728181	545876734	115.45	0	2698
chr2	242193529	533836539	2.20	0	1690
chr2_region	3365782	391726380	116.38	0	1690
chr3	198295559	404912599	2.04	0	4839
chr3_region	2638027	296290737	112.32	0	4839
chr4	190214555	290191120	1.53	0	1338
chr4_region	1796579	209354126	116.53	0	1188
chr5	181538259	327971578	1.81	0	1567
chr5_region	2085904	239372423	114.76	0	1567
chr6	170805979	380277137	2.23	0	4157
chr6_region	2346319	281411120	119.94	0	4157
chr7	159345973	334329795	2.10	0	1813
chr7_region	2210246	236309001	106.92	0	1804
chr8	145138636	228015829	1.57	0	1810
chr8_region	1566502	162048997	103.45	0	1810
chr9	138394717	292841425	2.12	0	1659
chr9_region	1873735	198587084	105.98	0	1659
chr10	133797422	300627860	2.25	0	1112
chr10_region	1828952	211194181	115.47	0	1112
chr11	135086622	379289887	2.81	0	2836
chr11_region	2653682	283657182	106.89	0	2836
chr12	133275309	378084259	2.84	0	1374
chr12_region	2445531	277593000	113.51	0	1374
chr13	114364328	132795819	1.16	0	1191
chr13_region	828312	92741021	111.96	0	900
chr14	107043718	233438990	2.18	0	1787
chr14_region	1508410	169786393	112.56	0	1787
chr15	101991189	261921187	2.57	0	2299
chr15_region	1620590	179230121	110.60	0	2299
chr16	90338345	271049870	3.00	0	915
chr16_region	1975485	195109099	98.77	0	915
chr17	83257441	404166027	4.85	0	1965
chr17_region	2581394	273436088	105.93	0	1965
chr18	80373285	105477096	1.31	0	918
chr18_region	691497	75905978	109.77	0	918
chr19	58617616	347405986	5.93	0	2663
chr19_region	2891894	266886379	92.29	0	2663
chr20	64444167	150734862	2.34	0	1683
chr20_region	1136294	110021341	96.82	0	1683
chr21	46709983	72188688	1.55	0	1073
chr21_region	462839	47409219	102.43	0	760
chr22	50818468	124313935	2.45	0	1432
chr22_region	989969	85491821	86.36	0	1432
chrX	156040895	183641910	1.18	0	2430
chrX_region	0	0	0.00	0	0
chrY	57227415	20948985	0.37	0	780
chrY_region	0	0	0.00	0	0
chrM	16569	79804	4.82	0	34
chrM_region	0	0	0.00	0	0
chr1_KI270706v1_random	175055	372814	2.13	0	557
chr1_KI270706v1_random_region	0	0	0.00	0	0
chr1_KI270707v1_random	32032	649	0.02	0	2
chr1_KI270707v1_random_region	0	0	0.00	0	0
chr1_KI270708v1_random	127682	8319	0.07	0	14
chr1_KI270708v1_random_region	0	0	0.00	0	0
chr1_KI270709v1_random	66860	11914	0.18	0	22
chr1_KI270709v1_random_region	0	0	0.00	0	0
chr1_KI270710v1_random	40176	1215	0.03	0	6
chr1_KI270710v1_random_region	0	0	0.00	0	0
chr1_KI270711v1_random	42210	3680015	87.18	0	1549
chr1_KI270711v1_random_region	0	0	0.00	0	0
chr1_KI270712v1_random	176043	236709	1.34	0	292
chr1_KI270712v1_random_region	0	0	0.00	0	0
chr1_KI270713v1_random	40745	282459	6.93	0	311
chr1_KI270713v1_random_region	0	0	0.00	0	0
chr1_KI270714v1_random	41717	163810	3.93	0	148
chr1_KI270714v1_random_region	0	0	0.00	0	0
chr2_KI270715v1_random	161471	593	0.00	0	1
chr2_KI270715v1_random_region	0	0	0.00	0	0
chr2_KI270716v1_random	153799	852	0.01	0	1
chr2_KI270716v1_random_region	0	0	0.00	0	0
chr3_GL000221v1_random	155397	336443	2.17	0	357
chr3_GL000221v1_random_region	0	0	0.00	0	0
chr4_GL000008v2_random	209709	329444	1.57	0	541
chr4_GL000008v2_random_region	0	0	0.00	0	0
chr5_GL000208v1_random	92689	717	0.01	0	1
chr5_GL000208v1_random_region	0	0	0.00	0	0
chr9_KI270717v1_random	40062	93304	2.33	0	190
chr9_KI270717v1_random_region	0	0	0.00	0	0
chr9_KI270718v1_random	38054	68863	1.81	0	126
chr9_KI270718v1_random_region	0	0	0.00	0	0
chr9_KI270719v1_random	176845	215665	1.22	0	300
chr9_KI270719v1_random_region	0	0	0.00	0	0
chr9_KI270720v1_random	39050	129162	3.31	0	231
chr9_KI270720v1_random_region	0	0	0.00	0	0
chr11_KI270721v1_random	100316	50324	0.50	0	53
chr11_KI270721v1_random_region	0	0	0.00	0	0
chr14_GL000009v2_random	201709	371050	1.84	0	521
chr14_GL000009v2_random_region	0	0	0.00	0	0
chr14_GL000225v1_random	211173	1251116	5.92	0	856
chr14_GL000225v1_random_region	0	0	0.00	0	0
chr14_KI270722v1_random	194050	12216	0.06	0	12
chr14_KI270722v1_random_region	0	0	0.00	0	0
chr14_GL000194v1_random	191469	123952	0.65	0	72
chr14_GL000194v1_random_region	0	0	0.00	0	0
chr14_KI270723v1_random	38115	177445	4.66	0	323
chr14_KI270723v1_random_region	0	0	0.00	0	0
chr14_KI270724v1_random	39555	159822	4.04	0	245
chr14_KI270724v1_random_region	0	0	0.00	0	0
chr14_KI270725v1_random	172810	209431	1.21	0	384
chr14_KI270725v1_random_region	0	0	0.00	0	0
chr14_KI270726v1_random	43739	129295	2.96	0	210
chr14_KI270726v1_random_region	0	0	0.00	0	0
chr15_KI270727v1_random	448248	967148	2.16	0	305
chr15_KI270727v1_random_region	0	0	0.00	0	0
chr16_KI270728v1_random	1872759	2211125	1.18	0	384
chr16_KI270728v1_random_region	0	0	0.00	0	0
chr17_GL000205v2_random	185591	422894	2.28	0	628
chr17_GL000205v2_random_region	0	0	0.00	0	0
chr17_KI270729v1_random	280839	14728	0.05	0	15
chr17_KI270729v1_random_region	0	0	0.00	0	0
chr17_KI270730v1_random	112551	3142	0.03	0	3
chr17_KI270730v1_random_region	0	0	0.00	0	0
chr22_KI270731v1_random	150754	279205	1.85	0	236
chr22_KI270731v1_random_region	0	0	0.00	0	0
chr22_KI270732v1_random	41543	112023	2.70	0	543
chr22_KI270732v1_random_region	0	0	0.00	0	0
chr22_KI270733v1_random	179772	1163097	6.47	0	1618
chr22_KI270733v1_random_region	0	0	0.00	0	0
chr22_KI270734v1_random	165050	333543	2.02	0	238
chr22_KI270734v1_random_region	0	0	0.00	0	0
chr22_KI270735v1_random	42811	5322	0.12	0	23
chr22_KI270735v1_random_region	0	0	0.00	0	0
chr22_KI270736v1_random	181920	7875	0.04	0	5
chr22_KI270736v1_random_region	0	0	0.00	0	0
chr22_KI270737v1_random	103838	1241	0.01	0	5
chr22_KI270737v1_random_region	0	0	0.00	0	0
chr22_KI270738v1_random	99375	7067	0.07	0	25
chr22_KI270738v1_random_region	0	0	0.00	0	0
chr22_KI270739v1_random	73985	568	0.01	0	1
chr22_KI270739v1_random_region	0	0	0.00	0	0
chrUn_KI270310v1	1201	95	0.08	0	1
chrUn_KI270310v1_region	0	0	0.00	0	0
chrUn_KI270315v1	2276	152	0.07	0	1
chrUn_KI270315v1_region	0	0	0.00	0	0
chrUn_KI270311v1	12399	300	0.02	0	1
chrUn_KI270311v1_region	0	0	0.00	0	0
chrUn_KI270422v1	1445	76	0.05	0	1
chrUn_KI270422v1_region	0	0	0.00	0	0
chrUn_KI270442v1	392061	327154	0.83	0	362
chrUn_KI270442v1_region	0	0	0.00	0	0
chrUn_KI270466v1	1233	220	0.18	0	1
chrUn_KI270466v1_region	0	0	0.00	0	0
chrUn_KI270465v1	1774	76	0.04	0	1
chrUn_KI270465v1_region	0	0	0.00	0	0
chrUn_KI270467v1	3920	4871	1.24	0	7
chrUn_KI270467v1_region	0	0	0.00	0	0
chrUn_KI270435v1	92983	1804	0.02	0	2
chrUn_KI270435v1_region	0	0	0.00	0	0
chrUn_KI270438v1	112505	36091	0.32	0	20
chrUn_KI270438v1_region	0	0	0.00	0	0
chrUn_KI270468v1	4055	193	0.05	0	1
chrUn_KI270468v1_region	0	0	0.00	0	0
chrUn_KI270510v1	2415	171	0.07	0	1
chrUn_KI270510v1_region	0	0	0.00	0	0
chrUn_KI270508v1	1951	253	0.13	0	1
chrUn_KI270508v1_region	0	0	0.00	0	0
chrUn_KI270516v1	1300	91	0.07	0	1
chrUn_KI270516v1_region	0	0	0.00	0	0
chrUn_KI270512v1	22689	505	0.02	0	1
chrUn_KI270512v1_region	0	0	0.00	0	0
chrUn_KI270519v1	138126	1378	0.01	0	1
chrUn_KI270519v1_region	0	0	0.00	0	0
chrUn_KI270511v1	8127	76	0.01	0	1
chrUn_KI270511v1_region	0	0	0.00	0	0
chrUn_KI270507v1	5353	228	0.04	0	1
chrUn_KI270507v1_region	0	0	0.00	0	0
chrUn_KI270517v1	3253	76	0.02	0	1
chrUn_KI270517v1_region	0	0	0.00	0	0
chrUn_KI270538v1	91309	1142	0.01	0	2
chrUn_KI270538v1_region	0	0	0.00	0	0
chrUn_KI270548v1	1599	76	0.05	0	1
chrUn_KI270548v1_region	0	0	0.00	0	0
chrUn_KI270580v1	1553	76	0.05	0	1
chrUn_KI270580v1_region	0	0	0.00	0	0
chrUn_KI270581v1	7046	152	0.02	0	1
chrUn_KI270581v1_region	0	0	0.00	0	0
chrUn_KI270579v1	31033	191	0.01	0	1
chrUn_KI270579v1_region	0	0	0.00	0	0
chrUn_KI270589v1	44474	1343	0.03	0	1
