chrom	length	bases	mean	min	max
chr1	248956422	1219630367	4.90	0	5340
chr1_region	4728181	488173865	103.25	0	2074
chr2	242193529	962860572	3.98	0	1936
chr2_region	3365782	345122597	102.54	0	1753
chr3	198295559	764536881	3.86	0	10263
chr3_region	2638027	264982728	100.45	0	7836
chr4	190214555	642875966	3.38	0	2830
chr4_region	1796579	188394784	104.86	0	2165
chr5	181538259	663391931	3.65	0	6285
chr5_region	2085904	218057054	104.54	0	1241
chr6	170805979	675044402	3.95	0	3386
chr6_region	2346319	246443189	105.03	0	3386
chr7	159345973	625900916	3.93	0	1714
chr7_region	2210246	214536832	97.06	0	1672
chr8	145138636	504190060	3.47	0	1694
chr8_region	1566502	147456244	94.13	0	1694
chr9	138394717	519883139	3.76	0	1271
chr9_region	1873735	179073703	95.57	0	1271
chr10	133797422	557070979	4.16	0	2839
chr10_region	1828952	190310553	104.05	0	1176
chr11	135086622	625581790	4.63	0	3393
chr11_region	2653682	259271657	97.70	0	3393
chr12	133275309	594195453	4.46	0	1152
chr12_region	2445531	238750641	97.63	0	1152
chr13	114364328	323712044	2.83	0	1185
chr13_region	828312	82124243	99.15	0	1185
chr14	107043718	378646038	3.54	0	1386
chr14_region	1508410	147993275	98.11	0	1386
chr15	101991189	414915534	4.07	0	1425
chr15_region	1620590	159754397	98.58	0	1425
chr16	90338345	438974532	4.86	0	2893
chr16_region	1975485	174754674	88.46	0	1035
chr17	83257441	515238884	6.19	0	1869
chr17_region	2581394	230479574	89.28	0	1328
chr18	80373285	265849147	3.31	0	1569
chr18_region	691497	71103194	102.83	0	1569
chr19	58617616	410117816	7.00	0	1458
chr19_region	2891894	227182465	78.56	0	1458
chr20	64444167	284487082	4.41	0	1289
chr20_region	1136294	102080172	89.84	0	1289
chr21	46709983	153072797	3.28	0	1695
chr21_region	462839	42373351	91.55	0	585
chr22	50818468	198185411	3.90	0	1776
chr22_region	989969	78678111	79.48	0	1189
chrX	156040895	656949819	4.21	0	4484
chrX_region	0	0	0.00	0	0
chrY	57227415	10762194	0.19	0	2020
chrY_region	0	0	0.00	0	0
chrM	16569	1107836	66.86	0	101
chrM_region	0	0	0.00	0	0
chr1_KI270706v1_random	175055	1051089	6.00	0	425
chr1_KI270706v1_random_region	0	0	0.00	0	0
chr1_KI270707v1_random	32032	102467	3.20	0	14
chr1_KI270707v1_random_region	0	0	0.00	0	0
chr1_KI270708v1_random	127682	271674	2.13	0	26
chr1_KI270708v1_random_region	0	0	0.00	0	0
chr1_KI270709v1_random	66860	1787834	26.74	0	418
chr1_KI270709v1_random_region	0	0	0.00	0	0
chr1_KI270710v1_random	40176	112772	2.81	0	13
chr1_KI270710v1_random_region	0	0	0.00	0	0
chr1_KI270711v1_random	42210	3683941	87.28	0	1723
chr1_KI270711v1_random_region	0	0	0.00	0	0
chr1_KI270712v1_random	176043	640157	3.64	0	310
chr1_KI270712v1_random_region	0	0	0.00	0	0
chr1_KI270713v1_random	40745	507958	12.47	0	241
chr1_KI270713v1_random_region	0	0	0.00	0	0
chr1_KI270714v1_random	41717	173980	4.17	0	77
chr1_KI270714v1_random_region	0	0	0.00	0	0
chr2_KI270715v1_random	161471	285993	1.77	0	18
chr2_KI270715v1_random_region	0	0	0.00	0	0
chr2_KI270716v1_random	153799	280877	1.83	0	14
chr2_KI270716v1_random_region	0	0	0.00	0	0
