chrom	length	bases	mean	min	max
chr1	248956422	514291389	2.07	0	2096
chr1_region	4728181	321989090	68.10	0	2096
chr2	242193529	371287210	1.53	0	2024
chr2_region	3365782	224971953	66.84	0	1636
chr3	198295559	264689588	1.33	0	1010
chr3_region	2638027	170084240	64.47	0	1010
chr4	190214555	172468748	0.91	0	786
chr4_region	1796579	106784447	59.44	0	786
chr5	181538259	214088534	1.18	0	1286
chr5_region	2085904	133544087	64.02	0	1286
chr6	170805979	207059455	1.21	0	1161
chr6_region	2346319	130238999	55.51	0	1161
chr7	159345973	228824084	1.44	0	1464
chr7_region	2210246	138785979	62.79	0	1436
chr8	145138636	134785587	0.93	0	1519
chr8_region	1566502	80728138	51.53	0	1519
chr9	138394717	189635495	1.37	0	1368
chr9_region	1873735	106775015	56.99	0	1360
chr10	133797422	189613869	1.42	0	2226
chr10_region	1828952	107189681	58.61	0	2096
chr11	135086622	245571750	1.82	0	1604
chr11_region	2653682	161166445	60.73	0	1604
chr12	133275309	214403640	1.61	0	1261
chr12_region	2445531	138812210	56.76	0	1261
chr13	114364328	77768456	0.68	0	610
chr13_region	828312	42465189	51.27	0	508
chr14	107043718	134943115	1.26	0	1829
chr14_region	1508410	86385949	57.27	0	1829
chr15	101991189	157746779	1.55	0	2175
chr15_region	1620590	95593688	58.99	0	2175
chr16	90338345	197250811	2.18	0	1644
chr16_region	1975485	123595765	62.56	0	1644
chr17	83257441	259320274	3.11	0	1465
chr17_region	2581394	158977997	61.59	0	1401
chr18	80373285	63794176	0.79	0	617
chr18_region	691497	36623761	52.96	0	550
chr19	58617616	227754345	3.89	0	2717
chr19_region	2891894	157896127	54.60	0	2717
chr20	64444167	103385210	1.60	0	520
chr20_region	1136294	63203029	55.62	0	520
chr21	46709983	47740964	1.02	0	682
chr21_region	462839	24783343	53.55	0	682
chr22	50818468	109457632	2.15	0	1788
chr22_region	989969	59601615	60.21	0	1212
chrX	156040895	156716489	1.00	0	1437
chrX_region	0	0	0.00	0	0
chrY	57227415	13543137	0.24	0	402
chrY_region	0	0	0.00	0	0
chrM	16569	1022679	61.72	0	1530
