chrom	length	bases	mean	min	max
chr1	248956422	1439537281	5.78	0	2810
chr1_region	4728181	709234977	150.00	0	2810
chr2	242193529	959865191	3.96	0	2977
chr2_region	3365782	440327829	130.82	0	2359
chr3	198295559	791323654	3.99	0	2935
chr3_region	2638027	369015240	139.88	0	2550
chr4	190214555	581776921	3.06	0	1956
chr4_region	1796579	258417175	143.84	0	1956
chr5	181538259	639027595	3.52	0	1408
chr5_region	2085904	290390745	139.22	0	1400
chr6	170805979	769833776	4.51	0	2338
chr6_region	2346319	379707683	161.83	0	2237
chr7	159345973	688272346	4.32	0	2841
chr7_region	2210246	316025528	142.98	0	2841
chr8	145138636	490428282	3.38	0	1481
chr8_region	1566502	212131959	135.42	0	1481
chr9	138394717	608732230	4.40	0	1797
chr9_region	1873735	281488145	150.23	0	1797
chr10	133797422	663716320	4.96	0	1332
chr10_region	1828952	306632371	167.65	0	1332
chr11	135086622	735868217	5.45	0	1596
chr11_region	2653682	378098128	142.48	0	1596
chr12	133275309	762163555	5.72	0	3537
chr12_region	2445531	383503107	156.82	0	2407
chr13	114364328	320644407	2.80	0	1573
chr13_region	828312	140206661	169.27	0	1573
chr14	107043718	432229284	4.04	0	2491
chr14_region	1508410	212207935	140.68	0	2491
chr15	101991189	460761098	4.52	0	1054
chr15_region	1620590	207908582	128.29	0	1054
chr16	90338345	449849566	4.98	0	2661
chr16_region	1975485	215886207	109.28	0	1868
chr17	83257441	681324035	8.18	0	2371
chr17_region	2581394	336426130	130.33	0	2371
chr18	80373285	236673826	2.94	0	1142
chr18_region	691497	102806778	148.67	0	1142
chr19	58617616	570867750	9.74	0	1358
chr19_region	2891894	315704823	109.17	0	1358
chr20	64444167	333648638	5.18	0	1229
chr20_region	1136294	158261876	139.28	0	1229
chr21	46709983	155754755	3.33	0	1479
chr21_region	462839	64739835	139.88	0	1479
chr22	50818468	240307399	4.73	0	1554
chr22_region	989969	109771604	110.88	0	1554
chrX	156040895	349235904	2.24	0	1978
chrX_region	0	0	0.00	0	0
chrY	57227415	51941317	0.91	0	2167
chrY_region	0	0	0.00	0	0
chrM	16569	3467250	209.26	0	284
chrM_region	0	0	0.00	0	0
chr1_KI270706v1_random	175055	1069485	6.11	0	464
chr1_KI270706v1_random_region	0	0	0.00	0	0
chr1_KI270707v1_random	32032	23983	0.75	0	6
chr1_KI270707v1_random_region	0	0	0.00	0	0
chr1_KI270708v1_random	127682	73790	0.58	0	34
chr1_KI270708v1_random_region	0	0	0.00	0	0
chr1_KI270709v1_random	66860	276249	4.13	0	78
chr1_KI270709v1_random_region	0	0	0.00	0	0
chr1_KI270710v1_random	40176	26126	0.65	0	9
chr1_KI270710v1_random_region	0	0	0.00	0	0
chr1_KI270711v1_random	42210	4036091	95.62	0	1660
chr1_KI270711v1_random_region	0	0	0.00	0	0
chr1_KI270712v1_random	176043	358340	2.04	0	166
chr1_KI270712v1_random_region	0	0	0.00	0	0
chr1_KI270713v1_random	40745	502247	12.33	0	271
chr1_KI270713v1_random_region	0	0	0.00	0	0
chr1_KI270714v1_random	41717	530661	12.72	0	226
chr1_KI270714v1_random_region	0	0	0.00	0	0
chr2_KI270715v1_random	161471	46106	0.29	0	4
chr2_KI270715v1_random_region	0	0	0.00	0	0
chr2_KI270716v1_random	153799	51570	0.34	0	5
chr2_KI270716v1_random_region	0	0	0.00	0	0
chr3_GL000221v1_random	155397	1306273	8.41	0	1041
chr3_GL000221v1_random_region	0	0	0.00	0	0
chr4_GL000008v2_random	209709	1079009	5.15	0	578
chr4_GL000008v2_random_region	0	0	0.00	0	0
chr5_GL000208v1_random	92689	43514	0.47	0	5
chr5_GL000208v1_random_region	0	0	0.00	0	0
chr9_KI270717v1_random	40062	31731	0.79	0	40
chr9_KI270717v1_random_region	0	0	0.00	0	0
chr9_KI270718v1_random	38054	319168	8.39	0	432
chr9_KI270718v1_random_region	0	0	0.00	0	0
chr9_KI270719v1_random	176845	268051	1.52	0	140
chr9_KI270719v1_random_region	0	0	0.00	0	0
chr9_KI270720v1_random	39050	398987	10.22	0	455
chr9_KI270720v1_random_region	0	0	0.00	0	0
chr11_KI270721v1_random	100316	105136	1.05	0	72
chr11_KI270721v1_random_region	0	0	0.00	0	0
chr14_GL000009v2_random	201709	1057348	5.24	0	576
chr14_GL000009v2_random_region	0	0	0.00	0	0
chr14_GL000225v1_random	211173	1144388	5.42	0	335
chr14_GL000225v1_random_region	0	0	0.00	0	0
chr14_KI270722v1_random	194050	129508	0.67	0	26
chr14_KI270722v1_random_region	0	0	0.00	0	0
chr14_GL000194v1_random	191469	687081	3.59	0	332
chr14_GL000194v1_random_region	0	0	0.00	0	0
chr14_KI270723v1_random	38115	132643	3.48	0	77
chr14_KI270723v1_random_region	0	0	0.00	0	0
chr14_KI270724v1_random	39555	116059	2.93	0	119
chr14_KI270724v1_random_region	0	0	0.00	0	0
chr14_KI270725v1_random	172810	136480	0.79	0	169
chr14_KI270725v1_random_region	0	0	0.00	0	0
chr14_KI270726v1_random	43739	25254	0.58	0	9
chr14_KI270726v1_random_region	0	0	0.00	0	0
chr15_KI270727v1_random	448248	3000060	6.69	0	1175
chr15_KI270727v1_random_region	0	0	0.00	0	0
chr16_KI270728v1_random	1872759	4194589	2.24	0	504
chr16_KI270728v1_random_region	0	0	0.00	0	0
chr17_GL000205v2_random	185591	1722905	9.28	0	2740
chr17_GL000205v2_random_region	0	0	0.00	0	0
chr17_KI270729v1_random	280839	631572	2.25	0	901
chr17_KI270729v1_random_region	0	0	0.00	0	0
chr17_KI270730v1_random	112551	144861	1.29	0	34
chr17_KI270730v1_random_region	0	0	0.00	0	0
chr22_KI270731v1_random	150754	360599	2.39	0	242
chr22_KI270731v1_random_region	0	0	0.00	0	0
chr22_KI270732v1_random	41543	106343	2.56	0	107
chr22_KI270732v1_random_region	0	0	0.00	0	0
chr22_KI270733v1_random	179772	1650914	9.18	0	481
chr22_KI270733v1_random_region	0	0	0.00	0	0
chr22_KI270734v1_random	165050	654917	3.97	0	168
chr22_KI270734v1_random_region	0	0	0.00	0	0
chr22_KI270735v1_random	42811	109657	2.56	0	129
chr22_KI270735v1_random_region	0	0	0.00	0	0
chr22_KI270736v1_random	181920	266079	1.46	0	174
chr22_KI270736v1_random_region	0	0	0.00	0	0
chr22_KI270737v1_random	103838	90945	0.88	0	244
chr22_KI270737v1_random_region	0	0	0.00	0	0
chr22_KI270738v1_random	99375	57029	0.57	0	8
chr22_KI270738v1_random_region	0	0	0.00	0	0
chr22_KI270739v1_random	73985	14338	0.19	0	3
chr22_KI270739v1_random_region	0	0	0.00	0	0
chrY_KI270740v1_random	37240	6111	0.16	0	2
chrY_KI270740v1_random_region	0	0	0.00	0	0
chrUn_KI270302v1	2274	515	0.23	0	2
chrUn_KI270302v1_region	0	0	0.00	0	0
chrUn_KI270304v1	2165	1433	0.66	0	5
chrUn_KI270304v1_region	0	0	0.00	0	0
chrUn_KI270303v1	1942	2198	1.13	0	6
chrUn_KI270303v1_region	0	0	0.00	0	0
chrUn_KI270305v1	1472	1012	0.69	0	4
chrUn_KI270305v1_region	0	0	0.00	0	0
chrUn_KI270322v1	21476	3510	0.16	0	5
chrUn_KI270322v1_region	0	0	0.00	0	0
chrUn_KI270320v1	4416	3620	0.82	0	3
chrUn_KI270320v1_region	0	0	0.00	0	0
chrUn_KI270310v1	1201	4779	3.98	0	33
chrUn_KI270310v1_region	0	0	0.00	0	0
chrUn_KI270316v1	1444	891	0.62	0	5
chrUn_KI270316v1_region	0	0	0.00	0	0
chrUn_KI270315v1	2276	1394	0.61	0	5
chrUn_KI270315v1_region	0	0	0.00	0	0
chrUn_KI270312v1	998	430	0.43	0	2
chrUn_KI270312v1_region	0	0	0.00	0	0
chrUn_KI270311v1	12399	8081	0.65	0	27
chrUn_KI270311v1_region	0	0	0.00	0	0
chrUn_KI270317v1	37690	1063	0.03	0	4
chrUn_KI270317v1_region	0	0	0.00	0	0
chrUn_KI270412v1	1179	866	0.73	0	3
chrUn_KI270412v1_region	0	0	0.00	0	0
chrUn_KI270411v1	2646	2143	0.81	0	4
chrUn_KI270411v1_region	0	0	0.00	0	0
chrUn_KI270414v1	2489	766	0.31	0	2
chrUn_KI270414v1_region	0	0	0.00	0	0
chrUn_KI270419v1	1029	180	0.17	0	1
