chrom	length	bases	mean	min	max
chr1	248956422	1080483597	4.34	0	1959
chr1_region	4728181	560742508	118.60	0	1959
chr2	242193529	696984342	2.88	0	1682
chr2_region	3365782	340068894	101.04	0	1682
chr3	198295559	581281688	2.93	0	1928
chr3_region	2638027	288823751	109.48	0	1928
chr4	190214555	414377145	2.18	0	1437
chr4_region	1796579	199510256	111.05	0	1437
chr5	181538259	463442828	2.55	0	1164
chr5_region	2085904	225992530	108.34	0	1164
chr6	170805979	565419191	3.31	0	1797
chr6_region	2346319	295656711	126.01	0	1698
chr7	159345973	509477446	3.20	0	1890
chr7_region	2210246	248841747	112.59	0	1890
chr8	145138636	363133846	2.50	0	1268
chr8_region	1566502	167433706	106.88	0	1268
chr9	138394717	456065099	3.30	0	1181
chr9_region	1873735	222364589	118.67	0	1181
chr10	133797422	493123880	3.69	0	1072
chr10_region	1828952	240691734	131.60	0	1072
chr11	135086622	561706476	4.16	0	1272
chr11_region	2653682	302763468	114.09	0	1272
chr12	133275309	565236916	4.24	0	1745
chr12_region	2445531	298491646	122.06	0	1745
chr13	114364328	229176524	2.00	0	1153
chr13_region	828312	108043409	130.44	0	1153
chr14	107043718	314368892	2.94	0	1869
chr14_region	1508410	162716742	107.87	0	1869
chr15	101991189	344322528	3.38	0	1047
chr15_region	1620590	162950053	100.55	0	1047
chr16	90338345	339023583	3.75	0	1981
chr16_region	1975485	171008363	86.57	0	1545
chr17	83257441	522128188	6.27	0	1763
chr17_region	2581394	266027999	103.06	0	1763
chr18	80373285	171810348	2.14	0	815
chr18_region	691497	80391139	116.26	0	815
chr19	58617616	444020761	7.57	0	1084
chr19_region	2891894	252692496	87.38	0	1084
chr20	64444167	257878030	4.00	0	840
chr20_region	1136294	128616704	113.19	0	840
chr21	46709983	114401549	2.45	0	1211
chr21_region	462839	50718842	109.58	0	1116
chr22	50818468	188763110	3.71	0	1098
chr22_region	989969	89859354	90.77	0	1098
chrX	156040895	498980600	3.20	0	3202
chrX_region	0	0	0.00	0	0
chrY	57227415	1208691	0.02	0	606
chrY_region	0	0	0.00	0	0
chrM	16569	132303	7.98	0	20
chrM_region	0	0	0.00	0	0
