chrom	length	bases	mean	min	max
chr1	248956422	841684175	3.38	0	3015
chr1_region	4728181	593792180	125.59	0	3015
chr2	242193529	566611033	2.34	0	1955
chr2_region	3365782	427804580	127.10	0	1955
chr3	198295559	425767183	2.15	0	6250
chr3_region	2638027	320529638	121.50	0	6250
chr4	190214555	313343803	1.65	0	1477
chr4_region	1796579	232205287	129.25	0	1298
chr5	181538259	351069013	1.93	0	1773
chr5_region	2085904	263628384	126.39	0	1773
chr6	170805979	398116742	2.33	0	3888
chr6_region	2346319	302974028	129.13	0	3888
chr7	159345973	357848773	2.25	0	1901
chr7_region	2210246	260242350	117.74	0	1901
chr8	145138636	243037223	1.67	0	1650
chr8_region	1566502	178546120	113.98	0	1505
chr9	138394717	308373106	2.23	0	1782
chr9_region	1873735	214608924	114.54	0	1782
chr10	133797422	319129879	2.39	0	1357
chr10_region	1828952	230784332	126.18	0	1357
chr11	135086622	398003241	2.95	0	3531
chr11_region	2653682	305842545	115.25	0	3531
chr12	133275309	392289019	2.94	0	1540
chr12_region	2445531	296755765	121.35	0	1540
chr13	114364328	141478069	1.24	0	1415
chr13_region	828312	101925803	123.05	0	924
chr14	107043718	237702315	2.22	0	1823
chr14_region	1508410	178493158	118.33	0	1823
chr15	101991189	277662030	2.72	0	2200
chr15_region	1620590	194515921	120.03	0	2200
chr16	90338345	282176894	3.12	0	1140
chr16_region	1975485	207977294	105.28	0	1140
chr17	83257441	416210795	5.00	0	2344
chr17_region	2581394	285982804	110.79	0	1890
chr18	80373285	115012197	1.43	0	1101
chr18_region	691497	85262573	123.30	0	1086
chr19	58617616	353846356	6.04	0	2370
chr19_region	2891894	278002854	96.13	0	2370
chr20	64444167	159447635	2.47	0	1734
chr20_region	1136294	119798803	105.43	0	1734
chr21	46709983	76461608	1.64	0	1251
chr21_region	462839	51424117	111.11	0	758
chr22	50818468	130462346	2.57	0	1576
chr22_region	989969	92603652	93.54	0	1576
chrX	156040895	218849841	1.40	0	2972
chrX_region	0	0	0.00	0	0
chrY	57227415	1529110	0.03	0	468
chrY_region	0	0	0.00	0	0
chrM	16569	136243	8.22	0	41
chrM_region	0	0	0.00	0	0
chr1_KI270706v1_random	175055	539407	3.08	0	702
chr1_KI270706v1_random_region	0	0	0.00	0	0
chr1_KI270707v1_random	32032	1420	0.04	0	4
chr1_KI270707v1_random_region	0	0	0.00	0	0
chr1_KI270708v1_random	127682	8655	0.07	0	21
chr1_KI270708v1_random_region	0	0	0.00	0	0
chr1_KI270709v1_random	66860	28749	0.43	0	29
chr1_KI270709v1_random_region	0	0	0.00	0	0
chr1_KI270710v1_random	40176	1232	0.03	0	9
chr1_KI270710v1_random_region	0	0	0.00	0	0
chr1_KI270711v1_random	42210	5112987	121.13	0	2369
chr1_KI270711v1_random_region	0	0	0.00	0	0
