chrom	length	bases	mean	min	max
chr1	248956422	853878092	3.43	0	1823
chr1_region	4728181	441095950	93.29	0	1823
chr2	242193529	561117943	2.32	0	1450
chr2_region	3365782	273905695	81.38	0	1450
chr3	198295559	462183133	2.33	0	1662
chr3_region	2638027	229810593	87.11	0	1662
chr4	190214555	335413891	1.76	0	1149
chr4_region	1796579	161190394	89.72	0	1149
chr5	181538259	372762945	2.05	0	913
chr5_region	2085904	181427184	86.98	0	913
chr6	170805979	453239667	2.65	0	1566
chr6_region	2346319	236141776	100.64	0	1447
chr7	159345973	406956684	2.55	0	2634
chr7_region	2210246	197831782	89.51	0	2634
chr8	145138636	283889509	1.96	0	837
chr8_region	1566502	132173513	84.37	0	837
chr9	138394717	360443519	2.60	0	1182
chr9_region	1873735	175195428	93.50	0	1182
chr10	133797422	389545647	2.91	0	787
chr10_region	1828952	190579441	104.20	0	771
chr11	135086622	438977386	3.25	0	1034
chr11_region	2653682	235844357	88.87	0	1034
chr12	133275309	452543729	3.40	0	1420
chr12_region	2445531	237616850	97.16	0	1420
chr13	114364328	185268148	1.62	0	940
chr13_region	828312	87456745	105.58	0	940
chr14	107043718	251215732	2.35	0	1566
chr14_region	1508410	129809618	86.06	0	1566
chr15	101991189	269301692	2.64	0	675
chr15_region	1620590	128269953	79.15	0	675
chr16	90338345	265587724	2.94	0	1708
chr16_region	1975485	133751778	67.71	0	1262
chr17	83257441	407840395	4.90	0	1489
chr17_region	2581394	207823633	80.51	0	1489
chr18	80373285	136874581	1.70	0	735
chr18_region	691497	64616208	93.44	0	735
chr19	58617616	342378961	5.84	0	764
chr19_region	2891894	193951131	67.07	0	764
chr20	64444167	199285073	3.09	0	764
chr20_region	1136294	99694210	87.74	0	764
chr21	46709983	90433813	1.94	0	1022
chr21_region	462839	40046604	86.52	0	917
chr22	50818468	144504510	2.84	0	947
chr22_region	989969	68625328	69.32	0	947
chrX	156040895	380628820	2.44	0	2142
chrX_region	0	0	0.00	0	0
chrY	57227415	1157979	0.02	0	398
chrY_region	0	0	0.00	0	0
chrM	16569	1284824	77.54	0	115
chrM_region	0	0	0.00	0	0
chr1_KI270706v1_random	175055	663811	3.79	0	333
chr1_KI270706v1_random_region	0	0	0.00	0	0
chr1_KI270707v1_random	32032	8594	0.27	0	4
chr1_KI270707v1_random_region	0	0	0.00	0	0
chr1_KI270708v1_random	127682	29894	0.23	0	18
