chrom	length	bases	mean	min	max
chr1	248956422	505673854	2.03	0	1976
chr1_region	4728181	311866108	65.96	0	1976
chr2	242193529	373118742	1.54	0	2024
chr2_region	3365782	220864450	65.62	0	1341
chr3	198295559	261848025	1.32	0	1213
chr3_region	2638027	166309737	63.04	0	1213
chr4	190214555	173455028	0.91	0	744
chr4_region	1796579	105904732	58.95	0	744
chr5	181538259	216051960	1.19	0	1776
chr5_region	2085904	132664752	63.60	0	1776
chr6	170805979	201886448	1.18	0	1051
chr6_region	2346319	125489967	53.48	0	1051
chr7	159345973	226606371	1.42	0	1498
chr7_region	2210246	135428098	61.27	0	1498
chr8	145138636	137301652	0.95	0	1675
chr8_region	1566502	81852546	52.25	0	1675
chr9	138394717	187655333	1.36	0	1492
chr9_region	1873735	105278593	56.19	0	1433
chr10	133797422	188946028	1.41	0	2135
chr10_region	1828952	104472571	57.12	0	2135
chr11	135086622	240318888	1.78	0	1148
chr11_region	2653682	156335309	58.91	0	1148
chr12	133275309	212336913	1.59	0	1166
chr12_region	2445531	134977983	55.19	0	1166
chr13	114364328	75976953	0.66	0	491
chr13_region	828312	41519973	50.13	0	491
chr14	107043718	134175992	1.25	0	1159
chr14_region	1508410	84918953	56.30	0	1159
chr15	101991189	158067887	1.55	0	2092
chr15_region	1620590	94123452	58.08	0	2092
chr16	90338345	198800149	2.20	0	1808
chr16_region	1975485	123518184	62.53	0	1808
chr17	83257441	258365616	3.10	0	1393
chr17_region	2581394	156090127	60.47	0	1258
chr18	80373285	63269437	0.79	0	602
chr18_region	691497	35952686	51.99	0	430
chr19	58617616	225197697	3.84	0	2560
chr19_region	2891894	157046011	54.31	0	2560
chr20	64444167	102289416	1.59	0	442
chr20_region	1136294	62487324	54.99	0	442
chr21	46709983	47105618	1.01	0	809
chr21_region	462839	24759492	53.49	0	809
chr22	50818468	105038870	2.07	0	1376
chr22_region	989969	58108351	58.70	0	1060
chrX	156040895	264472449	1.69	0	2252
chrX_region	0	0	0.00	0	0
chrY	57227415	586929	0.01	0	174
chrY_region	0	0	0.00	0	0
chrM	16569	473069	28.55	0	690
chrM_region	0	0	0.00	0	0
chr1_KI270706v1_random	175055	49704	0.28	0	68
chr1_KI270706v1_random_region	0	0	0.00	0	0
chr1_KI270707v1_random	32032	2301	0.07	0	2
chr1_KI270707v1_random_region	0	0	0.00	0	0
chr1_KI270708v1_random	127682	32482	0.25	0	32
chr1_KI270708v1_random_region	0	0	0.00	0	0
chr1_KI270709v1_random	66860	33233	0.50	0	20
chr1_KI270709v1_random_region	0	0	0.00	0	0
chr1_KI270710v1_random	40176	1450	0.04	0	1
chr1_KI270710v1_random_region	0	0	0.00	0	0
chr1_KI270711v1_random	42210	699648	16.58	0	1158
chr1_KI270711v1_random_region	0	0	0.00	0	0
chr1_KI270712v1_random	176043	125052	0.71	0	85
chr1_KI270712v1_random_region	0	0	0.00	0	0
chr1_KI270713v1_random	40745	522363	12.82	0	537
chr1_KI270713v1_random_region	0	0	0.00	0	0
chr1_KI270714v1_random	41717	198130	4.75	0	155
chr1_KI270714v1_random_region	0	0	0.00	0	0
chr2_KI270715v1_random	161471	2399	0.01	0	2
chr2_KI270715v1_random_region	0	0	0.00	0	0
chr2_KI270716v1_random	153799	3161	0.02	0	1
chr2_KI270716v1_random_region	0	0	0.00	0	0
chr3_GL000221v1_random	155397	35425	0.23	0	28
chr3_GL000221v1_random_region	0	0	0.00	0	0
chr4_GL000008v2_random	209709	46471	0.22	0	49
chr4_GL000008v2_random_region	0	0	0.00	0	0
chr5_GL000208v1_random	92689	2500	0.03	0	2
chr5_GL000208v1_random_region	0	0	0.00	0	0
chr9_KI270717v1_random	40062	19744	0.49	0	34
chr9_KI270717v1_random_region	0	0	0.00	0	0
chr9_KI270718v1_random	38054	101503	2.67	0	222
chr9_KI270718v1_random_region	0	0	0.00	0	0
chr9_KI270719v1_random	176845	126937	0.72	0	291
chr9_KI270719v1_random_region	0	0	0.00	0	0
chr9_KI270720v1_random	39050	110900	2.84	0	217
chr9_KI270720v1_random_region	0	0	0.00	0	0
chr11_KI270721v1_random	100316	104045	1.04	0	94
chr11_KI270721v1_random_region	0	0	0.00	0	0
chr14_GL000009v2_random	201709	57229	0.28	0	80
chr14_GL000009v2_random_region	0	0	0.00	0	0
chr14_GL000225v1_random	211173	200738	0.95	0	33
chr14_GL000225v1_random_region	0	0	0.00	0	0
chr14_KI270722v1_random	194050	34820	0.18	0	25
chr14_KI270722v1_random_region	0	0	0.00	0	0
chr14_GL000194v1_random	191469	166722	0.87	0	199
chr14_GL000194v1_random_region	0	0	0.00	0	0
chr14_KI270723v1_random	38115	26236	0.69	0	18
chr14_KI270723v1_random_region	0	0	0.00	0	0
chr14_KI270724v1_random	39555	29459	0.74	0	32
chr14_KI270724v1_random_region	0	0	0.00	0	0
chr14_KI270725v1_random	172810	80828	0.47	0	169
chr14_KI270725v1_random_region	0	0	0.00	0	0
chr14_KI270726v1_random	43739	19861	0.45	0	39
chr14_KI270726v1_random_region	0	0	0.00	0	0
chr15_KI270727v1_random	448248	1090286	2.43	0	601
chr15_KI270727v1_random_region	0	0	0.00	0	0
chr16_KI270728v1_random	1872759	971226	0.52	0	189
chr16_KI270728v1_random_region	0	0	0.00	0	0
chr17_GL000205v2_random	185591	104312	0.56	0	147
chr17_GL000205v2_random_region	0	0	0.00	0	0
chr17_KI270729v1_random	280839	71441	0.25	0	93
chr17_KI270729v1_random_region	0	0	0.00	0	0
chr17_KI270730v1_random	112551	16384	0.15	0	6
chr17_KI270730v1_random_region	0	0	0.00	0	0
chr22_KI270731v1_random	150754	639183	4.24	0	556
chr22_KI270731v1_random_region	0	0	0.00	0	0
chr22_KI270732v1_random	41543	5831	0.14	0	3
chr22_KI270732v1_random_region	0	0	0.00	0	0
chr22_KI270733v1_random	179772	167820	0.93	0	51
chr22_KI270733v1_random_region	0	0	0.00	0	0
chr22_KI270734v1_random	165050	884928	5.36	0	587
chr22_KI270734v1_random_region	0	0	0.00	0	0
chr22_KI270735v1_random	42811	9119	0.21	0	17
chr22_KI270735v1_random_region	0	0	0.00	0	0
chr22_KI270736v1_random	181920	28860	0.16	0	11
chr22_KI270736v1_random_region	0	0	0.00	0	0
chr22_KI270737v1_random	103838	7646	0.07	0	23
chr22_KI270737v1_random_region	0	0	0.00	0	0
chr22_KI270738v1_random	99375	8744	0.09	0	11
chr22_KI270738v1_random_region	0	0	0.00	0	0
chr22_KI270739v1_random	73985	329	0.00	0	1
chr22_KI270739v1_random_region	0	0	0.00	0	0
chrUn_KI270305v1	1472	202	0.14	0	1
chrUn_KI270305v1_region	0	0	0.00	0	0
chrUn_KI270322v1	21476	784	0.04	0	2
chrUn_KI270322v1_region	0	0	0.00	0	0
chrUn_KI270320v1	4416	775	0.18	0	1
chrUn_KI270320v1_region	0	0	0.00	0	0
chrUn_KI270315v1	2276	117	0.05	0	1
chrUn_KI270315v1_region	0	0	0.00	0	0
chrUn_KI270311v1	12399	897	0.07	0	5
chrUn_KI270311v1_region	0	0	0.00	0	0
chrUn_KI270420v1	2321	127	0.05	0	1
chrUn_KI270420v1_region	0	0	0.00	0	0
chrUn_KI270442v1	392061	170784	0.44	0	231
chrUn_KI270442v1_region	0	0	0.00	0	0
chrUn_KI270466v1	1233	1791	1.45	0	4
chrUn_KI270466v1_region	0	0	0.00	0	0
chrUn_KI270467v1	3920	5757	1.47	0	7
chrUn_KI270467v1_region	0	0	0.00	0	0
chrUn_KI270435v1	92983	5439	0.06	0	6
chrUn_KI270435v1_region	0	0	0.00	0	0
chrUn_KI270438v1	112505	175025	1.56	0	96
chrUn_KI270438v1_region	0	0	0.00	0	0
chrUn_KI270510v1	2415	396	0.16	0	2
chrUn_KI270510v1_region	0	0	0.00	0	0
