chrom	length	bases	mean	min	max
chr1	248956422	486198787	1.95	0	1681
chr1_region	4728181	335480278	70.95	0	1681
chr2	242193529	318757912	1.32	0	1087
chr2_region	3365782	234031319	69.53	0	1087
chr3	198295559	246001562	1.24	0	4072
chr3_region	2638027	180279848	68.34	0	4072
chr4	190214555	172329908	0.91	0	836
chr4_region	1796579	123630354	68.81	0	748
chr5	181538259	199986708	1.10	0	1007
chr5_region	2085904	146151355	70.07	0	1007
chr6	170805979	229809337	1.35	0	2515
chr6_region	2346319	170579727	72.70	0	2515
chr7	159345973	209084717	1.31	0	1377
chr7_region	2210246	148194265	67.05	0	1245
chr8	145138636	136431741	0.94	0	1100
chr8_region	1566502	97434253	62.20	0	1100
chr9	138394717	180866048	1.31	0	1073
chr9_region	1873735	122739347	65.51	0	1073
chr10	133797422	184449559	1.38	0	809
chr10_region	1828952	129552291	70.83	0	809
chr11	135086622	235419452	1.74	0	2165
chr11_region	2653682	177138968	66.75	0	2165
chr12	133275309	228407710	1.71	0	853
chr12_region	2445531	168757037	69.01	0	853
chr13	114364328	79136600	0.69	0	796
chr13_region	828312	54768287	66.12	0	521
chr14	107043718	137865216	1.29	0	1066
chr14_region	1508410	101601499	67.36	0	1066
chr15	101991189	158658433	1.56	0	938
chr15_region	1620590	108814418	67.14	0	938
chr16	90338345	172223793	1.91	0	749
chr16_region	1975485	124463270	63.00	0	749
chr17	83257441	250040442	3.00	0	1251
chr17_region	2581394	169987886	65.85	0	1125
chr18	80373285	64890105	0.81	0	1147
chr18_region	691497	46490562	67.23	0	1147
chr19	58617616	220363004	3.76	0	1009
chr19_region	2891894	170154167	58.84	0	1009
chr20	64444167	96712017	1.50	0	1202
chr20_region	1136294	70869580	62.37	0	1202
chr21	46709983	45978453	0.98	0	1011
chr21_region	462839	29283123	63.27	0	440
chr22	50818468	80890625	1.59	0	883
chr22_region	989969	56827816	57.40	0	883
chrX	156040895	205283614	1.32	0	3021
chrX_region	0	0	0.00	0	0
chrY	57227415	749969	0.01	0	337
chrY_region	0	0	0.00	0	0
chrM	16569	192097	11.59	0	35
chrM_region	0	0	0.00	0	0
chr1_KI270706v1_random	175055	230493	1.32	0	315
chr1_KI270706v1_random_region	0	0	0.00	0	0
chr1_KI270707v1_random	32032	1673	0.05	0	3
chr1_KI270707v1_random_region	0	0	0.00	0	0
chr1_KI270708v1_random	127682	10012	0.08	0	13
chr1_KI270708v1_random_region	0	0	0.00	0	0
chr1_KI270709v1_random	66860	60352	0.90	0	24
chr1_KI270709v1_random_region	0	0	0.00	0	0
chr1_KI270710v1_random	40176	2052	0.05	0	9
chr1_KI270710v1_random_region	0	0	0.00	0	0
chr1_KI270711v1_random	42210	2913798	69.03	0	1901
chr1_KI270711v1_random_region	0	0	0.00	0	0
chr1_KI270712v1_random	176043	177305	1.01	0	206
chr1_KI270712v1_random_region	0	0	0.00	0	0
chr1_KI270713v1_random	40745	207412	5.09	0	205
chr1_KI270713v1_random_region	0	0	0.00	0	0
chr1_KI270714v1_random	41717	54372	1.30	0	53
chr1_KI270714v1_random_region	0	0	0.00	0	0
chr2_KI270715v1_random	161471	4422	0.03	0	2
chr2_KI270715v1_random_region	0	0	0.00	0	0
chr2_KI270716v1_random	153799	5161	0.03	0	3
chr2_KI270716v1_random_region	0	0	0.00	0	0
chr3_GL000221v1_random	155397	186315	1.20	0	194
chr3_GL000221v1_random_region	0	0	0.00	0	0
chr4_GL000008v2_random	209709	204419	0.97	0	326
chr4_GL000008v2_random_region	0	0	0.00	0	0
chr5_GL000208v1_random	92689	2805	0.03	0	2
chr5_GL000208v1_random_region	0	0	0.00	0	0
chr9_KI270717v1_random	40062	61145	1.53	0	142
chr9_KI270717v1_random_region	0	0	0.00	0	0
chr9_KI270718v1_random	38054	39571	1.04	0	81
chr9_KI270718v1_random_region	0	0	0.00	0	0
chr9_KI270719v1_random	176845	172578	0.98	0	210
chr9_KI270719v1_random_region	0	0	0.00	0	0
chr9_KI270720v1_random	39050	76067	1.95	0	141
chr9_KI270720v1_random_region	0	0	0.00	0	0
chr11_KI270721v1_random	100316	45818	0.46	0	49
chr11_KI270721v1_random_region	0	0	0.00	0	0
chr14_GL000009v2_random	201709	204896	1.02	0	284
chr14_GL000009v2_random_region	0	0	0.00	0	0
chr14_GL000225v1_random	211173	1048121	4.96	0	690
chr14_GL000225v1_random_region	0	0	0.00	0	0
chr14_KI270722v1_random	194050	9900	0.05	0	7
chr14_KI270722v1_random_region	0	0	0.00	0	0
chr14_GL000194v1_random	191469	103456	0.54	0	59
chr14_GL000194v1_random_region	0	0	0.00	0	0
chr14_KI270723v1_random	38115	124355	3.26	0	237
chr14_KI270723v1_random_region	0	0	0.00	0	0
chr14_KI270724v1_random	39555	105411	2.66	0	213
chr14_KI270724v1_random_region	0	0	0.00	0	0
chr14_KI270725v1_random	172810	144797	0.84	0	240
chr14_KI270725v1_random_region	0	0	0.00	0	0
chr14_KI270726v1_random	43739	16381	0.37	0	44
chr14_KI270726v1_random_region	0	0	0.00	0	0
chr15_KI270727v1_random	448248	619241	1.38	0	237
chr15_KI270727v1_random_region	0	0	0.00	0	0
chr16_KI270728v1_random	1872759	1447795	0.77	0	255
chr16_KI270728v1_random_region	0	0	0.00	0	0
chr17_GL000205v2_random	185591	274133	1.48	0	396
chr17_GL000205v2_random_region	0	0	0.00	0	0
chr17_KI270729v1_random	280839	35674	0.13	0	51
chr17_KI270729v1_random_region	0	0	0.00	0	0
chr17_KI270730v1_random	112551	9276	0.08	0	5
chr17_KI270730v1_random_region	0	0	0.00	0	0
chr22_KI270731v1_random	150754	158417	1.05	0	112
chr22_KI270731v1_random_region	0	0	0.00	0	0
chr22_KI270732v1_random	41543	60906	1.47	0	338
chr22_KI270732v1_random_region	0	0	0.00	0	0
chr22_KI270733v1_random	179772	1312352	7.30	0	1374
chr22_KI270733v1_random_region	0	0	0.00	0	0
chr22_KI270734v1_random	165050	179212	1.09	0	98
chr22_KI270734v1_random_region	0	0	0.00	0	0
chr22_KI270735v1_random	42811	7977	0.19	0	14
chr22_KI270735v1_random_region	0	0	0.00	0	0
chr22_KI270736v1_random	181920	14828	0.08	0	8
chr22_KI270736v1_random_region	0	0	0.00	0	0
chr22_KI270737v1_random	103838	5078	0.05	0	18
chr22_KI270737v1_random_region	0	0	0.00	0	0
chr22_KI270738v1_random	99375	6863	0.07	0	13
chr22_KI270738v1_random_region	0	0	0.00	0	0
chr22_KI270739v1_random	73985	906	0.01	0	2
chr22_KI270739v1_random_region	0	0	0.00	0	0
chrUn_KI270304v1	2165	346	0.16	0	1
chrUn_KI270304v1_region	0	0	0.00	0	0
chrUn_KI270303v1	1942	197	0.10	0	1
chrUn_KI270303v1_region	0	0	0.00	0	0
chrUn_KI270322v1	21476	115	0.01	0	1
chrUn_KI270322v1_region	0	0	0.00	0	0
chrUn_KI270310v1	1201	458	0.38	0	3
chrUn_KI270310v1_region	0	0	0.00	0	0
