chrom	length	bases	mean	min	max
chr1	248956422	1316154166	5.29	0	3721
chr1_region	4728181	885726587	187.33	0	3721
chr2	242193529	820135613	3.39	0	4112
chr2_region	3365782	604354001	179.56	0	4112
chr3	198295559	628971868	3.17	0	8844
chr3_region	2638027	462782759	175.43	0	8844
chr4	190214555	425397278	2.24	0	2178
chr4_region	1796579	307865562	171.36	0	1910
chr5	181538259	508006413	2.80	0	2523
chr5_region	2085904	372994330	178.82	0	2523
chr6	170805979	603347442	3.53	0	8320
chr6_region	2346319	449688831	191.66	0	8320
chr7	159345973	540327827	3.39	0	3275
chr7_region	2210246	383020436	173.29	0	3275
chr8	145138636	350072193	2.41	0	2875
chr8_region	1566502	250667293	160.02	0	2875
chr9	138394717	466708441	3.37	0	2699
chr9_region	1873735	318461756	169.96	0	2699
chr10	133797422	471701928	3.53	0	2055
chr10_region	1828952	331519542	181.26	0	2055
chr11	135086622	614474339	4.55	0	5423
chr11_region	2653682	463789572	174.77	0	5423
chr12	133275309	590897518	4.43	0	2112
chr12_region	2445531	437081810	178.73	0	2112
chr13	114364328	196452875	1.72	0	1987
chr13_region	828312	137411081	165.89	0	1884
chr14	107043718	356442008	3.33	0	2840
chr14_region	1508410	262574059	174.07	0	2840
chr15	101991189	434324641	4.26	0	3069
chr15_region	1620590	292251843	180.34	0	3069
chr16	90338345	471306710	5.22	0	1646
chr16_region	1975485	338365120	171.28	0	1608
chr17	83257441	682176111	8.19	0	4229
chr17_region	2581394	454750743	176.16	0	2799
chr18	80373285	166251719	2.07	0	3950
chr18_region	691497	120659947	174.49	0	3950
chr19	58617616	590950795	10.08	0	3701
chr19_region	2891894	456767745	157.95	0	3701
chr20	64444167	248705058	3.86	0	2729
chr20_region	1136294	183285314	161.30	0	2729
chr21	46709983	114549381	2.45	0	1821
chr21_region	462839	75247205	162.58	0	1032
chr22	50818468	213497058	4.20	0	2169
chr22_region	989969	149989936	151.51	0	2169
chrX	156040895	547641163	3.51	0	6299
chrX_region	0	0	0.00	0	0
chrY	57227415	1760686	0.03	0	774
chrY_region	0	0	0.00	0	0
chrM	16569	255352	15.41	0	44
chrM_region	0	0	0.00	0	0
chr1_KI270706v1_random	175055	474530	2.71	0	586
chr1_KI270706v1_random_region	0	0	0.00	0	0
chr1_KI270707v1_random	32032	1471	0.05	0	2
chr1_KI270707v1_random_region	0	0	0.00	0	0
chr1_KI270708v1_random	127682	7459	0.06	0	11
chr1_KI270708v1_random_region	0	0	0.00	0	0
chr1_KI270709v1_random	66860	52998	0.79	0	36
chr1_KI270709v1_random_region	0	0	0.00	0	0
chr1_KI270710v1_random	40176	1737	0.04	0	3
chr1_KI270710v1_random_region	0	0	0.00	0	0
chr1_KI270711v1_random	42210	7930916	187.89	0	3829
chr1_KI270711v1_random_region	0	0	0.00	0	0
chr1_KI270712v1_random	176043	442820	2.52	0	568
chr1_KI270712v1_random_region	0	0	0.00	0	0
chr1_KI270713v1_random	40745	449267	11.03	0	389
chr1_KI270713v1_random_region	0	0	0.00	0	0
chr1_KI270714v1_random	41717	262410	6.29	0	237
chr1_KI270714v1_random_region	0	0	0.00	0	0
chr2_KI270715v1_random	161471	4039	0.03	0	2
chr2_KI270715v1_random_region	0	0	0.00	0	0
chr2_KI270716v1_random	153799	5323	0.03	0	2
chr2_KI270716v1_random_region	0	0	0.00	0	0
chr3_GL000221v1_random	155397	450836	2.90	0	502
chr3_GL000221v1_random_region	0	0	0.00	0	0
chr4_GL000008v2_random	209709	448479	2.14	0	744
chr4_GL000008v2_random_region	0	0	0.00	0	0
chr5_GL000208v1_random	92689	3981	0.04	0	2
chr5_GL000208v1_random_region	0	0	0.00	0	0
chr9_KI270717v1_random	40062	174835	4.36	0	425
chr9_KI270717v1_random_region	0	0	0.00	0	0
chr9_KI270718v1_random	38054	102068	2.68	0	215
chr9_KI270718v1_random_region	0	0	0.00	0	0
chr9_KI270719v1_random	176845	423297	2.39	0	506
chr9_KI270719v1_random_region	0	0	0.00	0	0
chr9_KI270720v1_random	39050	186837	4.78	0	351
chr9_KI270720v1_random_region	0	0	0.00	0	0
chr11_KI270721v1_random	100316	108160	1.08	0	110
chr11_KI270721v1_random_region	0	0	0.00	0	0
chr14_GL000009v2_random	201709	371737	1.84	0	516
chr14_GL000009v2_random_region	0	0	0.00	0	0
chr14_GL000225v1_random	211173	2598718	12.31	0	1640
chr14_GL000225v1_random_region	0	0	0.00	0	0
chr14_KI270722v1_random	194050	13215	0.07	0	14
chr14_KI270722v1_random_region	0	0	0.00	0	0
chr14_GL000194v1_random	191469	275290	1.44	0	197
chr14_GL000194v1_random_region	0	0	0.00	0	0
chr14_KI270723v1_random	38115	265414	6.96	0	615
chr14_KI270723v1_random_region	0	0	0.00	0	0
chr14_KI270724v1_random	39555	211683	5.35	0	559
chr14_KI270724v1_random_region	0	0	0.00	0	0
chr14_KI270725v1_random	172810	259310	1.50	0	517
chr14_KI270725v1_random_region	0	0	0.00	0	0
chr14_KI270726v1_random	43739	66494	1.52	0	183
chr14_KI270726v1_random_region	0	0	0.00	0	0
chr15_KI270727v1_random	448248	3166772	7.06	0	968
chr15_KI270727v1_random_region	0	0	0.00	0	0
chr16_KI270728v1_random	1872759	3925720	2.10	0	763
chr16_KI270728v1_random_region	0	0	0.00	0	0
chr17_GL000205v2_random	185591	631144	3.40	0	948
chr17_GL000205v2_random_region	0	0	0.00	0	0
chr17_KI270729v1_random	280839	46699	0.17	0	55
chr17_KI270729v1_random_region	0	0	0.00	0	0
chr17_KI270730v1_random	112551	10085	0.09	0	4
chr17_KI270730v1_random_region	0	0	0.00	0	0
chr22_KI270731v1_random	150754	640384	4.25	0	543
chr22_KI270731v1_random_region	0	0	0.00	0	0
chr22_KI270732v1_random	41543	140059	3.37	0	726
chr22_KI270732v1_random_region	0	0	0.00	0	0
chr22_KI270733v1_random	179772	2208065	12.28	0	1793
chr22_KI270733v1_random_region	0	0	0.00	0	0
chr22_KI270734v1_random	165050	740870	4.49	0	423
chr22_KI270734v1_random_region	0	0	0.00	0	0
chr22_KI270735v1_random	42811	10949	0.26	0	40
chr22_KI270735v1_random_region	0	0	0.00	0	0
chr22_KI270736v1_random	181920	18732	0.10	0	8
chr22_KI270736v1_random_region	0	0	0.00	0	0
chr22_KI270737v1_random	103838	6912	0.07	0	20
chr22_KI270737v1_random_region	0	0	0.00	0	0
chr22_KI270738v1_random	99375	12586	0.13	0	29
chr22_KI270738v1_random_region	0	0	0.00	0	0
chr22_KI270739v1_random	73985	1783	0.02	0	1
chr22_KI270739v1_random_region	0	0	0.00	0	0
chrUn_KI270304v1	2165	228	0.11	0	1
chrUn_KI270304v1_region	0	0	0.00	0	0
chrUn_KI270303v1	1942	261	0.13	0	1
chrUn_KI270303v1_region	0	0	0.00	0	0
chrUn_KI270322v1	21476	131	0.01	0	1
chrUn_KI270322v1_region	0	0	0.00	0	0
chrUn_KI270320v1	4416	672	0.15	0	2
chrUn_KI270320v1_region	0	0	0.00	0	0
chrUn_KI270310v1	1201	342	0.28	0	2
chrUn_KI270310v1_region	0	0	0.00	0	0
chrUn_KI270316v1	1444	64	0.04	0	1
chrUn_KI270316v1_region	0	0	0.00	0	0
chrUn_KI270315v1	2276	67	0.03	0	1
chrUn_KI270315v1_region	0	0	0.00	0	0
chrUn_KI270311v1	12399	674	0.05	0	2
chrUn_KI270311v1_region	0	0	0.00	0	0
chrUn_KI270317v1	37690	60	0.00	0	1
chrUn_KI270317v1_region	0	0	0.00	0	0
chrUn_KI270411v1	2646	151	0.06	0	1
chrUn_KI270411v1_region	0	0	0.00	0	0
chrUn_KI270414v1	2489	57	0.02	0	1
chrUn_KI270414v1_region	0	0	0.00	0	0
chrUn_KI270419v1	1029	203	0.20	0	1
chrUn_KI270419v1_region	0	0	0.00	0	0
chrUn_KI270418v1	2145	76	0.04	0	1
chrUn_KI270418v1_region	0	0	0.00	0	0
chrUn_KI270420v1	2321	206	0.09	0	1
chrUn_KI270420v1_region	0	0	0.00	0	0
chrUn_KI270424v1	2140	273	0.13	0	1
chrUn_KI270424v1_region	0	0	0.00	0	0
chrUn_KI270423v1	981	179	0.18	0	2
chrUn_KI270423v1_region	0	0	0.00	0	0
chrUn_KI270429v1	1361	304	0.22	0	1
chrUn_KI270429v1_region	0	0	0.00	0	0
chrUn_KI270442v1	392061	566032	1.44	0	602
