chrom	length	bases	mean	min	max
chr1	248956422	885844346	3.56	0	1485
chr1_region	4728181	432021206	91.37	0	1485
chr2	242193529	599280237	2.47	0	1547
chr2_region	3365782	268629628	79.81	0	1366
chr3	198295559	491921397	2.48	0	1569
chr3_region	2638027	225614060	85.52	0	1569
chr4	190214555	361972017	1.90	0	1110
chr4_region	1796579	157180720	87.49	0	1110
chr5	181538259	398850262	2.20	0	871
chr5_region	2085904	177640919	85.16	0	871
chr6	170805979	476976711	2.79	0	1477
chr6_region	2346319	231338050	98.60	0	1402
chr7	159345973	426291293	2.68	0	2388
chr7_region	2210246	191709307	86.74	0	2388
chr8	145138636	307588206	2.12	0	851
chr8_region	1566502	129306396	82.54	0	851
chr9	138394717	377759715	2.73	0	993
chr9_region	1873735	172241375	91.92	0	952
chr10	133797422	412556042	3.08	0	846
chr10_region	1828952	187482353	102.51	0	846
chr11	135086622	459831852	3.40	0	1002
chr11_region	2653682	232770822	87.72	0	1002
chr12	133275309	471415068	3.54	0	1527
chr12_region	2445531	234694446	95.97	0	1527
chr13	114364328	199083433	1.74	0	924
chr13_region	828312	85141386	102.79	0	924
chr14	107043718	266007137	2.49	0	1540
chr14_region	1508410	128857641	85.43	0	1540
chr15	101991189	289141786	2.83	0	632
chr15_region	1620590	128098248	79.04	0	632
chr16	90338345	280298804	3.10	0	1699
chr16_region	1975485	132240318	66.94	0	1199
chr17	83257441	420076572	5.05	0	1469
chr17_region	2581394	205369988	79.56	0	1469
chr18	80373285	149285645	1.86	0	713
chr18_region	691497	62870085	90.92	0	713
chr19	58617616	349457434	5.96	0	1450
chr19_region	2891894	192145510	66.44	0	1450
chr20	64444167	210635589	3.27	0	737
chr20_region	1136294	97761402	86.04	0	737
chr21	46709983	96290785	2.06	0	933
chr21_region	462839	39383434	85.09	0	933
chr22	50818468	152077228	2.99	0	955
chr22_region	989969	68053846	68.74	0	955
chrX	156040895	214996824	1.38	0	1223
chrX_region	0	0	0.00	0	0
chrY	57227415	29146407	0.51	0	1259
chrY_region	0	0	0.00	0	0
chrM	16569	2505179	151.20	0	230
chrM_region	0	0	0.00	0	0
chr1_KI270706v1_random	175055	674112	3.85	0	286
chr1_KI270706v1_random_region	0	0	0.00	0	0
chr1_KI270707v1_random	32032	12878	0.40	0	4
chr1_KI270707v1_random_region	0	0	0.00	0	0
chr1_KI270708v1_random	127682	90140	0.71	0	30
chr1_KI270708v1_random_region	0	0	0.00	0	0
chr1_KI270709v1_random	66860	271152	4.06	0	85
chr1_KI270709v1_random_region	0	0	0.00	0	0
chr1_KI270710v1_random	40176	27679	0.69	0	8
chr1_KI270710v1_random_region	0	0	0.00	0	0
chr1_KI270711v1_random	42210	1505977	35.68	0	749
chr1_KI270711v1_random_region	0	0	0.00	0	0
chr1_KI270712v1_random	176043	248978	1.41	0	108
chr1_KI270712v1_random_region	0	0	0.00	0	0
chr1_KI270713v1_random	40745	291413	7.15	0	139
chr1_KI270713v1_random_region	0	0	0.00	0	0
chr1_KI270714v1_random	41717	156028	3.74	0	67
chr1_KI270714v1_random_region	0	0	0.00	0	0
chr2_KI270715v1_random	161471	18530	0.11	0	3
chr2_KI270715v1_random_region	0	0	0.00	0	0
chr2_KI270716v1_random	153799	15764	0.10	0	3
chr2_KI270716v1_random_region	0	0	0.00	0	0
chr3_GL000221v1_random	155397	794471	5.11	0	729
chr3_GL000221v1_random_region	0	0	0.00	0	0
chr4_GL000008v2_random	209709	677843	3.23	0	381
chr4_GL000008v2_random_region	0	0	0.00	0	0
chr5_GL000208v1_random	92689	20205	0.22	0	3
chr5_GL000208v1_random_region	0	0	0.00	0	0
chr9_KI270717v1_random	40062	19822	0.49	0	36
chr9_KI270717v1_random_region	0	0	0.00	0	0
chr9_KI270718v1_random	38054	181148	4.76	0	224
chr9_KI270718v1_random_region	0	0	0.00	0	0
chr9_KI270719v1_random	176845	161624	0.91	0	86
chr9_KI270719v1_random_region	0	0	0.00	0	0
chr9_KI270720v1_random	39050	238311	6.10	0	291
chr9_KI270720v1_random_region	0	0	0.00	0	0
chr11_KI270721v1_random	100316	69382	0.69	0	40
chr11_KI270721v1_random_region	0	0	0.00	0	0
chr14_GL000009v2_random	201709	765004	3.79	0	372
chr14_GL000009v2_random_region	0	0	0.00	0	0
chr14_GL000225v1_random	211173	697805	3.30	0	295
chr14_GL000225v1_random_region	0	0	0.00	0	0
chr14_KI270722v1_random	194050	141600	0.73	0	33
chr14_KI270722v1_random_region	0	0	0.00	0	0
chr14_GL000194v1_random	191469	485447	2.54	0	178
chr14_GL000194v1_random_region	0	0	0.00	0	0
chr14_KI270723v1_random	38115	89890	2.36	0	48
chr14_KI270723v1_random_region	0	0	0.00	0	0
chr14_KI270724v1_random	39555	129025	3.26	0	119
chr14_KI270724v1_random_region	0	0	0.00	0	0
chr14_KI270725v1_random	172810	95077	0.55	0	101
chr14_KI270725v1_random_region	0	0	0.00	0	0
chr14_KI270726v1_random	43739	9991	0.23	0	4
chr14_KI270726v1_random_region	0	0	0.00	0	0
chr15_KI270727v1_random	448248	1988465	4.44	0	703
chr15_KI270727v1_random_region	0	0	0.00	0	0
chr16_KI270728v1_random	1872759	1677749	0.90	0	240
chr16_KI270728v1_random_region	0	0	0.00	0	0
chr17_GL000205v2_random	185591	994312	5.36	0	1597
chr17_GL000205v2_random_region	0	0	0.00	0	0
chr17_KI270729v1_random	280839	364069	1.30	0	513
chr17_KI270729v1_random_region	0	0	0.00	0	0
chr17_KI270730v1_random	112551	73643	0.65	0	21
chr17_KI270730v1_random_region	0	0	0.00	0	0
chr22_KI270731v1_random	150754	504301	3.35	0	271
chr22_KI270731v1_random_region	0	0	0.00	0	0
chr22_KI270732v1_random	41543	59378	1.43	0	68
chr22_KI270732v1_random_region	0	0	0.00	0	0
chr22_KI270733v1_random	179772	663333	3.69	0	264
chr22_KI270733v1_random_region	0	0	0.00	0	0
chr22_KI270734v1_random	165050	622375	3.77	0	239
chr22_KI270734v1_random_region	0	0	0.00	0	0
chr22_KI270735v1_random	42811	61382	1.43	0	65
chr22_KI270735v1_random_region	0	0	0.00	0	0
chr22_KI270736v1_random	181920	108966	0.60	0	87
chr22_KI270736v1_random_region	0	0	0.00	0	0
chr22_KI270737v1_random	103838	45274	0.44	0	100
chr22_KI270737v1_random_region	0	0	0.00	0	0
chr22_KI270738v1_random	99375	29951	0.30	0	6
chr22_KI270738v1_random_region	0	0	0.00	0	0
chr22_KI270739v1_random	73985	6231	0.08	0	2
chr22_KI270739v1_random_region	0	0	0.00	0	0
chrY_KI270740v1_random	37240	4669	0.13	0	2
chrY_KI270740v1_random_region	0	0	0.00	0	0
chrUn_KI270302v1	2274	477	0.21	0	1
chrUn_KI270302v1_region	0	0	0.00	0	0
chrUn_KI270304v1	2165	269	0.12	0	1
chrUn_KI270304v1_region	0	0	0.00	0	0
chrUn_KI270303v1	1942	630	0.32	0	3
chrUn_KI270303v1_region	0	0	0.00	0	0
chrUn_KI270305v1	1472	270	0.18	0	2
chrUn_KI270305v1_region	0	0	0.00	0	0
chrUn_KI270322v1	21476	1705	0.08	0	3
chrUn_KI270322v1_region	0	0	0.00	0	0
chrUn_KI270320v1	4416	1758	0.40	0	3
chrUn_KI270320v1_region	0	0	0.00	0	0
chrUn_KI270310v1	1201	2815	2.34	0	15
chrUn_KI270310v1_region	0	0	0.00	0	0
chrUn_KI270316v1	1444	360	0.25	0	1
chrUn_KI270316v1_region	0	0	0.00	0	0
chrUn_KI270315v1	2276	900	0.40	0	2
chrUn_KI270315v1_region	0	0	0.00	0	0
chrUn_KI270312v1	998	269	0.27	0	2
chrUn_KI270312v1_region	0	0	0.00	0	0
chrUn_KI270311v1	12399	1602	0.13	0	4
chrUn_KI270311v1_region	0	0	0.00	0	0
chrUn_KI270317v1	37690	270	0.01	0	2
chrUn_KI270317v1_region	0	0	0.00	0	0
chrUn_KI270412v1	1179	530	0.45	0	1
chrUn_KI270412v1_region	0	0	0.00	0	0
chrUn_KI270411v1	2646	1313	0.50	0	4
chrUn_KI270411v1_region	0	0	0.00	0	0
chrUn_KI270414v1	2489	1029	0.41	0	4
chrUn_KI270414v1_region	0	0	0.00	0	0
chrUn_KI270418v1	2145	450	0.21	0	2
chrUn_KI270418v1_region	0	0	0.00	0	0
chrUn_KI270420v1	2321	985	0.42	0	3
chrUn_KI270420v1_region	0	0	0.00	0	0
chrUn_KI270424v1	2140	75	0.04	0	1
chrUn_KI270424v1_region	0	0	0.00	0	0
chrUn_KI270417v1	2043	180	0.09	0	1
chrUn_KI270417v1_region	0	0	0.00	0	0
chrUn_KI270422v1	1445	344	0.24	0	1
chrUn_KI270422v1_region	0	0	0.00	0	0
chrUn_KI270423v1	981	630	0.64	0	3
chrUn_KI270423v1_region	0	0	0.00	0	0
chrUn_KI270429v1	1361	962	0.71	0	3
chrUn_KI270429v1_region	0	0	0.00	0	0
chrUn_KI270442v1	392061	585759	1.49	0	235
chrUn_KI270442v1_region	0	0	0.00	0	0
chrUn_KI270466v1	1233	34635	28.09	0	85
chrUn_KI270466v1_region	0	0	0.00	0	0
chrUn_KI270465v1	1774	810	0.46	0	5
chrUn_KI270465v1_region	0	0	0.00	0	0
chrUn_KI270467v1	3920	138260	35.27	0	130
chrUn_KI270467v1_region	0	0	0.00	0	0
chrUn_KI270435v1	92983	34051	0.37	0	27
chrUn_KI270435v1_region	0	0	0.00	0	0
chrUn_KI270438v1	112505	619122	5.50	0	222
chrUn_KI270438v1_region	0	0	0.00	0	0
chrUn_KI270468v1	4055	1259	0.31	0	2
chrUn_KI270468v1_region	0	0	0.00	0	0
chrUn_KI270510v1	2415	1757	0.73	0	3
chrUn_KI270510v1_region	0	0	0.00	0	0
chrUn_KI270509v1	2318	1079	0.47	0	2
chrUn_KI270509v1_region	0	0	0.00	0	0
chrUn_KI270518v1	2186	1866	0.85	0	5
chrUn_KI270518v1_region	0	0	0.00	0	0
chrUn_KI270508v1	1951	1940	0.99	0	4
chrUn_KI270508v1_region	0	0	0.00	0	0
chrUn_KI270516v1	1300	1164	0.90	0	3
chrUn_KI270516v1_region	0	0	0.00	0	0
chrUn_KI270512v1	22689	8076	0.36	0	9
chrUn_KI270512v1_region	0	0	0.00	0	0
chrUn_KI270519v1	138126	57284	0.41	0	19
chrUn_KI270519v1_region	0	0	0.00	0	0
chrUn_KI270522v1	5674	1297	0.23	0	2
chrUn_KI270522v1_region	0	0	0.00	0	0
chrUn_KI270511v1	8127	2875	0.35	0	3
chrUn_KI270511v1_region	0	0	0.00	0	0
chrUn_KI270515v1	6361	5371	0.84	0	4
chrUn_KI270515v1_region	0	0	0.00	0	0
chrUn_KI270507v1	5353	3805	0.71	0	4
chrUn_KI270507v1_region	0	0	0.00	0	0
chrUn_KI270517v1	3253	2364	0.73	0	4
chrUn_KI270517v1_region	0	0	0.00	0	0
chrUn_KI270529v1	1899	313	0.16	0	2
chrUn_KI270529v1_region	0	0	0.00	0	0
chrUn_KI270528v1	2983	516	0.17	0	2
chrUn_KI270528v1_region	0	0	0.00	0	0
chrUn_KI270530v1	2168	180	0.08	0	1
chrUn_KI270530v1_region	0	0	0.00	0	0
chrUn_KI270538v1	91309	30289	0.33	0	11
chrUn_KI270538v1_region	0	0	0.00	0	0
chrUn_KI270544v1	1202	524	0.44	0	2
chrUn_KI270544v1_region	0	0	0.00	0	0
chrUn_KI270583v1	1400	1044	0.75	0	3
chrUn_KI270583v1_region	0	0	0.00	0	0
chrUn_KI270587v1	2969	540	0.18	0	2
chrUn_KI270587v1_region	0	0	0.00	0	0
chrUn_KI270580v1	1553	360	0.23	0	1
chrUn_KI270580v1_region	0	0	0.00	0	0
chrUn_KI270581v1	7046	3251	0.46	0	3
chrUn_KI270581v1_region	0	0	0.00	0	0
chrUn_KI270579v1	31033	3208	0.10	0	2
chrUn_KI270579v1_region	0	0	0.00	0	0
chrUn_KI270589v1	44474	16183	0.36	0	10
chrUn_KI270589v1_region	0	0	0.00	0	0
chrUn_KI270590v1	4685	3673	0.78	0	6
chrUn_KI270590v1_region	0	0	0.00	0	0
chrUn_KI270584v1	4513	2044	0.45	0	2
chrUn_KI270584v1_region	0	0	0.00	0	0
chrUn_KI270582v1	6504	1998	0.31	0	2
chrUn_KI270582v1_region	0	0	0.00	0	0
chrUn_KI270588v1	6158	3036	0.49	0	3
chrUn_KI270588v1_region	0	0	0.00	0	0
chrUn_KI270593v1	3041	1202	0.40	0	2
chrUn_KI270593v1_region	0	0	0.00	0	0
chrUn_KI270591v1	5796	4963	0.86	0	8
chrUn_KI270591v1_region	0	0	0.00	0	0
chrUn_KI270330v1	1652	8561	5.18	0	24
chrUn_KI270330v1_region	0	0	0.00	0	0
chrUn_KI270329v1	1040	90	0.09	0	1
chrUn_KI270329v1_region	0	0	0.00	0	0
chrUn_KI270334v1	1368	1397	1.02	0	4
chrUn_KI270334v1_region	0	0	0.00	0	0
chrUn_KI270333v1	2699	29393	10.89	0	59
chrUn_KI270333v1_region	0	0	0.00	0	0
chrUn_KI270335v1	1048	180	0.17	0	1
chrUn_KI270335v1_region	0	0	0.00	0	0
chrUn_KI270338v1	1428	967	0.68	0	4
chrUn_KI270338v1_region	0	0	0.00	0	0
chrUn_KI270340v1	1428	1515	1.06	0	4
chrUn_KI270340v1_region	0	0	0.00	0	0
chrUn_KI270336v1	1026	8566	8.35	0	29
chrUn_KI270336v1_region	0	0	0.00	0	0
chrUn_KI270337v1	1121	23895	21.32	0	102
chrUn_KI270337v1_region	0	0	0.00	0	0
chrUn_KI270364v1	2855	994	0.35	0	3
chrUn_KI270364v1_region	0	0	0.00	0	0
chrUn_KI270362v1	3530	69	0.02	0	1
chrUn_KI270362v1_region	0	0	0.00	0	0
chrUn_KI270366v1	8320	1808	0.22	0	2
chrUn_KI270366v1_region	0	0	0.00	0	0
chrUn_KI270378v1	1048	180	0.17	0	1
chrUn_KI270378v1_region	0	0	0.00	0	0
chrUn_KI270390v1	2387	67	0.03	0	1
chrUn_KI270390v1_region	0	0	0.00	0	0
chrUn_KI270387v1	1537	180	0.12	0	1
chrUn_KI270387v1_region	0	0	0.00	0	0
chrUn_KI270395v1	1143	180	0.16	0	1
chrUn_KI270395v1_region	0	0	0.00	0	0
chrUn_KI270386v1	1788	90	0.05	0	1
chrUn_KI270386v1_region	0	0	0.00	0	0
chrUn_KI270383v1	1750	179	0.10	0	1
chrUn_KI270383v1_region	0	0	0.00	0	0
chrUn_KI270381v1	1930	90	0.05	0	1
chrUn_KI270381v1_region	0	0	0.00	0	0
chrUn_KI270385v1	990	90	0.09	0	1
chrUn_KI270385v1_region	0	0	0.00	0	0
chrUn_KI270382v1	4215	810	0.19	0	2
chrUn_KI270382v1_region	0	0	0.00	0	0
chrUn_KI270374v1	2656	226	0.09	0	1
chrUn_KI270374v1_region	0	0	0.00	0	0
chrUn_KI270373v1	1451	90	0.06	0	1
chrUn_KI270373v1_region	0	0	0.00	0	0
chrUn_KI270375v1	2378	90	0.04	0	1
chrUn_KI270375v1_region	0	0	0.00	0	0
chrUn_KI270371v1	2805	270	0.10	0	1
chrUn_KI270371v1_region	0	0	0.00	0	0
chrUn_KI270448v1	7992	3589	0.45	0	6
chrUn_KI270448v1_region	0	0	0.00	0	0
chrUn_KI270521v1	7642	2150	0.28	0	4
chrUn_KI270521v1_region	0	0	0.00	0	0
chrUn_GL000195v1	182896	139220	0.76	0	39
chrUn_GL000195v1_region	0	0	0.00	0	0
chrUn_GL000219v1	179198	500922	2.80	0	249
chrUn_GL000219v1_region	0	0	0.00	0	0
chrUn_GL000220v1	161802	533525	3.30	0	140
chrUn_GL000220v1_region	0	0	0.00	0	0
chrUn_GL000224v1	179693	379808	2.11	0	60
chrUn_GL000224v1_region	0	0	0.00	0	0
chrUn_KI270741v1	157432	60883	0.39	0	10
chrUn_KI270741v1_region	0	0	0.00	0	0
chrUn_GL000226v1	15008	22602	1.51	0	8
chrUn_GL000226v1_region	0	0	0.00	0	0
chrUn_GL000213v1	164239	445400	2.71	0	202
chrUn_GL000213v1_region	0	0	0.00	0	0
chrUn_KI270743v1	210658	143338	0.68	0	52
chrUn_KI270743v1_region	0	0	0.00	0	0
chrUn_KI270744v1	168472	1355515	8.05	0	793
chrUn_KI270744v1_region	0	0	0.00	0	0
chrUn_KI270745v1	41891	34850	0.83	0	47
chrUn_KI270745v1_region	0	0	0.00	0	0
chrUn_KI270746v1	66486	623775	9.38	0	319
chrUn_KI270746v1_region	0	0	0.00	0	0
chrUn_KI270747v1	198735	25076	0.13	0	9
chrUn_KI270747v1_region	0	0	0.00	0	0
chrUn_KI270748v1	93321	49141	0.53	0	31
chrUn_KI270748v1_region	0	0	0.00	0	0
chrUn_KI270749v1	158759	141953	0.89	0	191
chrUn_KI270749v1_region	0	0	0.00	0	0
chrUn_KI270750v1	148850	501373	3.37	0	512
chrUn_KI270750v1_region	0	0	0.00	0	0
chrUn_KI270751v1	150742	497483	3.30	0	210
chrUn_KI270751v1_region	0	0	0.00	0	0
chrUn_KI270752v1	27745	0	0.00	0	0
chrUn_KI270752v1_region	0	0	0.00	0	0
chrUn_KI270753v1	62944	46832	0.74	0	9
chrUn_KI270753v1_region	0	0	0.00	0	0
chrUn_KI270754v1	40191	56756	1.41	0	11
chrUn_KI270754v1_region	0	0	0.00	0	0
chrUn_KI270755v1	36723	9611	0.26	0	4
chrUn_KI270755v1_region	0	0	0.00	0	0
chrUn_KI270756v1	79590	26868	0.34	0	15
chrUn_KI270756v1_region	0	0	0.00	0	0
chrUn_KI270757v1	71251	34749	0.49	0	26
chrUn_KI270757v1_region	0	0	0.00	0	0
chrUn_GL000214v1	137718	552493	4.01	0	223
chrUn_GL000214v1_region	0	0	0.00	0	0
chrUn_KI270742v1	186739	1221318	6.54	0	907
chrUn_KI270742v1_region	0	0	0.00	0	0
chrUn_GL000216v2	176608	481802	2.73	0	263
chrUn_GL000216v2_region	0	0	0.00	0	0
