chrom	length	bases	mean	min	max
chr1	248956422	886537196	3.56	0	8208
chr1_region	4728181	282462797	59.74	0	1539
chr2	242193529	695240532	2.87	0	3269
chr2_region	3365782	192964867	57.33	0	666
chr3	198295559	555480008	2.80	0	12845
chr3_region	2638027	148816591	56.41	0	5836
chr4	190214555	464962410	2.44	0	2037
chr4_region	1796579	98160166	54.64	0	687
chr5	181538259	480720297	2.65	0	5429
chr5_region	2085904	118887498	57.00	0	552
chr6	170805979	485774490	2.84	0	1519
chr6_region	2346319	138178287	58.89	0	1519
chr7	159345973	460790455	2.89	0	2129
chr7_region	2210246	122564980	55.45	0	1563
chr8	145138636	369509622	2.55	0	918
chr8_region	1566502	81037004	51.73	0	918
chr9	138394717	378493586	2.73	0	686
chr9_region	1873735	103062016	55.00	0	686
chr10	133797422	401033298	3.00	0	2285
chr10_region	1828952	104268041	57.01	0	500
chr11	135086622	446088344	3.30	0	2596
chr11_region	2653682	149590230	56.37	0	2596
chr12	133275309	430511290	3.23	0	666
chr12_region	2445531	139668780	57.11	0	539
chr13	114364328	238843026	2.09	0	1976
chr13_region	828312	42561166	51.38	0	372
chr14	107043718	281088464	2.63	0	1094
chr14_region	1508410	87646351	58.11	0	1094
chr15	101991189	300806960	2.95	0	897
chr15_region	1620590	93148371	57.48	0	897
chr16	90338345	326854770	3.62	0	3254
chr16_region	1975485	107466039	54.40	0	539
chr17	83257441	375255658	4.51	0	1243
chr17_region	2581394	146217507	56.64	0	705
chr18	80373285	193817951	2.41	0	1405
chr18_region	691497	37317746	53.97	0	789
chr19	58617616	315753436	5.39	0	969
chr19_region	2891894	153241989	52.99	0	969
chr20	64444167	208030963	3.23	0	915
chr20_region	1136294	58657526	51.62	0	628
chr21	46709983	122466252	2.62	0	1740
chr21_region	462839	24463055	52.85	0	388
chr22	50818468	152720270	3.01	0	1452
chr22_region	989969	50031233	50.54	0	560
chrX	156040895	231969771	1.49	0	1227
chrX_region	0	0	0.00	0	0
chrY	57227415	52676504	0.92	0	2079
chrY_region	0	0	0.00	0	0
chrM	16569	11259256	679.54	0	927
chrM_region	0	0	0.00	0	0
chr1_KI270706v1_random	175055	781520	4.46	0	230
chr1_KI270706v1_random_region	0	0	0.00	0	0
chr1_KI270707v1_random	32032	77977	2.43	0	11
chr1_KI270707v1_random_region	0	0	0.00	0	0
chr1_KI270708v1_random	127682	292365	2.29	0	19
chr1_KI270708v1_random_region	0	0	0.00	0	0
chr1_KI270709v1_random	66860	2908085	43.50	0	851
chr1_KI270709v1_random_region	0	0	0.00	0	0
chr1_KI270710v1_random	40176	111475	2.77	0	12
chr1_KI270710v1_random_region	0	0	0.00	0	0
chr1_KI270711v1_random	42210	3920584	92.88	0	1978
chr1_KI270711v1_random_region	0	0	0.00	0	0
chr1_KI270712v1_random	176043	523639	2.97	0	229
chr1_KI270712v1_random_region	0	0	0.00	0	0
chr1_KI270713v1_random	40745	517090	12.69	0	303
chr1_KI270713v1_random_region	0	0	0.00	0	0
chr1_KI270714v1_random	41717	233565	5.60	0	89
