chrom	length	bases	mean	min	max
chr1	248956422	626109782	2.51	0	2296
chr1_region	4728181	371646710	78.60	0	2296
chr2	242193529	470666955	1.94	0	2314
chr2_region	3365782	271934602	80.79	0	2018
chr3	198295559	327677233	1.65	0	1428
chr3_region	2638027	200763343	76.10	0	1428
chr4	190214555	222638997	1.17	0	989
chr4_region	1796579	131740872	73.33	0	989
chr5	181538259	274570913	1.51	0	1611
chr5_region	2085904	161655700	77.50	0	1611
chr6	170805979	259069877	1.52	0	1512
chr6_region	2346319	155151491	66.13	0	1512
chr7	159345973	282038291	1.77	0	2222
chr7_region	2210246	163350995	73.91	0	2222
chr8	145138636	174766338	1.20	0	3445
chr8_region	1566502	98272418	62.73	0	3445
chr9	138394717	228908881	1.65	0	1841
chr9_region	1873735	121102263	64.63	0	1841
chr10	133797422	239403786	1.79	0	2946
chr10_region	1828952	127409723	69.66	0	2946
chr11	135086622	288889085	2.14	0	1652
chr11_region	2653682	180190943	67.90	0	1652
chr12	133275309	263757020	1.98	0	1394
chr12_region	2445531	162387000	66.40	0	1394
chr13	114364328	100605792	0.88	0	834
chr13_region	828312	52701841	63.63	0	673
chr14	107043718	167691930	1.57	0	2234
chr14_region	1508410	101964172	67.60	0	2234
chr15	101991189	197685022	1.94	0	2693
chr15_region	1620590	113543811	70.06	0	2693
chr16	90338345	221644559	2.45	0	2121
chr16_region	1975485	129617253	65.61	0	2121
chr17	83257441	297398308	3.57	0	1836
chr17_region	2581394	172045169	66.65	0	1685
chr18	80373285	82891803	1.03	0	792
chr18_region	691497	45043860	65.14	0	661
chr19	58617616	232225522	3.96	0	3195
chr19_region	2891894	153550967	53.10	0	3195
chr20	64444167	119838494	1.86	0	691
chr20_region	1136294	67916953	59.77	0	684
chr21	46709983	55868936	1.20	0	851
chr21_region	462839	27060680	58.47	0	751
chr22	50818468	119989498	2.36	0	1981
chr22_region	989969	60289597	60.90	0	1463
chrX	156040895	195754553	1.25	0	1567
chrX_region	0	0	0.00	0	0
chrY	57227415	17718507	0.31	0	536
chrY_region	0	0	0.00	0	0
chrM	16569	1512352	91.28	0	2607
chrM_region	0	0	0.00	0	0
chr1_KI270706v1_random	175055	75945	0.43	0	167
chr1_KI270706v1_random_region	0	0	0.00	0	0
chr1_KI270707v1_random	32032	5423	0.17	0	2
chr1_KI270707v1_random_region	0	0	0.00	0	0
chr1_KI270708v1_random	127682	54320	0.43	0	53
chr1_KI270708v1_random_region	0	0	0.00	0	0
chr1_KI270709v1_random	66860	63051	0.94	0	38
chr1_KI270709v1_random_region	0	0	0.00	0	0
chr1_KI270710v1_random	40176	2821	0.07	0	2
chr1_KI270710v1_random_region	0	0	0.00	0	0
chr1_KI270711v1_random	42210	1215152	28.79	0	1907
chr1_KI270711v1_random_region	0	0	0.00	0	0
chr1_KI270712v1_random	176043	186006	1.06	0	140
chr1_KI270712v1_random_region	0	0	0.00	0	0
chr1_KI270713v1_random	40745	465520	11.43	0	594
chr1_KI270713v1_random_region	0	0	0.00	0	0
chr1_KI270714v1_random	41717	160621	3.85	0	182
chr1_KI270714v1_random_region	0	0	0.00	0	0
chr2_KI270715v1_random	161471	4905	0.03	0	2
chr2_KI270715v1_random_region	0	0	0.00	0	0
chr2_KI270716v1_random	153799	7528	0.05	0	3
chr2_KI270716v1_random_region	0	0	0.00	0	0
chr3_GL000221v1_random	155397	57478	0.37	0	39
chr3_GL000221v1_random_region	0	0	0.00	0	0
chr4_GL000008v2_random	209709	92537	0.44	0	92
chr4_GL000008v2_random_region	0	0	0.00	0	0
chr5_GL000208v1_random	92689	6622	0.07	0	3
chr5_GL000208v1_random_region	0	0	0.00	0	0
chr9_KI270717v1_random	40062	31594	0.79	0	44
chr9_KI270717v1_random_region	0	0	0.00	0	0
chr9_KI270718v1_random	38054	144624	3.80	0	449
chr9_KI270718v1_random_region	0	0	0.00	0	0
chr9_KI270719v1_random	176845	199347	1.13	0	444
chr9_KI270719v1_random_region	0	0	0.00	0	0
chr9_KI270720v1_random	39050	182442	4.67	0	438
chr9_KI270720v1_random_region	0	0	0.00	0	0
chr11_KI270721v1_random	100316	80059	0.80	0	40
chr11_KI270721v1_random_region	0	0	0.00	0	0
chr14_GL000009v2_random	201709	102593	0.51	0	125
chr14_GL000009v2_random_region	0	0	0.00	0	0
chr14_GL000225v1_random	211173	271177	1.28	0	49
chr14_GL000225v1_random_region	0	0	0.00	0	0
chr14_KI270722v1_random	194050	100766	0.52	0	72
chr14_KI270722v1_random_region	0	0	0.00	0	0
chr14_GL000194v1_random	191469	256990	1.34	0	425
chr14_GL000194v1_random_region	0	0	0.00	0	0
chr14_KI270723v1_random	38115	31041	0.81	0	25
chr14_KI270723v1_random_region	0	0	0.00	0	0
chr14_KI270724v1_random	39555	53433	1.35	0	51
chr14_KI270724v1_random_region	0	0	0.00	0	0
