chrom	length	bases	mean	min	max
chr1	248956422	563254521	2.26	0	1887
chr1_region	4728181	344535439	72.87	0	1887
chr2	242193529	429882463	1.77	0	1649
chr2_region	3365782	258698237	76.86	0	1601
chr3	198295559	294559396	1.49	0	1106
chr3_region	2638027	187430496	71.05	0	1106
chr4	190214555	202897083	1.07	0	868
chr4_region	1796579	125939895	70.10	0	868
chr5	181538259	241105704	1.33	0	1480
chr5_region	2085904	148998963	71.43	0	1480
chr6	170805979	234143832	1.37	0	950
chr6_region	2346319	145915751	62.19	0	948
chr7	159345973	249257262	1.56	0	1732
chr7_region	2210246	149828886	67.79	0	1732
chr8	145138636	153121415	1.06	0	1994
chr8_region	1566502	91614688	58.48	0	1994
chr9	138394717	208374068	1.51	0	2311
chr9_region	1873735	114576759	61.15	0	2311
chr10	133797422	211996067	1.58	0	2212
chr10_region	1828952	118857693	64.99	0	2184
chr11	135086622	259154925	1.92	0	1324
chr11_region	2653682	166544925	62.76	0	1324
chr12	133275309	236341972	1.77	0	1191
chr12_region	2445531	150699580	61.62	0	1191
chr13	114364328	91084204	0.80	0	626
chr13_region	828312	50498438	60.97	0	613
chr14	107043718	147950088	1.38	0	1577
chr14_region	1508410	93942723	62.28	0	1577
chr15	101991189	177310771	1.74	0	2177
chr15_region	1620590	105387385	65.03	0	2177
chr16	90338345	196677374	2.18	0	1498
chr16_region	1975485	119736876	60.61	0	1498
chr17	83257441	270137592	3.24	0	1401
chr17_region	2581394	160863103	62.32	0	1358
chr18	80373285	73353222	0.91	0	653
chr18_region	691497	42600103	61.61	0	653
chr19	58617616	219066413	3.74	0	2380
chr19_region	2891894	148819764	51.46	0	2380
chr20	64444167	105359047	1.63	0	514
chr20_region	1136294	63053304	55.49	0	510
chr21	46709983	51137155	1.09	0	662
chr21_region	462839	26230583	56.67	0	603
chr22	50818468	105771834	2.08	0	1593
chr22_region	989969	56120609	56.69	0	1163
chrX	156040895	325609144	2.09	0	2387
chrX_region	0	0	0.00	0	0
chrY	57227415	790894	0.01	0	232
chrY_region	0	0	0.00	0	0
chrM	16569	1168138	70.50	0	1588
chrM_region	0	0	0.00	0	0
chr1_KI270706v1_random	175055	88454	0.51	0	179
chr1_KI270706v1_random_region	0	0	0.00	0	0
chr1_KI270707v1_random	32032	2546	0.08	0	3
chr1_KI270707v1_random_region	0	0	0.00	0	0
chr1_KI270708v1_random	127682	43065	0.34	0	38
chr1_KI270708v1_random_region	0	0	0.00	0	0
chr1_KI270709v1_random	66860	78602	1.18	0	50
