chrom	length	bases	mean	min	max
chr1	248956422	943955819	3.79	0	3299
chr1_region	4728181	645928565	136.61	0	3299
chr2	242193529	624664614	2.58	0	2031
chr2_region	3365782	452362520	134.40	0	2031
chr3	198295559	483082205	2.44	0	8363
chr3_region	2638027	349536081	132.50	0	8363
chr4	190214555	342442034	1.80	0	1607
chr4_region	1796579	244435551	136.06	0	1607
chr5	181538259	393067824	2.17	0	1668
chr5_region	2085904	285132421	136.69	0	1668
chr6	170805979	447160947	2.62	0	4707
chr6_region	2346319	327937186	139.77	0	4707
chr7	159345973	407418242	2.56	0	2151
chr7_region	2210246	284771225	128.84	0	2151
chr8	145138636	275238475	1.90	0	2167
chr8_region	1566502	193821382	123.73	0	2167
chr9	138394717	362034647	2.62	0	1651
chr9_region	1873735	240680049	128.45	0	1651
chr10	133797422	365884720	2.73	0	1552
chr10_region	1828952	252965342	138.31	0	1552
chr11	135086622	466706314	3.45	0	3750
chr11_region	2653682	346022455	130.39	0	3750
chr12	133275309	436220609	3.27	0	1217
chr12_region	2445531	317081423	129.66	0	1217
chr13	114364328	154757398	1.35	0	1381
chr13_region	828312	105801807	127.73	0	946
chr14	107043718	272976968	2.55	0	1809
chr14_region	1508410	197588912	130.99	0	1809
chr15	101991189	321610454	3.15	0	1942
chr15_region	1620590	213019755	131.45	0	1942
chr16	90338345	339949463	3.76	0	1415
chr16_region	1975485	240651250	121.82	0	1415
chr17	83257441	483286584	5.80	0	2252
chr17_region	2581394	319142268	123.63	0	1792
chr18	80373285	131362494	1.63	0	2132
chr18_region	691497	93424849	135.11	0	2132
chr19	58617616	426019163	7.27	0	2476
chr19_region	2891894	322669812	111.58	0	2476
chr20	64444167	194206620	3.01	0	1704
chr20_region	1136294	140164567	123.35	0	1704
chr21	46709983	90084260	1.93	0	1325
chr21_region	462839	57066072	123.30	0	760
chr22	50818468	163483899	3.22	0	1534
chr22_region	989969	111752942	112.89	0	1534
chrX	156040895	443925242	2.84	0	5866
chrX_region	0	0	0.00	0	0
chrY	57227415	1539788	0.03	0	850
chrY_region	0	0	0.00	0	0
chrM	16569	11153	0.67	0	5
chrM_region	0	0	0.00	0	0
chr1_KI270706v1_random	175055	423311	2.42	0	449
chr1_KI270706v1_random_region	0	0	0.00	0	0
chr1_KI270707v1_random	32032	1172	0.04	0	1
chr1_KI270707v1_random_region	0	0	0.00	0	0
chr1_KI270708v1_random	127682	12542	0.10	0	25
chr1_KI270708v1_random_region	0	0	0.00	0	0
chr1_KI270709v1_random	66860	23697	0.35	0	36
chr1_KI270709v1_random_region	0	0	0.00	0	0
chr1_KI270710v1_random	40176	2126	0.05	0	9
chr1_KI270710v1_random_region	0	0	0.00	0	0
chr1_KI270711v1_random	42210	5096184	120.73	0	2059
chr1_KI270711v1_random_region	0	0	0.00	0	0
chr1_KI270712v1_random	176043	323965	1.84	0	387
chr1_KI270712v1_random_region	0	0	0.00	0	0
chr1_KI270713v1_random	40745	426869	10.48	0	491
chr1_KI270713v1_random_region	0	0	0.00	0	0
chr1_KI270714v1_random	41717	202167	4.85	0	178
chr1_KI270714v1_random_region	0	0	0.00	0	0
chr2_KI270715v1_random	161471	2426	0.02	0	1
chr2_KI270715v1_random_region	0	0	0.00	0	0
chr2_KI270716v1_random	153799	2015	0.01	0	2
chr2_KI270716v1_random_region	0	0	0.00	0	0
chr3_GL000221v1_random	155397	438483	2.82	0	390
chr3_GL000221v1_random_region	0	0	0.00	0	0
chr4_GL000008v2_random	209709	412707	1.97	0	561
chr4_GL000008v2_random_region	0	0	0.00	0	0
chr5_GL000208v1_random	92689	1835	0.02	0	2
chr5_GL000208v1_random_region	0	0	0.00	0	0
chr9_KI270717v1_random	40062	122540	3.06	0	313
chr9_KI270717v1_random_region	0	0	0.00	0	0
chr9_KI270718v1_random	38054	90923	2.39	0	205
chr9_KI270718v1_random_region	0	0	0.00	0	0
chr9_KI270719v1_random	176845	381408	2.16	0	401
chr9_KI270719v1_random_region	0	0	0.00	0	0
chr9_KI270720v1_random	39050	155478	3.98	0	289
chr9_KI270720v1_random_region	0	0	0.00	0	0
chr11_KI270721v1_random	100316	92464	0.92	0	85
chr11_KI270721v1_random_region	0	0	0.00	0	0
chr14_GL000009v2_random	201709	319920	1.59	0	407
chr14_GL000009v2_random_region	0	0	0.00	0	0
chr14_GL000225v1_random	211173	2981858	14.12	0	1932
chr14_GL000225v1_random_region	0	0	0.00	0	0
chr14_KI270722v1_random	194050	6925	0.04	0	4
chr14_KI270722v1_random_region	0	0	0.00	0	0
chr14_GL000194v1_random	191469	207165	1.08	0	157
chr14_GL000194v1_random_region	0	0	0.00	0	0
chr14_KI270723v1_random	38115	296620	7.78	0	686
chr14_KI270723v1_random_region	0	0	0.00	0	0
chr14_KI270724v1_random	39555	241920	6.12	0	566
chr14_KI270724v1_random_region	0	0	0.00	0	0
chr14_KI270725v1_random	172810	298876	1.73	0	479
chr14_KI270725v1_random_region	0	0	0.00	0	0
chr14_KI270726v1_random	43739	273265	6.25	0	428
chr14_KI270726v1_random_region	0	0	0.00	0	0
chr15_KI270727v1_random	448248	1494320	3.33	0	571
chr15_KI270727v1_random_region	0	0	0.00	0	0
