chrom	length	bases	mean	min	max
chr1	248956422	387924596	1.56	0	1056
chr1_region	4728181	273998649	57.95	0	1056
chr2	242193529	259689135	1.07	0	1107
chr2_region	3365782	194824962	57.88	0	1107
chr3	198295559	198456933	1.00	0	2771
chr3_region	2638027	148589519	56.33	0	2771
chr4	190214555	140621079	0.74	0	684
chr4_region	1796579	103763017	57.76	0	669
chr5	181538259	160317946	0.88	0	917
chr5_region	2085904	119978083	57.52	0	917
chr6	170805979	186501105	1.09	0	2266
chr6_region	2346319	141229203	60.19	0	2266
chr7	159345973	166350929	1.04	0	1114
chr7_region	2210246	120614441	54.57	0	999
chr8	145138636	111055542	0.77	0	1127
chr8_region	1566502	81027351	51.73	0	1127
chr9	138394717	143626983	1.04	0	931
chr9_region	1873735	99570791	53.14	0	931
chr10	133797422	147338420	1.10	0	650
chr10_region	1828952	106113934	58.02	0	650
chr11	135086622	187447369	1.39	0	2094
chr11_region	2653682	143501039	54.08	0	2094
chr12	133275309	183514820	1.38	0	708
chr12_region	2445531	138026204	56.44	0	708
chr13	114364328	64526588	0.56	0	667
chr13_region	828312	46089865	55.64	0	418
chr14	107043718	110625941	1.03	0	1016
chr14_region	1508410	82880161	54.95	0	1016
chr15	101991189	129684347	1.27	0	751
chr15_region	1620590	89666046	55.33	0	751
chr16	90338345	132342036	1.46	0	600
chr16_region	1975485	97388303	49.30	0	600
chr17	83257441	195859438	2.35	0	1106
chr17_region	2581394	134735753	52.19	0	999
chr18	80373285	52205967	0.65	0	605
chr18_region	691497	38439988	55.59	0	605
chr19	58617616	169098389	2.88	0	1074
chr19_region	2891894	132156152	45.70	0	1074
chr20	64444167	75655286	1.17	0	1022
chr20_region	1136294	56612379	49.82	0	1022
chr21	46709983	35366328	0.76	0	488
chr21_region	462839	23858770	51.55	0	370
chr22	50818468	61920856	1.22	0	809
chr22_region	989969	43925932	44.37	0	809
chrX	156040895	89790996	0.58	0	1740
chrX_region	0	0	0.00	0	0
chrY	57227415	11386295	0.20	0	486
chrY_region	0	0	0.00	0	0
