chrom	length	bases	mean	min	max
chr1	248956422	842989184	3.39	0	1409
chr1_region	4728181	419950942	88.82	0	1409
chr2	242193529	558589662	2.31	0	2209
chr2_region	3365782	256970382	76.35	0	1316
chr3	198295559	464601523	2.34	0	1509
chr3_region	2638027	218455270	82.81	0	1509
chr4	190214555	336155627	1.77	0	1182
chr4_region	1796579	149122766	83.00	0	1182
chr5	181538259	375630283	2.07	0	931
chr5_region	2085904	171952349	82.44	0	931
chr6	170805979	449797259	2.63	0	1443
chr6_region	2346319	223812330	95.39	0	1375
chr7	159345973	405757335	2.55	0	1425
chr7_region	2210246	187830368	84.98	0	1425
chr8	145138636	289418667	1.99	0	796
chr8_region	1566502	125309191	79.99	0	796
chr9	138394717	360989910	2.61	0	1148
chr9_region	1873735	168439278	89.89	0	1148
chr10	133797422	387360922	2.90	0	771
chr10_region	1828952	180699682	98.80	0	755
chr11	135086622	440875868	3.26	0	1039
chr11_region	2653682	228686090	86.18	0	1039
chr12	133275309	446560037	3.35	0	2086
chr12_region	2445531	226660071	92.68	0	1394
chr13	114364328	185358338	1.62	0	864
chr13_region	828312	80988118	97.77	0	864
chr14	107043718	248881899	2.33	0	1508
chr14_region	1508410	123060365	81.58	0	1508
chr15	101991189	277208497	2.72	0	772
chr15_region	1620590	124626248	76.90	0	772
chr16	90338345	276115341	3.06	0	1670
chr16_region	1975485	134045220	67.85	0	1133
chr17	83257441	412580118	4.96	0	1282
chr17_region	2581394	205915785	79.77	0	1282
chr18	80373285	137609943	1.71	0	663
chr18_region	691497	59661310	86.28	0	649
chr19	58617616	355998797	6.07	0	956
chr19_region	2891894	198876626	68.77	0	956
chr20	64444167	204042822	3.17	0	751
chr20_region	1136294	97972615	86.22	0	751
chr21	46709983	92784896	1.99	0	909
chr21_region	462839	38634171	83.47	0	909
chr22	50818468	151535827	2.98	0	971
chr22_region	989969	70284105	71.00	0	971
chrX	156040895	425184448	2.72	0	3532
chrX_region	0	0	0.00	0	0
chrY	57227415	1666096	0.03	0	462
chrY_region	0	0	0.00	0	0
chrM	16569	2721935	164.28	0	220
chrM_region	0	0	0.00	0	0
chr1_KI270706v1_random	175055	600753	3.43	0	253
chr1_KI270706v1_random_region	0	0	0.00	0	0
chr1_KI270707v1_random	32032	11372	0.36	0	4
chr1_KI270707v1_random_region	0	0	0.00	0	0
chr1_KI270708v1_random	127682	70610	0.55	0	28
chr1_KI270708v1_random_region	0	0	0.00	0	0
chr1_KI270709v1_random	66860	481535	7.20	0	216
chr1_KI270709v1_random_region	0	0	0.00	0	0
chr1_KI270710v1_random	40176	16700	0.42	0	4
chr1_KI270710v1_random_region	0	0	0.00	0	0
chr1_KI270711v1_random	42210	1435749	34.01	0	692
chr1_KI270711v1_random_region	0	0	0.00	0	0
chr1_KI270712v1_random	176043	160628	0.91	0	105
chr1_KI270712v1_random_region	0	0	0.00	0	0
chr1_KI270713v1_random	40745	256139	6.29	0	147
chr1_KI270713v1_random_region	0	0	0.00	0	0
chr1_KI270714v1_random	41717	98060	2.35	0	71
chr1_KI270714v1_random_region	0	0	0.00	0	0
chr2_KI270715v1_random	161471	30114	0.19	0	3
chr2_KI270715v1_random_region	0	0	0.00	0	0
chr2_KI270716v1_random	153799	34690	0.23	0	4
chr2_KI270716v1_random_region	0	0	0.00	0	0
chr3_GL000221v1_random	155397	721675	4.64	0	624
chr3_GL000221v1_random_region	0	0	0.00	0	0
chr4_GL000008v2_random	209709	626720	2.99	0	295
chr4_GL000008v2_random_region	0	0	0.00	0	0
chr5_GL000208v1_random	92689	31779	0.34	0	5
chr5_GL000208v1_random_region	0	0	0.00	0	0
chr9_KI270717v1_random	40062	19164	0.48	0	29
chr9_KI270717v1_random_region	0	0	0.00	0	0
chr9_KI270718v1_random	38054	168681	4.43	0	228
chr9_KI270718v1_random_region	0	0	0.00	0	0
chr9_KI270719v1_random	176845	198631	1.12	0	109
chr9_KI270719v1_random_region	0	0	0.00	0	0
chr9_KI270720v1_random	39050	229490	5.88	0	287
chr9_KI270720v1_random_region	0	0	0.00	0	0
