chrom	length	bases	mean	min	max
chr1	248956422	860945998	3.46	0	1524
chr1_region	4728181	465899851	98.54	0	1524
chr2	242193529	559522597	2.31	0	1495
chr2_region	3365782	287474713	85.41	0	1495
chr3	198295559	462958230	2.33	0	1705
chr3_region	2638027	242398656	91.89	0	1705
chr4	190214555	331855226	1.74	0	1279
chr4_region	1796579	168423617	93.75	0	1279
chr5	181538259	370684019	2.04	0	1033
chr5_region	2085904	190340310	91.25	0	1033
chr6	170805979	453131342	2.65	0	1579
chr6_region	2346319	248231662	105.80	0	1515
chr7	159345973	406081886	2.55	0	1527
chr7_region	2210246	207970538	94.09	0	1527
chr8	145138636	280286507	1.93	0	885
chr8_region	1566502	137761810	87.94	0	885
chr9	138394717	361501206	2.61	0	1223
chr9_region	1873735	185098829	98.79	0	1223
chr10	133797422	392489188	2.93	0	822
chr10_region	1828952	201348364	110.09	0	822
chr11	135086622	444366553	3.29	0	1166
chr11_region	2653682	249935945	94.18	0	1166
chr12	133275309	454553490	3.41	0	1550
chr12_region	2445531	251426923	102.81	0	1550
chr13	114364328	182735010	1.60	0	1035
chr13_region	828312	90831960	109.66	0	1035
chr14	107043718	258380929	2.41	0	2104
chr14_region	1508410	139689339	92.61	0	2104
chr15	101991189	271506259	2.66	0	672
chr15_region	1620590	135497456	83.61	0	672
chr16	90338345	272778884	3.02	0	1748
chr16_region	1975485	144463195	73.13	0	1360
chr17	83257441	419601102	5.04	0	2116
chr17_region	2581394	222508110	86.20	0	1814
chr18	80373285	135552742	1.69	0	760
chr18_region	691497	67330205	97.37	0	760
chr19	58617616	357707816	6.10	0	846
chr19_region	2891894	210485094	72.78	0	846
chr20	64444167	202402267	3.14	0	842
chr20_region	1136294	106387438	93.63	0	842
chr21	46709983	89833409	1.92	0	958
chr21_region	462839	42449962	91.72	0	958
chr22	50818468	150040603	2.95	0	1029
chr22_region	989969	74718222	75.48	0	1023
chrX	156040895	386733716	2.48	0	3326
chrX_region	0	0	0.00	0	0
chrY	57227415	904752	0.02	0	528
chrY_region	0	0	0.00	0	0
chrM	16569	667536	40.29	0	70
chrM_region	0	0	0.00	0	0
chr1_KI270706v1_random	175055	699198	3.99	0	376
chr1_KI270706v1_random_region	0	0	0.00	0	0
chr1_KI270707v1_random	32032	6241	0.19	0	3
chr1_KI270707v1_random_region	0	0	0.00	0	0
chr1_KI270708v1_random	127682	56490	0.44	0	37
chr1_KI270708v1_random_region	0	0	0.00	0	0
chr1_KI270709v1_random	66860	85719	1.28	0	24
chr1_KI270709v1_random_region	0	0	0.00	0	0
chr1_KI270710v1_random	40176	5962	0.15	0	3
chr1_KI270710v1_random_region	0	0	0.00	0	0
chr1_KI270711v1_random	42210	2100284	49.76	0	1103
chr1_KI270711v1_random_region	0	0	0.00	0	0
chr1_KI270712v1_random	176043	198612	1.13	0	113
chr1_KI270712v1_random_region	0	0	0.00	0	0
chr1_KI270713v1_random	40745	383089	9.40	0	189
chr1_KI270713v1_random_region	0	0	0.00	0	0
chr1_KI270714v1_random	41717	376122	9.02	0	186
chr1_KI270714v1_random_region	0	0	0.00	0	0
chr2_KI270715v1_random	161471	6386	0.04	0	2
chr2_KI270715v1_random_region	0	0	0.00	0	0
chr2_KI270716v1_random	153799	5643	0.04	0	2
chr2_KI270716v1_random_region	0	0	0.00	0	0
chr3_GL000221v1_random	155397	839490	5.40	0	897
chr3_GL000221v1_random_region	0	0	0.00	0	0
chr4_GL000008v2_random	209709	565881	2.70	0	367
chr4_GL000008v2_random_region	0	0	0.00	0	0
chr5_GL000208v1_random	92689	10685	0.12	0	2
chr5_GL000208v1_random_region	0	0	0.00	0	0
chr9_KI270717v1_random	40062	15669	0.39	0	32
chr9_KI270717v1_random_region	0	0	0.00	0	0
chr9_KI270718v1_random	38054	164775	4.33	0	242
chr9_KI270718v1_random_region	0	0	0.00	0	0
chr9_KI270719v1_random	176845	141949	0.80	0	108
chr9_KI270719v1_random_region	0	0	0.00	0	0
chr9_KI270720v1_random	39050	220313	5.64	0	283
chr9_KI270720v1_random_region	0	0	0.00	0	0
chr11_KI270721v1_random	100316	95714	0.95	0	70
chr11_KI270721v1_random_region	0	0	0.00	0	0
chr14_GL000009v2_random	201709	656107	3.25	0	383
chr14_GL000009v2_random_region	0	0	0.00	0	0
chr14_GL000225v1_random	211173	283092	1.34	0	214
chr14_GL000225v1_random_region	0	0	0.00	0	0
chr14_KI270722v1_random	194050	51966	0.27	0	22
chr14_KI270722v1_random_region	0	0	0.00	0	0
chr14_GL000194v1_random	191469	363168	1.90	0	294
chr14_GL000194v1_random_region	0	0	0.00	0	0
chr14_KI270723v1_random	38115	71483	1.88	0	63
chr14_KI270723v1_random_region	0	0	0.00	0	0
chr14_KI270724v1_random	39555	81313	2.06	0	76
chr14_KI270724v1_random_region	0	0	0.00	0	0
chr14_KI270725v1_random	172810	62082	0.36	0	116
chr14_KI270725v1_random_region	0	0	0.00	0	0
chr14_KI270726v1_random	43739	1890	0.04	0	1
chr14_KI270726v1_random_region	0	0	0.00	0	0
chr15_KI270727v1_random	448248	1016654	2.27	0	336
chr15_KI270727v1_random_region	0	0	0.00	0	0
chr16_KI270728v1_random	1872759	2315190	1.24	0	336
chr16_KI270728v1_random_region	0	0	0.00	0	0
chr17_GL000205v2_random	185591	971096	5.23	0	1775
chr17_GL000205v2_random_region	0	0	0.00	0	0
chr17_KI270729v1_random	280839	110008	0.39	0	143
chr17_KI270729v1_random_region	0	0	0.00	0	0
chr17_KI270730v1_random	112551	30612	0.27	0	15
chr17_KI270730v1_random_region	0	0	0.00	0	0
chr22_KI270731v1_random	150754	259224	1.72	0	163
chr22_KI270731v1_random_region	0	0	0.00	0	0
chr22_KI270732v1_random	41543	33134	0.80	0	68
chr22_KI270732v1_random_region	0	0	0.00	0	0
chr22_KI270733v1_random	179772	587927	3.27	0	222
chr22_KI270733v1_random_region	0	0	0.00	0	0
chr22_KI270734v1_random	165050	464872	2.82	0	169
chr22_KI270734v1_random_region	0	0	0.00	0	0
chr22_KI270735v1_random	42811	25737	0.60	0	27
chr22_KI270735v1_random_region	0	0	0.00	0	0
chr22_KI270736v1_random	181920	76717	0.42	0	31
chr22_KI270736v1_random_region	0	0	0.00	0	0
chr22_KI270737v1_random	103838	13390	0.13	0	36
chr22_KI270737v1_random_region	0	0	0.00	0	0
chr22_KI270738v1_random	99375	9834	0.10	0	3
chr22_KI270738v1_random_region	0	0	0.00	0	0
chr22_KI270739v1_random	73985	2874	0.04	0	2
chr22_KI270739v1_random_region	0	0	0.00	0	0
chrUn_KI270302v1	2274	720	0.32	0	2
chrUn_KI270302v1_region	0	0	0.00	0	0
chrUn_KI270304v1	2165	90	0.04	0	1
chrUn_KI270304v1_region	0	0	0.00	0	0
chrUn_KI270303v1	1942	482	0.25	0	2
chrUn_KI270303v1_region	0	0	0.00	0	0
chrUn_KI270305v1	1472	180	0.12	0	1
chrUn_KI270305v1_region	0	0	0.00	0	0
chrUn_KI270322v1	21476	180	0.01	0	1
chrUn_KI270322v1_region	0	0	0.00	0	0
chrUn_KI270320v1	4416	180	0.04	0	1
chrUn_KI270320v1_region	0	0	0.00	0	0
chrUn_KI270310v1	1201	938	0.78	0	5
chrUn_KI270310v1_region	0	0	0.00	0	0
chrUn_KI270316v1	1444	218	0.15	0	2
chrUn_KI270316v1_region	0	0	0.00	0	0
chrUn_KI270315v1	2276	660	0.29	0	3
chrUn_KI270315v1_region	0	0	0.00	0	0
chrUn_KI270312v1	998	0	0.00	0	0
chrUn_KI270312v1_region	0	0	0.00	0	0
chrUn_KI270311v1	12399	2052	0.17	0	6
chrUn_KI270311v1_region	0	0	0.00	0	0
chrUn_KI270317v1	37690	221	0.01	0	1
chrUn_KI270317v1_region	0	0	0.00	0	0
chrUn_KI270412v1	1179	90	0.08	0	1
chrUn_KI270412v1_region	0	0	0.00	0	0
chrUn_KI270411v1	2646	263	0.10	0	1
chrUn_KI270411v1_region	0	0	0.00	0	0
chrUn_KI270414v1	2489	752	0.30	0	2
