chrom	length	bases	mean	min	max
chr1	248956422	1140680475	4.58	0	1834
chr1_region	4728181	605269882	128.01	0	1834
chr2	242193529	744272657	3.07	0	1800
chr2_region	3365782	371160698	110.27	0	1800
chr3	198295559	616990315	3.11	0	1955
chr3_region	2638027	313527066	118.85	0	1955
chr4	190214555	444542580	2.34	0	1300
chr4_region	1796579	216217235	120.35	0	1300
chr5	181538259	495093159	2.73	0	1170
chr5_region	2085904	245691036	117.79	0	1170
chr6	170805979	604716526	3.54	0	1891
chr6_region	2346319	323303843	137.79	0	1851
chr7	159345973	541277554	3.40	0	2630
chr7_region	2210246	269500211	121.93	0	2630
chr8	145138636	380829463	2.62	0	1143
chr8_region	1566502	179863711	114.82	0	1143
chr9	138394717	480856167	3.47	0	1388
chr9_region	1873735	240865912	128.55	0	1388
chr10	133797422	517717885	3.87	0	1009
chr10_region	1828952	259662366	141.97	0	1009
chr11	135086622	587453563	4.35	0	1366
chr11_region	2653682	323411165	121.87	0	1366
chr12	133275309	599934665	4.50	0	1933
chr12_region	2445531	324919058	132.86	0	1933
chr13	114364328	245367891	2.15	0	1191
chr13_region	828312	117351936	141.68	0	1191
chr14	107043718	339080874	3.17	0	2084
chr14_region	1508410	179175679	118.78	0	2084
chr15	101991189	361279355	3.54	0	904
chr15_region	1620590	175956075	108.58	0	904
chr16	90338345	362337276	4.01	0	2079
chr16_region	1975485	187623753	94.98	0	1607
chr17	83257441	548592039	6.59	0	1795
chr17_region	2581394	289689012	112.22	0	1795
chr18	80373285	181819554	2.26	0	926
chr18_region	691497	86657356	125.32	0	926
chr19	58617616	472021254	8.05	0	1189
chr19_region	2891894	274788323	95.02	0	1189
chr20	64444167	270209834	4.19	0	1027
chr20_region	1136294	138789956	122.14	0	1027
chr21	46709983	122695340	2.63	0	1273
chr21_region	462839	54765582	118.33	0	1177
chr22	50818468	200017175	3.94	0	1299
chr22_region	989969	97403273	98.39	0	1299
chrX	156040895	273431830	1.75	0	1687
chrX_region	0	0	0.00	0	0
chrY	57227415	38082009	0.67	0	2035
chrY_region	0	0	0.00	0	0
chrM	16569	3173223	191.52	0	276
chrM_region	0	0	0.00	0	0
chr1_KI270706v1_random	175055	899388	5.14	0	450
chr1_KI270706v1_random_region	0	0	0.00	0	0
chr1_KI270707v1_random	32032	14389	0.45	0	4
chr1_KI270707v1_random_region	0	0	0.00	0	0
chr1_KI270708v1_random	127682	88356	0.69	0	52
chr1_KI270708v1_random_region	0	0	0.00	0	0
chr1_KI270709v1_random	66860	224035	3.35	0	93
chr1_KI270709v1_random_region	0	0	0.00	0	0
chr1_KI270710v1_random	40176	19187	0.48	0	4
chr1_KI270710v1_random_region	0	0	0.00	0	0
chr1_KI270711v1_random	42210	2395518	56.75	0	1348
chr1_KI270711v1_random_region	0	0	0.00	0	0
chr1_KI270712v1_random	176043	274785	1.56	0	137
chr1_KI270712v1_random_region	0	0	0.00	0	0
chr1_KI270713v1_random	40745	403636	9.91	0	253
chr1_KI270713v1_random_region	0	0	0.00	0	0
chr1_KI270714v1_random	41717	285422	6.84	0	162
chr1_KI270714v1_random_region	0	0	0.00	0	0
chr2_KI270715v1_random	161471	24055	0.15	0	3
chr2_KI270715v1_random_region	0	0	0.00	0	0
chr2_KI270716v1_random	153799	18492	0.12	0	3
chr2_KI270716v1_random_region	0	0	0.00	0	0
chr3_GL000221v1_random	155397	1124619	7.24	0	1208
chr3_GL000221v1_random_region	0	0	0.00	0	0
chr4_GL000008v2_random	209709	797547	3.80	0	456
chr4_GL000008v2_random_region	0	0	0.00	0	0
chr5_GL000208v1_random	92689	19477	0.21	0	4
chr5_GL000208v1_random_region	0	0	0.00	0	0
chr9_KI270717v1_random	40062	16783	0.42	0	31
chr9_KI270717v1_random_region	0	0	0.00	0	0
chr9_KI270718v1_random	38054	240730	6.33	0	429
chr9_KI270718v1_random_region	0	0	0.00	0	0
chr9_KI270719v1_random	176845	243714	1.38	0	183
