chrom	length	bases	mean	min	max
chr1	248956422	1027679506	4.13	0	1828
chr1_region	4728181	532956333	112.72	0	1828
chr2	242193529	678572985	2.80	0	1702
chr2_region	3365782	335534438	99.69	0	1702
chr3	198295559	560048179	2.82	0	1948
chr3_region	2638027	281571227	106.74	0	1948
chr4	190214555	407218647	2.14	0	1213
chr4_region	1796579	199544580	111.07	0	1213
chr5	181538259	449490440	2.48	0	1005
chr5_region	2085904	221912101	106.39	0	1005
chr6	170805979	551894381	3.23	0	1944
chr6_region	2346319	290542593	123.83	0	1800
chr7	159345973	490189520	3.08	0	3877
chr7_region	2210246	241237450	109.15	0	3877
chr8	145138636	344617528	2.37	0	1027
chr8_region	1566502	162153475	103.51	0	1027
chr9	138394717	434107940	3.14	0	1443
chr9_region	1873735	213048644	113.70	0	1363
chr10	133797422	474260074	3.54	0	992
chr10_region	1828952	234225971	128.07	0	992
chr11	135086622	528543214	3.91	0	1201
chr11_region	2653682	286180147	107.84	0	1201
chr12	133275309	546650169	4.10	0	1768
chr12_region	2445531	289941482	118.56	0	1768
chr13	114364328	224398399	1.96	0	1192
chr13_region	828312	107543784	129.83	0	1192
chr14	107043718	302766259	2.83	0	1794
chr14_region	1508410	157733081	104.57	0	1794
chr15	101991189	344974523	3.38	0	1171
chr15_region	1620590	160914293	99.29	0	1146
chr16	90338345	312843787	3.46	0	1842
chr16_region	1975485	159108049	80.54	0	1520
chr17	83257441	486865778	5.85	0	1724
chr17_region	2581394	247406889	95.84	0	1724
chr18	80373285	165350769	2.06	0	857
chr18_region	691497	79258616	114.62	0	857
chr19	58617616	403336656	6.88	0	1087
chr19_region	2891894	229128294	79.23	0	1087
chr20	64444167	238833965	3.71	0	941
chr20_region	1136294	120146221	105.74	0	941
chr21	46709983	108345674	2.32	0	1075
chr21_region	462839	48709105	105.24	0	1016
chr22	50818468	169737811	3.34	0	1017
chr22_region	989969	81163718	81.99	0	1017
chrX	156040895	247248616	1.58	0	1422
chrX_region	0	0	0.00	0	0
chrY	57227415	34823243	0.61	0	1181
chrY_region	0	0	0.00	0	0
chrM	16569	561324	33.88	0	63
chrM_region	0	0	0.00	0	0
chr1_KI270706v1_random	175055	836888	4.78	0	440
chr1_KI270706v1_random_region	0	0	0.00	0	0
chr1_KI270707v1_random	32032	7148	0.22	0	4
chr1_KI270707v1_random_region	0	0	0.00	0	0
chr1_KI270708v1_random	127682	12301	0.10	0	11
chr1_KI270708v1_random_region	0	0	0.00	0	0
chr1_KI270709v1_random	66860	57908	0.87	0	16
chr1_KI270709v1_random_region	0	0	0.00	0	0
chr1_KI270710v1_random	40176	5250	0.13	0	9
chr1_KI270710v1_random_region	0	0	0.00	0	0
chr1_KI270711v1_random	42210	2404859	56.97	0	1385
chr1_KI270711v1_random_region	0	0	0.00	0	0
chr1_KI270712v1_random	176043	182956	1.04	0	89
chr1_KI270712v1_random_region	0	0	0.00	0	0
chr1_KI270713v1_random	40745	338444	8.31	0	251
chr1_KI270713v1_random_region	0	0	0.00	0	0
chr1_KI270714v1_random	41717	369371	8.85	0	175
chr1_KI270714v1_random_region	0	0	0.00	0	0
chr2_KI270715v1_random	161471	5754	0.04	0	2
chr2_KI270715v1_random_region	0	0	0.00	0	0
chr2_KI270716v1_random	153799	6367	0.04	0	2
chr2_KI270716v1_random_region	0	0	0.00	0	0
chr3_GL000221v1_random	155397	1197896	7.71	0	1360
chr3_GL000221v1_random_region	0	0	0.00	0	0
chr4_GL000008v2_random	209709	735680	3.51	0	479
chr4_GL000008v2_random_region	0	0	0.00	0	0
chr5_GL000208v1_random	92689	8064	0.09	0	2
chr5_GL000208v1_random_region	0	0	0.00	0	0
chr9_KI270717v1_random	40062	14665	0.37	0	36
chr9_KI270717v1_random_region	0	0	0.00	0	0
chr9_KI270718v1_random	38054	226919	5.96	0	380
chr9_KI270718v1_random_region	0	0	0.00	0	0
chr9_KI270719v1_random	176845	151945	0.86	0	105
chr9_KI270719v1_random_region	0	0	0.00	0	0
chr9_KI270720v1_random	39050	294874	7.55	0	359
chr9_KI270720v1_random_region	0	0	0.00	0	0
chr11_KI270721v1_random	100316	78782	0.79	0	64
chr11_KI270721v1_random_region	0	0	0.00	0	0
chr14_GL000009v2_random	201709	830822	4.12	0	492
chr14_GL000009v2_random_region	0	0	0.00	0	0
chr14_GL000225v1_random	211173	267363	1.27	0	257
chr14_GL000225v1_random_region	0	0	0.00	0	0
chr14_KI270722v1_random	194050	84692	0.44	0	34
chr14_KI270722v1_random_region	0	0	0.00	0	0
chr14_GL000194v1_random	191469	390356	2.04	0	249
chr14_GL000194v1_random_region	0	0	0.00	0	0
chr14_KI270723v1_random	38115	93717	2.46	0	69
chr14_KI270723v1_random_region	0	0	0.00	0	0
chr14_KI270724v1_random	39555	67672	1.71	0	92
chr14_KI270724v1_random_region	0	0	0.00	0	0
chr14_KI270725v1_random	172810	61984	0.36	0	138
chr14_KI270725v1_random_region	0	0	0.00	0	0
chr14_KI270726v1_random	43739	2199	0.05	0	2
chr14_KI270726v1_random_region	0	0	0.00	0	0
chr15_KI270727v1_random	448248	4289989	9.57	0	1428
chr15_KI270727v1_random_region	0	0	0.00	0	0
chr16_KI270728v1_random	1872759	2993329	1.60	0	415
chr16_KI270728v1_random_region	0	0	0.00	0	0
chr17_GL000205v2_random	185591	1177164	6.34	0	2129
chr17_GL000205v2_random_region	0	0	0.00	0	0
chr17_KI270729v1_random	280839	78037	0.28	0	62
chr17_KI270729v1_random_region	0	0	0.00	0	0
chr17_KI270730v1_random	112551	24783	0.22	0	23
chr17_KI270730v1_random_region	0	0	0.00	0	0
chr22_KI270731v1_random	150754	319286	2.12	0	231
chr22_KI270731v1_random_region	0	0	0.00	0	0
chr22_KI270732v1_random	41543	33464	0.81	0	77
chr22_KI270732v1_random_region	0	0	0.00	0	0
chr22_KI270733v1_random	179772	637911	3.55	0	392
chr22_KI270733v1_random_region	0	0	0.00	0	0
chr22_KI270734v1_random	165050	508151	3.08	0	206
chr22_KI270734v1_random_region	0	0	0.00	0	0
chr22_KI270735v1_random	42811	20906	0.49	0	15
chr22_KI270735v1_random_region	0	0	0.00	0	0
chr22_KI270736v1_random	181920	53439	0.29	0	10
chr22_KI270736v1_random_region	0	0	0.00	0	0
chr22_KI270737v1_random	103838	10321	0.10	0	18
chr22_KI270737v1_random_region	0	0	0.00	0	0
chr22_KI270738v1_random	99375	9908	0.10	0	3
chr22_KI270738v1_random_region	0	0	0.00	0	0
chr22_KI270739v1_random	73985	2270	0.03	0	2
chr22_KI270739v1_random_region	0	0	0.00	0	0
chrY_KI270740v1_random	37240	1184	0.03	0	1
chrY_KI270740v1_random_region	0	0	0.00	0	0
chrUn_KI270303v1	1942	232	0.12	0	1
chrUn_KI270303v1_region	0	0	0.00	0	0
chrUn_KI270305v1	1472	270	0.18	0	2
chrUn_KI270305v1_region	0	0	0.00	0	0
chrUn_KI270322v1	21476	611	0.03	0	2
chrUn_KI270322v1_region	0	0	0.00	0	0
chrUn_KI270320v1	4416	497	0.11	0	2
chrUn_KI270320v1_region	0	0	0.00	0	0
chrUn_KI270310v1	1201	539	0.45	0	4
chrUn_KI270310v1_region	0	0	0.00	0	0
chrUn_KI270316v1	1444	180	0.12	0	1
chrUn_KI270316v1_region	0	0	0.00	0	0
chrUn_KI270315v1	2276	447	0.20	0	2
