chrom	length	bases	mean	min	max
chr1	248956422	920224168	3.70	0	1397
chr1_region	4728181	441544147	93.39	0	1397
chr2	242193529	591554923	2.44	0	2422
chr2_region	3365782	264316411	78.53	0	1393
chr3	198295559	493316791	2.49	0	1573
chr3_region	2638027	225494097	85.48	0	1573
chr4	190214555	350328189	1.84	0	1048
chr4_region	1796579	152323979	84.79	0	1048
chr5	181538259	394041370	2.17	0	811
chr5_region	2085904	176330926	84.53	0	811
chr6	170805979	481041625	2.82	0	1562
chr6_region	2346319	231807428	98.80	0	1417
chr7	159345973	432000357	2.71	0	1743
chr7_region	2210246	193172621	87.40	0	1743
chr8	145138636	301056887	2.07	0	752
chr8_region	1566502	127732525	81.54	0	752
chr9	138394717	389164765	2.81	0	1192
chr9_region	1873735	174249886	93.00	0	1192
chr10	133797422	413888297	3.09	0	806
chr10_region	1828952	185328437	101.33	0	773
chr11	135086622	476659667	3.53	0	973
chr11_region	2653682	239091161	90.10	0	973
chr12	133275309	482601276	3.62	0	1924
chr12_region	2445531	234721537	95.98	0	1398
chr13	114364328	193258306	1.69	0	824
chr13_region	828312	82822974	99.99	0	824
chr14	107043718	281041697	2.63	0	2443
chr14_region	1508410	133255424	88.34	0	2443
chr15	101991189	296748346	2.91	0	680
chr15_region	1620590	128429438	79.25	0	593
chr16	90338345	293725252	3.25	0	1647
chr16_region	1975485	138513874	70.12	0	1163
chr17	83257441	450845827	5.42	0	1357
chr17_region	2581394	215564404	83.51	0	1357
chr18	80373285	144056189	1.79	0	634
chr18_region	691497	61869808	89.47	0	634
chr19	58617616	387987245	6.62	0	793
chr19_region	2891894	207210629	71.65	0	793
chr20	64444167	217124016	3.37	0	728
chr20_region	1136294	100815783	88.72	0	728
chr21	46709983	96544262	2.07	0	901
chr21_region	462839	39763985	85.91	0	901
chr22	50818468	164747895	3.24	0	985
chr22_region	989969	72047137	72.78	0	985
chrX	156040895	217055483	1.39	0	1140
chrX_region	0	0	0.00	0	0
