chrom	length	bases	mean	min	max
chr1	248956422	1329396086	5.34	0	1967
chr1_region	4728181	635251009	134.35	0	1967
chr2	242193529	893964091	3.69	0	1907
chr2_region	3365782	398756256	118.47	0	1907
chr3	198295559	738657709	3.73	0	4872
chr3_region	2638027	333390923	126.38	0	2241
chr4	190214555	547200398	2.88	0	1394
chr4_region	1796579	235703837	131.20	0	1394
chr5	181538259	593795441	3.27	0	1064
chr5_region	2085904	262123389	125.66	0	1064
chr6	170805979	713608003	4.18	0	2103
chr6_region	2346319	340318641	145.04	0	1910
chr7	159345973	632491043	3.97	0	3254
chr7_region	2210246	281840353	127.52	0	3254
chr8	145138636	453603434	3.13	0	1277
chr8_region	1566502	190664037	121.71	0	1277
chr9	138394717	554048812	4.00	0	1644
chr9_region	1873735	249534732	133.18	0	1307
chr10	133797422	610879187	4.57	0	1062
chr10_region	1828952	274192221	149.92	0	1062
chr11	135086622	676160970	5.01	0	1388
chr11_region	2653682	336395435	126.77	0	1388
chr12	133275309	705157397	5.29	0	1887
chr12_region	2445531	343057513	140.28	0	1887
chr13	114364328	301212635	2.63	0	1438
chr13_region	828312	127266180	153.65	0	1438
chr14	107043718	395215522	3.69	0	1876
chr14_region	1508410	187915315	124.58	0	1876
chr15	101991189	426575880	4.18	0	1060
chr15_region	1620590	186341836	114.98	0	1060
chr16	90338345	397651085	4.40	0	2129
chr16_region	1975485	185202583	93.75	0	1714
chr17	83257441	619247978	7.44	0	1915
chr17_region	2581394	294731704	114.18	0	1915
chr18	80373285	219703667	2.73	0	1059
chr18_region	691497	92969897	134.45	0	1059
chr19	58617616	497140502	8.48	0	1121
chr19_region	2891894	267434038	92.48	0	1121
chr20	64444167	304978031	4.73	0	1075
chr20_region	1136294	140045231	123.25	0	1075
chr21	46709983	142421526	3.05	0	1270
chr21_region	462839	57004831	123.16	0	1270
chr22	50818468	214280626	4.22	0	1185
chr22_region	989969	94776070	95.74	0	1185
chrX	156040895	593444566	3.80	0	2843
chrX_region	0	0	0.00	0	0
chrY	57227415	1773353	0.03	0	398
chrY_region	0	0	0.00	0	0
chrM	16569	2354236	142.09	0	208
chrM_region	0	0	0.00	0	0
chr1_KI270706v1_random	175055	1054670	6.02	0	491
chr1_KI270706v1_random_region	0	0	0.00	0	0
chr1_KI270707v1_random	32032	15842	0.49	0	4
chr1_KI270707v1_random_region	0	0	0.00	0	0
chr1_KI270708v1_random	127682	16760	0.13	0	10
chr1_KI270708v1_random_region	0	0	0.00	0	0
chr1_KI270709v1_random	66860	432109	6.46	0	111
chr1_KI270709v1_random_region	0	0	0.00	0	0
chr1_KI270710v1_random	40176	9337	0.23	0	4
chr1_KI270710v1_random_region	0	0	0.00	0	0
chr1_KI270711v1_random	42210	2312781	54.79	0	1276
chr1_KI270711v1_random_region	0	0	0.00	0	0
chr1_KI270712v1_random	176043	243157	1.38	0	150
chr1_KI270712v1_random_region	0	0	0.00	0	0
chr1_KI270713v1_random	40745	472607	11.60	0	289
chr1_KI270713v1_random_region	0	0	0.00	0	0
chr1_KI270714v1_random	41717	387057	9.28	0	190
chr1_KI270714v1_random_region	0	0	0.00	0	0
chr2_KI270715v1_random	161471	55077	0.34	0	5
chr2_KI270715v1_random_region	0	0	0.00	0	0
chr2_KI270716v1_random	153799	48792	0.32	0	6
chr2_KI270716v1_random_region	0	0	0.00	0	0
chr3_GL000221v1_random	155397	1583549	10.19	0	1552
chr3_GL000221v1_random_region	0	0	0.00	0	0
chr4_GL000008v2_random	209709	985624	4.70	0	489
chr4_GL000008v2_random_region	0	0	0.00	0	0
chr5_GL000208v1_random	92689	47498	0.51	0	12
chr5_GL000208v1_random_region	0	0	0.00	0	0
chr9_KI270717v1_random	40062	29113	0.73	0	44
chr9_KI270717v1_random_region	0	0	0.00	0	0
chr9_KI270718v1_random	38054	281107	7.39	0	316
chr9_KI270718v1_random_region	0	0	0.00	0	0
chr9_KI270719v1_random	176845	293637	1.66	0	139
chr9_KI270719v1_random_region	0	0	0.00	0	0
chr9_KI270720v1_random	39050	392781	10.06	0	483
chr9_KI270720v1_random_region	0	0	0.00	0	0
chr11_KI270721v1_random	100316	101251	1.01	0	66
chr11_KI270721v1_random_region	0	0	0.00	0	0
chr14_GL000009v2_random	201709	939034	4.66	0	518
chr14_GL000009v2_random_region	0	0	0.00	0	0
chr14_GL000225v1_random	211173	889871	4.21	0	262
chr14_GL000225v1_random_region	0	0	0.00	0	0
chr14_KI270722v1_random	194050	46608	0.24	0	8
chr14_KI270722v1_random_region	0	0	0.00	0	0
chr14_GL000194v1_random	191469	481196	2.51	0	310
chr14_GL000194v1_random_region	0	0	0.00	0	0
chr14_KI270723v1_random	38115	90970	2.39	0	68
chr14_KI270723v1_random_region	0	0	0.00	0	0
chr14_KI270724v1_random	39555	34580	0.87	0	31
chr14_KI270724v1_random_region	0	0	0.00	0	0
chr14_KI270725v1_random	172810	145942	0.84	0	156
chr14_KI270725v1_random_region	0	0	0.00	0	0
chr14_KI270726v1_random	43739	17323	0.40	0	4
chr14_KI270726v1_random_region	0	0	0.00	0	0
chr15_KI270727v1_random	448248	2967275	6.62	0	919
chr15_KI270727v1_random_region	0	0	0.00	0	0
chr16_KI270728v1_random	1872759	3958417	2.11	0	476
chr16_KI270728v1_random_region	0	0	0.00	0	0
chr17_GL000205v2_random	185591	1583031	8.53	0	2530
chr17_GL000205v2_random_region	0	0	0.00	0	0
chr17_KI270729v1_random	280839	423213	1.51	0	506
chr17_KI270729v1_random_region	0	0	0.00	0	0
chr17_KI270730v1_random	112551	102568	0.91	0	31
chr17_KI270730v1_random_region	0	0	0.00	0	0
chr22_KI270731v1_random	150754	393200	2.61	0	271
chr22_KI270731v1_random_region	0	0	0.00	0	0
chr22_KI270732v1_random	41543	38515	0.93	0	39
chr22_KI270732v1_random_region	0	0	0.00	0	0
chr22_KI270733v1_random	179772	1476935	8.22	0	641
chr22_KI270733v1_random_region	0	0	0.00	0	0
chr22_KI270734v1_random	165050	702338	4.26	0	268
chr22_KI270734v1_random_region	0	0	0.00	0	0
chr22_KI270735v1_random	42811	80916	1.89	0	69
chr22_KI270735v1_random_region	0	0	0.00	0	0
chr22_KI270736v1_random	181920	167868	0.92	0	68
chr22_KI270736v1_random_region	0	0	0.00	0	0
chr22_KI270737v1_random	103838	51614	0.50	0	124
chr22_KI270737v1_random_region	0	0	0.00	0	0
chr22_KI270738v1_random	99375	42120	0.42	0	5
chr22_KI270738v1_random_region	0	0	0.00	0	0
chr22_KI270739v1_random	73985	12588	0.17	0	3
chr22_KI270739v1_random_region	0	0	0.00	0	0
chrUn_KI270302v1	2274	540	0.24	0	1
chrUn_KI270302v1_region	0	0	0.00	0	0
chrUn_KI270304v1	2165	3592	1.66	0	6
chrUn_KI270304v1_region	0	0	0.00	0	0
chrUn_KI270303v1	1942	1913	0.99	0	4
chrUn_KI270303v1_region	0	0	0.00	0	0
chrUn_KI270322v1	21476	1567	0.07	0	2
chrUn_KI270322v1_region	0	0	0.00	0	0
chrUn_KI270320v1	4416	1617	0.37	0	2
chrUn_KI270320v1_region	0	0	0.00	0	0
chrUn_KI270310v1	1201	4223	3.52	0	12
chrUn_KI270310v1_region	0	0	0.00	0	0
chrUn_KI270315v1	2276	180	0.08	0	1
chrUn_KI270315v1_region	0	0	0.00	0	0
chrUn_KI270311v1	12399	5387	0.43	0	12
chrUn_KI270311v1_region	0	0	0.00	0	0
chrUn_KI270317v1	37690	178	0.00	0	1
chrUn_KI270317v1_region	0	0	0.00	0	0
chrUn_KI270412v1	1179	889	0.75	0	3
chrUn_KI270412v1_region	0	0	0.00	0	0
chrUn_KI270411v1	2646	3264	1.23	0	9
chrUn_KI270411v1_region	0	0	0.00	0	0
chrUn_KI270414v1	2489	180	0.07	0	1
chrUn_KI270414v1_region	0	0	0.00	0	0
chrUn_KI270419v1	1029	180	0.17	0	1
