chrom	length	bases	mean	min	max
chr1	248956422	1243021269	4.99	0	4187
chr1_region	4728181	472832287	100.00	0	2325
chr2	242193529	940729439	3.88	0	1338
chr2_region	3365782	316262943	93.96	0	1338
chr3	198295559	752640764	3.80	0	8005
chr3_region	2638027	248925859	94.36	0	5878
chr4	190214555	601763096	3.16	0	2320
chr4_region	1796579	162593825	90.50	0	1330
chr5	181538259	642120500	3.54	0	4794
chr5_region	2085904	198969546	95.39	0	979
chr6	170805979	674992662	3.95	0	3026
chr6_region	2346319	237804884	101.35	0	3026
chr7	159345973	621338982	3.90	0	2168
chr7_region	2210246	201228244	91.04	0	1816
chr8	145138636	489415316	3.37	0	2199
chr8_region	1566502	134332070	85.75	0	2199
chr9	138394717	517299562	3.74	0	1287
chr9_region	1873735	171791132	91.68	0	1287
chr10	133797422	552638891	4.13	0	2168
chr10_region	1828952	175704220	96.07	0	904
chr11	135086622	630059955	4.66	0	4063
chr11_region	2653682	253081927	95.37	0	4063
chr12	133275309	606865622	4.55	0	1222
chr12_region	2445531	233656763	95.54	0	1222
chr13	114364328	304723207	2.66	0	2152
chr13_region	828312	71853116	86.75	0	702
chr14	107043718	388402952	3.63	0	1307
chr14_region	1508410	145355809	96.36	0	1307
chr15	101991189	419894791	4.12	0	1324
chr15_region	1620590	152178210	93.90	0	1324
chr16	90338345	469159182	5.19	0	3509
chr16_region	1975485	180875474	91.56	0	915
chr17	83257441	573571659	6.89	0	1562
chr17_region	2581394	245674309	95.17	0	1375
chr18	80373285	248491088	3.09	0	2312
chr18_region	691497	60957906	88.15	0	759
chr19	58617616	479427737	8.18	0	1167
chr19_region	2891894	254778157	88.10	0	1167
chr20	64444167	290791707	4.51	0	1255
chr20_region	1136294	99722693	87.76	0	1255
chr21	46709983	159107161	3.41	0	1756
chr21_region	462839	41199996	89.02	0	555
chr22	50818468	219789271	4.32	0	1387
chr22_region	989969	82911238	83.75	0	1017
chrX	156040895	317581742	2.04	0	2261
chrX_region	0	0	0.00	0	0
chrY	57227415	64373464	1.12	0	2217
chrY_region	0	0	0.00	0	0
chrM	16569	13984665	844.03	0	1221
chrM_region	0	0	0.00	0	0
chr1_KI270706v1_random	175055	903910	5.16	0	348
chr1_KI270706v1_random_region	0	0	0.00	0	0
chr1_KI270707v1_random	32032	84604	2.64	0	11
chr1_KI270707v1_random_region	0	0	0.00	0	0
chr1_KI270708v1_random	127682	166860	1.31	0	13
chr1_KI270708v1_random_region	0	0	0.00	0	0
chr1_KI270709v1_random	66860	2365175	35.38	0	640
chr1_KI270709v1_random_region	0	0	0.00	0	0
chr1_KI270710v1_random	40176	69917	1.74	0	11
chr1_KI270710v1_random_region	0	0	0.00	0	0
chr1_KI270711v1_random	42210	3992520	94.59	0	1364
chr1_KI270711v1_random_region	0	0	0.00	0	0
chr1_KI270712v1_random	176043	628324	3.57	0	302
chr1_KI270712v1_random_region	0	0	0.00	0	0
chr1_KI270713v1_random	40745	470659	11.55	0	320
chr1_KI270713v1_random_region	0	0	0.00	0	0
chr1_KI270714v1_random	41717	188778	4.53	0	92
chr1_KI270714v1_random_region	0	0	0.00	0	0
chr2_KI270715v1_random	161471	273831	1.70	0	13
chr2_KI270715v1_random_region	0	0	0.00	0	0
chr2_KI270716v1_random	153799	257840	1.68	0	15
chr2_KI270716v1_random_region	0	0	0.00	0	0
chr3_GL000221v1_random	155397	907111	5.84	0	325
chr3_GL000221v1_random_region	0	0	0.00	0	0
chr4_GL000008v2_random	209709	1163140	5.55	0	322
chr4_GL000008v2_random_region	0	0	0.00	0	0
chr5_GL000208v1_random	92689	227818	2.46	0	17
chr5_GL000208v1_random_region	0	0	0.00	0	0
chr9_KI270717v1_random	40062	151858	3.79	0	189
chr9_KI270717v1_random_region	0	0	0.00	0	0
chr9_KI270718v1_random	38054	191484	5.03	0	113
chr9_KI270718v1_random_region	0	0	0.00	0	0
chr9_KI270719v1_random	176845	821222	4.64	0	255
chr9_KI270719v1_random_region	0	0	0.00	0	0
chr9_KI270720v1_random	39050	244010	6.25	0	147
chr9_KI270720v1_random_region	0	0	0.00	0	0
chr11_KI270721v1_random	100316	204500	2.04	0	44
chr11_KI270721v1_random_region	0	0	0.00	0	0
chr14_GL000009v2_random	201709	1176784	5.83	0	302
chr14_GL000009v2_random_region	0	0	0.00	0	0
chr14_GL000225v1_random	211173	8950125	42.38	0	2627
chr14_GL000225v1_random_region	0	0	0.00	0	0
chr14_KI270722v1_random	194050	327433	1.69	0	11
chr14_KI270722v1_random_region	0	0	0.00	0	0
chr14_GL000194v1_random	191469	1155247	6.03	0	117
chr14_GL000194v1_random_region	0	0	0.00	0	0
chr14_KI270723v1_random	38115	403930	10.60	0	498
chr14_KI270723v1_random_region	0	0	0.00	0	0
chr14_KI270724v1_random	39555	339088	8.57	0	350
chr14_KI270724v1_random_region	0	0	0.00	0	0
chr14_KI270725v1_random	172810	614220	3.55	0	330
chr14_KI270725v1_random_region	0	0	0.00	0	0
chr14_KI270726v1_random	43739	192439	4.40	0	136
chr14_KI270726v1_random_region	0	0	0.00	0	0
chr15_KI270727v1_random	448248	2193400	4.89	0	487
chr15_KI270727v1_random_region	0	0	0.00	0	0
chr16_KI270728v1_random	1872759	6124233	3.27	0	400
chr16_KI270728v1_random_region	0	0	0.00	0	0
chr17_GL000205v2_random	185591	1445211	7.79	0	495
chr17_GL000205v2_random_region	0	0	0.00	0	0
chr17_KI270729v1_random	280839	2639263	9.40	0	2731
chr17_KI270729v1_random_region	0	0	0.00	0	0
chr17_KI270730v1_random	112551	627187	5.57	0	146
chr17_KI270730v1_random_region	0	0	0.00	0	0
chr22_KI270731v1_random	150754	994803	6.60	0	315
chr22_KI270731v1_random_region	0	0	0.00	0	0
chr22_KI270732v1_random	41543	276399	6.65	0	380
chr22_KI270732v1_random_region	0	0	0.00	0	0
chr22_KI270733v1_random	179772	5084288	28.28	0	1880
chr22_KI270733v1_random_region	0	0	0.00	0	0
chr22_KI270734v1_random	165050	1319954	8.00	0	383
chr22_KI270734v1_random_region	0	0	0.00	0	0
chr22_KI270735v1_random	42811	395472	9.24	0	391
chr22_KI270735v1_random_region	0	0	0.00	0	0
chr22_KI270736v1_random	181920	1319297	7.25	0	432
chr22_KI270736v1_random_region	0	0	0.00	0	0
chr22_KI270737v1_random	103838	352641	3.40	0	745
chr22_KI270737v1_random_region	0	0	0.00	0	0
chr22_KI270738v1_random	99375	258244	2.60	0	38
chr22_KI270738v1_random_region	0	0	0.00	0	0
chr22_KI270739v1_random	73985	62000	0.84	0	6
chr22_KI270739v1_random_region	0	0	0.00	0	0
chrY_KI270740v1_random	37240	38345	1.03	0	7
chrY_KI270740v1_random_region	0	0	0.00	0	0
chrUn_KI270302v1	2274	3962	1.74	0	5
chrUn_KI270302v1_region	0	0	0.00	0	0
chrUn_KI270304v1	2165	9176	4.24	0	25
chrUn_KI270304v1_region	0	0	0.00	0	0
chrUn_KI270303v1	1942	13177	6.79	0	53
chrUn_KI270303v1_region	0	0	0.00	0	0
chrUn_KI270305v1	1472	4369	2.97	0	11
chrUn_KI270305v1_region	0	0	0.00	0	0
chrUn_KI270322v1	21476	26741	1.25	0	35
chrUn_KI270322v1_region	0	0	0.00	0	0
chrUn_KI270320v1	4416	43258	9.80	0	29
chrUn_KI270320v1_region	0	0	0.00	0	0
chrUn_KI270310v1	1201	15045	12.53	0	77
chrUn_KI270310v1_region	0	0	0.00	0	0
chrUn_KI270316v1	1444	6529	4.52	0	15
chrUn_KI270316v1_region	0	0	0.00	0	0
chrUn_KI270315v1	2276	10215	4.49	0	23
chrUn_KI270315v1_region	0	0	0.00	0	0
chrUn_KI270312v1	998	3508	3.52	0	12
chrUn_KI270312v1_region	0	0	0.00	0	0
chrUn_KI270311v1	12399	48722	3.93	0	160
chrUn_KI270311v1_region	0	0	0.00	0	0
chrUn_KI270317v1	37690	11693	0.31	0	24
chrUn_KI270317v1_region	0	0	0.00	0	0
chrUn_KI270412v1	1179	6015	5.10	0	16
chrUn_KI270412v1_region	0	0	0.00	0	0
chrUn_KI270411v1	2646	21985	8.31	0	34
chrUn_KI270411v1_region	0	0	0.00	0	0
chrUn_KI270414v1	2489	5664	2.28	0	16
chrUn_KI270414v1_region	0	0	0.00	0	0
chrUn_KI270419v1	1029	1484	1.44	0	6
chrUn_KI270419v1_region	0	0	0.00	0	0
chrUn_KI270418v1	2145	3784	1.76	0	7
chrUn_KI270418v1_region	0	0	0.00	0	0
chrUn_KI270420v1	2321	8731	3.76	0	9
chrUn_KI270420v1_region	0	0	0.00	0	0
chrUn_KI270424v1	2140	1687	0.79	0	4
chrUn_KI270424v1_region	0	0	0.00	0	0
chrUn_KI270417v1	2043	4702	2.30	0	6
chrUn_KI270417v1_region	0	0	0.00	0	0
chrUn_KI270422v1	1445	7912	5.48	0	16
chrUn_KI270422v1_region	0	0	0.00	0	0
chrUn_KI270423v1	981	2819	2.87	0	13
chrUn_KI270423v1_region	0	0	0.00	0	0
chrUn_KI270425v1	1884	2880	1.53	0	8
chrUn_KI270425v1_region	0	0	0.00	0	0
chrUn_KI270429v1	1361	8283	6.09	0	16
chrUn_KI270429v1_region	0	0	0.00	0	0
chrUn_KI270442v1	392061	2655555	6.77	0	1503
