chrom	length	bases	mean	min	max
chr1	248956422	806153983	3.24	0	1218
chr1_region	4728181	400677470	84.74	0	1218
chr2	242193529	522819330	2.16	0	1224
chr2_region	3365782	243150938	72.24	0	1224
chr3	198295559	434218177	2.19	0	1414
chr3_region	2638027	206898786	78.43	0	1414
chr4	190214555	308494596	1.62	0	1120
chr4_region	1796579	139966096	77.91	0	1120
chr5	181538259	347679541	1.92	0	856
chr5_region	2085904	161709487	77.52	0	856
chr6	170805979	422876507	2.48	0	1319
chr6_region	2346319	211588323	90.18	0	1278
chr7	159345973	381934877	2.40	0	1879
chr7_region	2210246	178013480	80.54	0	1879
chr8	145138636	265505983	1.83	0	665
chr8_region	1566502	117600910	75.07	0	663
chr9	138394717	340527057	2.46	0	1091
chr9_region	1873735	159300650	85.02	0	1091
chr10	133797422	366162583	2.74	0	746
chr10_region	1828952	171008780	93.50	0	677
chr11	135086622	417033196	3.09	0	966
chr11_region	2653682	216549535	81.60	0	966
chr12	133275309	422680197	3.17	0	1262
chr12_region	2445531	213768277	87.41	0	1262
chr13	114364328	171580858	1.50	0	774
chr13_region	828312	76686234	92.58	0	774
chr14	107043718	234887609	2.19	0	1301
chr14_region	1508410	116593267	77.30	0	1301
chr15	101991189	255247933	2.50	0	581
chr15_region	1620590	115762818	71.43	0	581
chr16	90338345	256528637	2.84	0	1440
chr16_region	1975485	125557033	63.56	0	1030
chr17	83257441	393209648	4.72	0	1427
chr17_region	2581394	193368506	74.91	0	1285
chr18	80373285	127037869	1.58	0	577
chr18_region	691497	56687356	81.98	0	577
chr19	58617616	331024799	5.65	0	1060
chr19_region	2891894	183078511	63.31	0	1060
chr20	64444167	193114166	3.00	0	624
chr20_region	1136294	93064614	81.90	0	624
chr21	46709983	87414181	1.87	0	940
chr21_region	462839	36582120	79.04	0	783
chr22	50818468	142642090	2.81	0	799
chr22_region	989969	66226607	66.90	0	799
chrX	156040895	190067376	1.22	0	1286
chrX_region	0	0	0.00	0	0
chrY	57227415	26893454	0.47	0	819
chrY_region	0	0	0.00	0	0
chrM	16569	1504638	90.81	0	138
chrM_region	0	0	0.00	0	0
chr1_KI270706v1_random	175055	575257	3.29	0	236
chr1_KI270706v1_random_region	0	0	0.00	0	0
chr1_KI270707v1_random	32032	8476	0.26	0	4
chr1_KI270707v1_random_region	0	0	0.00	0	0
chr1_KI270708v1_random	127682	43485	0.34	0	15
chr1_KI270708v1_random_region	0	0	0.00	0	0
chr1_KI270709v1_random	66860	86707	1.30	0	23
chr1_KI270709v1_random_region	0	0	0.00	0	0
chr1_KI270710v1_random	40176	12493	0.31	0	3
chr1_KI270710v1_random_region	0	0	0.00	0	0
chr1_KI270711v1_random	42210	1435829	34.02	0	702
chr1_KI270711v1_random_region	0	0	0.00	0	0
chr1_KI270712v1_random	176043	158978	0.90	0	88
chr1_KI270712v1_random_region	0	0	0.00	0	0
chr1_KI270713v1_random	40745	294422	7.23	0	187
chr1_KI270713v1_random_region	0	0	0.00	0	0
chr1_KI270714v1_random	41717	266684	6.39	0	122
chr1_KI270714v1_random_region	0	0	0.00	0	0
chr2_KI270715v1_random	161471	14639	0.09	0	3
chr2_KI270715v1_random_region	0	0	0.00	0	0
chr2_KI270716v1_random	153799	15319	0.10	0	3
chr2_KI270716v1_random_region	0	0	0.00	0	0
chr3_GL000221v1_random	155397	764197	4.92	0	637
chr3_GL000221v1_random_region	0	0	0.00	0	0
chr4_GL000008v2_random	209709	562644	2.68	0	280
chr4_GL000008v2_random_region	0	0	0.00	0	0
chr5_GL000208v1_random	92689	15674	0.17	0	3
chr5_GL000208v1_random_region	0	0	0.00	0	0
chr9_KI270717v1_random	40062	11092	0.28	0	19
chr9_KI270717v1_random_region	0	0	0.00	0	0
