chrom	length	bases	mean	min	max
chr1	248956422	1302652577	5.23	0	3098
chr1_region	4728181	561448257	118.75	0	3049
chr2	242193529	960867146	3.97	0	1797
chr2_region	3365782	386080765	114.71	0	1797
chr3	198295559	752899428	3.80	0	9111
chr3_region	2638027	292990886	111.06	0	8664
chr4	190214555	606190340	3.19	0	2595
chr4_region	1796579	205141413	114.18	0	1123
chr5	181538259	641045616	3.53	0	3855
chr5_region	2085904	239072101	114.61	0	1454
chr6	170805979	679100581	3.98	0	3508
chr6_region	2346319	280193170	119.42	0	3508
chr7	159345973	626426076	3.93	0	2589
chr7_region	2210246	241706258	109.36	0	2339
chr8	145138636	477234698	3.29	0	2286
chr8_region	1566502	159686501	101.94	0	2286
chr9	138394717	520576871	3.76	0	1640
chr9_region	1873735	199074692	106.24	0	1640
chr10	133797422	554554569	4.14	0	1625
chr10_region	1828952	211037604	115.39	0	1198
chr11	135086622	634596882	4.70	0	4088
chr11_region	2653682	289186847	108.98	0	4088
chr12	133275309	616968632	4.63	0	1304
chr12_region	2445531	273071246	111.66	0	1304
chr13	114364328	299300540	2.62	0	1618
chr13_region	828312	89280627	107.79	0	844
chr14	107043718	391620607	3.66	0	1705
chr14_region	1508410	168771194	111.89	0	1705
chr15	101991189	432239766	4.24	0	2248
chr15_region	1620590	180447313	111.35	0	2248
chr16	90338345	451812565	5.00	0	1726
chr16_region	1975485	199383441	100.93	0	1224
chr17	83257441	579397365	6.96	0	1604
chr17_region	2581394	274117099	106.19	0	1604
chr18	80373285	238687092	2.97	0	1089
chr18_region	691497	75100955	108.61	0	785
chr19	58617616	481608091	8.22	0	2480
chr19_region	2891894	278847998	96.42	0	2480
chr20	64444167	281946421	4.38	0	1521
chr20_region	1136294	112075772	98.63	0	1521
chr21	46709983	151581635	3.25	0	1507
chr21_region	462839	47621568	102.89	0	640
chr22	50818468	209100632	4.11	0	1505
chr22_region	989969	88716554	89.62	0	1505
chrX	156040895	331178289	2.12	0	2655
chrX_region	0	0	0.00	0	0
chrY	57227415	62162811	1.09	0	1620
