chrom	length	bases	mean	min	max
chr1	248956422	968862255	3.89	0	1616
chr1_region	4728181	487429498	103.09	0	1616
chr2	242193529	692826915	2.86	0	6017
chr2_region	3365782	358914458	106.64	0	1196
chr3	198295559	516731234	2.61	0	6490
chr3_region	2638027	261231113	99.03	0	6490
chr4	190214555	394270285	2.07	0	2069
chr4_region	1796579	189320553	105.38	0	2069
chr5	181538259	430040205	2.37	0	781
chr5_region	2085904	214100175	102.64	0	781
chr6	170805979	482480483	2.82	0	3322
chr6_region	2346319	253908225	108.22	0	3322
chr7	159345973	443874368	2.79	0	5509
chr7_region	2210246	217080170	98.22	0	4960
chr8	145138636	305945882	2.11	0	1117
chr8_region	1566502	141883293	90.57	0	1117
chr9	138394717	366052546	2.64	0	1167
chr9_region	1873735	173619659	92.66	0	1167
chr10	133797422	382443124	2.86	0	893
chr10_region	1828952	185986809	101.69	0	893
chr11	135086622	456983629	3.38	0	4095
chr11_region	2653682	251514870	94.78	0	4095
chr12	133275309	459283329	3.45	0	3946
chr12_region	2445531	245367670	100.33	0	842
chr13	114364328	185304756	1.62	0	712
chr13_region	828312	82062983	99.07	0	712
chr14	107043718	286895352	2.68	0	1014
chr14_region	1508410	152299931	100.97	0	1014
chr15	101991189	325601413	3.19	0	1385
chr15_region	1620590	161452925	99.63	0	1385
chr16	90338345	321872635	3.56	0	1595
chr16_region	1975485	168268492	85.18	0	1595
chr17	83257441	464919812	5.58	0	1558
chr17_region	2581394	241402104	93.52	0	1558
chr18	80373285	150041998	1.87	0	1095
chr18_region	691497	68710604	99.37	0	1095
chr19	58617616	398570946	6.80	0	1616
chr19_region	2891894	243207879	84.10	0	1616
chr20	64444167	185117601	2.87	0	795
chr20_region	1136294	91346091	80.39	0	795
chr21	46709983	96973642	2.08	0	864
chr21_region	462839	40926112	88.42	0	609
chr22	50818468	149683768	2.95	0	1003
chr22_region	989969	72859076	73.60	0	875
chrX	156040895	413615998	2.65	0	3923
chrX_region	0	0	0.00	0	0
chrY	57227415	2550859	0.04	0	710
chrY_region	0	0	0.00	0	0
chrM	16569	5523600	333.37	0	816
chrM_region	0	0	0.00	0	0
chr1_KI270706v1_random	175055	728790	4.16	0	502
chr1_KI270706v1_random_region	0	0	0.00	0	0
chr1_KI270707v1_random	32032	18148	0.57	0	4
chr1_KI270707v1_random_region	0	0	0.00	0	0
chr1_KI270708v1_random	127682	47627	0.37	0	18
chr1_KI270708v1_random_region	0	0	0.00	0	0
chr1_KI270709v1_random	66860	256832	3.84	0	76
chr1_KI270709v1_random_region	0	0	0.00	0	0
chr1_KI270710v1_random	40176	15800	0.39	0	3
chr1_KI270710v1_random_region	0	0	0.00	0	0
chr1_KI270711v1_random	42210	5533394	131.09	0	1551
chr1_KI270711v1_random_region	0	0	0.00	0	0
chr1_KI270712v1_random	176043	362465	2.06	0	354
chr1_KI270712v1_random_region	0	0	0.00	0	0
chr1_KI270713v1_random	40745	332070	8.15	0	215
chr1_KI270713v1_random_region	0	0	0.00	0	0
chr1_KI270714v1_random	41717	343128	8.23	0	273
chr1_KI270714v1_random_region	0	0	0.00	0	0
chr2_KI270715v1_random	161471	29911	0.19	0	3
chr2_KI270715v1_random_region	0	0	0.00	0	0
chr2_KI270716v1_random	153799	29879	0.19	0	5
chr2_KI270716v1_random_region	0	0	0.00	0	0
chr3_GL000221v1_random	155397	1020068	6.56	0	676
chr3_GL000221v1_random_region	0	0	0.00	0	0
chr4_GL000008v2_random	209709	756865	3.61	0	452
chr4_GL000008v2_random_region	0	0	0.00	0	0
chr5_GL000208v1_random	92689	31245	0.34	0	8
chr5_GL000208v1_random_region	0	0	0.00	0	0
