chrom	length	bases	mean	min	max
chr1	248956422	817530081	3.28	0	7162
chr1_region	4728181	264606050	55.96	0	1092
chr2	242193529	659180159	2.72	0	1845
chr2_region	3365782	185954332	55.25	0	706
chr3	198295559	524786056	2.65	0	12705
chr3_region	2638027	142187824	53.90	0	4842
chr4	190214555	449709252	2.36	0	2494
chr4_region	1796579	98614049	54.89	0	1178
chr5	181538259	458590616	2.53	0	7665
chr5_region	2085904	114759993	55.02	0	521
chr6	170805979	459619210	2.69	0	1720
chr6_region	2346319	131821027	56.18	0	1720
chr7	159345973	434885831	2.73	0	1888
chr7_region	2210246	117450864	53.14	0	1516
chr8	145138636	351949072	2.42	0	832
chr8_region	1566502	77945918	49.76	0	832
chr9	138394717	352439140	2.55	0	663
chr9_region	1873735	97135463	51.84	0	663
chr10	133797422	381036463	2.85	0	3028
chr10_region	1828952	100572974	54.99	0	485
chr11	135086622	416289638	3.08	0	2683
chr11_region	2653682	141839264	53.45	0	2683
chr12	133275309	402478876	3.02	0	649
chr12_region	2445531	131414214	53.74	0	649
chr13	114364328	226875951	1.98	0	620
chr13_region	828312	41446415	50.04	0	510
chr14	107043718	260934895	2.44	0	971
chr14_region	1508410	82617540	54.77	0	971
chr15	101991189	279819788	2.74	0	680
chr15_region	1620590	88604270	54.67	0	680
chr16	90338345	298797221	3.31	0	1977
chr16_region	1975485	100736045	50.99	0	605
chr17	83257441	352026712	4.23	0	1674
chr17_region	2581394	134658908	52.17	0	609
chr18	80373285	187549654	2.33	0	1052
chr18_region	691497	36551075	52.86	0	896
chr19	58617616	282524969	4.82	0	596
chr19_region	2891894	138996409	48.06	0	596
chr20	64444167	198173105	3.08	0	1182
chr20_region	1136294	55944407	49.23	0	622
chr21	46709983	110140865	2.36	0	1915
chr21_region	462839	23257561	50.25	0	359
chr22	50818468	140278965	2.76	0	1898
chr22_region	989969	46629410	47.10	0	560
chrX	156040895	414839905	2.66	0	2845
chrX_region	0	0	0.00	0	0
chrY	57227415	8487030	0.15	0	1783
chrY_region	0	0	0.00	0	0
chrM	16569	12199911	736.31	0	1017
chrM_region	0	0	0.00	0	0
chr1_KI270706v1_random	175055	760711	4.35	0	234
chr1_KI270706v1_random_region	0	0	0.00	0	0
chr1_KI270707v1_random	32032	82352	2.57	0	12
chr1_KI270707v1_random_region	0	0	0.00	0	0
chr1_KI270708v1_random	127682	159144	1.25	0	15
chr1_KI270708v1_random_region	0	0	0.00	0	0
chr1_KI270709v1_random	66860	1521470	22.76	0	371
chr1_KI270709v1_random_region	0	0	0.00	0	0
chr1_KI270710v1_random	40176	73759	1.84	0	13
chr1_KI270710v1_random_region	0	0	0.00	0	0
chr1_KI270711v1_random	42210	2853164	67.59	0	1370
chr1_KI270711v1_random_region	0	0	0.00	0	0
chr1_KI270712v1_random	176043	458714	2.61	0	223
chr1_KI270712v1_random_region	0	0	0.00	0	0
chr1_KI270713v1_random	40745	327994	8.05	0	201
chr1_KI270713v1_random_region	0	0	0.00	0	0
chr1_KI270714v1_random	41717	108055	2.59	0	53
chr1_KI270714v1_random_region	0	0	0.00	0	0
chr2_KI270715v1_random	161471	237416	1.47	0	15
