chrom	length	bases	mean	min	max
chr1	248956422	638490480	2.56	0	2815
chr1_region	4728181	392071660	82.92	0	2815
chr2	242193529	472236569	1.95	0	2538
chr2_region	3365782	278610303	82.78	0	1806
chr3	198295559	329806483	1.66	0	1252
chr3_region	2638027	209689672	79.49	0	1252
chr4	190214555	220440396	1.16	0	954
chr4_region	1796579	133959223	74.56	0	954
chr5	181538259	271468558	1.50	0	1564
chr5_region	2085904	166238317	79.70	0	1564
chr6	170805979	256218427	1.50	0	1051
chr6_region	2346319	158962952	67.75	0	1051
chr7	159345973	289546616	1.82	0	2052
chr7_region	2210246	172697712	78.14	0	2052
chr8	145138636	172527524	1.19	0	1849
chr8_region	1566502	102242815	65.27	0	1849
chr9	138394717	238904271	1.73	0	1767
chr9_region	1873735	132945917	70.95	0	1721
chr10	133797422	237972002	1.78	0	2723
chr10_region	1828952	131572948	71.94	0	2723
chr11	135086622	306306755	2.27	0	1601
chr11_region	2653682	198665191	74.86	0	1601
chr12	133275309	265350247	1.99	0	1441
chr12_region	2445531	168127452	68.75	0	1441
chr13	114364328	96786796	0.85	0	590
chr13_region	828312	52839446	63.79	0	590
chr14	107043718	166631613	1.56	0	1376
chr14_region	1508410	105255432	69.78	0	1376
chr15	101991189	195977947	1.92	0	2447
chr15_region	1620590	117134358	72.28	0	2447
chr16	90338345	248003914	2.75	0	1950
chr16_region	1975485	153296342	77.60	0	1950
chr17	83257441	320572706	3.85	0	1783
chr17_region	2581394	194022148	75.16	0	1595
chr18	80373285	80388285	1.00	0	698
chr18_region	691497	45544289	65.86	0	545
chr19	58617616	283327004	4.83	0	3820
chr19_region	2891894	196138771	67.82	0	3820
chr20	64444167	129570499	2.01	0	571
chr20_region	1136294	78456290	69.05	0	571
chr21	46709983	59203744	1.27	0	804
chr21_region	462839	30958571	66.89	0	804
chr22	50818468	134520485	2.65	0	1649
chr22_region	989969	73518325	74.26	0	1649
chrX	156040895	193822500	1.24	0	1399
chrX_region	0	0	0.00	0	0
chrY	57227415	15561035	0.27	0	510
chrY_region	0	0	0.00	0	0
chrM	16569	723636	43.67	0	1250
chrM_region	0	0	0.00	0	0
chr1_KI270706v1_random	175055	64819	0.37	0	96
chr1_KI270706v1_random_region	0	0	0.00	0	0
chr1_KI270707v1_random	32032	2782	0.09	0	3
chr1_KI270707v1_random_region	0	0	0.00	0	0
chr1_KI270708v1_random	127682	69565	0.54	0	48
chr1_KI270708v1_random_region	0	0	0.00	0	0
chr1_KI270709v1_random	66860	62721	0.94	0	31
chr1_KI270709v1_random_region	0	0	0.00	0	0
chr1_KI270710v1_random	40176	1734	0.04	0	1
chr1_KI270710v1_random_region	0	0	0.00	0	0
chr1_KI270711v1_random	42210	903219	21.40	0	1415
chr1_KI270711v1_random_region	0	0	0.00	0	0
chr1_KI270712v1_random	176043	172517	0.98	0	124
chr1_KI270712v1_random_region	0	0	0.00	0	0
chr1_KI270713v1_random	40745	651307	15.98	0	598
chr1_KI270713v1_random_region	0	0	0.00	0	0
chr1_KI270714v1_random	41717	171208	4.10	0	125
chr1_KI270714v1_random_region	0	0	0.00	0	0
chr2_KI270715v1_random	161471	2878	0.02	0	2
chr2_KI270715v1_random_region	0	0	0.00	0	0
chr2_KI270716v1_random	153799	5307	0.03	0	2
chr2_KI270716v1_random_region	0	0	0.00	0	0
chr3_GL000221v1_random	155397	42885	0.28	0	30
chr3_GL000221v1_random_region	0	0	0.00	0	0
chr4_GL000008v2_random	209709	60105	0.29	0	64
chr4_GL000008v2_random_region	0	0	0.00	0	0
chr5_GL000208v1_random	92689	3224	0.03	0	2
chr5_GL000208v1_random_region	0	0	0.00	0	0
chr9_KI270717v1_random	40062	17824	0.44	0	27
chr9_KI270717v1_random_region	0	0	0.00	0	0
