chrom	length	bases	mean	min	max
chr1	248956422	910424481	3.66	0	1269
chr1_region	4728181	426506832	90.21	0	1269
chr2	242193529	623392214	2.57	0	1275
chr2_region	3365782	263218706	78.20	0	1275
chr3	198295559	517903706	2.61	0	4954
chr3_region	2638027	222821670	84.47	0	1383
chr4	190214555	387323735	2.04	0	1237
chr4_region	1796579	153974885	85.70	0	1067
chr5	181538259	421176747	2.32	0	903
chr5_region	2085904	174156470	83.49	0	812
chr6	170805979	494917436	2.90	0	1305
chr6_region	2346319	227446058	96.94	0	1237
chr7	159345973	444373439	2.79	0	1776
chr7_region	2210246	189661769	85.81	0	1776
chr8	145138636	325461362	2.24	0	777
chr8_region	1566502	127546119	81.42	0	777
chr9	138394717	390229828	2.82	0	1097
chr9_region	1873735	169847086	90.65	0	876
chr10	133797422	427474600	3.19	0	844
chr10_region	1828952	184561604	100.91	0	844
chr11	135086622	472670644	3.50	0	935
chr11_region	2653682	229408485	86.45	0	935
chr12	133275309	481769371	3.61	0	1364
chr12_region	2445531	229796207	93.97	0	1364
chr13	114364328	212958292	1.86	0	867
chr13_region	828312	83619324	100.95	0	867
chr14	107043718	271047843	2.53	0	1435
chr14_region	1508410	124824969	82.75	0	1435
chr15	101991189	294343354	2.89	0	698
chr15_region	1620590	125452895	77.41	0	698
chr16	90338345	296809085	3.29	0	1566
chr16_region	1975485	134762937	68.22	0	1145
chr17	83257441	424777981	5.10	0	1253
chr17_region	2581394	203051808	78.66	0	1253
chr18	80373285	159588134	1.99	0	678
chr18_region	691497	61845770	89.44	0	678
chr19	58617616	350591557	5.98	0	888
chr19_region	2891894	188928182	65.33	0	888
chr20	64444167	219637916	3.41	0	715
chr20_region	1136294	98064211	86.30	0	715
chr21	46709983	102476882	2.19	0	876
chr21_region	462839	38889363	84.02	0	839
chr22	50818468	157234237	3.09	0	886
chr22_region	989969	68491093	69.19	0	886
chrX	156040895	423542841	2.71	0	2126
chrX_region	0	0	0.00	0	0
chrY	57227415	2209802	0.04	0	483
chrY_region	0	0	0.00	0	0
chrM	16569	4297529	259.37	0	341
chrM_region	0	0	0.00	0	0
chr1_KI270706v1_random	175055	693988	3.96	0	286
chr1_KI270706v1_random_region	0	0	0.00	0	0
chr1_KI270707v1_random	32032	22790	0.71	0	5
chr1_KI270707v1_random_region	0	0	0.00	0	0
