chrom	length	bases	mean	min	max
chr1	248956422	924633518	3.71	0	1619
chr1_region	4728181	498132810	105.35	0	1619
chr2	242193529	607771207	2.51	0	1670
chr2_region	3365782	311616857	92.58	0	1670
chr3	198295559	502493379	2.53	0	1923
chr3_region	2638027	262239312	99.41	0	1923
chr4	190214555	362937951	1.91	0	1241
chr4_region	1796579	183096710	101.91	0	1241
chr5	181538259	404109038	2.23	0	1034
chr5_region	2085904	206480387	98.99	0	1034
chr6	170805979	490819585	2.87	0	1758
chr6_region	2346319	268207520	114.31	0	1706
chr7	159345973	438751371	2.75	0	1640
chr7_region	2210246	224429760	101.54	0	1640
chr8	145138636	308874899	2.13	0	1030
chr8_region	1566502	150770376	96.25	0	1030
chr9	138394717	390752592	2.82	0	1314
chr9_region	1873735	199595904	106.52	0	1314
chr10	133797422	426675813	3.19	0	925
chr10_region	1828952	218373958	119.40	0	920
chr11	135086622	476268874	3.53	0	1295
chr11_region	2653682	267606648	100.84	0	1295
chr12	133275309	488741367	3.67	0	1746
chr12_region	2445531	270040828	110.42	0	1746
chr13	114364328	199838926	1.75	0	1069
chr13_region	828312	98891636	119.39	0	1069
chr14	107043718	271440881	2.54	0	1829
chr14_region	1508410	147283740	97.64	0	1829
chr15	101991189	298697770	2.93	0	1074
chr15_region	1620590	147319813	90.91	0	1074
chr16	90338345	288816977	3.20	0	1903
chr16_region	1975485	152784790	77.34	0	1446
chr17	83257441	439792710	5.28	0	1746
chr17_region	2581394	234010762	90.65	0	1746
chr18	80373285	148003115	1.84	0	862
chr18_region	691497	73225490	105.89	0	862
chr19	58617616	369410716	6.30	0	986
chr19_region	2891894	217784444	75.31	0	986
chr20	64444167	216865043	3.37	0	845
chr20_region	1136294	113797380	100.15	0	845
chr21	46709983	98185942	2.10	0	1064
chr21_region	462839	45714423	98.77	0	1007
chr22	50818468	158582668	3.12	0	1122
chr22_region	989969	78902432	79.70	0	1122
chrX	156040895	422358817	2.71	0	3709
chrX_region	0	0	0.00	0	0
chrY	57227415	1316023	0.02	0	608
chrY_region	0	0	0.00	0	0
chrM	16569	885727	53.46	0	106
chrM_region	0	0	0.00	0	0
chr1_KI270706v1_random	175055	817550	4.67	0	474
chr1_KI270706v1_random_region	0	0	0.00	0	0
chr1_KI270707v1_random	32032	11114	0.35	0	6
chr1_KI270707v1_random_region	0	0	0.00	0	0
chr1_KI270708v1_random	127682	44512	0.35	0	27
chr1_KI270708v1_random_region	0	0	0.00	0	0
chr1_KI270709v1_random	66860	78448	1.17	0	19
chr1_KI270709v1_random_region	0	0	0.00	0	0
chr1_KI270710v1_random	40176	12869	0.32	0	5
chr1_KI270710v1_random_region	0	0	0.00	0	0
chr1_KI270711v1_random	42210	2246911	53.23	0	1210
chr1_KI270711v1_random_region	0	0	0.00	0	0
chr1_KI270712v1_random	176043	243138	1.38	0	147
chr1_KI270712v1_random_region	0	0	0.00	0	0
chr1_KI270713v1_random	40745	438433	10.76	0	217
chr1_KI270713v1_random_region	0	0	0.00	0	0
chr1_KI270714v1_random	41717	364573	8.74	0	184
chr1_KI270714v1_random_region	0	0	0.00	0	0
chr2_KI270715v1_random	161471	15806	0.10	0	2
chr2_KI270715v1_random_region	0	0	0.00	0	0
chr2_KI270716v1_random	153799	15033	0.10	0	2
chr2_KI270716v1_random_region	0	0	0.00	0	0
chr3_GL000221v1_random	155397	984693	6.34	0	1149
chr3_GL000221v1_random_region	0	0	0.00	0	0
chr4_GL000008v2_random	209709	701559	3.35	0	544
chr4_GL000008v2_random_region	0	0	0.00	0	0
chr5_GL000208v1_random	92689	12942	0.14	0	4
chr5_GL000208v1_random_region	0	0	0.00	0	0
chr9_KI270717v1_random	40062	16559	0.41	0	34
chr9_KI270717v1_random_region	0	0	0.00	0	0
chr9_KI270718v1_random	38054	172091	4.52	0	253
chr9_KI270718v1_random_region	0	0	0.00	0	0
chr9_KI270719v1_random	176845	118870	0.67	0	78
chr9_KI270719v1_random_region	0	0	0.00	0	0
chr9_KI270720v1_random	39050	254230	6.51	0	301
chr9_KI270720v1_random_region	0	0	0.00	0	0
chr11_KI270721v1_random	100316	82988	0.83	0	79
chr11_KI270721v1_random_region	0	0	0.00	0	0
chr14_GL000009v2_random	201709	917296	4.55	0	590
chr14_GL000009v2_random_region	0	0	0.00	0	0
chr14_GL000225v1_random	211173	485587	2.30	0	308
chr14_GL000225v1_random_region	0	0	0.00	0	0
chr14_KI270722v1_random	194050	76959	0.40	0	22
chr14_KI270722v1_random_region	0	0	0.00	0	0
chr14_GL000194v1_random	191469	410028	2.14	0	301
chr14_GL000194v1_random_region	0	0	0.00	0	0
chr14_KI270723v1_random	38115	127232	3.34	0	109
chr14_KI270723v1_random_region	0	0	0.00	0	0
chr14_KI270724v1_random	39555	82456	2.08	0	103
chr14_KI270724v1_random_region	0	0	0.00	0	0
chr14_KI270725v1_random	172810	60486	0.35	0	134
chr14_KI270725v1_random_region	0	0	0.00	0	0
chr14_KI270726v1_random	43739	6381	0.15	0	3
chr14_KI270726v1_random_region	0	0	0.00	0	0
chr15_KI270727v1_random	448248	2156491	4.81	0	772
chr15_KI270727v1_random_region	0	0	0.00	0	0
chr16_KI270728v1_random	1872759	2671752	1.43	0	386
chr16_KI270728v1_random_region	0	0	0.00	0	0
chr17_GL000205v2_random	185591	1072910	5.78	0	1993
chr17_GL000205v2_random_region	0	0	0.00	0	0
chr17_KI270729v1_random	280839	153483	0.55	0	169
chr17_KI270729v1_random_region	0	0	0.00	0	0
chr17_KI270730v1_random	112551	38353	0.34	0	18
chr17_KI270730v1_random_region	0	0	0.00	0	0
chr22_KI270731v1_random	150754	499837	3.32	0	349
chr22_KI270731v1_random_region	0	0	0.00	0	0
chr22_KI270732v1_random	41543	34264	0.82	0	58
chr22_KI270732v1_random_region	0	0	0.00	0	0
chr22_KI270733v1_random	179772	603114	3.35	0	193
chr22_KI270733v1_random_region	0	0	0.00	0	0
chr22_KI270734v1_random	165050	590172	3.58	0	314
chr22_KI270734v1_random_region	0	0	0.00	0	0
chr22_KI270735v1_random	42811	28044	0.66	0	32
chr22_KI270735v1_random_region	0	0	0.00	0	0
chr22_KI270736v1_random	181920	97150	0.53	0	20
chr22_KI270736v1_random_region	0	0	0.00	0	0
chr22_KI270737v1_random	103838	18426	0.18	0	37
chr22_KI270737v1_random_region	0	0	0.00	0	0
chr22_KI270738v1_random	99375	11725	0.12	0	3
chr22_KI270738v1_random_region	0	0	0.00	0	0
chr22_KI270739v1_random	73985	4771	0.06	0	2
chr22_KI270739v1_random_region	0	0	0.00	0	0
chrUn_KI270302v1	2274	983	0.43	0	3
chrUn_KI270302v1_region	0	0	0.00	0	0
chrUn_KI270304v1	2165	450	0.21	0	1
chrUn_KI270304v1_region	0	0	0.00	0	0
chrUn_KI270303v1	1942	318	0.16	0	2
chrUn_KI270303v1_region	0	0	0.00	0	0
chrUn_KI270305v1	1472	90	0.06	0	1
chrUn_KI270305v1_region	0	0	0.00	0	0
chrUn_KI270322v1	21476	1162	0.05	0	2
chrUn_KI270322v1_region	0	0	0.00	0	0
chrUn_KI270320v1	4416	1208	0.27	0	2
chrUn_KI270320v1_region	0	0	0.00	0	0
chrUn_KI270310v1	1201	1508	1.26	0	7
chrUn_KI270310v1_region	0	0	0.00	0	0
chrUn_KI270316v1	1444	180	0.12	0	1
chrUn_KI270316v1_region	0	0	0.00	0	0
chrUn_KI270315v1	2276	220	0.10	0	1
chrUn_KI270315v1_region	0	0	0.00	0	0
chrUn_KI270312v1	998	41	0.04	0	1
chrUn_KI270312v1_region	0	0	0.00	0	0
chrUn_KI270311v1	12399	673	0.05	0	3
chrUn_KI270311v1_region	0	0	0.00	0	0
chrUn_KI270317v1	37690	129	0.00	0	1
