chrom	length	bases	mean	min	max
chr1	248956422	772862625	3.10	0	2604
chr1_region	4728181	538158772	113.82	0	2604
chr2	242193529	523366475	2.16	0	1659
chr2_region	3365782	391139717	116.21	0	1659
chr3	198295559	394872414	1.99	0	5234
chr3_region	2638027	294214543	111.53	0	5234
chr4	190214555	289506065	1.52	0	1299
chr4_region	1796579	212465938	118.26	0	1243
chr5	181538259	323424100	1.78	0	1602
chr5_region	2085904	240202742	115.16	0	1602
chr6	170805979	372255480	2.18	0	4007
chr6_region	2346319	280346612	119.48	0	4007
chr7	159345973	327914697	2.06	0	1754
chr7_region	2210246	236149979	106.84	0	1617
chr8	145138636	224119000	1.54	0	1926
chr8_region	1566502	163103939	104.12	0	1926
chr9	138394717	283009588	2.04	0	1614
chr9_region	1873735	195752399	104.47	0	1614
chr10	133797422	294880697	2.20	0	1200
chr10_region	1828952	211021480	115.38	0	1200
chr11	135086622	368562941	2.73	0	3357
chr11_region	2653682	280097948	105.55	0	3357
chr12	133275309	363678866	2.73	0	1660
chr12_region	2445531	272137371	111.28	0	1660
chr13	114364328	130662569	1.14	0	1256
chr13_region	828312	92961767	112.23	0	818
chr14	107043718	221149669	2.07	0	1643
chr14_region	1508410	165001564	109.39	0	1643
chr15	101991189	256241255	2.51	0	1636
chr15_region	1620590	177326111	109.42	0	1636
chr16	90338345	263112463	2.91	0	1080
chr16_region	1975485	191575860	96.98	0	1080
chr17	83257441	388836109	4.67	0	1988
chr17_region	2581394	266191565	103.12	0	1761
chr18	80373285	105128914	1.31	0	1041
chr18_region	691497	77046495	111.42	0	1041
chr19	58617616	325992328	5.56	0	1753
chr19_region	2891894	253739966	87.74	0	1753
chr20	64444167	146508205	2.27	0	1615
chr20_region	1136294	109003620	95.93	0	1615
chr21	46709983	71285687	1.53	0	1375
chr21_region	462839	46869113	101.26	0	744
chr22	50818468	119825546	2.36	0	1347
chr22_region	989969	84557327	85.41	0	1347
chrX	156040895	339435837	2.18	0	5744
chrX_region	0	0	0.00	0	0
chrY	57227415	1025579	0.02	0	405
chrY_region	0	0	0.00	0	0
chrM	16569	63292	3.82	0	18
chrM_region	0	0	0.00	0	0
chr1_KI270706v1_random	175055	379934	2.17	0	506
chr1_KI270706v1_random_region	0	0	0.00	0	0
chr1_KI270707v1_random	32032	964	0.03	0	1
chr1_KI270707v1_random_region	0	0	0.00	0	0
chr1_KI270708v1_random	127682	7842	0.06	0	15
chr1_KI270708v1_random_region	0	0	0.00	0	0
chr1_KI270709v1_random	66860	13175	0.20	0	19
chr1_KI270709v1_random_region	0	0	0.00	0	0
chr1_KI270710v1_random	40176	928	0.02	0	2
chr1_KI270710v1_random_region	0	0	0.00	0	0
chr1_KI270711v1_random	42210	5933088	140.56	0	2885
chr1_KI270711v1_random_region	0	0	0.00	0	0
chr1_KI270712v1_random	176043	236141	1.34	0	314
chr1_KI270712v1_random_region	0	0	0.00	0	0
chr1_KI270713v1_random	40745	400453	9.83	0	450
chr1_KI270713v1_random_region	0	0	0.00	0	0
chr1_KI270714v1_random	41717	215937	5.18	0	204
chr1_KI270714v1_random_region	0	0	0.00	0	0
chr2_KI270715v1_random	161471	744	0.00	0	1
chr2_KI270715v1_random_region	0	0	0.00	0	0
chr2_KI270716v1_random	153799	1635	0.01	0	1
chr2_KI270716v1_random_region	0	0	0.00	0	0
chr3_GL000221v1_random	155397	362008	2.33	0	364
