chrom	length	bases	mean	min	max
chr1	248956422	1015104953	4.08	0	2628
chr1_region	4728181	642325001	135.85	0	2628
chr2	242193529	671653275	2.77	0	2467
chr2_region	3365782	450873954	133.96	0	2467
chr3	198295559	509807870	2.57	0	5330
chr3_region	2638027	339964781	128.87	0	5330
chr4	190214555	366446781	1.93	0	1688
chr4_region	1796579	233746540	130.11	0	1688
chr5	181538259	415903529	2.29	0	1643
chr5_region	2085904	273226407	130.99	0	1643
chr6	170805979	475124792	2.78	0	4813
chr6_region	2346319	323300611	137.79	0	4813
chr7	159345973	430467404	2.70	0	1569
chr7_region	2210246	277238752	125.43	0	1462
chr8	145138636	296320236	2.04	0	1957
chr8_region	1566502	187375101	119.61	0	1687
chr9	138394717	375797149	2.72	0	1760
chr9_region	1873735	232437396	124.05	0	1760
chr10	133797422	384025963	2.87	0	1529
chr10_region	1828952	243534404	133.16	0	1529
chr11	135086622	476457138	3.53	0	3258
chr11_region	2653682	333043318	125.50	0	3258
chr12	133275309	464052237	3.48	0	1390
chr12_region	2445531	316829818	129.55	0	1390
chr13	114364328	167625164	1.47	0	1483
chr13_region	828312	101724966	122.81	0	919
chr14	107043718	284117549	2.65	0	1927
chr14_region	1508410	193065113	127.99	0	1927
chr15	101991189	333995460	3.27	0	2308
chr15_region	1620590	212105435	130.88	0	2308
chr16	90338345	358346032	3.97	0	1420
chr16_region	1975485	238561891	120.76	0	1420
chr17	83257441	505902614	6.08	0	2393
chr17_region	2581394	323077375	125.16	0	1981
chr18	80373285	142027558	1.77	0	2272
chr18_region	691497	89114202	128.87	0	2272
chr19	58617616	425456025	7.26	0	2342
chr19_region	2891894	314225138	108.66	0	2342
chr20	64444167	199912526	3.10	0	1925
chr20_region	1136294	133028595	117.07	0	1925
chr21	46709983	94493848	2.02	0	1021
chr21_region	462839	54348611	117.42	0	691
chr22	50818468	163314736	3.21	0	1401
chr22_region	989969	106431522	107.51	0	1401
chrX	156040895	231247522	1.48	0	2006
chrX_region	0	0	0.00	0	0
chrY	57227415	31290506	0.55	0	859
chrY_region	0	0	0.00	0	0
chrM	16569	2161420	130.45	0	199
chrM_region	0	0	0.00	0	0
chr1_KI270706v1_random	175055	524762	3.00	0	785
chr1_KI270706v1_random_region	0	0	0.00	0	0
chr1_KI270707v1_random	32032	11773	0.37	0	5
chr1_KI270707v1_random_region	0	0	0.00	0	0
chr1_KI270708v1_random	127682	41491	0.32	0	12
chr1_KI270708v1_random_region	0	0	0.00	0	0
chr1_KI270709v1_random	66860	653107	9.77	0	261
chr1_KI270709v1_random_region	0	0	0.00	0	0
chr1_KI270710v1_random	40176	13416	0.33	0	6
chr1_KI270710v1_random_region	0	0	0.00	0	0
chr1_KI270711v1_random	42210	5683911	134.66	0	2242
chr1_KI270711v1_random_region	0	0	0.00	0	0
chr1_KI270712v1_random	176043	366909	2.08	0	363
chr1_KI270712v1_random_region	0	0	0.00	0	0
chr1_KI270713v1_random	40745	396804	9.74	0	377
chr1_KI270713v1_random_region	0	0	0.00	0	0
chr1_KI270714v1_random	41717	402910	9.66	0	337
chr1_KI270714v1_random_region	0	0	0.00	0	0
chr2_KI270715v1_random	161471	31149	0.19	0	5
chr2_KI270715v1_random_region	0	0	0.00	0	0
chr2_KI270716v1_random	153799	31859	0.21	0	6
chr2_KI270716v1_random_region	0	0	0.00	0	0
chr3_GL000221v1_random	155397	558467	3.59	0	603
chr3_GL000221v1_random_region	0	0	0.00	0	0
chr4_GL000008v2_random	209709	492924	2.35	0	799
chr4_GL000008v2_random_region	0	0	0.00	0	0
chr5_GL000208v1_random	92689	31492	0.34	0	4
chr5_GL000208v1_random_region	0	0	0.00	0	0
chr9_KI270717v1_random	40062	126259	3.15	0	284
chr9_KI270717v1_random_region	0	0	0.00	0	0
chr9_KI270718v1_random	38054	69372	1.82	0	129
chr9_KI270718v1_random_region	0	0	0.00	0	0
chr9_KI270719v1_random	176845	356119	2.01	0	297
chr9_KI270719v1_random_region	0	0	0.00	0	0
chr9_KI270720v1_random	39050	115909	2.97	0	168
chr9_KI270720v1_random_region	0	0	0.00	0	0
chr11_KI270721v1_random	100316	95751	0.95	0	101
chr11_KI270721v1_random_region	0	0	0.00	0	0
chr14_GL000009v2_random	201709	520722	2.58	0	734
chr14_GL000009v2_random_region	0	0	0.00	0	0
chr14_GL000225v1_random	211173	2199743	10.42	0	873
chr14_GL000225v1_random_region	0	0	0.00	0	0
chr14_KI270722v1_random	194050	69979	0.36	0	13
chr14_KI270722v1_random_region	0	0	0.00	0	0
chr14_GL000194v1_random	191469	345796	1.81	0	140
chr14_GL000194v1_random_region	0	0	0.00	0	0
chr14_KI270723v1_random	38115	197315	5.18	0	331
chr14_KI270723v1_random_region	0	0	0.00	0	0
chr14_KI270724v1_random	39555	201693	5.10	0	255
chr14_KI270724v1_random_region	0	0	0.00	0	0
chr14_KI270725v1_random	172810	290440	1.68	0	443
chr14_KI270725v1_random_region	0	0	0.00	0	0
chr14_KI270726v1_random	43739	43376	0.99	0	167
chr14_KI270726v1_random_region	0	0	0.00	0	0
chr15_KI270727v1_random	448248	1491544	3.33	0	577
